entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Brian Tyler Cohen,Left-Leaning,-30,1162530,-1228786,68,17096,9595384,9595384,[TikTok](https://tiktok.com/@briantylercohen)
Dr. Zachary Rubin,Neutral,-13,1155597,-650539,80,14445,12896152,12896152,[TikTok](https://www.tiktok.com/@rubin_allergy)
Zach Foust,Neutral,56,1073017,526072,41,26171,6169553,6169553,[TikTok](https://www.tiktok.com/@zacharyloft)
CBS New York,Neutral,-51,1051061,-2723281,70,15015,15642845,15642845,[TikTok](https://www.tiktok.com/@cbsnewyork)
Greg Johnstone,Left-Leaning,2,1046202,-35768,30,34873,5527875,5527875,[TikTok](https://tiktok.com/@johnstone.gregory)
Parker Sedgwick,Left-Leaning,104,1008200,659545,32,31506,7716457,7716457,[TikTok](https://www.tiktok.com/@parkergetajob)
Daily Wire,Right-Leaning,-38,1001472,-1588188,30,33382,8787010,8787010,[TikTok](https://tiktok.com/@dailywire)
Total Hypocrisy,Left-Leaning,24,997462,300416,108,9236,6886165,6886165,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Andr3wsky,Left-Leaning,1,961229,-74416,27,35601,4171817,4171817,[TikTok](https://www.tiktok.com/@andr3wsky)
Tessa 420,Left-Leaning,615,916915,914149,4,229229,7525086,7525086,[TikTok](https://www.tiktok.com/@tessa420_)
Drey Dossier,Left-Leaning,,902368,,1,902368,5214730,5214730,[TikTok](https://www.tiktok.com/@thedreydossier)
Touré,Left-Leaning,145,883745,651918,4,220936,5271666,5271666,[TikTok](https://www.tiktok.com/@toureshow)
Face the Nation,Neutral,79,860773,429245,112,7685,20930954,20930954,[TikTok](https://tiktok.com/@facethenation)
KARE 11 Minneapolis,Neutral,136,846369,591452,216,3918,18080425,18080425,[TikTok](https://www.tiktok.com/@kare11news)
Josh Greene - Josh the Progressive,Left-Leaning,-12,842232,-301393,210,4011,7679313,7679313,[TikTok](https://tiktok.com/@peacefulprogressive)
David Gokhshtein,Right-Leaning,78,828167,416647,343,2414,14156219,14156219,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Wired,Neutral,61,824666,356679,37,22288,9911135,9911135,[TikTok](https://www.tiktok.com/@wired)
Telemundo Miami,Neutral,105,795072,481963,17,46769,21774219,21774219,[TikTok](https://www.tiktok.com/@telemundo51miami)
More Perfect Union,Left-Leaning,64,790910,334603,43,18393,5631051,5631051,[TikTok](https://tiktok.com/@moreperfectunion)
letsdiscusssomething,Left-Leaning,9,770447,31019,29,26567,5097317,5097317,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Crooked Media,Left-Leaning,-27,759549,-916385,93,8167,9978485,9978485,"[TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Dr. Victoria Alexander-Thompson,Left-Leaning,535,759466,753730,5,151893,3652193,3652193,[TikTok](https://www.tiktok.com/@victoria_phd)
Maggie Reed,Left-Leaning,0,754091,-96235,81,9310,3977287,3977287,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Alex Pearlman,Left-Leaning,-56,733857,-1946582,20,36693,3183500,3183500,[TikTok](https://tiktok.com/@pearlmania500)
Dave Jorgenson,Neutral,137,730426,518060,22,33201,4843200,4843200,[TikTok](https://www.tiktok.com/@davejorgenson)
Time Magazine,Neutral,444,713758,700027,51,13995,8115786,8115786,[TikTok](https://www.tiktok.com/@time)
Bloomberg Politics,Neutral,-26,708415,-530600,103,6878,19791061,19791061,[TikTok](https://tiktok.com/@bloombergpolitics)
Imani Barbarin - Crutches and Spice,Left-Leaning,-8,705096,-200504,101,6981,3896916,3896916,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Rachel Scott,Neutral,159,693115,526852,14,49508,7520860,7520860,[TikTok](https://www.tiktok.com/@itsrachelscott)
Piers Morgan Uncensored,Right-Leaning,-17,691526,-313380,28,24697,12600300,12600300,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
KLAS 8 News Now (Las Vegas CBS),Neutral,483,686427,678166,2,343214,15947519,15947519,[TikTok](https://www.tiktok.com/@8newsnow)
The National Desk,Right-Leaning,31,678857,157510,437,1553,14501880,14501880,[TikTok](https://www.tiktok.com/@tndtok)
Off Jawaggon,Left-Leaning,25,673421,123161,23,29279,3381758,3381758,"[TikTok](https://www.tiktok.com/@off_jawaggon), [TikTok](https://www.tiktok.com/@off_jaw)"
CFH Unfiltered,Left-Leaning,21,657039,97509,13,50541,6566050,6566050,[TikTok](https://tiktok.com/@cfh.unfiltered)
The Guardian,Neutral,49,650276,195135,43,15123,14346676,14346676,[TikTok](https://www.tiktok.com/@guardian)
WTXF-TV (FOX 29 Philadelphia),Neutral,223,649005,564581,7,92715,5358908,5358908,[TikTok](https://www.tiktok.com/@fox29philadelphia)
CBS News Bay Area,Neutral,71,642545,290335,4,160636,7590655,7590655,[TikTok](https://www.tiktok.com/@kpixtv)
Ilhan Omar,Left-Leaning,140,641164,464954,19,33745,11015894,11015894,"[TikTok](https://www.tiktok.com/@ilhanmn), [TikTok](https://tiktok.com/@rep_ilhan)"
Christian Maldonado,Left-Leaning,-57,629052,-1328884,10,62905,3874300,3874300,[TikTok](https://tiktok.com/@christianjmaldonado)
TRT World,Neutral,-35,628465,-479128,312,2014,17672084,17672084,[TikTok](https://www.tiktok.com/@trtworld)
WCCO CBS News Minnesota,Neutral,115,625907,388925,77,8129,10795683,10795683,[TikTok](https://www.tiktok.com/@wcconews)
Doxielvr,Right-Leaning,-11,625699,-75711,130,4813,2601487,2601487,[TikTok](https://www.tiktok.com/@doxielvr)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,-13,622381,-115216,68,9153,2611158,2611158,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Jess Craven,Left-Leaning,36,618657,155908,54,11457,2791152,2791152,[TikTok](https://tiktok.com/@jesscraven101)
Walter Masterson,Left-Leaning,-34,610755,-417194,24,25448,4053225,4053225,[TikTok](https://www.tiktok.com/@waltermasterson)
Anna Connelly,Left-Leaning,29,597332,116619,23,25971,2955380,2955380,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
ItsLuke,Left-Leaning,88,593267,312380,18,32959,2010475,2010475,[TikTok](https://www.tiktok.com/@itsluke7)
Brenna Pérez,Left-Leaning,5,592734,28316,23,25771,3463594,3463594,[TikTok](https://www.tiktok.com/@perezbrenna)
Luke David Johnson,Neutral,,584592,,6,97432,7058159,7058159,[TikTok](https://tiktok.com/@lukedavidjohnson)
Silent Middle Child,Left-Leaning,-25,583353,-234264,17,34315,3407804,3407804,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
CBS Chicago,Neutral,0,577088,12334,78,7399,9350457,9350457,[TikTok](https://www.tiktok.com/@cbschicago)
Michael Foote,Left-Leaning,94,573217,313267,61,9397,2808168,2808168,[TikTok](https://www.tiktok.com/@michael_foote_)
Joy-Ann Reid,Left-Leaning,157,571755,447773,37,15453,3053271,3053271,[TikTok](https://www.tiktok.com/@joyreidofficial)
Braedon Sorbo,Right-Leaning,8,571409,38558,60,9523,3543890,3543890,[TikTok](https://www.tiktok.com/@braedensorbo)
NBC 5 Chicago,Neutral,-81,568786,-1731826,33,17236,6551130,6551130,[TikTok](https://www.tiktok.com/@nbcchicago)
Haley Metzger - Mayor Haley,Left-Leaning,207,568037,488699,16,35502,3386234,3386234,[TikTok](https://www.tiktok.com/@haley.metzger)
Philip DeFranco,Left-Leaning,-62,554522,-1079957,23,24110,4069983,4069983,"[TikTok](https://www.tiktok.com/@philipdefranco), [TikTok](https://www.tiktok.com/@pdspolitics)"
Yeganeh Mafaher,Left-Leaning,-18,547499,-84295,31,17661,3937208,3937208,[TikTok](https://www.tiktok.com/@littleyeg)
Ro Khanna,Left-Leaning,99,545473,314633,33,16529,4008610,4008610,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
Live Action,Right-Leaning,319,544943,512056,40,13624,3561182,3561182,[TikTok](https://www.tiktok.com/@liveactionorg)
Brad Doggett,Left-Leaning,-20,530511,-98402,11,48228,2392058,2392058,[TikTok](https://www.tiktok.com/@brad.doggett)
Conscious Lee - George Lee Jr,Left-Leaning,50,529897,182006,135,3925,4243224,4243224,[TikTok](https://www.tiktok.com/@theconsciouslee)
Megyn Kelly,Right-Leaning,-24,519728,-126657,60,8662,7888100,7888100,[TikTok](https://www.tiktok.com/@megynkellyshow)
Los Angeles Times,Neutral,-68,511134,-1041383,74,6907,7683023,7683023,[TikTok](https://www.tiktok.com/@latimes)
Tucker Carlson Network,Right-Leaning,-27,505019,-155822,44,11478,5354581,5354581,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Nakia Deon,Right-Leaning,280,500613,458687,63,7946,3528440,3528440,[TikTok](https://www.tiktok.com/@nakia.deon)
Ian Lightfoot,Left-Leaning,86,492053,248022,33,14911,2587959,2587959,[TikTok](https://www.tiktok.com/@ianllightfoot)
Taterbanditnews,Right-Leaning,-51,486628,-453361,62,7849,1931023,1931023,[TikTok](https://www.tiktok.com/@sassholehitman)
Jeffery Mead,Right-Leaning,121,478563,315658,34,14075,3071642,3071642,[TikTok](https://tiktok.com/@the_jefferymead)
March For Our Lives,Left-Leaning,250,478546,424745,8,59818,3166695,3166695,[TikTok](https://tiktok.com/@amarch4ourlives)
FOX 5 DC (WTTG),Neutral,-3,477463,-26204,29,16464,5694617,5694617,[TikTok](https://www.tiktok.com/@fox5dc)
The Tennessee Holler,Left-Leaning,-11,473468,-64480,408,1160,5767150,5767150,[TikTok](https://www.tiktok.com/@thetnholler)
Russell Brand,Right-Leaning,189,457119,377500,66,6926,6375003,6375003,[TikTok](https://www.tiktok.com/@russellbrand)
Jesse Watters,Right-Leaning,-27,452396,-123729,56,8079,4522639,4522639,[TikTok](https://tiktok.com/@jessebwatters)
Head in the Office,Left-Leaning,14,448274,8951,26,17241,2757553,2757553,[TikTok](https://www.tiktok.com/@headintheoffice)
The Free Press,Right-Leaning,90,440627,233098,33,13352,3696803,3696803,[TikTok](https://www.tiktok.com/@the.free.press)
The Washington Post,Neutral,71,440064,182894,12,36672,4257899,4257899,[TikTok](https://tiktok.com/@washingtonpost)
Xaviaer DuRousseau,Right-Leaning,8,439061,-11737,25,17562,3508154,3508154,[TikTok](https://www.tiktok.com/@xaviaer)
JD Vance,Right-Leaning,218,437326,374106,3,145775,3238817,3238817,[TikTok](https://www.tiktok.com/@jd)
Don Lemon,Left-Leaning,-72,435307,-642834,33,13191,5164647,5164647,[TikTok](https://tiktok.com/@donlemon)
Benny Johnson,Right-Leaning,185,432144,354003,48,9003,2932210,2932210,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
The Atlantic,Neutral,247,429182,380101,33,13006,3533447,3533447,[TikTok](https://www.tiktok.com/@theatlantic)
Tawni (vintagetawni1),Left-Leaning,,428119,,3,142706,5859223,5859223,[TikTok](https://www.tiktok.com/@vintagetawni1)
Claudio Vallejo,Left-Leaning,-13,424868,-64361,42,10116,4361791,4361791,[TikTok](https://tiktok.com/@whatsupcv)
Riley Gaines Barker,Right-Leaning,69,415520,174551,13,31963,3089852,3089852,[TikTok](https://www.tiktok.com/@rileygaines)
Forbes,Neutral,306,410390,381451,31,13238,3759547,3759547,[TikTok](https://www.tiktok.com/@forbes)
Bill Hemmer,Right-Leaning,148,407926,302962,1,407926,7249661,7249661,[TikTok](https://www.tiktok.com/@bill.hemmer)
Suzanne Lambert,Left-Leaning,82,407371,208961,50,8147,1842375,1842375,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Robert Reich,Left-Leaning,70,400111,176092,25,16004,2429353,2429353,[TikTok](https://tiktok.com/@rbreich)
BloxCast,Neutral,-30,396721,-144622,50,7934,3027530,3027530,[TikTok](https://www.tiktok.com/@bloxcast_)
Matt & Justus,Left-Leaning,16,387368,33244,3,129123,4287127,4287127,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
Chris Glover - Generic Art Dad,Left-Leaning,26,383957,54520,11,34905,2169749,2169749,[TikTok](https://tiktok.com/@genericartdad)
Tim Walz,Left-Leaning,20,380775,34701,6,63463,3583482,3583482,[TikTok](https://www.tiktok.com/@timwalz)
Nick Muller,Left-Leaning,-46,361101,-211214,35,10317,1657115,1657115,[TikTok](https://www.tiktok.com/@nickmuller703)
Ohhh That’s Rich,Left-Leaning,-49,359268,-227298,32,11227,2061500,2061500,[TikTok](https://www.tiktok.com/@ohhthatsrich)
The Woke Ginger,Left-Leaning,47,357832,90579,91,3932,2659434,2659434,[TikTok](https://tiktok.com/@thewokeginger)
Johnny Palmadessa,Left-Leaning,-7,356511,-81755,50,7130,2518671,2518671,[TikTok](https://tiktok.com/@johnnypalmadessa)
Heidy Torres,Left-Leaning,47,353160,92848,61,5790,4093285,4093285,[TikTok](https://tiktok.com/@heidytorr)
"THV11 (KTHV, CBS)",Neutral,116,344449,223351,17,20262,3687765,3687765,[TikTok](https://www.tiktok.com/@thv_11)
Democratic Governors Association (DGA),Left-Leaning,-43,340899,-212011,39,8741,2507747,2507747,[TikTok](https://tiktok.com/@demgovs)
Turning Point USA,Right-Leaning,171,339590,265033,19,17873,3949100,3949100,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Matthew Rein,Left-Leaning,185,338189,269955,61,5544,3240816,3240816,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
Kaitlyn Hennessy,Left-Leaning,138,332981,233903,83,4012,2642831,2642831,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Eric Burnett,Left-Leaning,64,332307,126327,23,14448,2178016,2178016,[TikTok](https://www.tiktok.com/@dr.eric.b)
Ding News,Right-Leaning,-28,326345,-146785,27,12087,3378003,3378003,[TikTok](https://www.tiktok.com/@dingnewscorp)
Alexis and Dean,Neutral,-52,325351,-235732,47,6922,7600590,7600590,[TikTok](https://www.tiktok.com/@alexisanddean)
Hope Walz,Left-Leaning,29,324789,50487,14,23199,1484213,1484213,[TikTok](https://www.tiktok.com/@hopewalz)
Abdalkarim,Neutral,-64,321180,-273650,29,11075,566018,566018,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Builder's Movement,Neutral,176,320293,251792,44,7279,4597732,4597732,[TikTok](https://www.tiktok.com/@buildersmvt)
Jimmy Kimmel Live,Left-Leaning,124,316531,211540,9,35170,2668800,2668800,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Chris Mowrey,Left-Leaning,150,316181,233402,13,24322,1283966,1283966,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Fox & Friends,Right-Leaning,-86,315708,-501743,24,13154,4328925,4328925,[TikTok](https://www.tiktok.com/@foxandfriends)
Thiqydusty,Left-Leaning,-78,315488,-361351,33,9560,1366597,1366597,[TikTok](https://www.tiktok.com/@thiqydusty)
Morgan,Left-Leaning,-163,312009,-3639552,81,3852,2159324,2159324,[TikTok](https://www.tiktok.com/@morga_tt)
WVUE FOX 8 New Orleans,Neutral,494,311015,307671,47,6617,4268770,4268770,[TikTok](https://www.tiktok.com/@fox8nola)
AngryMaleVet,Left-Leaning,-50,309279,-196094,103,3003,2095968,2095968,[TikTok](https://www.tiktok.com/@angrymalevet)
Matt Bernstein,Left-Leaning,-65,309210,-255325,11,28110,1709245,1709245,[TikTok](https://tiktok.com/@mattxiv)
Luke Beasley,Left-Leaning,21,309129,37404,3,103043,1815516,1815516,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Adam Mockler,Left-Leaning,-10,303516,-46995,63,4818,3525257,3525257,[TikTok](https://tiktok.com/@adammockler)
Rob Smith,Right-Leaning,7,302328,1904,51,5928,2304838,2304838,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Brad Bernstein,Left-Leaning,-84,302148,-361360,82,3685,8263512,8263512,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Trish Regan,Right-Leaning,-41,301155,-161132,216,1394,3760832,3760832,[TikTok](https://www.tiktok.com/@trishregan)
HearMeOutOnThis,Left-Leaning,8,299549,16592,117,2560,2284271,2284271,[TikTok](https://www.tiktok.com/@realprogressive11)
Hasan Piker,Left-Leaning,179,297377,238016,8,37172,2090702,2090702,[TikTok](https://www.tiktok.com/@hasandpiker)
SimpleBlackTheory,Left-Leaning,74,296353,151396,6,49392,2518271,2518271,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Gen-Z for Change,Left-Leaning,-62,284872,-227131,22,12949,1412799,1412799,[TikTok](https://tiktok.com/@genzforchange)
Danielle Ann,Left-Leaning,-26,280462,-104072,68,4124,1112667,1112667,[TikTok](https://tiktok.com/@chasingoz)
FOX 32 Chicago (WFLD),Neutral,39,280276,73555,26,10780,4165084,4165084,[TikTok](https://www.tiktok.com/@fox32chicago)
Just Wayne,Left-Leaning,-1,277370,-21258,46,6030,1701729,1701729,[TikTok](https://www.tiktok.com/@justwaynecreative)
Robert Arnold,Left-Leaning,-48,266917,-192603,15,17794,1296441,1296441,[TikTok](https://www.tiktok.com/@defiance13)
NBC10 Boston,Neutral,70,266555,124327,6,44426,2629745,2629745,[TikTok](https://www.tiktok.com/@nbc10boston)
Hertraline,Left-Leaning,42,265699,85163,52,5110,2591784,2591784,[TikTok](https://www.tiktok.com/@hertraline)
Melanie Stansbury,Left-Leaning,-38,262294,-140433,45,5829,1250889,1250889,[TikTok](https://tiktok.com/@repstansbury)
Twig,Left-Leaning,-159,261665,-2029824,133,1967,1626157,1626157,[TikTok](https://www.tiktok.com/@heyitstwig25)
Yahoo Finance,Neutral,-37,261377,-128009,132,1980,8996434,8996434,[TikTok](https://tiktok.com/@yahoofinance)
Chez Chuck,Left-Leaning,248,250508,219615,14,17893,1582119,1582119,[TikTok](https://www.tiktok.com/@chezchuck)
Nessa Diosdado,Left-Leaning,34,250247,59859,17,14720,1521093,1521093,[TikTok](https://www.tiktok.com/@nessadiosdado)
Your Favorite Guy,Left-Leaning,-53,246596,-207340,7,35228,1161900,1161900,[TikTok](https://tiktok.com/@yourfavoriteguy)
The Feminist Lawyer,Left-Leaning,421,244903,239282,15,16327,1675456,1675456,[TikTok](https://www.tiktok.com/@thefeministlawyer)
The Zactivist,Left-Leaning,23,240433,28935,33,7286,2084079,2084079,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,23,240433,28935,33,7286,2084079,2084079,[TikTok](https://www.tiktok.com/@zactivist)
Maria Comstock,Left-Leaning,-100,239973,-373798,18,13332,1707267,1707267,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
Leigh McGowan,Left-Leaning,-5,237835,-34010,17,13990,963843,963843,[TikTok](https://tiktok.com/@iampoliticsgirl)
Isabel Brown,Right-Leaning,138,235352,165525,16,14710,1408689,1408689,[TikTok](https://tiktok.com/@theisabelbrown)
Vicki Chan MD,Left-Leaning,134,235295,163021,67,3512,1978059,1978059,[TikTok](https://www.tiktok.com/@vickichanmd)
Dr. Tommy Martin,Neutral,-26,235132,-89307,75,3135,5045681,5045681,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Sanders Jennings,Left-Leaning,262,234805,210311,3,78268,6511756,6511756,[TikTok](https://www.tiktok.com/@sander_jennings)
The Haunted Side,Right-Leaning,-148,234330,-1049624,123,1905,4619993,4619993,[TikTok](https://www.tiktok.com/@thehauntedside)
Patrick Bet-David,Right-Leaning,-70,233243,-233556,44,5301,3018766,3018766,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Loren Piretra,Left-Leaning,100,230329,141611,102,2258,2102101,2102101,[TikTok](https://www.tiktok.com/@iamlorenp)
Millennial Mia,Left-Leaning,-82,228450,-263374,125,1828,2082315,2082315,[TikTok](https://www.tiktok.com/@millennial.mia)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-49,227510,-151633,33,6894,2043511,2043511,[TikTok](https://www.tiktok.com/@joepags)
NBC 4 Los Angeles,Neutral,58,222763,98964,25,8911,4536572,4536572,[TikTok](https://www.tiktok.com/@nbcla)
Zeteo,Left-Leaning,-61,221222,-208665,98,2257,1837822,1837822,[TikTok](https://www.tiktok.com/@zeteonews)
Charlie Kirk,Right-Leaning,-149,220028,-883598,7,31433,3681100,3681100,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
ProPublica,Neutral,-41,218426,-125325,13,16802,1263001,1263001,[TikTok](https://www.tiktok.com/@ProPublica)
Jacob Simon,Neutral,223,213971,181677,12,17831,814630,814630,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Clay (What in Claynation),Left-Leaning,-70,213422,-229253,113,1889,2995568,2995568,[TikTok](https://www.tiktok.com/@whatinclaynation)
Mark Kelly,Left-Leaning,-85,211723,-273257,22,9624,1640190,1640190,[TikTok](https://www.tiktok.com/@captmarkkelly)
Jon Stewart,Left-Leaning,-69,208215,-224902,18,11567,2921100,2921100,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Ariana Jasmine Afshar,Left-Leaning,-61,207940,-180751,33,6301,1519233,1519233,[TikTok](https://tiktok.com/@arianajasmine___)
Hail the King,Right-Leaning,-97,207795,-303518,39,5328,1096063,1096063,[TikTok](https://www.tiktok.com/@hailtheking23)
Selina Wang,Neutral,354,207273,199263,38,5455,2340457,2340457,[TikTok](https://www.tiktok.com/@selinawangtv)
James Ray (jamesgetpolitical),Left-Leaning,16,203116,28554,40,5078,1018686,1018686,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
James Ray,Left-Leaning,16,203116,28554,40,5078,1018686,1018686,[TikTok](https://tiktok.com/@jamesgetspolitical)
Brooker Tee Jones,Right-Leaning,319,202363,190146,9,22485,1846932,1846932,[TikTok](https://www.tiktok.com/@brookerteejones)
Allie O’Brien,Left-Leaning,-182,195517,-1741083,9,21724,913164,913164,[TikTok](https://tiktok.com/@allie_202_)
Link Lauren,Right-Leaning,78,194447,102156,10,19445,912700,912700,[TikTok](https://tiktok.com/@itslinklauren)
Koch Head,Left-Leaning,7,193325,14292,59,3277,1481712,1481712,[TikTok](https://tiktok.com/@kochead)
Topher,Right-Leaning,327,192882,182321,4,48221,1730391,1730391,[TikTok](https://www.tiktok.com/@tophertownmusic)
Cheddar,Neutral,304,191269,177922,33,5796,9083126,9083126,[TikTok](https://www.tiktok.com/@cheddar)
Mrs. Frazzled,Left-Leaning,-100,190833,-296900,62,3078,1404098,1404098,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Austin Archer,Left-Leaning,48,189461,71361,9,21051,1273041,1273041,[TikTok](https://www.tiktok.com/@yourpal_austin)
Cam Higby,Right-Leaning,332,187903,178684,7,26843,1789946,1789946,[TikTok](https://tiktok.com/@thecamhigby)
Bernie Sanders,Left-Leaning,14,186250,20358,17,10956,1075038,1075038,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Austin (millennial_elder),Left-Leaning,,185744,,21,8845,1011835,1011835,[TikTok](https://www.tiktok.com/@millennial.elder)
Ed Markey,Left-Leaning,-144,183730,-499097,18,10207,1580180,1580180,"[TikTok](https://www.tiktok.com/@senmarkey), [TikTok](https://tiktok.com/@ed_markey)"
Todd,Right-Leaning,44,183331,66839,125,1467,1714026,1714026,[TikTok](https://www.tiktok.com/@toddistalking2.0)
Somaya (arguablysomaya),Left-Leaning,-38,179614,-89302,23,7809,783107,783107,[TikTok](https://www.tiktok.com/@arguablysomaya)
Davidson Boswell,Left-Leaning,27,175539,47148,19,9239,689829,689829,[TikTok](https://www.tiktok.com/@davidsonboswell)
ZynTech,Left-Leaning,,174580,,1,174580,654452,654452,[TikTok](https://www.tiktok.com/@zyn_tech/)
Gerlyn Henry,Left-Leaning,26,173747,46100,15,11583,920151,920151,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
Kamala's Wins,Left-Leaning,165,169474,127831,118,1436,2444122,2444122,[TikTok](https://www.tiktok.com/@kamalaswins)
Fox 10 Phoenix,Neutral,41,168485,54273,15,11232,3069093,3069093,[TikTok](https://www.tiktok.com/@fox10phoenix)
Markwayne Mullin,Right-Leaning,-41,168355,-98891,25,6734,1407731,1407731,[TikTok](https://www.tiktok.com/@senmullin)
Jamelle Bouie,Left-Leaning,-49,167210,-105800,30,5574,910895,910895,[TikTok](https://tiktok.com/@jamellebouie)
Bloomberg Business,Neutral,30,166774,46697,38,4389,4143376,4143376,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Human Rights Campaign,Left-Leaning,199,166088,135751,44,3775,837544,837544,[TikTok](https://tiktok.com/@humanrightscampaign)
Clarkson Lawson,Right-Leaning,165,165337,126091,10,16534,1260535,1260535,[TikTok](https://tiktok.com/@clarksonlawson)
Judah thee Glutelord,Left-Leaning,37,164452,51376,71,2316,968398,968398,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Nathan Jun,Left-Leaning,89,163432,91202,18,9080,832756,832756,[TikTok](https://www.tiktok.com/@nathancjun)
Oversight Dems,Left-Leaning,284,160886,147588,26,6188,1360519,1360519,[TikTok](https://www.tiktok.com/@oversightdems)
CortlenFixesEverything,Left-Leaning,-88,156717,-207890,27,5804,536663,536663,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
KXAN News (Austin NBC),Neutral,418,156137,152973,8,19517,3039570,3039570,[TikTok](https://www.tiktok.com/@kxan_news)
Texas Paul,Left-Leaning,-4,154952,-5366,44,3522,797527,797527,[TikTok](https://www.tiktok.com/@paultx890)
Qasim Rashid,Left-Leaning,74,154073,79035,29,5313,758315,758315,[TikTok](https://tiktok.com/@qasim.rashid)
Joe Hubbard,Left-Leaning,-80,149926,-183075,17,8819,958083,958083,[TikTok](https://www.tiktok.com/@joe_hubbard)
Bianca Graulau,Left-Leaning,353,149322,143368,3,49774,2802261,2802261,[TikTok](https://www.tiktok.com/@biancagraulau)
Pissed Magistus,Left-Leaning,-20,147941,-27939,16,9246,888093,888093,[TikTok](https://www.tiktok.com/@pissedmagistus)
Pastor Paul Drees,Left-Leaning,-113,147314,-302913,13,11332,888091,888091,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Pullups Pasta Politics,Left-Leaning,-54,147262,-112416,136,1083,1522943,1522943,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
HYGO News,Right-Leaning,-7,146652,-7966,109,1345,3469912,3469912,[TikTok](https://www.tiktok.com/@hygonews)
Isaiah Martin,Left-Leaning,-38,146233,-64392,45,3250,960577,960577,[TikTok](https://tiktok.com/@isaiahrmartin)
Jake Tapper,Neutral,206,145388,121247,47,3093,1378264,1378264,[TikTok](https://www.tiktok.com/@jaketapper)
Matt Walsh,Right-Leaning,-9,143895,-10091,59,2439,1686257,1686257,[TikTok](https://www.tiktok.com/@mattwalsh_)
Both Sides News,Neutral,-100,143128,-211946,79,1812,1737830,1737830,[TikTok](https://www.tiktok.com/@bothsidesnews)
Dr. Noc,Left-Leaning,-86,142325,-181497,13,10948,1061684,1061684,[TikTok](https://www.tiktok.com/@dr.noc)
Ben Meiselas,Left-Leaning,115,138200,86205,10,13820,785866,785866,[TikTok](https://www.tiktok.com/@benmeiselas)
Fox 5 NY,Neutral,223,136098,115836,20,6805,1405927,1405927,[TikTok](https://www.tiktok.com/@fox5newyork)
NBC 5 DFW,Neutral,168,135645,102687,10,13565,1652500,1652500,[TikTok](https://www.tiktok.com/@nbcdfw)
Pete Buttigieg,Left-Leaning,-100,133815,-214583,6,22303,871300,871300,[TikTok](https://www.tiktok.com/@petebuttigieg)
Full Send Podcast,Right-Leaning,119,133360,85086,22,6062,2145826,2145826,[TikTok](https://www.tiktok.com/@fullsendpodcast)
