entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
HuffPost,Left-Leaning,58,10207823,8160648,45,226841,75362787,75362787,[TikTok](https://www.tiktok.com/@huffpost)
Reuters,Neutral,-8,10056834,-5077628,374,26890,176384332,176384332,[TikTok](https://www.tiktok.com/@reuters)
Univision Noticias,Neutral,5,9302304,1644301,216,43066,206063924,206063924,[TikTok](https://www.tiktok.com/@uninoticias)
Team Trump,Right-Leaning,-8,9037725,-3190155,35,258221,112505407,112505407,[TikTok](https://www.tiktok.com/@teamtrump)
NBC New York,Neutral,15,8259748,3463227,95,86945,85379292,85379292,[TikTok](https://www.tiktok.com/@nbcnewyork)
Zohran Mamdani,Left-Leaning,8,7975767,2538479,38,209889,70864947,70864947,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Spencer Spencewuah,Left-Leaning,-1,7466309,-1387878,52,143583,36077386,36077386,[TikTok](https://www.tiktok.com/@spencewuah)
Pink News,Left-Leaning,-4,6531012,-2412918,151,43252,59863157,59863157,[TikTok](https://tiktok.com/@pinknews)
LiveNOW from FOX,Right-Leaning,-7,6366260,-3273848,192,33158,142426358,142426358,[TikTok](https://tiktok.com/@livenowfox)
Gavin Newsom,Left-Leaning,-12,6075069,-4892289,44,138070,32471286,32471286,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
Dean Withers,Left-Leaning,4,5892175,737517,17,346599,34548888,34548888,[TikTok](https://www.tiktok.com/@itsdeaann)
The New York Times,Neutral,-7,5646290,-3224906,190,29717,71929640,71929640,[TikTok](https://tiktok.com/@nytimes)
The Late Show with Stephen Colbert,Left-Leaning,-12,5278586,-4494083,81,65168,50824100,50824100,[TikTok](https://www.tiktok.com/@colbertlateshow)
The Associated Press (AP),Neutral,30,5234943,2497893,250,20940,64322999,64322999,[TikTok](https://tiktok.com/@apnews)
KDFW FOX 4 (Dallas-Fort Worth Fox),Neutral,14,5178466,1434214,50,103569,95689211,95689211,[TikTok](https://www.tiktok.com/@fox4newsdallasfortworth)
ABC News Live,Neutral,22,4981677,2131565,347,14356,67000431,67000431,[TikTok](https://tiktok.com/@abcnewslive)
NBC South Florida,Neutral,39,4962658,2838575,152,32649,76629880,76629880,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
MeidasTouch,Left-Leaning,3,4630501,-84657,132,35080,31964900,31964900,[TikTok](https://tiktok.com/@meidastouch)
Politico Mexico,Neutral,48,4460225,2629540,335,13314,68486177,68486177,[TikTok](https://tiktok.com/@politicomx)
Newsweek,Neutral,4,4339358,-25602,281,15443,81170187,81170187,[TikTok](https://tiktok.com/@newsweek)
NYT Opinion,Neutral,36,4250522,2156303,26,163482,24281346,24281346,[TikTok](https://www.tiktok.com/@nytopinion)
The News Movement,Neutral,6,4116144,355840,204,20177,50159874,50159874,[TikTok](https://www.tiktok.com/@thenewsmovement)
CTVNews,Neutral,10,4077614,837913,443,9205,95349022,95349022,[TikTok](https://www.tiktok.com/@ctvnews)
Morgan,Left-Leaning,184,3951561,3641236,99,39915,19345313,19345313,[TikTok](https://www.tiktok.com/@morga_tt)
ABC7NY,Neutral,16,3813384,1024017,335,11383,58986643,58986643,[TikTok](https://www.tiktok.com/@abc7ny)
CBS New York,Neutral,14,3774342,969288,73,51703,39534498,39534498,[TikTok](https://www.tiktok.com/@cbsnewyork)
Eloise (cheeringforchange),Left-Leaning,469,3740282,3714256,17,220017,16477336,16477336,[TikTok](https://www.tiktok.com/@cheeringforchange)
Chris Valenti,Left-Leaning,-1,3477194,-384460,141,24661,19284125,19284125,[TikTok](https://www.tiktok.com/@valentivideos.alt)
CBS Evening News,Neutral,-16,3438693,-2076521,123,27957,49726045,49726045,[TikTok](https://tiktok.com/@cbseveningnews)
Under the Desk News,Left-Leaning,15,3404258,735042,62,54907,19011600,19011600,[TikTok](https://tiktok.com/@underthedesknews)
News Nation,Neutral,-21,3388614,-3189453,323,10491,74938086,74938086,[TikTok](https://www.tiktok.com/@newsnationnow)
Benjamín Zamora,Neutral,11,3257498,496277,172,18939,65310100,65310100,[TikTok](https://tiktok.com/@benjaminzamoratv)
PBS News Hour,Neutral,-11,3249908,-1356113,259,12548,39105381,39105381,[TikTok](https://tiktok.com/@pbsnews)
Gaydar,Left-Leaning,50,3239706,1736294,21,154272,14874467,14874467,[TikTok](https://www.tiktok.com/@gaydar.show)
Harry Sisson,Left-Leaning,-17,3206728,-1732934,88,36440,24065621,24065621,[TikTok](https://tiktok.com/@harryjsisson)
Elijah - elijaaahhhhe,Left-Leaning,39,2992120,1325950,142,21071,15287704,15287704,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
Chris Murphy,Left-Leaning,382,2845382,2793139,3,948461,14591953,14591953,[TikTok](https://www.tiktok.com/@chrismurphyct)
Tell Williams,Left-Leaning,34,2821182,1123672,40,70530,14342600,14342600,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
AJ+,Left-Leaning,-28,2808465,-3068301,105,26747,23796339,23796339,[TikTok](https://www.tiktok.com/@ajplus)
Middle East Eye,Neutral,-5,2722862,-435780,55,49507,19885859,19885859,[TikTok](https://www.tiktok.com/@middleeasteye)
Alex Pearlman,Left-Leaning,-22,2680439,-2123957,22,121838,13039990,13039990,[TikTok](https://tiktok.com/@pearlmania500)
Daily Wire,Right-Leaning,99,2589660,1968710,44,58856,24502350,24502350,[TikTok](https://tiktok.com/@dailywire)
CSPAN,Neutral,-7,2516972,-615758,138,18239,45672942,45672942,[TikTok](https://tiktok.com/@cspanofficial)
Brian Tyler Cohen,Left-Leaning,16,2391316,353412,131,18254,24064471,24064471,[TikTok](https://tiktok.com/@briantylercohen)
Lisandra Vazquez,Left-Leaning,38,2385337,854824,69,34570,11491912,11491912,[TikTok](https://tiktok.com/@lisandravcomedy)
NBC Bay Area,Neutral,-34,2313326,-3457936,262,8829,44549380,44549380,[TikTok](https://www.tiktok.com/@nbcbayarea)
NBC 5 Chicago,Neutral,-16,2300612,-1287430,36,63906,25062576,25062576,[TikTok](https://www.tiktok.com/@nbcchicago)
Twig,Left-Leaning,212,2291489,2129892,119,19256,11740219,11740219,[TikTok](https://www.tiktok.com/@heyitstwig25)
FOX 9 | KMSP Minneapolis,Neutral,-32,2271920,-2744907,67,33909,33775749,33775749,[TikTok](https://www.tiktok.com/@fox9mn)
USA Today,Neutral,2,2244291,24151,290,7739,48756186,48756186,[TikTok](https://www.tiktok.com/@usatoday)
CNBC,Neutral,-1,2197586,-259502,416,5283,61594278,61594278,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Lisa Remillard,Neutral,26,2156078,551430,22,98004,18862379,18862379,[TikTok](https://tiktok.com/@lisaremillard)
The Older Millennial,Right-Leaning,-7,2108117,-520706,206,10234,16058202,16058202,[TikTok](https://www.tiktok.com/@theoldermillennial)
TizzyEnt,Left-Leaning,9,2048528,110660,51,40167,15017979,15017979,[TikTok](https://tiktok.com/@tizzyent)
Christian Maldonado,Left-Leaning,31,1957936,540788,16,122371,12305335,12305335,[TikTok](https://tiktok.com/@christianjmaldonado)
Candace Owens,Right-Leaning,-30,1953981,-1932270,29,67379,18886734,18886734,[TikTok](https://www.tiktok.com/@candaceoshow)
Kamala Harris,Left-Leaning,28,1938388,504004,11,176217,9791400,9791400,[TikTok](https://www.tiktok.com/@kamalaharris)
Allie O’Brien,Left-Leaning,4,1936600,-63211,30,64553,10268712,10268712,[TikTok](https://tiktok.com/@allie_202_)
Hawk Podcast,Left-Leaning,21,1889202,337150,207,9127,13902443,13902443,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Cory Booker,Left-Leaning,-23,1886664,-1002907,93,20287,10814443,10814443,"[TikTok](https://www.tiktok.com/@senbooker), [TikTok](https://tiktok.com/@corybooker)"
NBC Washington,Neutral,16,1872473,264627,219,8550,31394730,31394730,[TikTok](https://www.tiktok.com/@nbcwashington)
Dr. Zachary Rubin,Neutral,33,1806136,599867,80,22577,17648149,17648149,[TikTok](https://www.tiktok.com/@rubin_allergy)
Brian Baez,Left-Leaning,130,1776376,1424225,25,71055,9429142,9429142,[TikTok](https://www.tiktok.com/@mentallydivine)
Dannie D,Left-Leaning,41,1774735,780819,294,6037,12446987,12446987,[TikTok](https://tiktok.com/@dannied01)
The Recount,Left-Leaning,-58,1735930,-5952182,84,20666,24079657,24079657,[TikTok](https://tiktok.com/@therecount)
The Real Cornpop,Left-Leaning,4,1718567,-28913,140,12275,14650822,14650822,[TikTok](https://www.tiktok.com/@therealcornpop)
Crooked Media,Left-Leaning,-6,1675934,-355570,129,12992,17310787,17310787,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Philip DeFranco,Left-Leaning,62,1634479,954489,19,86025,12500317,12500317,[TikTok](https://www.tiktok.com/@philipdefranco)
Los Angeles Times,Neutral,64,1552517,895404,74,20980,12616552,12616552,[TikTok](https://www.tiktok.com/@latimes)
Good Trouble - Sam Rosenholtz,Left-Leaning,29,1470563,335634,56,26260,8344000,8344000,[TikTok](https://www.tiktok.com/@goodtrouble_)
Hello America,Right-Leaning,-5,1431201,-413784,347,4124,9502047,9502047,[TikTok](https://tiktok.com/@helloamericasup)
Tucker Carlson,Right-Leaning,1,1394447,-300534,29,48084,14860356,14860356,[TikTok](https://tiktok.com/@tuckercarlson)
The Haunted Side,Right-Leaning,74,1283954,689709,88,14590,16515616,16515616,[TikTok](https://www.tiktok.com/@thehauntedside)
Bloomberg Politics,Neutral,-6,1239015,-589811,113,10965,36224544,36224544,[TikTok](https://tiktok.com/@bloombergpolitics)
Nick Shirley,Right-Leaning,7,1220036,-311094,19,64212,15171024,15171024,[TikTok](https://www.tiktok.com/@nickshirleyy)
Josh Greene - Josh the Progressive,Left-Leaning,59,1143625,490909,207,5525,9772489,9772489,[TikTok](https://tiktok.com/@peacefulprogressive)
Yahoo News,Neutral,94,1133122,699221,28,40469,11788275,11788275,[TikTok](https://www.tiktok.com/@yahoonews)
TRT World,Neutral,-44,1107593,-2103861,324,3418,16999757,16999757,[TikTok](https://www.tiktok.com/@trtworld)
Charlie Kirk,Right-Leaning,-37,1103626,-1668494,29,38056,13373600,13373600,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Greg Johnstone,Left-Leaning,7,1081970,-250661,18,60109,5572683,5572683,[TikTok](https://tiktok.com/@johnstone.gregory)
Don Lemon,Left-Leaning,20,1078141,-21775,50,21563,10061082,10061082,[TikTok](https://tiktok.com/@donlemon)
The Krassensteins,Left-Leaning,330,1071700,1015588,17,63041,8896169,8896169,[TikTok](https://www.tiktok.com/@krassenstein)
Andr3wsky,Left-Leaning,-4,1035645,-542478,26,39833,4411600,4411600,[TikTok](https://www.tiktok.com/@andr3wsky)
Walter Masterson,Left-Leaning,7,1027949,-224851,28,36712,5853730,5853730,[TikTok](https://www.tiktok.com/@waltermasterson)
The Wall Street Journal,Neutral,-14,1005747,-736739,60,16762,12691739,12691739,[TikTok](https://www.tiktok.com/@wallstreetjournal)
Piers Morgan Uncensored,Right-Leaning,-33,1004906,-1181073,29,34652,13398300,13398300,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,13,981908,-118352,55,17853,4172011,4172011,[TikTok](https://www.tiktok.com/@travelingnurse)
Kai Trump,Right-Leaning,-37,962497,-1264879,12,80208,11071700,11071700,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
The Economist,Neutral,-25,959364,-928052,18,53298,10762100,10762100,[TikTok](https://www.tiktok.com/@theeconomist)
Taterbanditnews,Right-Leaning,13,939989,-90640,69,13623,3818407,3818407,[TikTok](https://www.tiktok.com/@sassholehitman)
NPR,Neutral,5,924631,-271856,105,8806,9497106,9497106,[TikTok](https://www.tiktok.com/@npr)
Jared Polis,Left-Leaning,97,912764,540263,27,33806,3752222,3752222,[TikTok](https://www.tiktok.com/@govofco)
Imani Barbarin - Crutches and Spice,Left-Leaning,36,905600,218247,108,8385,4061713,4061713,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Hal for NY,Left-Leaning,-2,904554,-343247,70,12922,13341958,13341958,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Amanda Tietz,Left-Leaning,-21,886650,-784169,38,23333,5271266,5271266,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Maggie Reed,Left-Leaning,67,850326,358992,81,10498,3867711,3867711,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Marcus DiPaola,Neutral,-42,826633,-1310502,32,25832,6567272,6567272,[TikTok](https://tiktok.com/@marcus.dipaola)
Silent Middle Child,Left-Leaning,46,817617,210713,20,40881,4581682,4581682,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Fox & Friends,Right-Leaning,16,817451,-22893,70,11678,13745196,13745196,[TikTok](https://www.tiktok.com/@foxandfriends)
Status Coup,Left-Leaning,,761581,,1,761581,2738485,2738485,[TikTok](https://www.tiktok.com/@StatusCoup)
David Pakman Show,Left-Leaning,24,760773,2607,150,5072,8175183,8175183,[TikTok](https://tiktok.com/@davidpakmanshow)
letsdiscusssomething,Left-Leaning,2,739428,-266805,24,30810,4234200,4234200,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,13,737597,-102137,62,11897,3295038,3295038,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Doxielvr,Right-Leaning,17,701410,-84598,121,5797,3206217,3206217,[TikTok](https://www.tiktok.com/@doxielvr)
Total Hypocrisy,Left-Leaning,-3,697046,-363021,113,6169,5160364,5160364,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Ed Markey,Left-Leaning,366,682827,649396,16,42677,7225456,7225456,"[TikTok](https://www.tiktok.com/@senmarkey), [TikTok](https://tiktok.com/@ed_markey)"
Abigail Spanberger,Left-Leaning,55,681560,188532,12,56797,3882460,3882460,[TikTok](https://www.tiktok.com/@teamspanberger)
Thiqydusty,Left-Leaning,-18,676839,-583511,38,17812,2786283,2786283,[TikTok](https://www.tiktok.com/@thiqydusty)
Andra Berghoff,Left-Leaning,42,672056,118281,29,23174,4891761,4891761,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Brad Bernstein,Left-Leaning,81,663508,301868,76,8730,8498294,8498294,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Tucker Carlson Network,Right-Leaning,-3,660841,-284086,54,12238,7888311,7888311,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Megyn Kelly,Right-Leaning,-3,646385,-292873,58,11145,12095101,12095101,[TikTok](https://www.tiktok.com/@megynkellyshow)
Yeganeh Mafaher,Left-Leaning,68,631794,221668,36,17550,4328441,4328441,[TikTok](https://www.tiktok.com/@littleyeg)
Brad Doggett,Left-Leaning,46,628913,118919,13,48378,2746337,2746337,[TikTok](https://www.tiktok.com/@brad.doggett)
Maria Comstock,Left-Leaning,487,613771,604238,19,32304,3846900,3846900,"[TikTok](https://www.tiktok.com/@mariaisabellecomstock), [TikTok](https://www.tiktok.com/@possiblymaria)"
Keith Edwards,Left-Leaning,45,604751,100630,42,14399,3380865,3380865,[TikTok](https://www.tiktok.com/@keithedwards)
Abdalkarim,Neutral,10,594830,-141620,28,21244,1290256,1290256,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Ayanna Pressley,Left-Leaning,381,587312,562275,20,29366,20183348,20183348,[TikTok](https://www.tiktok.com/@reppressley)
Ohhh That’s Rich,Left-Leaning,-1,586566,-247131,34,17252,3181905,3181905,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Jesse Watters,Right-Leaning,11,576125,-87573,66,8729,6158930,6158930,[TikTok](https://tiktok.com/@jessebwatters)
Nick Muller,Left-Leaning,77,572315,239300,39,14675,2737613,2737613,[TikTok](https://www.tiktok.com/@nickmuller703)
Teacher Sandra,Neutral,,570719,,1,570719,2989667,2989667,[TikTok](https://www.tiktok.com/@teachersandra03)
Alicia Luncheon,Left-Leaning,67,568772,202361,30,18959,3113126,3113126,[TikTok](https://tiktok.com/@theluncheonlawyer)
CBS Chicago,Neutral,-13,564754,-327386,84,6723,10765637,10765637,[TikTok](https://www.tiktok.com/@cbschicago)
Matt Bernstein,Left-Leaning,,564535,,4,141134,2621500,2621500,[TikTok](https://tiktok.com/@mattxiv)
Brenna Pérez,Left-Leaning,-94,564418,-2778205,28,20158,3500562,3500562,[TikTok](https://www.tiktok.com/@perezbrenna)
Alexis and Dean,Neutral,13,561083,-61177,41,13685,9554593,9554593,[TikTok](https://www.tiktok.com/@alexisanddean)
CFH Unfiltered,Left-Leaning,6,559530,-96159,23,24327,3716865,3716865,[TikTok](https://tiktok.com/@cfh.unfiltered)
James Talarico,Left-Leaning,21,559116,-986,19,29427,2797323,2797323,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
Democratic Governors Association (DGA),Left-Leaning,-41,552910,-709755,66,8377,3660637,3660637,[TikTok](https://tiktok.com/@demgovs)
Off Jawaggon,Left-Leaning,90,550260,273008,22,25012,2262914,2262914,"[TikTok](https://www.tiktok.com/@off_jaw), [TikTok](https://www.tiktok.com/@off_jawaggon)"
Zach Foust,Neutral,264,546945,485864,45,12154,3431805,3431805,[TikTok](https://www.tiktok.com/@zacharyloft)
BloxCast,Neutral,4,541343,-108956,43,12589,3998032,3998032,[TikTok](https://www.tiktok.com/@bloxcast_)
The Tennessee Holler,Left-Leaning,-10,537948,-227510,413,1303,6823409,6823409,[TikTok](https://www.tiktok.com/@thetnholler)
Braedon Sorbo,Right-Leaning,21,532851,11700,55,9688,4290921,4290921,[TikTok](https://www.tiktok.com/@braedensorbo)
The National Desk,Right-Leaning,-67,521347,-1286581,350,1490,13545531,13545531,[TikTok](https://www.tiktok.com/@tndtok)
Gen-Z for Change,Left-Leaning,59,512003,172290,33,15515,3494326,3494326,[TikTok](https://tiktok.com/@genzforchange)
Hail the King,Right-Leaning,39,511313,88899,60,8522,4365739,4365739,[TikTok](https://www.tiktok.com/@hailtheking23)
AngryMaleVet,Left-Leaning,72,505373,199242,105,4813,4148204,4148204,[TikTok](https://www.tiktok.com/@angrymalevet)
Alexandria Ocasio-Cortez,Left-Leaning,-82,504148,-1583907,14,36011,3396300,3396300,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
FOX 5 DC (WTTG),Neutral,-21,503667,-310867,44,11447,8112800,8112800,[TikTok](https://www.tiktok.com/@fox5dc)
Millennial Mia,Left-Leaning,38,491824,80173,119,4133,4739251,4739251,[TikTok](https://www.tiktok.com/@millennial.mia)
Da’Vion Tatum,Left-Leaning,228,491591,413163,48,10241,2064047,2064047,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Claudio Vallejo,Left-Leaning,226,489229,410691,41,11932,4899973,4899973,[TikTok](https://tiktok.com/@whatsupcv)
Mrs. Frazzled,Left-Leaning,-13,487733,-171203,73,6681,2795626,2795626,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Epistemic,Left-Leaning,158,487479,365832,1,487479,2500000,2500000,[TikTok](https://www.tiktok.com/@epistemiccrisis)
Mark Kelly,Left-Leaning,194,484980,384308,16,30311,2994700,2994700,[TikTok](https://www.tiktok.com/@captmarkkelly)
Anna Connelly,Left-Leaning,291,480713,436871,25,19229,2481619,2481619,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
impactforgood_,Left-Leaning,363,474273,452217,18,26349,2899923,2899923,[TikTok](https://tiktok.com/@impactforgood_)
Ding News,Right-Leaning,15,473130,-6504,33,14337,4658138,4658138,[TikTok](https://www.tiktok.com/@dingnewscorp)
Wired,Neutral,-12,467987,-160667,50,9360,4504692,4504692,[TikTok](https://www.tiktok.com/@wired)
Patrick Bet-David,Right-Leaning,63,466799,169975,77,6062,5109897,5109897,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Jess Craven,Left-Leaning,-27,462749,-276475,64,7230,2059695,2059695,[TikTok](https://tiktok.com/@jesscraven101)
Trish Regan,Right-Leaning,10,462287,-27785,230,2010,6313382,6313382,[TikTok](https://www.tiktok.com/@trishregan)
Robert Arnold,Left-Leaning,-19,459520,-190946,10,45952,2074500,2074500,[TikTok](https://www.tiktok.com/@defiance13)
More Perfect Union,Left-Leaning,-117,456307,-2367064,50,9126,2894033,2894033,[TikTok](https://tiktok.com/@moreperfectunion)
The Guardian,Neutral,-64,455141,-782421,48,9482,7585275,7585275,[TikTok](https://www.tiktok.com/@guardian)
Your Favorite Guy,Left-Leaning,-109,453936,-2126972,27,16812,2545461,2545461,[TikTok](https://tiktok.com/@yourfavoriteguy)
Xaviaer DuRousseau,Right-Leaning,9,450798,-11100,27,16696,3363676,3363676,[TikTok](https://www.tiktok.com/@xaviaer)
Pastor Paul Drees,Left-Leaning,-50,450227,-472782,12,37519,2382200,2382200,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Clay (What in Claynation),Left-Leaning,98,442675,280693,120,3689,5127498,5127498,[TikTok](https://www.tiktok.com/@whatinclaynation)
Head in the Office,Left-Leaning,-65,439323,-734804,23,19101,3697835,3697835,[TikTok](https://www.tiktok.com/@headintheoffice)
Johnny Palmadessa,Left-Leaning,-138,438266,-3619012,47,9325,3712764,3712764,[TikTok](https://tiktok.com/@johnnypalmadessa)
Jon Stewart,Left-Leaning,72,433117,209160,25,17325,5380718,5380718,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Face the Nation,Neutral,-142,431528,-4126717,107,4033,11620903,11620903,[TikTok](https://tiktok.com/@facethenation)
Zeteo,Left-Leaning,62,429887,177364,143,3006,4013364,4013364,[TikTok](https://www.tiktok.com/@zeteonews)
David Gokhshtein,Right-Leaning,257,411520,362414,87,4730,11101215,11101215,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Melanie Stansbury,Left-Leaning,-92,402727,-1233321,50,8055,2088597,2088597,[TikTok](https://tiktok.com/@repstansbury)
Nikita Redkar Dumptruck,Left-Leaning,196,397845,315379,17,23403,2250336,2250336,[TikTok](https://tiktok.com/@nikitadumptruck)
Mikie Sherrill,Left-Leaning,44,396961,92626,23,17259,2257259,2257259,[TikTok](https://www.tiktok.com/@teammikie)
Yahoo Finance,Neutral,28,389386,56706,103,3780,11436165,11436165,[TikTok](https://tiktok.com/@yahoofinance)
Grand Ole Evan,Right-Leaning,-23,389157,-171566,25,15566,4493232,4493232,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Ariana Jasmine Afshar,Left-Leaning,65,388691,173098,27,14396,1652399,1652399,[TikTok](https://tiktok.com/@arianajasmine___)
Danielle Ann,Left-Leaning,51,384534,126254,88,4370,1672041,1672041,[TikTok](https://tiktok.com/@chasingoz)
Omar Fateh,Left-Leaning,173,383648,288060,19,20192,6162648,6162648,[TikTok](https://www.tiktok.com/@omarfatehmn)
"Joe ""Pags"" Pagliarulo",Right-Leaning,19,379143,33982,33,11489,3715451,3715451,[TikTok](https://www.tiktok.com/@joepags)
Caulin Donaldson - TrashCaulin,Neutral,493,373282,369283,27,13825,1963404,1963404,[TikTok](https://www.tiktok.com/@trashcaulin)
CortlenFixesEverything,Left-Leaning,77,364607,197107,32,11394,1226274,1226274,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Both Sides News,Neutral,52,355074,109720,83,4278,4268778,4268778,[TikTok](https://www.tiktok.com/@bothsidesnews)
Matt & Justus,Left-Leaning,57,354124,133691,2,177062,3848586,3848586,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
CBS News Bay Area,Neutral,23,352210,33585,15,23481,4266609,4266609,[TikTok](https://www.tiktok.com/@kpixtv)
Adam Mockler,Left-Leaning,-88,350511,-859493,82,4275,4202682,4202682,[TikTok](https://tiktok.com/@adammockler)
Parker Sedgwick,Left-Leaning,-8,348655,-77399,33,10565,3959572,3959572,[TikTok](https://www.tiktok.com/@parkergetajob)
Pete Buttigieg,Left-Leaning,98,348398,207675,3,116133,2056500,2056500,[TikTok](https://www.tiktok.com/@petebuttigieg)
Conscious Lee - George Lee Jr,Left-Leaning,-47,347891,-299277,105,3313,2211060,2211060,[TikTok](https://www.tiktok.com/@theconsciouslee)
Tim Walz,Left-Leaning,-72,346074,-500017,7,49439,1926900,1926900,[TikTok](https://www.tiktok.com/@timwalz)
Jasmine Crockett,Left-Leaning,103,343828,211365,3,114609,1419200,1419200,[TikTok](https://tiktok.com/@jasmineforus)
ProPublica,Neutral,199,343751,277299,11,31250,2788632,2788632,[TikTok](https://www.tiktok.com/@ProPublica)
Kenny Walden - 2rawtooreal,Left-Leaning,12,333180,7158,23,14486,942258,942258,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Joe Hubbard,Left-Leaning,-5,333001,-47893,23,14478,2132020,2132020,[TikTok](https://www.tiktok.com/@joe_hubbard)
Chris Glover - Generic Art Dad,Left-Leaning,14,329437,12122,8,41180,1664317,1664317,[TikTok](https://tiktok.com/@genericartdad)
Pat Loller,Left-Leaning,139,329420,222549,9,36602,1333400,1333400,[TikTok](https://www.tiktok.com/@patloller)
Dr. Tommy Martin,Neutral,25,324439,39364,83,3909,7644584,7644584,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Dr. Noc,Left-Leaning,231,323822,275267,8,40478,1395896,1395896,[TikTok](https://www.tiktok.com/@dr.noc)
Manny Rutinel,Left-Leaning,451,314029,308663,3,104676,1168640,1168640,[TikTok](https://www.tiktok.com/@mannyrutinel)
Telemundo Miami,Neutral,-2,313109,-33786,16,19569,10854800,10854800,[TikTok](https://www.tiktok.com/@telemundo51miami)
Ben Cohen,Left-Leaning,-30,310118,-167727,8,38765,1171049,1171049,[TikTok](https://www.tiktok.com/@yobencohen)
Last Week Tonight with John Oliver,Left-Leaning,65,303741,146679,16,18984,2665300,2665300,[TikTok](https://tiktok.com/@lastweektonighthbo)
CBS Philadelphia,Neutral,74,303381,153158,37,8199,5714382,5714382,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Rob Smith,Right-Leaning,9,300424,-8165,59,5092,2257788,2257788,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Just Wayne,Left-Leaning,25,298628,42989,65,4594,1497300,1497300,[TikTok](https://www.tiktok.com/@justwaynecreative)
Steven Bonnell II - Destiny,Left-Leaning,38,290171,80273,99,2931,3728065,3728065,[TikTok](https://www.tiktok.com/@destinydebates)
Jess Piper,Left-Leaning,3,284947,-26906,33,8635,2137378,2137378,[TikTok](https://tiktok.com/@jesspipermo)
HearMeOutOnThis,Left-Leaning,-26,282957,-133336,60,4716,2655786,2655786,[TikTok](https://www.tiktok.com/@realprogressive11)
Rachel Cohen,Left-Leaning,25,282858,37189,40,7071,1286476,1286476,[TikTok](https://www.tiktok.com/@cohen489)
In The Know (real.talk.us),Neutral,-14,281318,-71429,3,93773,1296927,1296927,[TikTok](https://www.tiktok.com/@realtalkus)
Senate Strategic Communications Committee (SSCC),Left-Leaning,143,280903,187715,22,12768,2445186,2445186,[TikTok](https://www.tiktok.com/@senateinsession)
ItsLuke,Left-Leaning,-154,280887,-1883219,15,18726,981600,981600,[TikTok](https://www.tiktok.com/@itsluke7)
Hope Walz,Left-Leaning,11,274302,-3709,18,15239,1225649,1225649,[TikTok](https://www.tiktok.com/@hopewalz)
Jamelle Bouie,Left-Leaning,57,273010,118671,37,7379,1421607,1421607,[TikTok](https://tiktok.com/@jamellebouie)
Leigh McGowan,Left-Leaning,-39,271845,-158794,26,10456,1084853,1084853,[TikTok](https://tiktok.com/@iampoliticsgirl)
