entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Sky News,Neutral,5,14116838,2977910,758,18624,438071695,438071695,[TikTok](https://tiktok.com/@skynews)
The Daily Show,Left-Leaning,-2,10808306,-3566505,111,97372,108169024,108169024,[TikTok](https://tiktok.com/@thedailyshow)
Reuters,Neutral,10,10475095,2283772,425,24647,321465232,321465232,[TikTok](https://www.tiktok.com/@reuters)
Metro,Neutral,-1,9369153,-3406438,100,93692,173948344,173948344,[TikTok](https://tiktok.com/@metrouk)
LiveNOW from FOX,Right-Leaning,16,8883393,2978682,227,39134,203163283,203163283,[TikTok](https://tiktok.com/@livenowfox)
ABC7 Chicago,Neutral,-1,7588708,-3896512,641,11839,122936118,122936118,[TikTok](https://www.tiktok.com/@abc7chicago)
Univision Noticias,Neutral,-6,7334459,-6169590,412,17802,178006941,178006941,[TikTok](https://www.tiktok.com/@uninoticias)
NY Post,Right-Leaning,-9,7207179,-7647181,325,22176,164221055,164221055,[TikTok](https://www.tiktok.com/@nypost)
Team Trump,Right-Leaning,8,7039893,300520,47,149785,93252240,93252240,[TikTok](https://www.tiktok.com/@teamtrump)
The Independent,Neutral,-12,6912640,-9396261,323,21401,149273356,149273356,[TikTok](https://www.tiktok.com/@independent)
CBS Evening News,Neutral,16,6366733,1879093,163,39060,78082536,78082536,[TikTok](https://tiktok.com/@cbseveningnews)
Spencer Spencewuah,Left-Leaning,7,5652641,-411184,52,108705,31161001,31161001,[TikTok](https://www.tiktok.com/@spencewuah)
Candace Owens,Right-Leaning,-9,5314979,-6701321,31,171451,39973600,39973600,[TikTok](https://www.tiktok.com/@candaceoshow)
AJ+,Left-Leaning,79,5242399,3992124,162,32360,32311390,32311390,[TikTok](https://www.tiktok.com/@ajplus)
ABC7NY,Neutral,-7,5030461,-4933486,282,17839,65304965,65304965,[TikTok](https://www.tiktok.com/@abc7ny)
The Late Show with Stephen Colbert,Left-Leaning,-4,4664045,-4169974,74,63028,45169799,45169799,[TikTok](https://www.tiktok.com/@colbertlateshow)
James Talarico,Left-Leaning,6,4647017,-357892,65,71493,30964348,30964348,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
Cory Booker,Left-Leaning,76,4270223,3022050,134,31867,34418268,34418268,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
60 Minutes,Neutral,90,4249840,3134474,191,22250,65102369,65102369,[TikTok](https://tiktok.com/@60minutes)
ABC World News Tonight,Neutral,14,4219972,359813,149,28322,73039965,73039965,[TikTok](https://www.tiktok.com/@abcworldnews)
USA Today,Neutral,28,4066197,1491719,256,15884,95887706,95887706,[TikTok](https://www.tiktok.com/@usatoday)
NBC South Florida,Neutral,0,4027503,-1075638,198,20341,57116370,57116370,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
CTVNews,Neutral,17,3941257,794771,283,13927,93833896,93833896,[TikTok](https://www.tiktok.com/@ctvnews)
Tucker Carlson,Right-Leaning,21,3627711,944410,47,77185,45035961,45035961,[TikTok](https://tiktok.com/@tuckercarlson)
CBS Mornings,Neutral,-10,3624290,-3862689,429,8448,56751200,56751200,[TikTok](https://tiktok.com/@cbsmornings)
The New York Times,Neutral,-17,3577721,-6312496,181,19766,71813066,71813066,[TikTok](https://tiktok.com/@nytimes)
NBC New York,Neutral,-11,3488126,-3437237,190,18359,60337357,60337357,[TikTok](https://www.tiktok.com/@nbcnewyork)
Andre White,Left-Leaning,256,3464894,3275462,21,164995,15791171,15791171,[TikTok](https://tiktok.com/@blackkout___)
Xaviaer DuRousseau,Right-Leaning,35,3358291,1295712,25,134332,22223116,22223116,[TikTok](https://www.tiktok.com/@xaviaer)
Elijah - elijaaahhhhe,Left-Leaning,48,3354249,1683542,104,32252,16611464,16611464,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
International Fund for Animal Welfare,Left-Leaning,732,3334591,3332568,8,416824,31142431,31142431,[TikTok](https://www.tiktok.com/@ifawglobal)
Don Lemon,Left-Leaning,76,3263205,2145490,139,23476,31783134,31783134,[TikTok](https://tiktok.com/@donlemon)
Alex Pearlman,Left-Leaning,14,3169235,542408,7,452748,22042103,22042103,[TikTok](https://tiktok.com/@pearlmania500)
TizzyEnt,Left-Leaning,12,3044657,391686,45,67659,25614504,25614504,[TikTok](https://tiktok.com/@tizzyent)
MS NOW,Left-Leaning,-10,3042171,-1589410,130,23401,69077147,69077147,[TikTok](https://www.tiktok.com/@msnow)
Gavin Newsom,Left-Leaning,-10,3028751,-1581899,44,68835,25396916,25396916,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
KDFW FOX 4 (Dallas-Fort Worth Fox),Neutral,-17,2961663,-2986779,45,65815,57000156,57000156,[TikTok](https://www.tiktok.com/@fox4newsdallasfortworth)
Your Favorite Guy,Left-Leaning,14,2890308,605534,77,37536,11545682,11545682,[TikTok](https://tiktok.com/@yourfavoriteguy)
MeidasTouch,Left-Leaning,-7,2882191,-1240865,165,17468,25870054,25870054,[TikTok](https://tiktok.com/@meidastouch)
Ilhan Omar,Left-Leaning,113,2845448,2164148,26,109440,28276101,28276101,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Daily Wire,Right-Leaning,-27,2841108,-5187342,31,91649,23331921,23331921,[TikTok](https://tiktok.com/@dailywire)
Middle East Eye,Neutral,90,2784199,1954208,157,17734,53591484,53591484,[TikTok](https://www.tiktok.com/@middleeasteye)
PBS News Hour,Neutral,26,2776513,805192,237,11715,28828863,28828863,[TikTok](https://tiktok.com/@pbsnews)
Harry Sisson,Left-Leaning,-14,2768020,-1462935,72,38445,18465300,18465300,[TikTok](https://tiktok.com/@harryjsisson)
Newsweek,Neutral,-27,2654327,-3725597,338,7853,59666004,59666004,[TikTok](https://tiktok.com/@newsweek)
ABC News Live,Neutral,-22,2635503,-2205344,199,13244,27136708,27136708,[TikTok](https://tiktok.com/@abcnewslive)
Pink News,Left-Leaning,1,2433884,-159014,107,22747,24411054,24411054,[TikTok](https://tiktok.com/@pinknews)
Headquarters,Left-Leaning,-38,2385498,-6731109,74,32236,20010391,20010391,[TikTok](https://www.tiktok.com/@headquarters)
CBS Chicago,Neutral,-6,2349365,-397053,245,9589,22989651,22989651,[TikTok](https://www.tiktok.com/@cbschicago)
Trevor Noah,Left-Leaning,-9,2259807,-652937,56,40354,27643118,27643118,[TikTok](https://www.tiktok.com/@trevornoah)
Michael Foote,Left-Leaning,74,2228568,1310915,33,67532,11068680,11068680,[TikTok](https://www.tiktok.com/@michael_foote_)
Benjamín Zamora,Neutral,3,2201116,-50947,179,12297,42505231,42505231,[TikTok](https://tiktok.com/@benjaminzamoratv)
NPR,Neutral,108,2191505,1559500,114,19224,28977003,28977003,[TikTok](https://www.tiktok.com/@npr)
CNBC,Neutral,-4,2179566,-336968,636,3427,90153672,90153672,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
The Real Cornpop,Left-Leaning,3,2153425,-26457,101,21321,17269997,17269997,[TikTok](https://www.tiktok.com/@therealcornpop)
The Older Millennial,Right-Leaning,-3,2069307,-214455,124,16688,14789084,14789084,[TikTok](https://www.tiktok.com/@theoldermillennial)
CBS LA,Neutral,109,2063836,1453954,96,21498,15156245,15156245,[TikTok](https://www.tiktok.com/@cbsla)
Under the Desk News,Left-Leaning,-16,2043424,-721008,61,33499,11409084,11409084,[TikTok](https://tiktok.com/@underthedesknews)
CSPAN,Neutral,-24,2016897,-1735963,193,10450,38162948,38162948,[TikTok](https://tiktok.com/@cspanofficial)
Andr3wsky,Left-Leaning,73,1884211,1068734,21,89724,8595127,8595127,[TikTok](https://www.tiktok.com/@andr3wsky)
News Nation,Neutral,-25,1881406,-1837651,307,6128,39914171,39914171,[TikTok](https://www.tiktok.com/@newsnationnow)
NBC Bay Area,Neutral,-31,1880169,-2306283,315,5969,26721175,26721175,[TikTok](https://www.tiktok.com/@nbcbayarea)
Greg Johnstone,Left-Leaning,-3,1876697,-291480,24,78196,13225773,13225773,[TikTok](https://tiktok.com/@johnstone.gregory)
Total Hypocrisy,Left-Leaning,4,1822856,-154776,182,10016,14257382,14257382,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Dean Withers,Left-Leaning,-9,1716181,-534053,5,343236,14954786,14954786,[TikTok](https://www.tiktok.com/@itsdeaann)
NBC 4 Los Angeles,Neutral,4,1663684,-286115,164,10144,23842472,23842472,[TikTok](https://www.tiktok.com/@nbcla)
Face the Nation,Neutral,93,1647994,1005182,148,11135,39524653,39524653,[TikTok](https://tiktok.com/@facethenation)
Tell Williams,Left-Leaning,-24,1646158,-1041629,41,40150,8774186,8774186,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
NBC Washington,Neutral,23,1633229,365184,227,7195,17223582,17223582,[TikTok](https://www.tiktok.com/@nbcwashington)
NBC 5 Chicago,Neutral,-19,1617789,-715379,222,7287,27450384,27450384,[TikTok](https://www.tiktok.com/@nbcchicago)
Philip DeFranco,Left-Leaning,46,1594064,627858,39,40873,12720334,12720334,[TikTok](https://www.tiktok.com/@philipdefranco)
Thee Black Daily,Left-Leaning,,1591099,,74,21501,12402534,12402534,[TikTok](https://www.tiktok.com/@theeblackdaily)
Eumie Michelle,Left-Leaning,375,1555184,1504765,19,81852,9688217,9688217,[TikTok](https://www.tiktok.com/@eumiexx)
Christian Maldonado,Left-Leaning,9,1487837,-18903,7,212548,5782053,5782053,[TikTok](https://tiktok.com/@christianjmaldonado)
Amanda Tietz,Left-Leaning,21,1442721,207916,27,53434,8785055,8785055,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
David Pakman Show,Left-Leaning,-17,1426433,-750356,154,9263,18518741,18518741,[TikTok](https://tiktok.com/@davidpakmanshow)
Ding News,Right-Leaning,142,1425288,1093515,26,54819,12179613,12179613,[TikTok](https://www.tiktok.com/@dingnewscorp)
Alexis and Dean,Neutral,103,1417599,913529,23,61635,18498153,18498153,[TikTok](https://www.tiktok.com/@alexisanddean)
Crooked Media,Left-Leaning,8,1403670,9115,112,12533,14717924,14717924,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Big Three Tea,Left-Leaning,527,1392844,1381459,9,154760,5848342,5848342,[TikTok](https://www.tiktok.com/@bigthreetea)
Lisa Remillard,Neutral,-9,1385157,-516190,30,46172,10942709,10942709,[TikTok](https://tiktok.com/@lisaremillard)
Hawk Podcast,Left-Leaning,-8,1346253,-538875,196,6869,9584409,9584409,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Isaiah Martin,Left-Leaning,-72,1330805,-7508128,78,17062,10405674,10405674,[TikTok](https://tiktok.com/@isaiahrmartin)
Gaydar,Left-Leaning,-7,1307429,-444536,16,81714,5828407,5828407,[TikTok](https://www.tiktok.com/@gaydar.show)
Marcus DiPaola,Neutral,-23,1294539,-835290,28,46234,11262757,11262757,[TikTok](https://tiktok.com/@marcus.dipaola)
Brian Tyler Cohen,Left-Leaning,-48,1270025,-2105589,95,13369,15055710,15055710,[TikTok](https://tiktok.com/@briantylercohen)
Turning Point USA,Right-Leaning,130,1256559,922179,32,39267,16964541,16964541,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Nick Shirley,Right-Leaning,120,1253698,872558,8,156712,9325374,9325374,[TikTok](https://www.tiktok.com/@nickshirleyy)
ProPublica,Neutral,79,1195919,593204,10,119592,8083634,8083634,[TikTok](https://www.tiktok.com/@ProPublica)
Fox 5 NY,Neutral,-11,1194075,-468240,177,6746,26493836,26493836,[TikTok](https://www.tiktok.com/@fox5newyork)
Tucker Carlson Network,Right-Leaning,47,1168286,383039,72,16226,13748245,13748245,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Hasan Piker,Left-Leaning,113,1137901,738401,20,56895,8107192,8107192,[TikTok](https://www.tiktok.com/@hasandpiker)
Braedon Sorbo,Right-Leaning,18,1135950,57602,58,19585,6946564,6946564,[TikTok](https://www.tiktok.com/@braedensorbo)
The Economist,Neutral,73,1132086,526591,30,37736,22761897,22761897,[TikTok](https://www.tiktok.com/@theeconomist)
AngryMaleVet,Left-Leaning,184,1128651,930939,181,6236,8564168,8564168,[TikTok](https://www.tiktok.com/@angrymalevet)
Time Magazine,Neutral,38,1121866,313080,46,24388,22090846,22090846,[TikTok](https://www.tiktok.com/@time)
Kiki Rae Real,Left-Leaning,292,1097770,1020488,82,13387,7787807,7787807,[TikTok](https://www.tiktok.com/@kikiraereal)
The National Desk,Right-Leaning,72,1073724,477897,451,2381,24371174,24371174,[TikTok](https://www.tiktok.com/@tndtok)
The Speaker Is Weird,Left-Leaning,93,1073038,636353,6,178840,4394981,4394981,[TikTok](https://www.tiktok.com/@thespeakerisweird)
Hal for NY,Left-Leaning,23,1063951,135098,72,14777,17644323,17644323,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Lisandra Vazquez,Left-Leaning,-10,1035610,-298260,43,24084,5961060,5961060,[TikTok](https://tiktok.com/@lisandravcomedy)
Yahoo Finance,Neutral,243,998663,883633,138,7237,34311118,34311118,[TikTok](https://tiktok.com/@yahoofinance)
NBC10 Boston,Neutral,160,980916,751936,79,12417,12274055,12274055,[TikTok](https://www.tiktok.com/@nbc10boston)
Good Trouble - Sam Rosenholtz,Left-Leaning,-22,939928,-612075,42,22379,4400726,4400726,[TikTok](https://www.tiktok.com/@goodtrouble_)
Alicia Luncheon,Left-Leaning,-44,926823,-1233171,18,51490,6961356,6961356,[TikTok](https://tiktok.com/@theluncheonlawyer)
Ariana Jasmine Afshar,Left-Leaning,79,914407,431747,42,21772,4697959,4697959,[TikTok](https://tiktok.com/@arianajasmine___)
The Recount,Left-Leaning,-68,899543,-2352078,65,13839,13447000,13447000,[TikTok](https://tiktok.com/@therecount)
Josh Greene - Josh the Progressive,Left-Leaning,33,898619,126231,117,7681,8584205,8584205,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
HearMeOutOnThis,Left-Leaning,150,893089,659457,113,7903,7375735,7375735,[TikTok](https://www.tiktok.com/@realprogressive11)
Dannie D,Left-Leaning,-37,888075,-1008946,179,4961,5864528,5864528,[TikTok](https://tiktok.com/@dannied01)
Dave Jorgenson,Neutral,-23,867259,-491501,18,48181,6538633,6538633,[TikTok](https://www.tiktok.com/@davejorgenson)
Adam Mockler,Left-Leaning,28,857662,78068,94,9124,10337289,10337289,[TikTok](https://tiktok.com/@adammockler)
Bloomberg Politics,Neutral,63,846152,300603,159,5322,46215636,46215636,[TikTok](https://tiktok.com/@bloombergpolitics)
RogueDNC,Left-Leaning,847,825862,825843,200,4129,7360886,7360886,[TikTok](https://www.tiktok.com/@theroguednc)
Thiqydusty,Left-Leaning,-18,820849,-407751,67,12251,3044770,3044770,[TikTok](https://www.tiktok.com/@thiqydusty)
More Perfect Union,Left-Leaning,14,805672,-32484,58,13891,9839352,9839352,[TikTok](https://tiktok.com/@moreperfectunion)
Grace Unfiltered,Right-Leaning,-52,805347,-1201942,75,10738,6127691,6127691,[TikTok](https://www.tiktok.com/@_thatonefitguy92)
The Wall Street Journal,Neutral,18,803271,8818,50,16065,21576818,21576818,[TikTok](https://www.tiktok.com/@wallstreetjournal)
CortlenFixesEverything,Left-Leaning,31,800766,100372,28,28599,3460180,3460180,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Cody Dahler,Left-Leaning,171,799623,617755,10,79962,3779048,3779048,[TikTok](https://www.tiktok.com/@mrcodydahler)
The Krassensteins,Left-Leaning,-55,793675,-1198756,172,4614,15923299,15923299,[TikTok](https://www.tiktok.com/@krassenstein)
Politico Mexico,Neutral,-19,783809,-371280,232,3378,16972427,16972427,[TikTok](https://tiktok.com/@politicomx)
Brad Doggett,Left-Leaning,113,762795,485976,13,58677,3981988,3981988,[TikTok](https://www.tiktok.com/@brad.doggett)
Dr. Zachary Rubin,Neutral,-11,754422,-277824,73,10335,6932805,6932805,[TikTok](https://www.tiktok.com/@rubin_allergy)
Doxielvr,Right-Leaning,30,753604,81924,122,6177,3410643,3410643,[TikTok](https://www.tiktok.com/@doxielvr)
Donald Trump,Right-Leaning,-37,742743,-598236,1,742743,14649310,14649310,[TikTok](https://www.tiktok.com/@realdonaldtrump)
Devin (uniting now),Left-Leaning,-46,738812,-837074,165,4478,6932100,6932100,[TikTok](https://www.tiktok.com/@unitingnow)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,-13,737960,-272673,70,10542,3308694,3308694,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Silent Middle Child,Left-Leaning,-29,725635,-465357,16,45352,4678789,4678789,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Andra Berghoff,Left-Leaning,-20,720362,-384810,48,15008,5184789,5184789,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Fox & Friends,Right-Leaning,69,702965,289527,118,5957,15519261,15519261,[TikTok](https://www.tiktok.com/@foxandfriends)
letsdiscusssomething,Left-Leaning,-11,696164,-238787,24,29007,3749239,3749239,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Brian Baez,Left-Leaning,6,693340,-86452,10,69334,4286529,4286529,[TikTok](https://www.tiktok.com/@mentallydivine)
Johnny Palmadessa,Left-Leaning,-77,668571,-1561453,83,8055,5948147,5948147,[TikTok](https://tiktok.com/@johnnypalmadessa)
Melanie Stansbury,Left-Leaning,-28,661242,-477218,51,12966,3908586,3908586,[TikTok](https://tiktok.com/@repstansbury)
CTV Your Morning,Neutral,177,658305,512646,95,6930,14047251,14047251,[TikTok](https://www.tiktok.com/@yourmorningctv)
Grandson,Left-Leaning,234,649772,556009,9,72197,2694619,2694619,[TikTok](https://www.tiktok.com/@grandson)
Jesse Watters,Right-Leaning,-33,640308,-508191,68,9416,7929839,7929839,[TikTok](https://tiktok.com/@jessebwatters)
Sheldon Whitehouse,Left-Leaning,330,618675,576252,55,11249,7152111,7152111,[TikTok](https://www.tiktok.com/@senwhitehouse)
Johnpaulkingusa,Right-Leaning,122,605411,373977,99,6115,7318993,7318993,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
Nathan Jun,Left-Leaning,147,583194,398492,17,34306,4218912,4218912,[TikTok](https://www.tiktok.com/@nathancjun)
BloxCast,Neutral,1,579886,-177850,53,10941,4344877,4344877,[TikTok](https://www.tiktok.com/@bloxcast_)
Patrick Bet-David,Right-Leaning,9,578628,-105308,73,7926,9574871,9574871,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Matt & Justus,Left-Leaning,,575625,,4,143906,6240721,6240721,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
Turning Point Action,Right-Leaning,0,574772,-170594,53,10845,4475384,4475384,[TikTok](https://www.tiktok.com/@tpaction_)
Piers Morgan Uncensored,Right-Leaning,-118,563490,-3826505,29,19431,13078940,13078940,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Pullups Pasta Politics,Left-Leaning,-12,554617,-243536,150,3697,4579574,4579574,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Maggie Reed,Left-Leaning,40,552119,93346,78,7078,2669781,2669781,[TikTok](https://tiktok.com/@mermaidmamamaggie)
FUBAR Pac,Left-Leaning,138,548645,361675,23,23854,3918346,3918346,[TikTok](https://www.tiktok.com/@fubarpac)
Gerlyn Henry,Left-Leaning,-75,542845,-1262129,18,30158,2016784,2016784,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
King 5 Seattle,Neutral,13,534954,-81034,364,1470,6671574,6671574,[TikTok](https://www.tiktok.com/@king5news)
Allie O’Brien,Left-Leaning,-48,530993,-623019,14,37928,2005184,2005184,[TikTok](https://tiktok.com/@allie_202_)
Trish Regan,Right-Leaning,112,517932,289811,237,2185,6863882,6863882,[TikTok](https://www.tiktok.com/@trishregan)
Zach Foust,Neutral,305,517594,470877,22,23527,2185038,2185038,[TikTok](https://www.tiktok.com/@zacharyloft)
Telemundo Miami,Neutral,-71,514827,-966971,30,17161,11676687,11676687,[TikTok](https://www.tiktok.com/@telemundo51miami)
Matt Bernstein,Left-Leaning,18,506180,-47776,12,42182,2805677,2805677,[TikTok](https://tiktok.com/@mattxiv)
Jess Britvich,Left-Leaning,383,504238,481509,19,26539,2065180,2065180,[TikTok](https://www.tiktok.com/@jessbritvich)
Leigh McGowan,Left-Leaning,-34,491978,-426924,31,15870,2621641,2621641,[TikTok](https://tiktok.com/@iampoliticsgirl)
The Moderate Case,Right-Leaning,657,490661,489658,68,7216,5651635,5651635,[TikTok](https://www.tiktok.com/@themoderatecase)
TRT World,Neutral,-33,489902,-381578,184,2663,10801481,10801481,[TikTok](https://www.tiktok.com/@trtworld)
FOX 9 | KMSP Minneapolis,Neutral,-128,484307,-3613155,57,8497,8142104,8142104,[TikTok](https://www.tiktok.com/@fox9mn)
The Aravosis Report,Left-Leaning,98,478221,245139,73,6551,7638787,7638787,[TikTok](https://tiktok.com/@aravosis)
The Woke Ginger,Left-Leaning,86,475337,221388,88,5402,2960126,2960126,[TikTok](https://tiktok.com/@thewokeginger)
Kat Abughazaleh,Left-Leaning,73,469291,193460,52,9025,2317775,2317775,[TikTok](https://tiktok.com/@katmabu)
The Guardian,Neutral,-70,467862,-776378,80,5848,12476546,12476546,[TikTok](https://www.tiktok.com/@guardian)
Vicki Chan MD,Left-Leaning,-22,465951,-286897,82,5682,4611325,4611325,[TikTok](https://www.tiktok.com/@vickichanmd)
James Ray,Left-Leaning,152,463592,327397,26,17830,1881616,1881616,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,152,463592,327397,26,17830,1881616,1881616,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
"Good Morning, Bad News",Left-Leaning,-4,456432,-155800,25,18257,6985051,6985051,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
Heidy Torres,Left-Leaning,45,452753,108247,102,4439,5689975,5689975,[TikTok](https://tiktok.com/@heidytorr)
Somaya (arguablysomaya),Left-Leaning,18,446300,-12218,30,14877,2348570,2348570,[TikTok](https://www.tiktok.com/@arguablysomaya)
ItsLuke,Left-Leaning,-135,436876,-3208874,17,25699,1762704,1762704,[TikTok](https://www.tiktok.com/@itsluke7)
Naima (hair.soup),Left-Leaning,150,432393,300061,6,72066,2517967,2517967,[TikTok](https://www.tiktok.com/@hair.soup)
Luke David Johnson,Neutral,324,430926,398886,9,47881,2249119,2249119,[TikTok](https://tiktok.com/@lukedavidjohnson)
Maria Comstock,Left-Leaning,-13,429926,-200079,15,28662,2570125,2570125,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
Nick Muller,Left-Leaning,1,422349,-120558,29,14564,2555276,2555276,[TikTok](https://www.tiktok.com/@nickmuller703)
CFH Unfiltered,Left-Leaning,-21,419945,-249021,10,41995,2939688,2939688,[TikTok](https://tiktok.com/@cfh.unfiltered)
Zohare,Left-Leaning,187,412792,312967,47,8783,2449441,2449441,[TikTok](https://www.tiktok.com/@rudaleh/video/7550406316120902925)
Clarkson Lawson,Right-Leaning,50,412176,112206,12,34348,3957952,3957952,[TikTok](https://tiktok.com/@clarksonlawson)
Conscious Lee - George Lee Jr,Left-Leaning,40,404683,73506,86,4706,2900866,2900866,[TikTok](https://www.tiktok.com/@theconsciouslee)
Mayra Flores,Right-Leaning,-59,401403,-530994,7,57343,19225208,19225208,[TikTok](https://www.tiktok.com/@mayraflorestx)
Richie Fontaine,Left-Leaning,348,400770,376093,9,44530,1483381,1483381,[TikTok](https://www.tiktok.com/@fontvne)
Johnny Harris,Left-Leaning,209,394909,318897,19,20785,3319259,3319259,[TikTok](https://www.tiktok.com/@johnny.harris)
Live Action,Right-Leaning,50,385601,99164,69,5588,5159331,5159331,[TikTok](https://www.tiktok.com/@liveactionorg)
Kai Trump,Right-Leaning,-99,378766,-1017411,6,63128,4160596,4160596,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Ohhh That’s Rich,Left-Leaning,-4,375180,-115426,33,11369,2089924,2089924,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Alex Daily (The Daily Flub),Right-Leaning,,371615,,21,17696,3364554,3364554,[TikTok](https://www.tiktok.com/@thedailyflub)
Zeteo,Left-Leaning,65,370837,124195,169,2194,7398124,7398124,[TikTok](https://www.tiktok.com/@zeteonews)
Chez Chuck,Left-Leaning,324,364364,336949,16,22773,1642086,1642086,[TikTok](https://www.tiktok.com/@chezchuck)
Dan Bongino,Right-Leaning,-42,362703,-373497,73,4969,3994160,3994160,[TikTok](https://www.tiktok.com/@danbonginox)
Nessa Diosdado,Left-Leaning,16,361820,-28146,15,24121,2100305,2100305,[TikTok](https://www.tiktok.com/@nessadiosdado)
CBS Philadelphia,Neutral,39,357447,61137,173,2066,6844441,6844441,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Megyn Kelly,Right-Leaning,-75,348296,-607912,42,8293,6482024,6482024,[TikTok](https://www.tiktok.com/@megynkellyshow)
Clay (What in Claynation),Left-Leaning,5,346505,-69161,168,2063,4316850,4316850,[TikTok](https://www.tiktok.com/@whatinclaynation)
Citrus Contingency,Left-Leaning,382,344312,328339,14,24594,1664765,1664765,[TikTok](https://www.tiktok.com/@citruscontingency)
Brenna Pérez,Left-Leaning,7,343240,-58971,19,18065,1658303,1658303,[TikTok](https://www.tiktok.com/@perezbrenna)
Charlie Kirk,Right-Leaning,89,341991,152862,6,56999,4142859,4142859,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Mark Pocan,Left-Leaning,235,334777,279898,4,83694,2205435,2205435,[TikTok](https://tiktok.com/@repmarkpocan)
rationalboomer,Left-Leaning,526,333506,330394,185,1803,2959426,2959426,[TikTok](https://www.tiktok.com/@rationalboomer)
News 6 WKMG,Neutral,461,333032,326327,17,19590,3227108,3227108,[TikTok](https://www.tiktok.com/@wkmg_news6)
Channel 5 with Andrew Callaghan,Left-Leaning,8,332962,-44355,19,17524,7880195,7880195,[TikTok](https://www.tiktok.com/@channel5tiktok)
Danielle Ann,Left-Leaning,23,332768,20882,90,3697,1310680,1310680,[TikTok](https://tiktok.com/@chasingoz)
Will Cain,Right-Leaning,-6,332745,-93297,541,615,7138077,7138077,[TikTok](https://www.tiktok.com/@willcainshow)
NYT Opinion,Neutral,-85,319865,-630659,18,17770,2053244,2053244,[TikTok](https://www.tiktok.com/@nytopinion)
Olivia Julianna,Left-Leaning,128,319506,191436,14,22822,3375159,3375159,[TikTok](https://tiktok.com/@0liviaJulianna)
Millennial Mia,Left-Leaning,-2,318906,-81012,93,3429,3438611,3438611,[TikTok](https://www.tiktok.com/@millennial.mia)
Morgan,Left-Leaning,-29,318541,-221083,33,9653,1691580,1691580,[TikTok](https://www.tiktok.com/@morga_tt)
Robert Arnold,Left-Leaning,252,317063,270635,9,35229,2050376,2050376,[TikTok](https://www.tiktok.com/@defiance13)
Alyssa Barber,Left-Leaning,271,316893,278167,10,31689,2479250,2479250,[TikTok](https://tiktok.com/@newlifestyleabb)
David Boomer,Left-Leaning,190,315341,243312,53,5950,2348516,2348516,[TikTok](https://tiktok.com/@empathytour)
Joe Hubbard,Left-Leaning,-20,313746,-132323,35,8964,1759840,1759840,[TikTok](https://www.tiktok.com/@joe_hubbard)
The Free Press,Right-Leaning,38,311704,60754,29,10748,3521719,3521719,[TikTok](https://www.tiktok.com/@the.free.press)
Isabel Brown,Right-Leaning,59,310814,95671,33,9419,2511824,2511824,[TikTok](https://tiktok.com/@theisabelbrown)
