entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Philip DeFranco,Left-Leaning,3,4413516,2470774,36,122598,32557123,32557123,[TikTok](https://www.tiktok.com/@philipdefranco)
Dean Withers,Left-Leaning,-8,4181767,870437,13,321674,23082792,23082792,[TikTok](https://www.tiktok.com/@itsdeaann)
Team Trump,Right-Leaning,4,4022002,2382618,4,1005500,31087667,31087667,[TikTok](https://www.tiktok.com/@teamtrump)
Dash Dobrofsky,Left-Leaning,-7,3995778,838575,76,52576,25787482,25787482,[TikTok](https://www.tiktok.com/@dashdobrofsky)
Brut America,Neutral,-14,3939625,505440,249,15822,63618879,63618879,[TikTok](https://tiktok.com/@brutamerica)
Walter Masterson,Left-Leaning,7,3906209,2621168,23,169835,24337610,24337610,[TikTok](https://www.tiktok.com/@waltermasterson)
Jack Schlossberg,Left-Leaning,40,3849952,3321656,29,132757,20279805,20279805,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Imani Barbarin - Crutches and Spice,Left-Leaning,-12,3780822,507890,168,22505,17575384,17575384,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Andr3wsky,Left-Leaning,-11,3198225,86766,35,91378,12257409,12257409,[TikTok](https://www.tiktok.com/@andr3wsky)
Metro,Neutral,68,3158667,2876985,13,242974,60693877,60693877,[TikTok](https://tiktok.com/@metrouk)
Megyn Kelly,Right-Leaning,8,3123390,2044417,68,45932,42850046,42850046,[TikTok](https://www.tiktok.com/@megynkellyshow)
Anthony Raimondi,Right-Leaning,-7,3072567,1196437,174,17658,15764839,15764839,[TikTok](https://www.tiktok.com/@conservativeant2.0)
Bernie Sanders,Left-Leaning,160,3013097,2967466,13,231777,16618522,16618522,[TikTok](https://www.tiktok.com/@bernie)
HYGO News,Right-Leaning,-3,2993023,1610305,781,3832,85981235,85981235,[TikTok](https://www.tiktok.com/@hygonews)
Charlie Kirk,Right-Leaning,-16,2935858,425116,33,88965,35218147,35218147,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Doxielvr,Right-Leaning,2,2873833,1794510,331,8682,12330709,12330709,[TikTok](https://www.tiktok.com/@doxielvr)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-7,2653158,1250160,95,27928,15861756,15861756,[TikTok](https://www.tiktok.com/@travelingnurse)
USA2024,Right-Leaning,123,2596385,2498771,5,519277,28214109,28214109,[TikTok](https://tiktok.com/@2024usa)
Chris Mowrey,Left-Leaning,72,2483414,2247327,27,91978,13053026,13053026,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Leigh McGowan,Left-Leaning,162,2465802,2429141,27,91326,11500716,11500716,[TikTok](https://tiktok.com/@iampoliticsgirl)
Andra Berghoff,Left-Leaning,-12,2445391,997112,48,50946,17174934,17174934,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Dream for America,Left-Leaning,83,2412287,2247062,110,21930,18066516,18066516,[TikTok](https://www.tiktok.com/@dreamforamerica)
James Talarico,Left-Leaning,175,2219773,2196054,2,1109887,14249956,14249956,[TikTok](https://www.tiktok.com/@jamestalarico)
The Recount,Left-Leaning,2,2176754,1183921,83,26226,19792592,19792592,[TikTok](https://tiktok.com/@therecount)
Gavin Newsom,Left-Leaning,42,2139242,1775193,75,28523,19100134,19100134,"[TikTok](https://www.tiktok.com/@cagovernor), [TikTok](https://www.tiktok.com/@gavinnewsom)"
WFF News,Right-Leaning,62,2138676,1898815,71,30122,27023611,27023611,[TikTok](https://tiktok.com/@wffnews)
Telemundo Miami,Neutral,137,1898939,1846530,6,316490,56937119,56937119,[TikTok](https://www.tiktok.com/@telemundo51miami)
The Washington Post,Neutral,-6,1887520,858054,34,55515,20516924,20516924,[TikTok](https://tiktok.com/@washingtonpost)
Greg Johnstone,Left-Leaning,-14,1851502,646666,26,71212,11018466,11018466,[TikTok](https://tiktok.com/@johnstone.gregory)
Feminist,Left-Leaning,153,1811906,1776403,28,64711,10829277,10829277,[TikTok](https://tiktok.com/@feminist)
Olivia Julianna,Left-Leaning,27,1806232,1354328,83,21762,9591518,9591518,[TikTok](https://tiktok.com/@0liviaJulianna)
Piers Morgan Uncensored,Right-Leaning,-20,1773176,486006,21,84437,27115514,27115514,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Dave Jorgenson,Neutral,9,1751609,1142853,19,92190,19035442,19035442,[TikTok](https://www.tiktok.com/@davejorgenson)
Mark Kaye,Right-Leaning,59,1652591,1420266,41,40307,17243450,17243450,[TikTok](https://www.tiktok.com/@mark.kaye.show)
News Doode,Left-Leaning,28,1652309,1252244,62,26650,8135859,8135859,[TikTok](https://www.tiktok.com/@my_doode)
Ding News,Right-Leaning,-3,1600397,786545,49,32661,14892543,14892543,[TikTok](https://www.tiktok.com/@dingnewscorp)
Christian Maldonado,Left-Leaning,89,1569194,1445595,11,142654,8665537,8665537,[TikTok](https://tiktok.com/@christianjmaldonado)
DOGE Update Guy,Right-Leaning,,1565132,,8,195642,13920436,13920436,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-19,1560611,493767,48,32513,18256103,18256103,[TikTok](https://www.tiktok.com/@joepags)
Maxwell Frost,Left-Leaning,,1464703,,8,183088,5680134,5680134,"[TikTok](https://tiktok.com/@repmaxwellfrost), [TikTok](https://www.tiktok.com/@repmaxwellfrost)"
CSPAN,Neutral,46,1457803,1216073,18,80989,27395164,27395164,[TikTok](https://tiktok.com/@cspanofficial)
Joy-Ann Reid,Left-Leaning,-3,1434091,737800,80,17926,8817359,8817359,[TikTok](https://www.tiktok.com/@joyreidofficial)
CBS Mornings,Neutral,153,1408869,1384422,11,128079,21088717,21088717,[TikTok](https://tiktok.com/@cbsmornings)
AJ+,Left-Leaning,-62,1408439,-4018661,93,15145,12647585,12647585,[TikTok](https://www.tiktok.com/@ajplus)
Gaydar,Left-Leaning,-43,1395785,-797729,10,139579,6978064,6978064,[TikTok](https://www.tiktok.com/@gaydar.show)
CTVNews,Neutral,65,1392476,1240129,10,139248,24322236,24322236,[TikTok](https://www.tiktok.com/@ctvnews)
Amanda Tietz,Left-Leaning,-12,1368443,612413,60,22807,10946187,10946187,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Dellara,Left-Leaning,80,1345985,1223832,9,149554,6184268,6184268,[TikTok](https://tiktok.com/@dellara)
Nikita Redkar Dumptruck,Left-Leaning,-62,1305842,-2860035,18,72547,6394931,6394931,[TikTok](https://tiktok.com/@nikitadumptruck)
Jeffery Mead,Right-Leaning,-33,1296130,144780,42,30860,8449415,8449415,[TikTok](https://tiktok.com/@the_jefferymead)
Your Favorite Guy,Left-Leaning,-43,1248484,-258006,30,41616,5787326,5787326,[TikTok](https://tiktok.com/@yourfavoriteguy)
Alexis and Dean,Neutral,-16,1241740,487088,46,26994,17500390,17500390,[TikTok](https://www.tiktok.com/@alexisanddean)
Michael Solakiewicz,Right-Leaning,17,1222497,892598,123,9939,32155464,32155464,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Ben Verbeck,Left-Leaning,,1183230,,5,236646,4881737,4881737,[TikTok](https://www.tiktok.com/@ben.verbeck)
Clarkson Lawson,Right-Leaning,69,1165576,1038091,30,38853,8090936,8090936,[TikTok](https://tiktok.com/@clarksonlawson)
Reuters,Neutral,-8,1137027,611380,113,10062,22668808,22668808,[TikTok](https://www.tiktok.com/@reuters)
The Independent,Neutral,0,1136596,678298,137,8296,30843551,30843551,[TikTok](https://www.tiktok.com/@independent)
The Tennessee Holler,Left-Leaning,-28,1112197,159169,380,2927,8729275,8729275,[TikTok](https://www.tiktok.com/@thetnholler)
Conscious Lee - George Lee Jr,Left-Leaning,36,1052051,833944,81,12988,5181736,5181736,[TikTok](https://tiktok.com/@theconsciouslee)
Maggie Reed,Left-Leaning,-5,1021318,543651,69,14802,4858250,4858250,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Koch Head,Left-Leaning,269,1016316,1015523,9,112924,9263517,9263517,[TikTok](https://tiktok.com/@kochead)
Heidy Torres,Left-Leaning,23,1012066,768380,91,11122,12022515,12022515,[TikTok](https://tiktok.com/@heidytorr)
Ohhh That’s Rich,Left-Leaning,,1004413,,3,334804,6081312,6081312,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Democratic Governors Association (DGA),Left-Leaning,-15,986097,474132,19,51900,8025075,8025075,[TikTok](https://tiktok.com/@demgovs)
Riley Gaines Barker,Right-Leaning,52,978391,840874,25,39136,7283668,7283668,[TikTok](https://www.tiktok.com/@rileygaines)
Genz Perspective Pod,Left-Leaning,-22,958665,391455,41,23382,9620851,9620851,[TikTok](https://www.tiktok.com/@genzperspectivepod)
Logan Dubil,Right-Leaning,,896651,,3,298884,17429804,17429804,[TikTok](https://www.tiktok.com/@thelogandubil)
Jamira Burley,Left-Leaning,100,885228,835989,30,29508,5587091,5587091,[TikTok](https://tiktok.com/@jawnontheinternet)
Ariana Jasmine Afshar,Left-Leaning,31,874826,685451,66,13255,4282667,4282667,[TikTok](https://tiktok.com/@arianajasmine___)
Eric Burnett,Left-Leaning,-6,868221,470274,45,19294,4733091,4733091,[TikTok](https://www.tiktok.com/@dr.eric.b)
Russell Brand,Right-Leaning,-20,855667,360510,34,25167,15933310,15933310,[TikTok](https://www.tiktok.com/@russellbrand)
David Boomer,Left-Leaning,10,824905,571749,124,6652,3468693,3468693,[TikTok](https://tiktok.com/@empathytour)
BloxCast,Neutral,-7,802933,425058,85,9446,5330657,5330657,[TikTok](https://www.tiktok.com/@bloxcast_)
Jesse Watters,Right-Leaning,-42,793726,-55686,45,17638,7665426,7665426,[TikTok](https://tiktok.com/@jessebwatters)
CBS Evening News,Neutral,28,784454,609257,5,156891,14956041,14956041,[TikTok](https://tiktok.com/@cbseveningnews)
Danielle Ann,Left-Leaning,-33,780881,191861,108,7230,3342417,3342417,[TikTok](https://tiktok.com/@chasingoz)
Brian Tyler Cohen,Left-Leaning,45,780738,647952,24,32531,5282187,5282187,[TikTok](https://tiktok.com/@briantylercohen)
Randy Blue Dad,Left-Leaning,42,760412,623227,48,15842,3869826,3869826,[TikTok](https://www.tiktok.com/@randybluedad)
Brian Baez,Left-Leaning,296,755237,755035,40,18881,3713966,3713966,[TikTok](https://www.tiktok.com/@mentallydivine)
Matt Walsh,Right-Leaning,75,749186,680316,48,15608,7363818,7363818,[TikTok](https://www.tiktok.com/@mattwalsh_)
Sofia Ongele,Left-Leaning,95,738302,696631,8,92288,4131595,4131595,[TikTok](https://tiktok.com/@sewpheeyuh)
CNBC,Neutral,,727066,,12,60589,16516638,16516638,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Link Lauren,Right-Leaning,-45,722772,24416,13,55598,4090827,4090827,[TikTok](https://tiktok.com/@itslinklauren)
Saadia Mirza,Left-Leaning,58,698846,602240,38,18391,5550114,5550114,[TikTok](https://tiktok.com/@saadia___m)
Tucker Carlson,Right-Leaning,-69,687051,-464740,15,45803,7698946,7698946,[TikTok](https://tiktok.com/@tuckercarlson)
Robert Reich,Left-Leaning,66,648189,572428,35,18520,3741284,3741284,[TikTok](https://tiktok.com/@rbreich)
David Pakman Show,Left-Leaning,-60,643759,-341813,101,6374,6600252,6600252,[TikTok](https://tiktok.com/@davidpakmanshow)
Ben Shapiro,Right-Leaning,42,601160,481860,34,17681,8743686,8743686,[TikTok](https://www.tiktok.com/@real.benshapiro)
Dylan Page,Neutral,,598565,,1,598565,6232390,6232390,[TikTok](https://www.tiktok.com/@dylan.page)
Jessica (Ka) Burbank,Left-Leaning,122,594220,576196,10,59422,5028057,5028057,[TikTok](https://tiktok.com/@kaburbank)
"Tom Powell, Jr.",Left-Leaning,-60,578138,-351115,968,597,6808553,6808553,[TikTok](https://tiktok.com/@tompowelljr)
ABC News Live,Neutral,180,562163,558005,6,93694,7821730,7821730,[TikTok](https://tiktok.com/@abcnewslive)
Hail the King,Right-Leaning,-22,558174,228786,49,11391,3556024,3556024,[TikTok](https://www.tiktok.com/@hailtheking23)
NBC10 Boston,Neutral,,547249,,4,136812,7369613,7369613,[TikTok](https://www.tiktok.com/@nbc10boston)
The National Desk,Right-Leaning,17,471880,321076,292,1616,10603337,10603337,[TikTok](https://www.tiktok.com/@tndtok)
The Guardian,Neutral,55,467787,391868,40,11695,7744592,7744592,[TikTok](https://www.tiktok.com/@guardian)
Yeganeh Mafaher,Left-Leaning,-57,461420,-221343,62,7442,2605422,2605422,[TikTok](https://www.tiktok.com/@littleyeg)
The Trumpest,Right-Leaning,39,459239,355257,43,10680,5685300,5685300,[TikTok](https://tiktok.com/@thetrumpest)
Adam Mockler,Left-Leaning,-23,458864,161011,23,19951,3952546,3952546,[TikTok](https://tiktok.com/@adammockler)
Stuff Keeps Happening,Left-Leaning,-47,448896,-37496,28,16032,2017789,2017789,[TikTok](https://tiktok.com/@endeavorance)
ABC7 Chicago,Neutral,107,432370,413709,6,72062,5149479,5149479,[TikTok](https://www.tiktok.com/@abc7chicago)
James Ray,Left-Leaning,-74,428569,-529749,40,10714,1916710,1916710,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,-74,428569,-529749,40,10714,1916710,1916710,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
Chris Glover - Generic Art Dad,Left-Leaning,27,413854,295277,27,15328,2287587,2287587,[TikTok](https://tiktok.com/@genericartdad)
Meghan Elinor,Right-Leaning,35,407405,309419,106,3843,3043932,3043932,[TikTok](https://www.tiktok.com/@meghanelinor)
Isaiah Martin,Left-Leaning,-72,397692,-402425,68,5848,4363166,4363166,[TikTok](https://tiktok.com/@isaiahrmartin)
LiveNOW from FOX,Right-Leaning,207,396110,394894,3,132037,4074021,4074021,[TikTok](https://tiktok.com/@livenowfox)
Victoria Hammett,Left-Leaning,-49,394498,-40315,25,15780,2148349,2148349,[TikTok](https://tiktok.com/@victoriahammett)
Cory Booker,Left-Leaning,-86,380000,-648131,21,18095,5236189,5236189,[TikTok](https://tiktok.com/@corybooker)
Barrett Adair,Left-Leaning,,371535,,1,371535,1661575,1661575,[TikTok](https://www.tiktok.com/@barrett.adair?)
ACLU,Left-Leaning,-39,360612,33586,30,12020,2683632,2683632,[TikTok](https://www.tiktok.com/@aclu)
Luke David Johnson,Neutral,24,359234,254825,48,7484,4381456,4381456,[TikTok](https://tiktok.com/@lukedavidjohnson)
HuffPost,Left-Leaning,,356296,,2,178148,3356662,3356662,[TikTok](https://www.tiktok.com/@huffpost)
NBC South Florida,Neutral,129,349625,342346,7,49946,6949569,6949569,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Avery Warwick,Right-Leaning,202,337850,336788,2,168925,1763268,1763268,[TikTok](https://tiktok.com/@its.avery.warwick)
Jamelle Bouie,Left-Leaning,-41,335330,32253,33,10162,1815001,1815001,[TikTok](https://tiktok.com/@jamellebouie)
Cody Dahler,Left-Leaning,142,330012,324491,3,110004,1433024,1433024,[TikTok](https://www.tiktok.com/@mrcodydahler)
NBC 5 Chicago,Neutral,,326403,,2,163202,6260936,6260936,[TikTok](https://www.tiktok.com/@nbcchicago)
Free State of Florida,Right-Leaning,-57,313839,-95643,46,6823,3969518,3969518,[TikTok](https://tiktok.com/@freestateofflorida)
Topher,Right-Leaning,-12,308234,149155,16,19265,2031700,2031700,[TikTok](https://www.tiktok.com/@tophertownmusic)
The Associated Press (AP),Neutral,-56,306936,-84950,89,3449,6315363,6315363,[TikTok](https://tiktok.com/@apnews)
Alex Pearlman,Left-Leaning,-136,304103,-3975411,2,152052,2457009,2457009,[TikTok](https://tiktok.com/@pearlmania500)
More Perfect Union,Left-Leaning,-78,296329,-260737,72,4116,3489077,3489077,[TikTok](https://tiktok.com/@moreperfectunion)
The Aravosis Report,Left-Leaning,132,286252,280515,1,286252,1738386,1738386,[TikTok](https://tiktok.com/@aravosis)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,-28,281901,76286,49,5753,5554800,5554800,[TikTok](https://tiktok.com/@dccc)
The Zactivist,Left-Leaning,51,269755,230189,33,8174,2474078,2474078,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,51,269755,230189,33,8174,2474078,2474078,[TikTok](https://www.tiktok.com/@zactivist)
Crooked Media,Left-Leaning,-55,267449,-54206,86,3110,3872934,3872934,[TikTok](https://tiktok.com/@crookedmedia)
New Evangelicals,Left-Leaning,115,261624,254349,12,21802,1160349,1160349,[TikTok](https://www.tiktok.com/@thenewevangelicals)
Michael Knowles,Right-Leaning,63,258795,231007,73,3545,2706890,2706890,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Isabel Brown,Right-Leaning,-94,256550,-452258,26,9867,1802734,1802734,[TikTok](https://tiktok.com/@theisabelbrown)
Dr. Jennifer Lincoln,Left-Leaning,74,250781,231784,39,6430,1962326,1962326,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
PoliticsJOE,Left-Leaning,-50,241815,-5359,41,5898,2289528,2289528,[TikTok](https://tiktok.com/@politicsjoe)
Brandon Tatum,Right-Leaning,-19,239109,99203,31,7713,2662541,2662541,[TikTok](https://tiktok.com/@theofficertatum)
Bloomberg Politics,Neutral,32,231809,182187,9,25757,6569522,6569522,[TikTok](https://tiktok.com/@bloombergpolitics)
Abbie Richards,Left-Leaning,24,226617,168565,6,37770,1014483,1014483,[TikTok](https://www.tiktok.com/@tofology)
Just Wayne,Left-Leaning,-51,223676,-18079,112,1997,1768141,1768141,[TikTok](https://www.tiktok.com/@justwaynecreative)
Jessica Valenti,Left-Leaning,-29,217500,58589,32,6797,1065388,1065388,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Forbes,Neutral,-49,214188,-23771,69,3104,3122734,3122734,[TikTok](https://www.tiktok.com/@forbes)
Casey Mama Sissie,Left-Leaning,-11,208307,86307,74,2815,1126193,1126193,[TikTok](https://tiktok.com/@mamasissiesays)
Heather Gardner,Left-Leaning,69,198241,180023,22,9011,1093357,1093357,[TikTok](https://tiktok.com/@heathergtv)
Attorney Ryan,Left-Leaning,-26,195600,57883,50,3912,2641582,2641582,[TikTok](https://tiktok.com/@attorneyryan)
Conservative Heat,Right-Leaning,89,191017,181800,84,2274,2873115,2873115,[TikTok](https://tiktok.com/@conservativeheat)
Ayanna Pressley,Left-Leaning,-40,189094,16896,5,37819,702664,702664,[TikTok](https://www.tiktok.com/@reppressley)
ABC7 LA,Neutral,,185926,,3,61975,2517632,2517632,[TikTok](https://www.tiktok.com/@abc7la)
Alicia Luncheon,Left-Leaning,-13,180833,65832,20,9042,1110352,1110352,[TikTok](https://tiktok.com/@theluncheonlawyer)
Sam Wiles,Left-Leaning,77,174373,163033,12,14531,573935,573935,[TikTok](https://www.tiktok.com/@votesamwiles)
Dave Bondy,Right-Leaning,-35,172769,22613,91,1899,3000193,3000193,[TikTok](https://www.tiktok.com/@davebondy)
Lawful Expat,Right-Leaning,91,167019,159135,123,1358,1910528,1910528,[TikTok](https://www.tiktok.com/@lawfulexpat)
Kenny Walden - 2rawtooreal,Left-Leaning,-52,164243,-32940,26,6317,511413,511413,[TikTok](https://www.tiktok.com/@2rawtooreal2)
PBS News Hour,Neutral,3,163911,92833,13,12609,3478886,3478886,[TikTok](https://tiktok.com/@pbsnews)
D.A.R.Y.L.2.0,Left-Leaning,-7,154237,70103,131,1177,1349884,1349884,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Human Rights Campaign,Left-Leaning,-30,144365,11600,22,6562,828705,828705,[TikTok](https://tiktok.com/@humanrightscampaign)
The Good Liars,Left-Leaning,,139544,,6,23257,1424110,1424110,[TikTok](https://tiktok.com/@thegoodliars)
Eliza Orlins,Left-Leaning,30,137084,103039,88,1558,1202418,1202418,[TikTok](https://tiktok.com/@elizaorlins)
Blake Neff,Right-Leaning,-76,135422,-145995,18,7523,1666987,1666987,[TikTok](https://www.tiktok.com/@therealblakeneff)
Angel Barragan,Left-Leaning,-47,134721,-18635,46,2929,1240307,1240307,[TikTok](https://tiktok.com/@senor_barragan)
Michael Liner,Neutral,,132623,,47,2822,6524788,6524788,[TikTok](https://tiktok.com/@backwardshatbarrister)
Gretchen Whitmer,Left-Leaning,68,131243,120556,32,4101,753652,753652,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
Jess Craven,Left-Leaning,-68,131223,-101784,27,4860,572357,572357,[TikTok](https://tiktok.com/@jesscraven101)
Victor Nieves,Right-Leaning,13,128402,84177,29,4428,867319,867319,[TikTok](https://www.tiktok.com/@notvictornieves)
TL Duryea,Left-Leaning,63,126417,115221,75,1686,929416,929416,[TikTok](https://tiktok.com/@tduryea)
RepresentUs,Left-Leaning,121,125367,122531,20,6268,885351,885351,[TikTok](https://www.tiktok.com/@representus)
Stephanie Rhule,Left-Leaning,159,124209,123269,10,12421,1769979,1769979,[TikTok](https://tiktok.com/@stephruhletv)
Face the Nation,Neutral,-30,121667,10155,8,15208,1875729,1875729,[TikTok](https://tiktok.com/@facethenation)
Johnny Harris,Left-Leaning,-116,121408,-383469,3,40469,782708,782708,[TikTok](https://www.tiktok.com/@johnny.harris)
The Woke Ginger,Left-Leaning,,118824,,8,14853,854516,854516,[TikTok](https://tiktok.com/@thewokeginger)
Andre White,Left-Leaning,-112,116903,-349366,16,7306,564234,564234,[TikTok](https://tiktok.com/@blackkout___)
Whitney Roberts,Left-Leaning,-115,112669,-371867,27,4173,538750,538750,[TikTok](https://www.tiktok.com/@thewokemama)
Garrison Hayes,Left-Leaning,78,110327,103440,5,22065,650323,650323,[TikTok](https://www.tiktok.com/@garrisonhayes)
Jess Piper,Left-Leaning,-57,104782,-43578,35,2994,504626,504626,[TikTok](https://tiktok.com/@jesspipermo)
TRT World,Neutral,,104449,,1,104449,1849628,1849628,[TikTok](https://www.tiktok.com/@trtworld)
ADIV,Left-Leaning,,103562,,1,103562,683249,683249,[TikTok](https://www.tiktok.com/@adivunsolicited)
Allie Phillips,Left-Leaning,64,99846,91779,58,1721,1616244,1616244,[TikTok](https://www.tiktok.com/@.allie.phillips)
LatinUS,Neutral,39,97283,80554,1,97283,2372834,2372834,[TikTok](https://www.tiktok.com/@latinus_us)
Trae Crowder,Left-Leaning,-1,96228,52110,7,13747,412563,412563,[TikTok](https://tiktok.com/@traecrowder)
Xaviaer DuRousseau,Right-Leaning,,95675,,1,95675,381212,381212,[TikTok](https://www.tiktok.com/@xaviaer)
NextGen America,Left-Leaning,104,94550,91561,15,6303,521950,521950,[TikTok](https://tiktok.com/@nextgenamerica)
Total Hypocrisy,Left-Leaning,206,94468,94358,1,94468,765384,765384,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Cam Higby,Right-Leaning,12,92531,64060,20,4627,1035284,1035284,[TikTok](https://tiktok.com/@thecamhigby)
Robert Garcia,Left-Leaning,-82,91509,-105576,8,11439,591086,591086,[TikTok](https://tiktok.com/@robertgarcia)
Davidson Boswell,Left-Leaning,-121,89845,-324231,37,2428,383670,383670,[TikTok](https://www.tiktok.com/@davidsonboswell)
Alex Cascio,Left-Leaning,50,89316,80192,18,4962,602364,602364,[TikTok](https://www.tiktok.com/@casalmon)
