entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Bunker,Left-Leaning,380,341843,336912,4,85461,1477066,1477066,[TikTok](https://www.tiktok.com/@bunkerlicious)
Mrs. Frazzled,Left-Leaning,-111,340159,-479771,65,5233,2420087,2420087,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Kaitlyn Hennessy,Left-Leaning,509,338491,337747,21,16119,2595897,2595897,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
D.A.R.Y.L.2.0,Left-Leaning,-87,337790,-230900,107,3157,2554052,2554052,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Michael Foote,Left-Leaning,-159,333948,-1170370,31,10773,1716384,1716384,[TikTok](https://www.tiktok.com/@michael_foote_)
Hope Walz,Left-Leaning,-101,333298,-357477,22,15150,1560299,1560299,[TikTok](https://www.tiktok.com/@hopewalz)
Nick Freitas,Right-Leaning,152,333089,280128,32,10409,2251933,2251933,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
AngryMaleVet,Left-Leaning,320,330101,321687,17,19418,2764593,2764593,[TikTok](https://www.tiktok.com/@angrymalevet)
Josh Greene - Josh the Progressive,Left-Leaning,-60,326472,-63065,139,2349,2640936,2640936,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Eric Burnett,Left-Leaning,-51,323699,-20858,31,10442,1983779,1983779,[TikTok](https://www.tiktok.com/@dr.eric.b)
Saikat Chakrabarti,Left-Leaning,286,315383,303229,32,9856,1491473,1491473,[TikTok](https://www.tiktok.com/@saikatforcongress)
Democratic Governors Association (DGA),Left-Leaning,-113,314818,-405420,31,10155,2734127,2734127,[TikTok](https://tiktok.com/@demgovs)
The Haunted Side,Right-Leaning,-52,309863,-31548,97,3194,4495084,4495084,[TikTok](https://www.tiktok.com/@thehauntedside)
Kamala Harris,Left-Leaning,-132,306055,-618373,5,61211,1580900,1580900,[TikTok](https://www.tiktok.com/@kamalaharris)
Joshua Doss,Left-Leaning,200,305144,273318,7,43592,1237600,1237600,[TikTok](https://www.tiktok.com/@doss.discourse)
The Guardian,Neutral,-160,303969,-1001157,58,5241,6936019,6936019,[TikTok](https://www.tiktok.com/@guardian)
Brett Cooper,Right-Leaning,-31,300612,32879,7,42945,2346700,2346700,[TikTok](https://tiktok.com/@brettcooper_)
Haley Metzger - Mayor Haley,Left-Leaning,,299714,,9,33302,1294229,1294229,[TikTok](https://www.tiktok.com/@haley.metzger)
Amanda Nelson,Left-Leaning,91,299182,218024,30,9973,1265311,1265311,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Austin Archer,Left-Leaning,-22,294646,54558,14,21046,1287085,1287085,[TikTok](https://www.tiktok.com/@yourpal_austin)
Sarah McBride,Left-Leaning,347,289088,283540,11,26281,1371023,1371023,[TikTok](https://www.tiktok.com/@sarahemcbride)
Eliza Orlins,Left-Leaning,166,287355,246069,41,7009,1967448,1967448,[TikTok](https://tiktok.com/@elizaorlins)
Human Rights Campaign,Left-Leaning,-85,277322,-158454,36,7703,1408582,1408582,[TikTok](https://tiktok.com/@humanrightscampaign)
Jon Stewart,Left-Leaning,-40,275823,4012,20,13791,3862854,3862854,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Damani Bryant Felder,Right-Leaning,236,275100,256099,8,34388,1556157,1556157,[TikTok](https://www.tiktok.com/@thedamanifelder)
CortlenFixesEverything,Left-Leaning,-97,274598,-236477,21,13076,1015306,1015306,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Tawni (vintagetawni1),Left-Leaning,,270744,,1,270744,1860150,1860150,[TikTok](https://www.tiktok.com/@vintagetawni1)
Joe Hubbard,Left-Leaning,-82,270058,-126729,29,9312,1763552,1763552,[TikTok](https://www.tiktok.com/@joe_hubbard)
Danielle Ann,Left-Leaning,-86,268688,-138757,80,3359,1207979,1207979,[TikTok](https://tiktok.com/@chasingoz)
Amanda Litman,Left-Leaning,357,267128,262677,25,10685,857384,857384,[TikTok](https://www.tiktok.com/@amandalitman)
Nikita Redkar Dumptruck,Left-Leaning,7,265541,114888,15,17703,1214223,1214223,[TikTok](https://tiktok.com/@nikitadumptruck)
Dr. Tommy Martin,Neutral,,264540,,57,4641,4071486,4071486,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Face the Nation,Neutral,-42,260373,1283,86,3028,8597563,8597563,[TikTok](https://tiktok.com/@facethenation)
Jeffery Mead,Right-Leaning,-95,256945,-169174,14,18353,1554641,1554641,[TikTok](https://tiktok.com/@the_jefferymead)
Jamelle Bouie,Left-Leaning,-38,252891,12346,24,10537,1375300,1375300,[TikTok](https://tiktok.com/@jamellebouie)
Anna Connelly,Left-Leaning,-115,248695,-303828,13,19130,1241500,1241500,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
Alexandria Ocasio-Cortez,Left-Leaning,121,246133,192906,7,35162,1431800,1431800,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Just Wayne,Left-Leaning,-72,244509,-88684,63,3881,1298356,1298356,[TikTok](https://www.tiktok.com/@justwaynecreative)
The JAAM,Left-Leaning,50,244076,145387,4,61019,1078800,1078800,[TikTok](https://www.tiktok.com/@jwilliamj)
Sanders Jennings,Left-Leaning,37,243923,134519,7,34846,5399283,5399283,[TikTok](https://www.tiktok.com/@sander_jennings)
It's Always Sunny In DC,Left-Leaning,,243009,,2,121505,1181245,1181245,[TikTok](https://www.tiktok.com/@itsalwayssunnyindc)
Ilhan Omar,Left-Leaning,192,242899,216626,19,12784,5140428,5140428,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
HYGO News,Right-Leaning,-36,241843,29805,314,770,9462092,9462092,[TikTok](https://www.tiktok.com/@hygonews)
Malynda Hale,Left-Leaning,302,239089,232106,23,10395,1149670,1149670,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
Jordan Peterson,Right-Leaning,-46,238338,2380,32,7448,3947570,3947570,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Chez Chuck,Left-Leaning,-18,238221,66387,37,6438,1703457,1703457,[TikTok](https://www.tiktok.com/@chezchuck)
Matt Walsh,Right-Leaning,66,237890,159350,60,3965,2443078,2443078,[TikTok](https://www.tiktok.com/@mattwalsh_)
NBC 5 DFW,Neutral,238,235564,221720,11,21415,4333400,4333400,[TikTok](https://www.tiktok.com/@nbcdfw)
Off Jawaggon,Left-Leaning,63,233181,154576,17,13717,917394,917394,[TikTok](https://www.tiktok.com/@off_jawaggon)
Clip the Crisis,Left-Leaning,-153,231810,-521860,5,46362,3139250,3139250,[TikTok](https://www.tiktok.com/@clipthecrisis)
Maxwell Frost,Left-Leaning,80,229515,163200,15,15301,1018195,1018195,"[TikTok](https://tiktok.com/@repmaxwellfrost), [TikTok](https://www.tiktok.com/@repmaxwellfrost)"
Xaviaer DuRousseau,Right-Leaning,-107,227395,-175700,11,20672,1610300,1610300,[TikTok](https://www.tiktok.com/@xaviaer)
Both Sides News,Neutral,28,227161,124367,104,2184,2804162,2804162,[TikTok](https://www.tiktok.com/@bothsidesnews)
Jacob Simon,Neutral,148,226095,190609,17,13300,906686,906686,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Stacey Abrams,Left-Leaning,387,222804,220902,9,24756,836636,836636,[TikTok](https://tiktok.com/@staceyabrams)
Democracy Now!,Left-Leaning,46,222429,133965,55,4044,1524874,1524874,[TikTok](https://www.tiktok.com/@democracynow.org)
Savannah Craven,Right-Leaning,171,221263,193748,19,11645,1371210,1371210,[TikTok](https://tiktok.com/@savannahacraven)
Van Nguyen,Right-Leaning,298,220180,213994,55,4003,1430582,1430582,[TikTok](https://www.tiktok.com/@iamvantnguyen)
Russell Brand,Right-Leaning,,219875,,4,54969,2676200,2676200,[TikTok](https://www.tiktok.com/@russellbrand)
Dr. Mona Amin - PedsDocTalk,Left-Leaning,494,219310,219047,37,5927,3275172,3275172,[TikTok](https://www.tiktok.com/@pedsdoctalk)
Hertraline,Left-Leaning,210,216181,200264,26,8315,987061,987061,[TikTok](https://www.tiktok.com/@hertraline)
I've Had It Podcast,Left-Leaning,-51,212678,10155,32,6646,1262615,1262615,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Gerlyn Henry,Left-Leaning,,210734,,6,35122,1231565,1231565,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
Dave Norton,Left-Leaning,338,208045,204485,6,34674,1435229,1435229,[TikTok](https://www.tiktok.com/@davenorton)
Ronan Farrow,Neutral,324,207332,203018,7,29619,1155900,1155900,[TikTok](https://www.tiktok.com/@theronanfarrow)
Pullups Pasta Politics,Left-Leaning,32,199638,106780,124,1610,1697252,1697252,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Nakia Deon,Right-Leaning,66,198232,133258,83,2388,913057,913057,[TikTok](https://www.tiktok.com/@nakia.deon)
Somaya (arguablysomaya),Left-Leaning,-14,197998,66429,14,14143,851232,851232,[TikTok](https://www.tiktok.com/@arguablysomaya)
Kristofer Goldsmith,Left-Leaning,36,197814,113060,8,24727,1550571,1550571,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Furious Patriot,Right-Leaning,189,196703,176887,29,6783,5818945,5818945,[TikTok](https://www.tiktok.com/@furious.patriot)
Topher,Right-Leaning,265,196268,188707,10,19627,1941362,1941362,[TikTok](https://www.tiktok.com/@tophertownmusic)
Just Peachy (patrioticpeach),Right-Leaning,196,193774,177319,5,38755,1173884,1173884,[TikTok](https://www.tiktok.com/@politipeach)
The Atlantic,Neutral,211,193562,179299,44,4399,2750531,2750531,[TikTok](https://www.tiktok.com/@theatlantic)
Dave Bondy,Right-Leaning,71,191920,131536,49,3917,4230142,4230142,[TikTok](https://www.tiktok.com/@davebondy)
Jared Polis,Left-Leaning,221,188198,175957,19,9905,725774,725774,[TikTok](https://www.tiktok.com/@govofco)
WFF News,Right-Leaning,85,187582,134995,16,11724,2625423,2625423,[TikTok](https://tiktok.com/@wffnews)
Clay (What in Claynation),Left-Leaning,-27,187242,52345,79,2370,2731480,2731480,[TikTok](https://www.tiktok.com/@whatinclaynation)
Brilyn Hollyhand,Right-Leaning,436,185768,185069,9,20641,974245,974245,[TikTok](https://www.tiktok.com/@brilynhollyhand)
What's Left?,Left-Leaning,-106,185127,-124012,1,185127,1190458,1190458,[TikTok](https://www.tiktok.com/@wtf_is.left)
Heidy Torres,Left-Leaning,-14,184395,62195,58,3179,2151107,2151107,[TikTok](https://tiktok.com/@heidytorr)
Victoria Hammett,Left-Leaning,15,184121,90879,19,9691,1679972,1679972,[TikTok](https://tiktok.com/@victoriahammett)
Robert Arnold,Left-Leaning,-112,183965,-131746,13,14151,780805,780805,[TikTok](https://www.tiktok.com/@defiance13)
Eloise (cheeringforchange),Left-Leaning,,181470,,3,60490,813493,813493,[TikTok](https://www.tiktok.com/@cheeringforchange)
Hailtheking1,Right-Leaning,55,181347,118592,12,15112,1194146,1194146,[TikTok](https://www.tiktok.com/@hailtheking232)
Tad Stoermer,Left-Leaning,-27,178092,48318,4,44523,861400,861400,[TikTok](https://www.tiktok.com/@tadstoermer)
Nancy Mace,Right-Leaning,179,177973,160452,14,12712,2543635,2543635,[TikTok](https://www.tiktok.com/@basedmace)
Jacob Frey,Left-Leaning,279,176943,171241,7,25278,2440118,2440118,[TikTok](https://www.tiktok.com/@jacobfreympls)
Ryan Fournier,Right-Leaning,,172673,,9,19186,1472253,1472253,[TikTok](https://www.tiktok.com/@ryanafournier)
USA2024,Right-Leaning,-38,172030,37247,2,86015,1711803,1711803,[TikTok](https://tiktok.com/@2024usa)
Quentin R. Jiles,Left-Leaning,-98,171286,-84461,23,7447,1095462,1095462,[TikTok](https://www.tiktok.com/@quentinjiles)
Jessica Valenti,Left-Leaning,63,170968,117617,18,9498,882367,882367,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Welcome To The Cookout,Left-Leaning,324,170219,167507,19,8959,1119075,1119075,[TikTok](https://www.tiktok.com/@welcometotheecookout)
Jobob Taeleifi,Right-Leaning,153,166566,144120,32,5205,1927320,1927320,[TikTok](https://tiktok.com/@thejobob)
Bisan  Owda,Left-Leaning,-52,165778,21994,4,41445,1702793,1702793,[TikTok](https://www.tiktok.com/@wizard_bisan1)
Bernie Sanders,Left-Leaning,-215,165362,-782340,8,20670,979642,979642,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Logan Dubil,Right-Leaning,182,164711,149792,27,6100,1479155,1479155,[TikTok](https://www.tiktok.com/@thelogandubil)
Craig Long,Right-Leaning,104,163555,127575,49,3338,1478417,1478417,[TikTok](https://tiktok.com/@craiglong45)
Cody Dahler,Left-Leaning,108,162166,127807,2,81083,851327,851327,[TikTok](https://www.tiktok.com/@mrcodydahler)
The Krassensteins,Left-Leaning,228,162142,153683,5,32428,1131764,1131764,[TikTok](https://www.tiktok.com/@krassenstein)
Michael Knowles,Right-Leaning,349,162035,160189,18,9002,1380493,1380493,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Barrie Rose,Left-Leaning,-16,161857,60585,14,11561,1298035,1298035,[TikTok](https://tiktok.com/@barrierose)
Kai Trump,Right-Leaning,,161854,,2,80927,3413095,3413095,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Ruben Gallego,Left-Leaning,94,161693,124007,31,5216,2392110,2392110,[TikTok](https://www.tiktok.com/@rubengallegoaz)
The Lincoln Project,Left-Leaning,-55,160374,23232,20,8019,820056,820056,[TikTok](https://www.tiktok.com/@thelincolnproject)
Jess Britvich,Left-Leaning,,160229,,3,53410,692856,692856,[TikTok](https://www.tiktok.com/@jessbritvich)
The Free Press,Right-Leaning,73,157747,110062,30,5258,2519870,2519870,[TikTok](https://www.tiktok.com/@the.free.press)
Fortune Magazine,Neutral,67,157617,108578,63,2502,3809144,3809144,[TikTok](https://www.tiktok.com/@fortune)
Pissed Magistus,Left-Leaning,-115,154539,-99247,13,11888,949400,949400,[TikTok](https://www.tiktok.com/@pissedmagistus)
Time Magazine,Neutral,462,154043,153864,10,15404,1094340,1094340,[TikTok](https://www.tiktok.com/@time)
Reuben Woodall,Left-Leaning,6,152283,75731,42,3626,977524,977524,[TikTok](https://tiktok.com/@reubenwoodall)
Jamira Burley,Left-Leaning,-135,151857,-146731,55,2761,1071273,1071273,[TikTok](https://tiktok.com/@jawnontheinternet)
Kenny Walden - 2rawtooreal,Left-Leaning,-69,151156,9969,29,5212,656414,656414,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Yahoo Finance,Neutral,-84,150415,-14043,61,2466,4392943,4392943,[TikTok](https://tiktok.com/@yahoofinance)
Adam Kinzinger,Left-Leaning,,149760,,11,13615,1234067,1234067,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Matthew Rein,Left-Leaning,-128,149171,-114477,46,3243,2166530,2166530,"[TikTok](https://www.tiktok.com/@matthewarein), [TikTok](https://tiktok.com/@matthew.rein)"
Ben Cohen,Left-Leaning,,149022,,5,29804,620649,620649,[TikTok](https://www.tiktok.com/@yobencohen)
Trae Crowder,Left-Leaning,-86,146178,-17468,7,20883,745013,745013,[TikTok](https://tiktok.com/@traecrowder)
Healthcare Hypocrites,Left-Leaning,,145686,,16,9105,623626,623626,[TikTok](https://www.tiktok.com/@healthcare_hypocrites)
Johnpaulkingusa,Right-Leaning,6,144338,73485,35,4124,1135106,1135106,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
Vice News,Left-Leaning,-17,143163,55162,23,6224,2214870,2214870,[TikTok](https://tiktok.com/@vicenews)
Rob Schneider,Right-Leaning,,142825,,15,9522,1569110,1569110,[TikTok](https://www.tiktok.com/@robrichmeister)
Johnny Palmadessa,Left-Leaning,-289,141603,-1883130,30,4720,1553933,1553933,[TikTok](https://tiktok.com/@johnnypalmadessa)
Bobby Pulido,Left-Leaning,,140626,,13,10817,1094529,1094529,[TikTok](https://www.tiktok.com/@BobbyPulidoforTexas)
Sara Jacobs,Left-Leaning,308,140143,137856,21,6673,873129,873129,[TikTok](https://www.tiktok.com/@repsarajacobs)
Dan Bongino,Right-Leaning,22,137318,79282,77,1783,1257266,1257266,[TikTok](https://www.tiktok.com/@danbonginox)
Jake Tapper,Neutral,378,135136,134296,35,3861,1892940,1892940,[TikTok](https://www.tiktok.com/@jaketapper)
Robert Reich,Left-Leaning,-107,133856,-49591,20,6693,791225,791225,[TikTok](https://tiktok.com/@rbreich)
Andre White,Left-Leaning,89,132191,101275,9,14688,620730,620730,[TikTok](https://tiktok.com/@blackkout___)
Kamehalani Manco,Left-Leaning,172,131756,119760,58,2272,1427682,1427682,[TikTok](https://www.tiktok.com/@kamehalani)
Dr. Jennifer Lincoln,Left-Leaning,-40,131592,32960,12,10966,1311244,1311244,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Zach Wahls,Left-Leaning,76,128693,94573,4,32173,1705049,1705049,[TikTok](https://www.tiktok.com/@zachwahls)
RaeShanda Lias,Left-Leaning,-97,127626,-27816,4,31907,463000,463000,[TikTok](https://www.tiktok.com/@shopaif)
Channel 5 with Andrew Callaghan,Left-Leaning,-210,125942,-414104,17,7408,1687991,1687991,[TikTok](https://www.tiktok.com/@channel5tiktok)
Haley Lickstein,Left-Leaning,26,121548,68704,102,1192,997341,997341,[TikTok](https://www.tiktok.com/@haleylickstein)
Frederick Joseph,Left-Leaning,31,121352,70973,17,7138,1208712,1208712,[TikTok](https://www.tiktok.com/@fredericktjoseph)
Brian Entin,Neutral,-196,121315,-291486,23,5275,2015982,2015982,[TikTok](https://www.tiktok.com/@brianentin)
Raybay,Left-Leaning,-142,120887,-130826,2,60444,1068421,1068421,[TikTok](https://www.tiktok.com/@ray_bay_bay)
TalkUrShxxtNene,Left-Leaning,,119824,,5,23965,649439,649439,[TikTok](https://www.tiktok.com/@jusnene)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,28,118757,68560,41,2897,880014,880014,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
NBC10 Boston,Neutral,-162,117406,-167823,17,6906,1420100,1420100,[TikTok](https://www.tiktok.com/@nbc10boston)
Last Week Tonight with John Oliver,Left-Leaning,-174,115728,-205948,9,12859,1173900,1173900,[TikTok](https://tiktok.com/@lastweektonighthbo)
Fox Nation,Right-Leaning,78,114273,84409,28,4081,1035893,1035893,[TikTok](https://www.tiktok.com/@foxnation)
Jack Schlossberg,Left-Leaning,-86,114117,-16151,3,38039,701200,701200,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Zak Kimball,Left-Leaning,-97,111973,-25316,14,7998,713100,713100,[TikTok](https://www.tiktok.com/@zak.kimball)
GLAAD,Left-Leaning,168,111201,100766,9,12356,592516,592516,[TikTok](https://tiktok.com/@glaad)
BlazeTV,Right-Leaning,-156,111023,-149490,91,1220,1018155,1018155,[TikTok](https://www.tiktok.com/@blazemedia)
Head in the Office,Left-Leaning,-192,109725,-250560,19,5775,766233,766233,[TikTok](https://www.tiktok.com/@headintheoffice)
Whitney Roberts,Left-Leaning,-48,109394,18208,37,2957,436870,436870,[TikTok](https://www.tiktok.com/@thewokemama)
ClerPatriot,Right-Leaning,,108491,,2,54246,871396,871396,[TikTok](https://www.tiktok.com/@clerpatriot)
Anthony Kort,Right-Leaning,-57,106626,13053,34,3136,1283150,1283150,[TikTok](https://www.tiktok.com/@anthonykort)
Standard Daily,Left-Leaning,,106240,,1,106240,455634,455634,[TikTok](https://www.tiktok.com/@standarddaily)
The Feminist Lawyer,Left-Leaning,-107,105124,-33288,4,26281,497170,497170,[TikTok](https://www.tiktok.com/@thefeministlawyer)
Full Send Podcast,Right-Leaning,-98,104015,-27093,27,3852,1661209,1661209,[TikTok](https://www.tiktok.com/@fullsendpodcast)
Kali Fontanilla,Right-Leaning,108,104003,85111,69,1507,784368,784368,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
The Justice Guy,Left-Leaning,-54,103259,13340,37,2791,800160,800160,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Neverwoke,Right-Leaning,-30,102641,32560,150,684,1941728,1941728,[TikTok](https://www.tiktok.com/@never.woke)
Ayanna Pressley,Left-Leaning,229,100616,96130,17,5919,452898,452898,[TikTok](https://www.tiktok.com/@reppressley)
Monte Mader,Left-Leaning,168,100538,92004,19,5291,727068,727068,[TikTok](https://www.tiktok.com/@montemader)
The Zactivist,Left-Leaning,-3,100244,46994,44,2278,989984,989984,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,-3,100244,46994,44,2278,989984,989984,[TikTok](https://www.tiktok.com/@zactivist)
Jess Piper,Left-Leaning,-105,99843,-30628,37,2698,661603,661603,[TikTok](https://tiktok.com/@jesspipermo)
AmericaFirst617,Right-Leaning,398,99578,99356,17,5858,1996131,1996131,[TikTok](https://www.tiktok.com/@americafirst617)
Cam Higby,Right-Leaning,2,98800,47771,13,7600,996043,996043,[TikTok](https://tiktok.com/@thecamhigby)
The Kansas City Star,Neutral,87,97991,76540,16,6124,1200356,1200356,[TikTok](https://www.tiktok.com/@thekansascitystar)
Nathan Jun,Left-Leaning,-86,96510,-7890,7,13787,472771,472771,[TikTok](https://www.tiktok.com/@nathancjun)
Kaivan Shroff,Left-Leaning,-67,96392,4684,56,1721,936552,936552,[TikTok](https://www.tiktok.com/@kaivanshroff)
Ed Markey,Left-Leaning,-95,95925,-18368,8,11991,570615,570615,"[TikTok](https://www.tiktok.com/@senmarkey), [TikTok](https://tiktok.com/@ed_markey)"
Brian Schatz,Left-Leaning,366,95862,95446,8,11983,656905,656905,[TikTok](https://www.tiktok.com/@senbrianschatz)
Liz Oyer,Left-Leaning,,95856,,1,95856,476394,476394,[TikTok](https://www.tiktok.com/@lawyer.oyer)
Casey Mama Sissie,Left-Leaning,-117,92863,-39862,45,2064,640764,640764,[TikTok](https://tiktok.com/@mamasissiesays)
Loren Piretra,Left-Leaning,225,89384,85656,40,2235,533625,533625,[TikTok](https://www.tiktok.com/@iamlorenp)
Paul R Cruz,Left-Leaning,286,88117,86491,63,1399,679644,679644,[TikTok](https://www.tiktok.com/@paulroncruz)
Qasim Rashid,Left-Leaning,-172,85639,-143348,22,3893,371865,371865,[TikTok](https://tiktok.com/@qasim.rashid)
Forbes,Neutral,233,84930,81594,17,4996,742862,742862,[TikTok](https://www.tiktok.com/@forbes)
Graham Platner,Left-Leaning,-71,84200,-3218,59,1427,727070,727070,[TikTok](https://www.tiktok.com/@grahamformaine)
Jordan Wood,Left-Leaning,119,84166,71853,16,5260,690684,690684,[TikTok](https://www.tiktok.com/@jordanwoodmaine)
Mark Kaye,Right-Leaning,125,81880,69912,20,4094,1612691,1612691,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Marissa Brooke Alesi,Right-Leaning,,81669,,1,81669,949793,949793,[TikTok](https://www.tiktok.com/@riss.alesi)
Washington Post Opinions,Neutral,199,79731,74666,7,11390,647765,647765,[TikTok](https://www.tiktok.com/@postopinions)
Thatintelguy,Right-Leaning,112,78875,66365,13,6067,1048523,1048523,[TikTok](https://www.tiktok.com/@the.intel.pub)
The Adam Carolla Show,Right-Leaning,-45,78179,14340,6,13030,942400,942400,[TikTok](https://www.tiktok.com/@theadamcarollashow)
BreakThrough News,Left-Leaning,-36,77460,19329,43,1801,787597,787597,[TikTok](https://www.tiktok.com/@btnewsroom)
The Sacramento Bee,Neutral,6,76954,35755,11,6996,1015154,1015154,[TikTok](https://www.tiktok.com/@sacramentobee)
Nigel Farage,Right-Leaning,,75760,,1,75760,667300,667300,[TikTok](https://www.tiktok.com/@nigel_farage)
New York State,Neutral,119,74821,62965,4,18705,340791,340791,[TikTok](https://www.tiktok.com/@nygov)
TransLovingMama,Left-Leaning,284,74571,73186,1,74571,250647,250647,[TikTok](https://www.tiktok.com/@translovingmama)
ProPublica,Neutral,0,74142,32339,5,14828,516900,516900,[TikTok](https://www.tiktok.com/@ProPublica)
Jodi Picoult,Left-Leaning,-102,73986,-26768,10,7399,419697,419697,[TikTok](https://www.tiktok.com/@jodipicoult)
Alyssa Barber,Left-Leaning,65,73788,53395,13,5676,265959,265959,[TikTok](https://tiktok.com/@newlifestyleabb)
Women's March,Left-Leaning,223,73196,70279,41,1785,893850,893850,[TikTok](https://tiktok.com/@womensmarch)
Curly,Right-Leaning,-69,72571,476,41,1770,2123993,2123993,[TikTok](https://www.tiktok.com/@curlyangel0)
The Young Turks,Left-Leaning,-251,71276,-337801,10,7128,1068142,1068142,[TikTok](https://www.tiktok.com/@theyoungturks)
CBS News Bay Area,Neutral,42,70236,44811,16,4390,1548330,1548330,[TikTok](https://www.tiktok.com/@kpixtv)
ACLU,Left-Leaning,-237,70053,-276421,31,2260,483426,483426,[TikTok](https://www.tiktok.com/@aclu)
Grandson,Left-Leaning,-125,69755,-45497,18,3875,416116,416116,[TikTok](https://www.tiktok.com/@grandson)
Abigail Spanberger,Left-Leaning,49,69482,46816,23,3021,511136,511136,[TikTok](https://www.tiktok.com/@teamspanberger)
Sheldon Whitehouse,Left-Leaning,-5,68805,29207,14,4915,1124651,1124651,[TikTok](https://www.tiktok.com/@senwhitehouse)
Kiera Spann,Left-Leaning,-48,68567,11210,11,6233,473937,473937,[TikTok](https://tiktok.com/@famousblonde)
Gemma Talks,Left-Leaning,-186,67792,-134582,28,2421,497941,497941,[TikTok](https://www.tiktok.com/@gemma_talks)
Good Vibes USA,Left-Leaning,142,66918,59731,59,1134,637970,637970,[TikTok](https://www.tiktok.com/@goodvibesusaa)
Future Trillionaires,Right-Leaning,18,66763,36297,16,4173,1280731,1280731,[TikTok](https://www.tiktok.com/@future_trillionaires)
Elizabeth Warren,Left-Leaning,-60,66192,4973,5,13238,335400,335400,[TikTok](https://www.tiktok.com/@elizabethwarren)
Senate Strategic Communications Committee (SSCC),Left-Leaning,-7,64566,26817,24,2690,550936,550936,[TikTok](https://www.tiktok.com/@senateinsession)
PoliticsJOE,Left-Leaning,-140,62572,-62317,43,1455,965053,965053,[TikTok](https://tiktok.com/@politicsjoe)
Jon Ossoff,Left-Leaning,-203,62286,-162583,12,5191,553501,553501,[TikTok](https://tiktok.com/@jon)
Vote In or Out,Left-Leaning,-183,62278,-116898,319,195,901026,901026,[TikTok](https://www.tiktok.com/@voteinorout)
When We All Vote,Left-Leaning,137,60930,53873,9,6770,292599,292599,[TikTok](https://tiktok.com/@whenweallvotesquad)
Everyone Hates Elon,Left-Leaning,,60647,,1,60647,375000,375000,[TikTok](https://www.tiktok.com/@peoplevselon)
Maria Comstock,Left-Leaning,-80,60446,-8158,7,8635,498700,498700,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
CAP Action,Left-Leaning,-263,60002,-335918,51,1177,744396,744396,[TikTok](https://tiktok.com/@fightforprogress)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,-48,59180,7754,31,1909,1246700,1246700,[TikTok](https://tiktok.com/@dccc)
Randy Blue Dad,Left-Leaning,-75,57863,-5539,13,4451,333506,333506,[TikTok](https://www.tiktok.com/@randybluedad)
ThatOpinionatedGirl,Right-Leaning,,57276,,3,19092,326149,326149,[TikTok](https://www.tiktok.com/@thatopinionatedgirl3)
Paola Ramos,Left-Leaning,-9,56997,22504,5,11399,316300,316300,[TikTok](https://www.tiktok.com/@pa0ram0s)
AB Burns-Tucker,Left-Leaning,-211,56535,-162441,17,3326,229940,229940,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Kaisa,Left-Leaning,15,56371,29248,9,6263,427305,427305,[TikTok](https://www.tiktok.com/@kaisastreams)
