entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Ariana Jasmine Afshar,Left-Leaning,83,1621629,1280594,57,28450,8794357,8794357,[TikTok](https://tiktok.com/@arianajasmine___)
AJ+,Left-Leaning,-14,1585544,-1442369,81,19575,13496344,13496344,[TikTok](https://www.tiktok.com/@ajplus)
Hello America,Right-Leaning,0,1575858,-232598,355,4439,10498229,10498229,[TikTok](https://tiktok.com/@helloamericasup)
Tell Williams,Left-Leaning,-4,1558361,-590102,56,27828,8235399,8235399,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Hal for NY,Left-Leaning,11,1553036,183537,65,23893,21101149,21101149,[TikTok](https://www.tiktok.com/@hal_for_ny__)
The New York Times,Neutral,26,1549266,643317,116,13356,17721139,17721139,[TikTok](https://tiktok.com/@nytimes)
Alex Pearlman,Left-Leaning,-16,1408361,-1281316,15,93891,5880700,5880700,[TikTok](https://tiktok.com/@pearlmania500)
Kenny Walden - 2rawtooreal,Left-Leaning,115,1319858,1148092,22,59994,5769922,5769922,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Dean Withers,Left-Leaning,-22,1287683,-2177062,3,429228,16490069,16490069,[TikTok](https://www.tiktok.com/@itsdeaann)
Good Trouble - Sam Rosenholtz,Left-Leaning,1,1231868,-416074,42,29330,7514433,7514433,[TikTok](https://www.tiktok.com/@goodtrouble_)
Your Favorite Guy,Left-Leaning,89,1197673,928271,80,14971,5461245,5461245,[TikTok](https://tiktok.com/@yourfavoriteguy)
The Democrats,Left-Leaning,-5,1197587,-509930,15,79839,6639178,6639178,[TikTok](https://tiktok.com/@democrats)
CNBC,Neutral,-9,1194302,-586570,642,1860,43761272,43761272,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Zeteo,Left-Leaning,79,1140636,854900,127,8981,7519818,7519818,[TikTok](https://www.tiktok.com/@zeteonews)
60 Minutes,Neutral,5,1133949,-90625,94,12063,11850521,11850521,[TikTok](https://tiktok.com/@60minutes)
CBS Evening News,Neutral,-35,1096457,-2798450,114,9618,17104048,17104048,[TikTok](https://tiktok.com/@cbseveningnews)
Eric Burnett,Left-Leaning,103,1059682,884948,37,28640,5470365,5470365,[TikTok](https://www.tiktok.com/@dr.eric.b)
Josh Helfgott,Left-Leaning,-8,1056116,-647862,16,66007,7868494,7868494,[TikTok](https://tiktok.com/@joshhelfgott)
The Independent,Neutral,41,1037146,518663,219,4736,24892103,24892103,[TikTok](https://www.tiktok.com/@independent)
CSPAN,Neutral,-8,1025720,-606188,76,13496,20252965,20252965,[TikTok](https://tiktok.com/@cspanofficial)
Nessa Diosdado,Left-Leaning,59,988131,631334,29,34073,4917127,4917127,[TikTok](https://www.tiktok.com/@nessadiosdado)
The Tennessee Holler,Left-Leaning,56,965175,598297,370,2609,13198003,13198003,[TikTok](https://www.tiktok.com/@thetnholler)
Melanie Stansbury,Left-Leaning,18,924798,207584,40,23120,3607065,3607065,[TikTok](https://tiktok.com/@repstansbury)
The National Desk,Right-Leaning,4,893511,-117654,491,1820,22397158,22397158,[TikTok](https://www.tiktok.com/@tndtok)
Anthony Raimondi,Right-Leaning,-8,886555,-443027,92,9636,4432205,4432205,[TikTok](https://www.tiktok.com/@conservativeant2.0)
LatinUS,Neutral,,868580,,18,48254,16267634,16267634,[TikTok](https://www.tiktok.com/@latinus_us)
Bloomberg Politics,Neutral,-28,811884,-1358052,137,5926,21538779,21538779,[TikTok](https://tiktok.com/@bloombergpolitics)
PBS News Hour,Neutral,-26,802028,-1117421,245,3274,8577315,8577315,[TikTok](https://tiktok.com/@pbsnews)
Turning Point USA,Right-Leaning,-8,791964,-419605,31,25547,10242310,10242310,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Jess Craven,Left-Leaning,111,783635,661161,44,17810,2842624,2842624,[TikTok](https://tiktok.com/@jesscraven101)
Megyn Kelly,Right-Leaning,26,743724,212406,71,10475,10497774,10497774,[TikTok](https://www.tiktok.com/@megynkellyshow)
Doxielvr,Right-Leaning,-2,727067,-212711,80,9088,2871447,2871447,[TikTok](https://www.tiktok.com/@doxielvr)
Andr3wsky,Left-Leaning,-8,725620,-361392,26,27908,2813526,2813526,[TikTok](https://www.tiktok.com/@andr3wsky)
Alicia Luncheon,Left-Leaning,168,707126,669056,15,47142,3095083,3095083,[TikTok](https://tiktok.com/@theluncheonlawyer)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-21,698323,-730007,49,14251,2637654,2637654,[TikTok](https://www.tiktok.com/@travelingnurse)
Dash Dobrofsky,Left-Leaning,-10,676019,-359982,22,30728,5035111,5035111,[TikTok](https://www.tiktok.com/@dashdobrofsky)
Hope Walz,Left-Leaning,71,656859,419772,22,29857,2995884,2995884,[TikTok](https://www.tiktok.com/@hopewalz)
Jasmine Crockett,Left-Leaning,44,654382,303679,5,130876,2746825,2746825,[TikTok](https://tiktok.com/@jasmineforus)
"Tom Powell, Jr.",Left-Leaning,9,651490,31991,1022,637,6863879,6863879,[TikTok](https://tiktok.com/@tompowelljr)
Greg Johnstone,Left-Leaning,-32,629687,-1075540,19,33141,3531994,3531994,[TikTok](https://tiktok.com/@johnstone.gregory)
Gaydar,Left-Leaning,-17,609199,-512621,8,76150,2700448,2700448,[TikTok](https://www.tiktok.com/@gaydar.show)
Adam Mockler,Left-Leaning,3,582734,-72482,47,12399,6334754,6334754,[TikTok](https://tiktok.com/@adammockler)
ItsLuke,Left-Leaning,,577647,,2,288824,2334500,2334500,[TikTok](https://www.tiktok.com/@itsluke7)
Ding News,Right-Leaning,23,568750,148476,18,31597,5761902,5761902,[TikTok](https://www.tiktok.com/@dingnewscorp)
Riley Gaines Barker,Right-Leaning,62,564287,323517,8,70536,2740496,2740496,[TikTok](https://www.tiktok.com/@rileygaines)
Maxwell Frost,Left-Leaning,155,551853,513330,16,34491,2053252,2053252,"[TikTok](https://tiktok.com/@repmaxwellfrost), [TikTok](https://www.tiktok.com/@repmaxwellfrost)"
Ben Verbeck,Left-Leaning,25,529109,135155,60,8818,3161439,3161439,[TikTok](https://www.tiktok.com/@ben.verbeck)
Maggie Reed,Left-Leaning,7,523652,-64669,76,6890,2370856,2370856,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Dr. Jennifer Lincoln,Left-Leaning,131,519489,461999,18,28860,4017929,4017929,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Ayanna Pressley,Left-Leaning,83,519467,379470,15,34631,2169199,2169199,[TikTok](https://www.tiktok.com/@reppressley)
Distill Social,Left-Leaning,154,481359,447845,21,22922,2782850,2782850,[TikTok](https://www.tiktok.com/@distillsocial)
Pete Buttigieg,Left-Leaning,-21,479544,-449147,11,43595,2840691,2840691,[TikTok](https://www.tiktok.com/@petebuttigieg)
Whitney Roberts,Left-Leaning,76,470439,316705,92,5113,2913821,2913821,[TikTok](https://www.tiktok.com/@thewokemama)
Conscious Lee - George Lee Jr,Left-Leaning,7,467713,-46015,96,4872,3149043,3149043,[TikTok](https://tiktok.com/@theconsciouslee)
Suzanne Lambert,Left-Leaning,-18,465698,-368052,27,17248,2411286,2411286,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Jesse Watters,Right-Leaning,-20,446052,-402498,51,8746,3885920,3885920,[TikTok](https://tiktok.com/@jessebwatters)
BloxCast,Neutral,26,445902,97299,55,8107,3488176,3488176,[TikTok](https://www.tiktok.com/@bloxcast_)
The Washington Post,Neutral,0,442427,-84870,32,13826,4382001,4382001,[TikTok](https://tiktok.com/@washingtonpost)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-6,441449,-154636,49,9009,5220555,5220555,[TikTok](https://www.tiktok.com/@joepags)
More Perfect Union,Left-Leaning,32,425459,138122,64,6648,3043434,3043434,[TikTok](https://tiktok.com/@moreperfectunion)
Human Rights Campaign,Left-Leaning,10,422841,19187,27,15661,2116719,2116719,[TikTok](https://tiktok.com/@humanrightscampaign)
The Hill,Neutral,3,421630,-24110,104,4054,5019680,5019680,[TikTok](https://tiktok.com/@thehillpolitics)
Imani Barbarin - Crutches and Spice,Left-Leaning,33,415609,137351,70,5937,2917333,2917333,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Danielle Ann,Left-Leaning,-15,401934,-215368,118,3406,1430098,1430098,[TikTok](https://tiktok.com/@chasingoz)
Ohhh That’s Rich,Left-Leaning,-1,389917,-59225,41,9510,2375786,2375786,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Hail the King,Right-Leaning,-10,384570,-192416,53,7256,2261773,2261773,[TikTok](https://www.tiktok.com/@hailtheking23)
Daily Wire,Right-Leaning,-20,382284,-238667,19,20120,2147248,2147248,[TikTok](https://tiktok.com/@dailywire)
Meghan Elinor,Right-Leaning,79,381937,272421,59,6474,2654779,2654779,[TikTok](https://www.tiktok.com/@meghanelinor)
Allie O’Brien,Left-Leaning,-63,380072,-1342643,17,22357,1997140,1997140,[TikTok](https://tiktok.com/@allie_202_)
Just Wayne,Left-Leaning,39,379227,149939,65,5834,1511889,1511889,[TikTok](https://www.tiktok.com/@justwaynecreative)
Gemma Talks,Left-Leaning,186,375347,365702,32,11730,2389674,2389674,[TikTok](https://www.tiktok.com/@gemma_talks)
James Ray (jamesgetpolitical),Left-Leaning,26,373225,99933,60,6220,1674265,1674265,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
James Ray,Left-Leaning,26,373225,99933,60,6220,1674265,1674265,[TikTok](https://tiktok.com/@jamesgetspolitical)
Amanda Tietz,Left-Leaning,-23,371573,-231402,36,10321,2313964,2313964,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Koch Head,Left-Leaning,-36,336306,-448762,72,4671,1862915,1862915,[TikTok](https://tiktok.com/@kochead)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,3,326853,-30666,47,6954,4001048,4001048,[TikTok](https://tiktok.com/@dccc)
Christian Maldonado,Left-Leaning,18,325472,46262,9,36164,2246838,2246838,[TikTok](https://tiktok.com/@christianjmaldonado)
Don Lemon,Left-Leaning,-69,324954,-1379700,38,8551,3841211,3841211,[TikTok](https://tiktok.com/@donlemon)
Social Security Works,Left-Leaning,191,324707,317799,9,36079,2028363,2028363,[TikTok](https://tiktok.com/@socialsecurityworks)
Free State of Florida,Right-Leaning,50,301767,156433,43,7018,3173350,3173350,[TikTok](https://tiktok.com/@freestateofflorida)
Chris Glover - Generic Art Dad,Left-Leaning,-27,293137,-298876,11,26649,1611921,1611921,[TikTok](https://tiktok.com/@genericartdad)
CTVNews,Neutral,,290652,,40,7266,7467885,7467885,[TikTok](https://www.tiktok.com/@ctvnews)
Heidy Torres,Left-Leaning,-10,290468,-99736,47,6180,4332204,4332204,[TikTok](https://tiktok.com/@heidytorr)
Cory Booker,Left-Leaning,-107,279237,-4198099,54,5171,1765362,1765362,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
Patrick Bet-David,Right-Leaning,-4,273584,-81725,92,2974,5068344,5068344,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Walter Masterson,Left-Leaning,-64,265761,-898689,14,18983,1717331,1717331,[TikTok](https://www.tiktok.com/@waltermasterson)
The Woke Ginger,Left-Leaning,-19,263724,-153318,62,4254,1954438,1954438,[TikTok](https://tiktok.com/@thewokeginger)
Middle East Eye,Neutral,,261620,,17,15389,2275125,2275125,[TikTok](https://www.tiktok.com/@middleeasteye)
Genz Perspective Pod,Left-Leaning,-15,261473,-127981,11,23770,1319151,1319151,[TikTok](https://www.tiktok.com/@genzperspectivepod)
Jordan Peterson,Right-Leaning,68,260284,169684,44,5916,4028369,4028369,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Josh Greene - Josh the Progressive,Left-Leaning,20,252289,40610,86,2934,1801958,1801958,[TikTok](https://tiktok.com/@peacefulprogressive)
The Recount,Left-Leaning,-73,250502,-985468,78,3212,3200109,3200109,[TikTok](https://tiktok.com/@therecount)
TRT World,Neutral,-34,248796,-276135,165,1508,3764453,3764453,[TikTok](https://www.tiktok.com/@trtworld)
Crooked Media,Left-Leaning,-54,233716,-496267,124,1885,3383261,3383261,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica)"
Keith Edwards,Left-Leaning,-10,231319,-106176,17,13607,1226098,1226098,[TikTok](https://www.tiktok.com/@keithedwards)
WFF News,Right-Leaning,-63,222922,-647199,56,3981,2219254,2219254,[TikTok](https://tiktok.com/@wffnews)
Pissed Magistus,Left-Leaning,-10,220443,-110162,19,11602,1193914,1193914,[TikTok](https://www.tiktok.com/@pissedmagistus)
The Aravosis Report,Left-Leaning,-28,219907,-188449,40,5498,2170237,2170237,[TikTok](https://tiktok.com/@aravosis)
NPR,Neutral,,210742,,2,105371,2600140,2600140,[TikTok](https://www.tiktok.com/@npr)
Isaiah Martin,Left-Leaning,-56,209091,-462377,48,4356,1202902,1202902,[TikTok](https://tiktok.com/@isaiahrmartin)
Bisan  Owda,Left-Leaning,,208037,,5,41607,785175,785175,[TikTok](https://www.tiktok.com/@wizard_bisan1)
Chris Mowrey,Left-Leaning,-26,206101,-178873,20,10305,893724,893724,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Jamelle Bouie,Left-Leaning,-12,204816,-84480,46,4453,1060141,1060141,[TikTok](https://tiktok.com/@jamellebouie)
Xaviaer DuRousseau,Right-Leaning,27,204702,60206,18,11372,1667623,1667623,[TikTok](https://www.tiktok.com/@xaviaer)
Forbes,Neutral,67,196819,130434,34,5789,3480902,3480902,[TikTok](https://www.tiktok.com/@forbes)
Millennial Report,Left-Leaning,120,196016,179622,6,32669,1100348,1100348,[TikTok](https://www.tiktok.com/@millennialreport)
Brandon Tatum,Right-Leaning,30,195603,66539,35,5589,1962648,1962648,[TikTok](https://tiktok.com/@theofficertatum)
Mrs. Frazzled,Left-Leaning,58,193974,112871,28,6928,1148961,1148961,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Joy-Ann Reid,Left-Leaning,-5,193948,-63215,34,5704,884470,884470,[TikTok](https://www.tiktok.com/@joyreidofficial)
Tucker Carlson,Right-Leaning,-68,193779,-498155,14,13841,2350238,2350238,[TikTok](https://tiktok.com/@tuckercarlson)
Olivia Julianna,Left-Leaning,38,193732,89136,37,5236,1275267,1275267,[TikTok](https://tiktok.com/@0liviaJulianna)
Braedon Sorbo,Right-Leaning,23,193044,60125,32,6033,1936101,1936101,[TikTok](https://www.tiktok.com/@braedensorbo)
Jamira Burley,Left-Leaning,47,192054,103254,63,3048,1242491,1242491,[TikTok](https://tiktok.com/@jawnontheinternet)
Dave Jorgenson,Neutral,29,190791,71467,11,17345,1873114,1873114,[TikTok](https://www.tiktok.com/@davejorgenson)
Zak Kimball,Left-Leaning,13,187539,31238,14,13396,1357835,1357835,[TikTok](https://www.tiktok.com/@zak.kimball)
The Associated Press (AP),Neutral,-64,179535,-422594,71,2529,4089118,4089118,[TikTok](https://tiktok.com/@apnews)
Jodi Picoult,Left-Leaning,121,174734,161402,17,10278,910105,910105,[TikTok](https://www.tiktok.com/@jodipicoult)
I've Had It Podcast,Left-Leaning,7,171202,6271,29,5904,1423277,1423277,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Andra Berghoff,Left-Leaning,-106,163515,-1401433,7,23359,688944,688944,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
David Boomer,Left-Leaning,-32,159427,-165605,59,2702,657288,657288,[TikTok](https://tiktok.com/@empathytour)
Sarah McBride,Left-Leaning,,156968,,22,7135,1060669,1060669,[TikTok](https://www.tiktok.com/@sarahemcbride)
Johnny Palmadessa,Left-Leaning,-95,156189,-857243,37,4221,1224791,1224791,[TikTok](https://tiktok.com/@johnnypalmadessa)
Alexis and Dean,Neutral,-37,150948,-179766,22,6861,3214982,3214982,[TikTok](https://www.tiktok.com/@alexisanddean)
HYGO News,Right-Leaning,18,143008,23593,542,264,4141065,4141065,[TikTok](https://www.tiktok.com/@hygonews)
Jess Piper,Left-Leaning,-20,141777,-112287,35,4051,614272,614272,[TikTok](https://tiktok.com/@jesspipermo)
Jimmy Kimmel Live,Left-Leaning,,141420,,1,141420,974500,974500,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Jessica Valenti,Left-Leaning,40,138786,58579,21,6609,731829,731829,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Mark Kaye,Right-Leaning,64,137336,89674,26,5282,1531233,1531233,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Barrie Rose,Left-Leaning,-12,136854,-55616,25,5474,1213406,1213406,[TikTok](https://tiktok.com/@barrierose)
Matt Gordon,Left-Leaning,8,136596,8909,63,2168,605275,605275,[TikTok](https://www.tiktok.com/@usmcangryveteran)
UKUSpolitics,Left-Leaning,34,135812,52757,7,19402,913055,913055,[TikTok](https://tiktok.com/@ukuspolitics)
NBC Bay Area,Neutral,,134403,,18,7467,2738251,2738251,[TikTok](https://www.tiktok.com/@nbcbayarea)
CFH Unfiltered,Left-Leaning,-64,125802,-291217,24,5242,1236388,1236388,[TikTok](https://tiktok.com/@cfh.unfiltered)
ABC7 Chicago,Neutral,,118059,,12,9838,2434863,2434863,[TikTok](https://www.tiktok.com/@abc7chicago)
Call to Activism,Left-Leaning,-19,117389,-78183,19,6178,2453216,2453216,[TikTok](https://www.tiktok.com/@calltoactivism)
Yeganeh Mafaher,Left-Leaning,-61,115677,-270893,41,2821,1060020,1060020,[TikTok](https://www.tiktok.com/@littleyeg)
Face the Nation,Neutral,-25,114588,-87019,57,2010,2642473,2642473,[TikTok](https://tiktok.com/@facethenation)
Ben Shapiro,Right-Leaning,1,113245,-12476,34,3331,1844733,1844733,[TikTok](https://www.tiktok.com/@real.benshapiro)
Scott Galloway,Neutral,20,109348,18901,26,4206,1175741,1175741,[TikTok](https://www.tiktok.com/@profgalloway)
Jack Schlossberg,Left-Leaning,-74,107997,-320172,12,9000,674372,674372,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Victoria Hammett,Left-Leaning,149,105242,101340,17,6191,587792,587792,[TikTok](https://tiktok.com/@victoriahammett)
Ro Khanna,Left-Leaning,-79,104375,-394426,22,4744,1190378,1190378,[TikTok](https://tiktok.com/@rokhannausa)
Leigh McGowan,Left-Leaning,26,104221,28475,24,4343,419637,419637,[TikTok](https://tiktok.com/@iampoliticsgirl)
Bernie Sanders,Left-Leaning,-115,102170,-898162,18,5676,880304,880304,[TikTok](https://www.tiktok.com/@bernie)
Daria Rose,Left-Leaning,99,95822,83956,4,23956,571887,571887,[TikTok](https://www.tiktok.com/@dariarosereal)
Michael Knowles,Right-Leaning,36,91387,37183,29,3151,1198025,1198025,[TikTok](https://www.tiktok.com/@notmichaelknowles)
The Good Liars,Left-Leaning,-53,90716,-193251,5,18143,1325787,1325787,[TikTok](https://tiktok.com/@thegoodliars)
PoliticsJOE,Left-Leaning,-12,89921,-40308,35,2569,1115046,1115046,[TikTok](https://tiktok.com/@politicsjoe)
NBC South Florida,Neutral,,85277,,2,42639,1400059,1400059,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Adam Schiff,Left-Leaning,-60,83346,-212607,7,11907,747155,747155,[TikTok](https://www.tiktok.com/@adamschiff)
Andre White,Left-Leaning,30,82175,27645,21,3913,638448,638448,[TikTok](https://tiktok.com/@blackkout___)
Michael Solakiewicz,Right-Leaning,-33,80966,-95523,89,910,2170216,2170216,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Jeffery Mead,Right-Leaning,-115,79932,-742474,12,6661,421330,421330,[TikTok](https://tiktok.com/@the_jefferymead)
CBS News Bay Area,Neutral,,78191,,3,26064,2139600,2139600,[TikTok](https://www.tiktok.com/@kpixtv)
Michael Liner,Neutral,15,77012,1760,64,1203,2202669,2202669,[TikTok](https://tiktok.com/@backwardshatbarrister)
Famous N Fired Up,Left-Leaning,,73998,,1,73998,650203,650203,[TikTok](https://www.tiktok.com/@famousnfiredup)
Last Week Tonight with John Oliver,Left-Leaning,20,72409,12704,16,4526,612177,612177,[TikTok](https://tiktok.com/@lastweektonighthbo)
The Rubin Report,Right-Leaning,79,72202,58725,25,2888,868744,868744,[TikTok](https://www.tiktok.com/@officialrubinreport)
ABC7 LA,Neutral,,71858,,2,35929,1901189,1901189,[TikTok](https://www.tiktok.com/@abc7la)
Michael Mezz,Left-Leaning,118,69629,64167,6,11605,319658,319658,[TikTok](https://tiktok.com/@michael_mezz)
Gavin Newsom,Left-Leaning,-166,68806,-2213336,15,4587,817958,817958,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
Kat Abughazaleh,Left-Leaning,111,68741,62123,7,9820,289707,289707,[TikTok](https://tiktok.com/@katmabu)
Stuff Keeps Happening,Left-Leaning,123,67812,63630,13,5216,456410,456410,[TikTok](https://tiktok.com/@endeavorance)
Public Citizen,Left-Leaning,140,67334,64668,19,3544,1156442,1156442,[TikTok](https://tiktok.com/@public_citizen)
The Wall Street Journal,Neutral,,67161,,3,22387,1017760,1017760,[TikTok](https://www.tiktok.com/@wallstreetjournal)
Sara Jacobs,Left-Leaning,-77,66858,-253376,20,3343,439218,439218,[TikTok](https://www.tiktok.com/@repsarajacobs)
Clarkson Lawson,Right-Leaning,-64,66817,-195545,17,3930,535964,535964,[TikTok](https://tiktok.com/@clarksonlawson)
