entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Al Jazeera English,Neutral,-9,5142923,-7469750,302,17030,77289560,77289560,[TikTok](https://tiktok.com/@aljazeeraenglish)
Charlie Kirk,Right-Leaning,25,4978096,2042238,42,118526,69740127,69740127,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Under the Desk News,Left-Leaning,-4,4842656,-2178567,58,83494,28719843,28719843,[TikTok](https://tiktok.com/@underthedesknews)
Benjamín Zamora,Neutral,-3,4627692,-1909784,147,31481,97686693,97686693,[TikTok](https://tiktok.com/@benjaminzamoratv)
Univision Noticias,Neutral,-12,4417481,-7686245,134,32966,132934432,132934432,[TikTok](https://www.tiktok.com/@uninoticias)
The Late Show with Stephen Colbert,Left-Leaning,-11,4391982,-4461908,79,55595,33123782,33123782,[TikTok](https://www.tiktok.com/@colbertlateshow)
Brian Tyler Cohen,Left-Leaning,82,4234196,3453458,57,74284,25051249,25051249,[TikTok](https://tiktok.com/@briantylercohen)
Bernie Sanders,Left-Leaning,17,3164819,151722,21,150706,21637491,21637491,[TikTok](https://www.tiktok.com/@bernie)
Fox News,Right-Leaning,1,3148313,-1437804,37,85090,55151665,55151665,[TikTok](https://tiktok.com/@foxnews)
Good Trouble - Sam Rosenholtz,Left-Leaning,-3,3017622,-2162406,64,47150,17122711,17122711,[TikTok](https://www.tiktok.com/@goodtrouble_)
Josh Helfgott,Left-Leaning,-2,2960108,-1727523,23,128700,16615257,16615257,[TikTok](https://tiktok.com/@joshhelfgott)
CSPAN,Neutral,41,2869490,1411687,29,98948,60827732,60827732,[TikTok](https://tiktok.com/@cspanofficial)
Megyn Kelly,Right-Leaning,10,2719821,-403569,59,46099,31376497,31376497,[TikTok](https://www.tiktok.com/@megynkellyshow)
AJ+,Left-Leaning,42,2452454,1044015,69,35543,13655871,13655871,[TikTok](https://www.tiktok.com/@ajplus)
Andra Berghoff,Left-Leaning,18,2323925,-121466,33,70422,16420383,16420383,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Jesse Watters,Right-Leaning,70,2272113,1478387,49,46370,21978714,21978714,[TikTok](https://tiktok.com/@jessebwatters)
Dash Dobrofsky,Left-Leaning,-1,2263795,-1731983,78,29023,15696297,15696297,[TikTok](https://www.tiktok.com/@dashdobrofsky)
Anthony Raimondi,Right-Leaning,6,2215491,-857076,129,17174,10073486,10073486,[TikTok](https://www.tiktok.com/@conservativeant2.0)
Jasmine Crockett,Left-Leaning,,2116568,,3,705523,8740503,8740503,[TikTok](https://tiktok.com/@jasmineforus)
Dean Withers,Left-Leaning,-6,2090437,-2091330,10,209044,10480982,10480982,[TikTok](https://www.tiktok.com/@itsdeaann)
Democratic Governors Association (DGA),Left-Leaning,55,2074703,1088606,29,71541,10106356,10106356,[TikTok](https://tiktok.com/@demgovs)
Doxielvr,Right-Leaning,6,2011695,-862138,96,20955,8003954,8003954,[TikTok](https://www.tiktok.com/@doxielvr)
Metro,Neutral,-1,2009960,-1148707,29,69309,47328484,47328484,[TikTok](https://tiktok.com/@metrouk)
Andr3wsky,Left-Leaning,-3,1919955,-1278270,26,73844,7812132,7812132,[TikTok](https://www.tiktok.com/@andr3wsky)
"Joe ""Pags"" Pagliarulo",Right-Leaning,26,1885001,324390,50,37700,17440453,17440453,[TikTok](https://www.tiktok.com/@joepags)
Christian Maldonado,Left-Leaning,23,1780131,210937,5,356026,11648252,11648252,[TikTok](https://tiktok.com/@christianjmaldonado)
Maxwell Frost,Left-Leaning,25,1718552,253849,13,132196,5940270,5940270,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
Philip DeFranco,Left-Leaning,-15,1708791,-2704725,23,74295,12839734,12839734,"[TikTok](https://www.tiktok.com/@philipdefranco), [TikTok](https://www.tiktok.com/@pdspolitics)"
Ding News,Right-Leaning,19,1597213,-3184,39,40954,13825827,13825827,[TikTok](https://www.tiktok.com/@dingnewscorp)
Clips of Kamala,Left-Leaning,-28,1576765,-4941013,15,105118,7016458,7016458,[TikTok](https://www.tiktok.com/@clipsofkamala)
Riley Gaines Barker,Right-Leaning,46,1548420,570029,14,110601,11262060,11262060,[TikTok](https://www.tiktok.com/@rileygaines)
Nessa Diosdado,Left-Leaning,,1523991,,2,761996,10856886,10856886,[TikTok](https://www.tiktok.com/@nessadiosdado)
Gaydar,Left-Leaning,24,1504428,108643,7,214918,7312807,7312807,[TikTok](https://www.tiktok.com/@gaydar.show)
TRT World,Neutral,150,1387711,1283262,3,462570,28362452,28362452,[TikTok](https://www.tiktok.com/@trtworld)
The New York Times,Neutral,-24,1384539,-3141681,111,12473,13838701,13838701,[TikTok](https://tiktok.com/@nytimes)
Your Favorite Guy,Left-Leaning,27,1363954,115470,53,25735,7227155,7227155,[TikTok](https://tiktok.com/@yourfavoriteguy)
Amanda Tietz,Left-Leaning,22,1354310,-14133,40,33858,10616043,10616043,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Imani Barbarin - Crutches and Spice,Left-Leaning,-18,1346789,-2434033,114,11814,6856680,6856680,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Alexandria Ocasio-Cortez,Left-Leaning,-36,1332019,-5013578,12,111002,7332421,7332421,"[TikTok](https://tiktok.com/@aocinthehouse), [TikTok](https://www.tiktok.com/@aoc)"
Dan Bongino,Right-Leaning,,1283840,,32,40120,11821828,11821828,[TikTok](https://www.tiktok.com/@danbonginox)
WFF News,Right-Leaning,-3,1258514,-880162,51,24677,17105266,17105266,[TikTok](https://tiktok.com/@wffnews)
The Tennessee Holler,Left-Leaning,28,1236579,124382,380,3254,13705907,13705907,[TikTok](https://www.tiktok.com/@thetnholler)
Danielle Ann,Left-Leaning,45,1216474,435593,80,15206,7447959,7447959,[TikTok](https://tiktok.com/@chasingoz)
The National Desk,Right-Leaning,63,1174908,703028,322,3649,26047352,26047352,[TikTok](https://www.tiktok.com/@tndtok)
Piers Morgan Uncensored,Right-Leaning,-1,1137165,-636011,24,47382,17070019,17070019,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
PoliticsJOE,Left-Leaning,99,1136934,895119,67,16969,19273513,19273513,[TikTok](https://tiktok.com/@politicsjoe)
CBS Mornings,Neutral,8,1086392,-322477,10,108639,16853695,16853695,[TikTok](https://tiktok.com/@cbsmornings)
Brian Baez,Left-Leaning,43,1083563,328326,36,30099,5517799,5517799,[TikTok](https://www.tiktok.com/@mentallydivine)
Crooked Media,Left-Leaning,91,1082467,815018,87,12442,9631373,9631373,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica)"
Robert Garcia,Left-Leaning,143,1049747,958238,8,131218,5281302,5281302,[TikTok](https://tiktok.com/@robertgarcia)
Tucker Carlson,Right-Leaning,46,1046952,359901,16,65434,10741187,10741187,[TikTok](https://tiktok.com/@tuckercarlson)
Genz Perspective Pod,Left-Leaning,26,1040424,81759,23,45236,7557316,7557316,[TikTok](https://www.tiktok.com/@genzperspectivepod)
Alex Pearlman,Left-Leaning,81,1032119,728016,9,114680,4389309,4389309,[TikTok](https://tiktok.com/@pearlmania500)
Olivia Julianna,Left-Leaning,-11,1028219,-778013,52,19773,6193983,6193983,[TikTok](https://tiktok.com/@0liviaJulianna)
Walter Masterson,Left-Leaning,-37,1020835,-2885374,12,85070,8311619,8311619,[TikTok](https://www.tiktok.com/@waltermasterson)
David Pakman Show,Left-Leaning,43,956753,312994,75,12757,7984297,7984297,[TikTok](https://tiktok.com/@davidpakmanshow)
The Recount,Left-Leaning,-21,935628,-1241126,60,15594,8107115,8107115,[TikTok](https://tiktok.com/@therecount)
Lisa Remillard,Neutral,142,931475,850453,13,71652,10514705,10514705,[TikTok](https://tiktok.com/@lisaremillard)
HYGO News,Right-Leaning,-33,920666,-2072357,535,1721,22323943,22323943,[TikTok](https://www.tiktok.com/@hygonews)
The Washington Post,Neutral,-20,920161,-967359,31,29683,8496042,8496042,[TikTok](https://tiktok.com/@washingtonpost)
Joy-Ann Reid,Left-Leaning,-7,909049,-525042,58,15673,5999677,5999677,[TikTok](https://www.tiktok.com/@joyreidofficial)
Jeffery Mead,Right-Leaning,0,901273,-394857,25,36051,6671152,6671152,[TikTok](https://tiktok.com/@the_jefferymead)
The Associated Press (AP),Neutral,70,877638,570702,104,8439,13099761,13099761,[TikTok](https://tiktok.com/@apnews)
Free State of Florida,Right-Leaning,67,860797,546958,45,19129,6187918,6187918,[TikTok](https://tiktok.com/@freestateofflorida)
Ro Khanna,Left-Leaning,-61,852053,-5398380,22,38730,7525929,7525929,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
ABC7 Chicago,Neutral,47,841136,408766,9,93460,11766238,11766238,[TikTok](https://www.tiktok.com/@abc7chicago)
The Independent,Neutral,2,834624,-301972,129,6470,25248422,25248422,[TikTok](https://www.tiktok.com/@independent)
LiveNOW from FOX,Right-Leaning,51,831889,435779,10,83189,13569985,13569985,[TikTok](https://tiktok.com/@livenowfox)
Greg Casar,Left-Leaning,,828124,,1,828124,6165288,6165288,[TikTok](https://www.tiktok.com/@repcasar)
Dellara,Left-Leaning,-10,806153,-539832,12,67179,3415631,3415631,[TikTok](https://tiktok.com/@dellara)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,66,747863,465962,58,12894,12330103,12330103,[TikTok](https://tiktok.com/@dccc)
David Boomer,Left-Leaning,12,729667,-95238,79,9236,2959691,2959691,[TikTok](https://tiktok.com/@empathytour)
DOGE Update Guy,Right-Leaning,-23,723685,-841447,19,38089,6395615,6395615,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
Maggie Reed,Left-Leaning,-2,718345,-302973,51,14085,3621024,3621024,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Luke David Johnson,Neutral,49,709278,350044,46,15419,9165534,9165534,[TikTok](https://tiktok.com/@lukedavidjohnson)
GLAAD,Left-Leaning,344,702229,701994,18,39013,2894893,2894893,[TikTok](https://tiktok.com/@glaad)
Dave Jorgenson,Neutral,-32,676507,-1075102,17,39795,5485952,5485952,[TikTok](https://www.tiktok.com/@davejorgenson)
Mark Kaye,Right-Leaning,-32,666841,-985750,41,16264,6321881,6321881,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-50,640887,-2012271,60,10681,4130524,4130524,[TikTok](https://www.tiktok.com/@travelingnurse)
Russell Brand,Right-Leaning,3,633958,-221709,99,6404,8901522,8901522,[TikTok](https://www.tiktok.com/@russellbrand)
Hail the King,Right-Leaning,24,633550,75376,38,16672,3390897,3390897,[TikTok](https://www.tiktok.com/@hailtheking23)
60 Minutes,Neutral,125,632434,559480,16,39527,9158988,9158988,[TikTok](https://tiktok.com/@60minutes)
Just Peachy (patrioticpeach),Right-Leaning,296,628255,626819,7,89751,5026589,5026589,[TikTok](https://www.tiktok.com/@politipeach)
Cyndie Alexis,Right-Leaning,,622660,,9,69184,5334111,5334111,[TikTok](https://www.tiktok.com/@therealcyndiealexis)
Ayanna Pressley,Left-Leaning,71,622593,433499,11,56599,2777784,2777784,[TikTok](https://www.tiktok.com/@reppressley)
Ohhh That’s Rich,Left-Leaning,-11,604160,-400253,11,54924,3728568,3728568,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Koch Head,Left-Leaning,-14,587625,-428691,18,32646,4992676,4992676,[TikTok](https://tiktok.com/@kochead)
ABC News Live,Neutral,16,587349,25186,7,83907,12427888,12427888,[TikTok](https://tiktok.com/@abcnewslive)
The Hill,Neutral,174,569636,545517,6,94939,8196970,8196970,[TikTok](https://tiktok.com/@thehillpolitics)
Alexis and Dean,Neutral,-26,562237,-679503,28,20080,8881455,8881455,[TikTok](https://www.tiktok.com/@alexisanddean)
Greg Johnstone,Left-Leaning,-50,554426,-1297076,24,23101,3371348,3371348,[TikTok](https://tiktok.com/@johnstone.gregory)
Heidy Torres,Left-Leaning,-18,551512,-460554,99,5571,9574275,9574275,[TikTok](https://tiktok.com/@heidytorr)
Leigh McGowan,Left-Leaning,-61,547635,-1918167,42,13039,2652486,2652486,[TikTok](https://tiktok.com/@iampoliticsgirl)
News Doode,Left-Leaning,-47,509387,-1142922,36,14150,3066743,3066743,[TikTok](https://www.tiktok.com/@my_doode)
Bloomberg Politics,Neutral,52,507063,275254,17,29827,8009945,8009945,[TikTok](https://tiktok.com/@bloombergpolitics)
Alex Cascio,Left-Leaning,99,488839,399523,26,18802,3095612,3095612,[TikTok](https://www.tiktok.com/@casalmon)
Telemundo Miami,Neutral,-58,487537,-1411402,9,54171,12193694,12193694,[TikTok](https://www.tiktok.com/@telemundo51miami)
James Talarico,Left-Leaning,-63,485324,-1734449,6,80887,2350679,2350679,[TikTok](https://www.tiktok.com/@jamestalarico)
Melanie Stansbury,Left-Leaning,138,472561,428571,5,94512,3375480,3375480,[TikTok](https://tiktok.com/@repstansbury)
Eric Burnett,Left-Leaning,-18,468250,-399971,43,10890,2514986,2514986,[TikTok](https://www.tiktok.com/@dr.eric.b)
Attorney Ryan,Left-Leaning,53,455340,259740,92,4949,5538127,5538127,[TikTok](https://tiktok.com/@attorneyryan)
Link Lauren,Right-Leaning,-7,444370,-278402,15,29625,2077841,2077841,[TikTok](https://tiktok.com/@itslinklauren)
Matt Walsh,Right-Leaning,-11,425110,-324076,85,5001,6399314,6399314,[TikTok](https://www.tiktok.com/@mattwalsh_)
Isaiah Martin,Left-Leaning,14,423439,25747,75,5646,3522692,3522692,[TikTok](https://tiktok.com/@isaiahrmartin)
More Perfect Union,Left-Leaning,30,420243,123914,68,6180,3599496,3599496,[TikTok](https://tiktok.com/@moreperfectunion)
Angel Barragan,Left-Leaning,63,416984,282263,49,8510,2965154,2965154,[TikTok](https://tiktok.com/@senor_barragan)
CFH Unfiltered,Left-Leaning,,414387,,10,41439,2851499,2851499,[TikTok](https://tiktok.com/@cfh.unfiltered)
Michael Solakiewicz,Right-Leaning,-43,409056,-813441,124,3299,14354101,14354101,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
James Ray,Left-Leaning,5,404666,-23903,47,8610,2692428,2692428,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,5,404666,-23903,47,8610,2692428,2692428,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
Turning Point USA,Right-Leaning,220,398299,392305,24,16596,6317209,6317209,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Lisandra Vazquez,Left-Leaning,86,392428,308603,17,23084,2958740,2958740,[TikTok](https://tiktok.com/@lisandravcomedy)
Forbes,Neutral,38,388671,174483,68,5716,5596957,5596957,[TikTok](https://www.tiktok.com/@forbes)
Ben Shapiro,Right-Leaning,-14,387797,-213363,66,5876,5474123,5474123,[TikTok](https://www.tiktok.com/@real.benshapiro)
Chris Mowrey,Left-Leaning,-84,371815,-2111599,26,14301,1787480,1787480,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Avery Warwick,Right-Leaning,11,354050,16200,16,22128,2708649,2708649,[TikTok](https://tiktok.com/@its.avery.warwick)
Hello America,Right-Leaning,97,353344,288680,73,4840,2337185,2337185,[TikTok](https://tiktok.com/@helloamericasup)
The JAAM,Left-Leaning,87,343552,265989,19,18082,1399089,1399089,[TikTok](https://www.tiktok.com/@jwilliamj)
Conscious Lee - George Lee Jr,Left-Leaning,-48,334379,-717672,97,3447,1985268,1985268,[TikTok](https://tiktok.com/@theconsciouslee)
ItsLuke,Left-Leaning,255,332565,330942,4,83141,1818773,1818773,[TikTok](https://www.tiktok.com/@itsluke7)
BloxCast,Neutral,-36,327314,-475619,59,5548,2343814,2343814,[TikTok](https://www.tiktok.com/@bloxcast_)
Gretchen Whitmer,Left-Leaning,49,327222,195979,35,9349,1829650,1829650,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
PBS News Hour,Neutral,40,316654,152743,15,21110,4663509,4663509,[TikTok](https://tiktok.com/@pbsnews)
Call to Activism,Left-Leaning,,303991,,16,18999,5592514,5592514,[TikTok](https://www.tiktok.com/@calltoactivism)
Meghan Elinor,Right-Leaning,-8,302813,-104592,64,4731,2557807,2557807,[TikTok](https://www.tiktok.com/@meghanelinor)
Robert Reich,Left-Leaning,-28,301836,-346353,21,14373,1903571,1903571,[TikTok](https://tiktok.com/@rbreich)
Ilhan Omar,Left-Leaning,88,301807,237388,3,100602,1786050,1786050,"[TikTok](https://www.tiktok.com/@ilhanmn), [TikTok](https://tiktok.com/@rep_ilhan)"
"Tom Powell, Jr.",Left-Leaning,-25,298164,-279974,470,634,3213207,3213207,[TikTok](https://tiktok.com/@tompowelljr)
Jess Craven,Left-Leaning,43,290232,159009,29,10008,1089890,1089890,[TikTok](https://tiktok.com/@jesscraven101)
Jamelle Bouie,Left-Leaning,-2,286029,-49301,28,10215,1668335,1668335,[TikTok](https://tiktok.com/@jamellebouie)
NRDC,Left-Leaning,215,279343,275592,5,55869,1106890,1106890,[TikTok](https://tiktok.com/@nrdc.org)
The Lincoln Project,Left-Leaning,129,275979,249768,20,13799,2270382,2270382,[TikTok](https://www.tiktok.com/@thelincolnproject)
Daily Wire,Right-Leaning,110,270917,229298,25,10837,4026961,4026961,[TikTok](https://tiktok.com/@dailywire)
ACLU,Left-Leaning,-11,266856,-93756,45,5930,1408795,1408795,[TikTok](https://www.tiktok.com/@aclu)
Yeganeh Mafaher,Left-Leaning,-26,262918,-198502,51,5155,1419815,1419815,[TikTok](https://www.tiktok.com/@littleyeg)
Brandon Tatum,Right-Leaning,10,260658,21549,35,7447,2431382,2431382,[TikTok](https://tiktok.com/@theofficertatum)
Luke Beasley,Left-Leaning,65,255617,175548,21,12172,2570433,2570433,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
CBS Evening News,Neutral,-51,253199,-531255,10,25320,3735271,3735271,[TikTok](https://tiktok.com/@cbseveningnews)
Michael Knowles,Right-Leaning,3,242449,-16346,85,2852,2708401,2708401,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Just Wayne,Left-Leaning,9,241963,18287,64,3781,1340011,1340011,[TikTok](https://www.tiktok.com/@justwaynecreative)
Democracy Now!,Left-Leaning,62,238498,158843,42,5679,2173460,2173460,[TikTok](https://www.tiktok.com/@democracynow.org)
The Woke Ginger,Left-Leaning,37,238071,119247,24,9920,2361436,2361436,[TikTok](https://tiktok.com/@thewokeginger)
Chris Glover - Generic Art Dad,Left-Leaning,-27,235493,-178361,26,9057,1233817,1233817,[TikTok](https://tiktok.com/@genericartdad)
The Trumpest,Right-Leaning,-34,219241,-239998,48,4568,2647294,2647294,[TikTok](https://tiktok.com/@thetrumpest)
Gavin Newsom,Left-Leaning,-108,214364,-1924878,28,7656,1797240,1797240,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
Austin (millennial_elder),Left-Leaning,301,212955,212925,2,106478,1362081,1362081,[TikTok](https://www.tiktok.com/@millennial.elder)
Adam Mockler,Left-Leaning,-36,211801,-247063,19,11147,1887128,1887128,[TikTok](https://tiktok.com/@adammockler)
Kenny Walden - 2rawtooreal,Left-Leaning,14,209666,45423,29,7230,665002,665002,[TikTok](https://www.tiktok.com/@2rawtooreal2)
D.A.R.Y.L.2.0,Left-Leaning,15,204484,50247,128,1598,1612087,1612087,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Randy Blue Dad,Left-Leaning,-60,204457,-555955,17,12027,1461160,1461160,[TikTok](https://www.tiktok.com/@randybluedad)
Taterbanditnews,Right-Leaning,96,200992,164674,6,33499,660911,660911,[TikTok](https://www.tiktok.com/@sassholehitman)
Cody Dahler,Left-Leaning,-23,199442,-130570,15,13296,1043789,1043789,[TikTok](https://www.tiktok.com/@mrcodydahler)
Spencer Spencewuah,Left-Leaning,,195084,,1,195084,1082725,1082725,[TikTok](https://www.tiktok.com/@spencewuah)
Hal for NY,Left-Leaning,,194419,,4,48605,2479817,2479817,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Bigbigspoon,Right-Leaning,,191709,,7,27387,2466581,2466581,[TikTok](https://www.tiktok.com/@bigbigspoon)
Isabel Brown,Right-Leaning,-13,190525,-66025,22,8660,1227768,1227768,[TikTok](https://tiktok.com/@theisabelbrown)
ABC7 LA,Neutral,0,190284,4358,7,27183,1953645,1953645,[TikTok](https://www.tiktok.com/@abc7la)
Reuben Woodall,Left-Leaning,77,188222,143701,22,8556,836954,836954,[TikTok](https://tiktok.com/@reubenwoodall)
Clarkson Lawson,Right-Leaning,-92,184692,-980884,21,8795,1418422,1418422,[TikTok](https://tiktok.com/@clarksonlawson)
Ryan Fournier,Right-Leaning,,181906,,11,16537,1814909,1814909,[TikTok](https://www.tiktok.com/@ryanafournier)
Jimmy Kimmel Live,Left-Leaning,,180368,,1,180368,1314912,1314912,[TikTok](https://www.tiktok.com/@jimmykimmellive)
CTVNews,Neutral,-104,178054,-1214422,10,17805,4072043,4072043,[TikTok](https://www.tiktok.com/@ctvnews)
Reuters,Neutral,-95,176679,-960348,106,1667,2242356,2242356,[TikTok](https://www.tiktok.com/@reuters)
DailyDose Of Masculinity,Right-Leaning,54,174097,113074,6,29016,1240410,1240410,[TikTok](https://www.tiktok.com/@men_world_)
Don Lemon,Left-Leaning,54,170940,110277,10,17094,2604290,2604290,[TikTok](https://tiktok.com/@donlemon)
Alicia Luncheon,Left-Leaning,-8,170920,-9913,29,5894,970743,970743,[TikTok](https://tiktok.com/@theluncheonlawyer)
Topher,Right-Leaning,-35,169614,-138620,18,9423,1138713,1138713,[TikTok](https://www.tiktok.com/@tophertownmusic)
CNBC,Neutral,-74,164596,-562470,8,20574,6218088,6218088,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Adam Schiff,Left-Leaning,,163810,,2,81905,2085369,2085369,[TikTok](https://www.tiktok.com/@adamschiff)
NYT Opinion,Neutral,,162197,,1,162197,1211331,1211331,[TikTok](https://www.tiktok.com/@nytopinion)
Allie Phillips,Left-Leaning,15,159916,60070,50,3198,1524328,1524328,[TikTok](https://www.tiktok.com/@.allie.phillips)
Cory Booker,Left-Leaning,-51,158450,-221550,13,12188,1020604,1020604,[TikTok](https://tiktok.com/@corybooker)
Pete Buttigieg,Left-Leaning,,154135,,3,51378,1175339,1175339,[TikTok](https://www.tiktok.com/@petebuttigieg)
News Nation,Neutral,43,154116,90825,6,25686,2300393,2300393,[TikTok](https://www.tiktok.com/@newsnationnow)
Ariana Jasmine Afshar,Left-Leaning,-94,153026,-721800,44,3478,938397,938397,[TikTok](https://tiktok.com/@arianajasmine___)
NBC Washington,Neutral,186,148183,145638,3,49394,2020179,2020179,[TikTok](https://www.tiktok.com/@nbcwashington)
Grand Ole Evan,Right-Leaning,93,143678,124128,5,28736,2046844,2046844,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Jack Schlossberg,Left-Leaning,-159,139806,-3710146,3,46602,892574,892574,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Jordan Peterson,Right-Leaning,41,138378,78350,19,7283,1814966,1814966,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
The Zactivist,Left-Leaning,-42,137829,-131926,19,7254,627864,627864,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,-42,137829,-131926,19,7254,627864,627864,[TikTok](https://www.tiktok.com/@zactivist)
Jessica Valenti,Left-Leaning,-32,134729,-82771,15,8982,568720,568720,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Eliza Orlins,Left-Leaning,-16,132974,-4110,38,3499,712642,712642,[TikTok](https://tiktok.com/@elizaorlins)
Clip the Crisis,Left-Leaning,,130834,,1,130834,596743,596743,[TikTok](https://www.tiktok.com/@clipthecrisis)
Michael Liner,Neutral,-15,130133,-2490,41,3174,4828632,4828632,[TikTok](https://tiktok.com/@backwardshatbarrister)
Sari Beth Rosenberg,Left-Leaning,109,128434,116097,38,3380,725928,725928,[TikTok](https://www.tiktok.com/@saribethrose)
Kahlil Greene,Left-Leaning,23,120108,53347,8,15014,494942,494942,[TikTok](https://www.tiktok.com/@kahlilgreene)
Jamira Burley,Left-Leaning,-108,118840,-766388,51,2330,602402,602402,[TikTok](https://tiktok.com/@jawnontheinternet)
Jess Piper,Left-Leaning,-6,117255,12473,25,4690,663354,663354,[TikTok](https://tiktok.com/@jesspipermo)
JB Pritzker,Left-Leaning,,114350,,2,57175,541252,541252,[TikTok](https://tiktok.com/@teamjb_hq)
Team Trump,Right-Leaning,-176,112278,-3909724,1,112278,1939581,1939581,[TikTok](https://www.tiktok.com/@teamtrump)
Xaviaer DuRousseau,Right-Leaning,-3,111997,16322,20,5600,584273,584273,[TikTok](https://www.tiktok.com/@xaviaer)
