entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Nikita Redkar Dumptruck,Left-Leaning,-49,123741,-60048,12,10312,554453,554453,[TikTok](https://tiktok.com/@nikitadumptruck)
Forbes,Neutral,173,123693,97386,23,5378,2751384,2751384,[TikTok](https://www.tiktok.com/@forbes)
Todd,Right-Leaning,-7,121043,-10209,68,1780,1096762,1096762,[TikTok](https://www.tiktok.com/@toddistalking2.0)
Graham Platner,Left-Leaning,-13,121007,-14294,70,1729,1084548,1084548,[TikTok](https://www.tiktok.com/@grahamformaine)
RogueDNC,Left-Leaning,16,120988,11011,198,611,1011123,1011123,[TikTok](https://www.tiktok.com/@theroguednc)
Everything's Under Control,Left-Leaning,325,120102,112903,22,5459,629786,629786,[TikTok](https://www.tiktok.com/@everythings.under.ctrl)
Jamelle Bouie,Left-Leaning,-39,119386,-37734,19,6283,662299,662299,[TikTok](https://tiktok.com/@jamellebouie)
Inquirher,Left-Leaning,154,119235,88628,29,4112,826969,826969,[TikTok](https://www.tiktok.com/@inquirher)
The Adam Carolla Show,Right-Leaning,-62,117926,-68953,37,3187,2087732,2087732,[TikTok](https://www.tiktok.com/@theadamcarollashow)
Dr. Noc,Left-Leaning,278,115680,105007,7,16526,1530328,1530328,[TikTok](https://www.tiktok.com/@dr.noc)
Gregory Pittman,Left-Leaning,-17,114941,-18709,152,756,776788,776788,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
Chris Glover - Generic Art Dad,Left-Leaning,-50,114139,-51884,9,12682,511123,511123,[TikTok](https://tiktok.com/@genericartdad)
The Minnesota Star Tribune,Neutral,85,113000,65100,45,2511,1087290,1087290,[TikTok](https://www.tiktok.com/@startribune)
Somos Madres Latinas,Left-Leaning,,111968,,9,12441,1711354,1711354,[TikTok](https://www.tiktok.com/@somosmadreslatinas)
Kaitlyn Hennessy,Left-Leaning,-114,110502,-162443,120,921,842347,842347,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
The Atlantic,Neutral,-19,109435,-20089,153,715,2007454,2007454,[TikTok](https://www.tiktok.com/@theatlantic)
Rachel Scott,Neutral,-127,108765,-196013,7,15538,837256,837256,[TikTok](https://www.tiktok.com/@itsrachelscott)
Fox Nation,Right-Leaning,314,108295,101130,68,1593,1426532,1426532,[TikTok](https://www.tiktok.com/@foxnation)
Magnolia Voices,Left-Leaning,47,106869,43856,62,1724,419430,419430,[TikTok](https://www.tiktok.com/@magnolia.voices)
Franklin Andrés Camargo Armas,Right-Leaning,337,105908,100691,12,8826,953928,953928,[TikTok](https://www.tiktok.com/@frankandresc)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,-64,105362,-70753,65,1621,576299,576299,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
FUBAR Pac,Left-Leaning,-86,104887,-92536,22,4768,744601,744601,[TikTok](https://www.tiktok.com/@fubarpac)
Sheldon Whitehouse,Left-Leaning,17,103976,21373,18,5776,697628,697628,[TikTok](https://www.tiktok.com/@senwhitehouse)
Long Island Audit,Right-Leaning,170,103346,79542,53,1950,3885603,3885603,[TikTok](https://www.tiktok.com/@longislandaudit)
Allie Phillips,Left-Leaning,218,101952,86754,25,4078,628777,628777,[TikTok](https://www.tiktok.com/@.allie.phillips)
Selina Wang,Neutral,117,101639,67044,31,3279,1932834,1932834,[TikTok](https://www.tiktok.com/@selinawangtv)
Whitney Roberts,Left-Leaning,-107,99987,-131407,42,2381,369770,369770,[TikTok](https://www.tiktok.com/@thewokemama)
Riley Gaines Barker,Right-Leaning,-185,98978,-363392,5,19796,815439,815439,[TikTok](https://www.tiktok.com/@rileygaines)
AB Burns-Tucker,Left-Leaning,143,98885,71281,15,6592,514579,514579,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Justin Pearson,Left-Leaning,-101,97823,-105557,2,48912,454117,454117,[TikTok](https://www.tiktok.com/@realjustinjpearson)
The Black Bayouo,Left-Leaning,134,96714,67271,38,2545,547011,547011,[TikTok](https://www.tiktok.com/@theblackbayou)
Maxwell Frost,Left-Leaning,4,96674,10263,23,4203,445043,445043,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
CortlenFixesEverything,Left-Leaning,-209,96023,-476480,31,3098,356212,356212,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Both Sides News,Neutral,-23,95516,-22920,52,1837,1208201,1208201,[TikTok](https://www.tiktok.com/@bothsidesnews)
Joe Neguse,Left-Leaning,-181,93711,-329674,3,31237,1490693,1490693,[TikTok](https://www.tiktok.com/@repjoeneguse)
Alexandria Ocasio-Cortez,Left-Leaning,-90,93709,-93466,8,11714,686348,686348,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
The Yard GA,Left-Leaning,156,93410,69391,58,1611,348374,348374,[TikTok](https://www.tiktok.com/@theyardga)
News 4 U,Left-Leaning,437,92723,91296,35,2649,583667,583667,[TikTok](https://www.tiktok.com/@_news4u_)
Imani Barbarin - Crutches and Spice,Left-Leaning,-58,92465,-56882,14,6605,453547,453547,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Daily Beltway,Right-Leaning,249,92463,81924,80,1156,803058,803058,[TikTok](https://www.tiktok.com/@dailybeltway)
Daniel Tobin,Right-Leaning,133,91528,64656,28,3269,709598,709598,[TikTok](https://www.tiktok.com/@danielspeaksup)
Judah thee Glutelord,Left-Leaning,-63,91273,-60567,49,1863,789751,789751,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Loren Piretra,Left-Leaning,27,89553,29487,149,601,1192078,1192078,[TikTok](https://www.tiktok.com/@iamlorenp)
Wear The Peace,Neutral,-112,88850,-113030,39,2278,626547,626547,[TikTok](https://www.tiktok.com/@wearthepeaceco)
Kat Blaque,Left-Leaning,105,88532,55219,55,1610,651947,651947,[TikTok](https://www.tiktok.com/@katblaque)
_awasanneh,Neutral,420,88515,86803,31,2855,481698,481698,[TikTok](https://tiktok.com/@_awasanneh)
Jacob Cochrane,Left-Leaning,-47,87886,-40523,5,17577,364230,364230,[TikTok](https://www.tiktok.com/@freshly_jaked)
Maggie Gehlsen-Burnett,Left-Leaning,-90,87630,-82885,21,4173,468065,468065,[TikTok](https://www.tiktok.com/@itsmaggieburnett)
Charlie Kirk,Right-Leaning,-189,87392,-306844,2,43696,1182895,1182895,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Davidson Boswell,Left-Leaning,163,86410,66172,17,5083,397469,397469,[TikTok](https://www.tiktok.com/@davidsonboswell)
Nancy Mace,Right-Leaning,166,84603,65189,79,1071,1016413,1016413,[TikTok](https://www.tiktok.com/@basedmace)
D.A.R.Y.L.2.0,Left-Leaning,10,83999,18869,129,651,860074,860074,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Scary Mommy,Left-Leaning,407,82549,80668,65,1270,1932129,1932129,[TikTok](https://www.tiktok.com/@scarymommy)
Throw Black TV,Left-Leaning,222,81780,69681,50,1636,1337913,1337913,[TikTok](https://www.tiktok.com/@throwblacktv)
The Feminist Lawyer,Left-Leaning,,80940,,19,4260,509006,509006,[TikTok](https://www.tiktok.com/@thefeministlawyer)
Distill Social,Left-Leaning,-73,79540,-69188,62,1283,668681,668681,[TikTok](https://www.tiktok.com/@distillsocial)
Lee Merritt,Left-Leaning,226,78072,66938,56,1394,1061273,1061273,[TikTok](https://www.tiktok.com/@leemerrittesq)
Pulse of Today,Left-Leaning,163,77564,58502,28,2770,636429,636429,[TikTok](https://www.tiktok.com/@the_daily_pulse)
Bo Loudon,Right-Leaning,16,77102,20725,18,4283,719706,719706,[TikTok](https://www.tiktok.com/@boloudon)
Jon Stewart,Left-Leaning,-122,76758,-119321,26,2952,1034883,1034883,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Texas Paul,Left-Leaning,-89,76509,-79346,27,2834,367434,367434,[TikTok](https://www.tiktok.com/@paultx890)
She Was Giving,Left-Leaning,194,76381,62365,48,1591,539369,539369,[TikTok](https://www.tiktok.com/@shewasgiving)
Kate Glavan,Left-Leaning,-194,76335,-265137,61,1251,690370,690370,[TikTok](https://www.tiktok.com/@kateglavan)
Mrs. Frazzled,Left-Leaning,-146,75755,-156625,55,1377,719859,719859,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Erika Kirk,Right-Leaning,150,75245,55684,2,37623,1062653,1062653,[TikTok](https://www.tiktok.com/@mrserikakirk)
Citrus Contingency,Left-Leaning,-53,74072,-43373,15,4938,295668,295668,[TikTok](https://www.tiktok.com/@citruscontingency)
Jacob Simon,Neutral,-23,73628,-6212,12,6136,351999,351999,[TikTok](https://www.tiktok.com/@jacobsimonsays)
I'm So ATL,Left-Leaning,268,72896,65888,36,2025,391157,391157,[TikTok](https://www.tiktok.com/@imsoatlmoments_)
In The Know (real.talk.us),Neutral,33,72544,26568,141,514,999080,999080,[TikTok](https://www.tiktok.com/@realtalkus)
Savanna Cannon,Right-Leaning,8,72033,17421,23,3132,1556838,1556838,[TikTok](https://www.tiktok.com/@savannacannon)
Eloise (cheeringforchange),Left-Leaning,157,71876,54779,8,8985,252805,252805,[TikTok](https://www.tiktok.com/@cheeringforchange)
Damani Bryant Felder,Right-Leaning,187,70917,57128,18,3940,469118,469118,[TikTok](https://www.tiktok.com/@thedamanifelder)
Jess Britvich,Left-Leaning,79,70889,38047,15,4726,529318,529318,[TikTok](https://www.tiktok.com/@jessbritvich)
Cynthia Nixon,Left-Leaning,-33,69550,-10663,8,8694,695673,695673,[TikTok](https://www.tiktok.com/@cynthianixon)
Channel 5 with Andrew Callaghan,Left-Leaning,-144,69230,-132935,11,6294,893645,893645,[TikTok](https://www.tiktok.com/@channel5tiktok)
Black Voters Matter,Left-Leaning,417,69136,68038,60,1152,436058,436058,[TikTok](https://www.tiktok.com/@blackvotersmtr)
Barrie Rose,Left-Leaning,-204,68600,-269429,4,17150,596606,596606,[TikTok](https://tiktok.com/@barrierose)
Anthony Kort,Right-Leaning,-51,67952,-35323,35,1941,484902,484902,[TikTok](https://www.tiktok.com/@anthonykort)
The Kansas City Star,Neutral,-8,67437,7951,28,2408,807887,807887,[TikTok](https://www.tiktok.com/@thekansascitystar)
Heartland Signal,Left-Leaning,264,66781,60839,44,1518,291222,291222,[TikTok](https://www.tiktok.com/@heartlandsignal)
Informed It Girls,Left-Leaning,-169,64961,-188022,13,4997,777699,777699,[TikTok](https://www.tiktok.com/@informed.it.girls)
Andrxw (andrewtoworld),Left-Leaning,-51,64391,-32593,12,5366,513580,513580,[TikTok](https://www.tiktok.com/@andrewtoworld)
Matt Gordon,Left-Leaning,109,64271,40021,15,4285,339522,339522,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Zohare,Left-Leaning,-246,63566,-408533,14,4540,458246,458246,[TikTok](https://www.tiktok.com/@rudaleh/video/7550406316120902925)
Amy Acton,Left-Leaning,153,63101,47399,18,3506,701036,701036,[TikTok](https://www.tiktok.com/@amyactonohio)
Keisha Lance Bottoms,Left-Leaning,117,61841,39700,28,2209,456633,456633,[TikTok](https://www.tiktok.com/@keishaforga)
Auntie Liza Peterson,Neutral,-58,60667,-40168,159,382,629278,629278,[TikTok](https://www.tiktok.com/@lizapeterson410)
ZynTech,Left-Leaning,,58758,,13,4520,352894,352894,[TikTok](https://www.tiktok.com/@zyn_tech/)
Matthew Rein,Left-Leaning,51,58218,23409,92,633,913623,913623,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
JB Pritzker,Left-Leaning,-62,57596,-44798,26,2215,611089,611089,[TikTok](https://tiktok.com/@teamjb_hq)
Ronan Farrow,Neutral,-197,55498,-234434,3,18499,440045,440045,[TikTok](https://www.tiktok.com/@theronanfarrow)
Mark Kelly,Left-Leaning,19,54748,9928,14,3911,289255,289255,[TikTok](https://www.tiktok.com/@captmarkkelly)
Hertraline,Left-Leaning,-275,54027,-577658,25,2161,377070,377070,[TikTok](https://www.tiktok.com/@hertraline)
Angel Barragan,Left-Leaning,61,53867,21473,66,816,651986,651986,[TikTok](https://tiktok.com/@senor_barragan)
Jessica Valenti,Left-Leaning,-178,53345,-185346,14,3810,219035,219035,[TikTok](https://www.tiktok.com/@auntiekilljoy)
UKUSpolitics,Left-Leaning,55,53160,20127,10,5316,881033,881033,[TikTok](https://tiktok.com/@ukuspolitics)
Michael Liner,Neutral,51,52662,19127,44,1197,1044915,1044915,[TikTok](https://tiktok.com/@backwardshatbarrister)
R. M. S. Thornton,Neutral,-2,52136,3651,137,381,507976,507976,[TikTok](https://www.tiktok.com/@rmsthornton)
Kat Abughazaleh,Left-Leaning,-8,52135,2879,7,7448,295798,295798,[TikTok](https://tiktok.com/@katmabu)
The Adam Friedland Show,Left-Leaning,-47,52039,-18301,7,7434,378462,378462,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Yeganeh Mafaher,Left-Leaning,-47,51866,-18442,18,2881,446791,446791,[TikTok](https://www.tiktok.com/@littleyeg)
Michael Knowles,Right-Leaning,133,51259,35107,17,3015,492371,492371,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Dr. Jennifer Lincoln,Left-Leaning,-323,50463,-778987,20,2523,575399,575399,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
leelorising,Right-Leaning,28,50025,12511,30,1668,305441,305441,[TikTok](https://www.tiktok.com/@leelorising)
Joy-Ann Reid,Left-Leaning,342,49769,47669,10,4977,266605,266605,[TikTok](https://www.tiktok.com/@joyreidofficial)
Mary L Trump,Left-Leaning,-72,49755,-36891,28,1777,356486,356486,[TikTok](https://www.tiktok.com/@mltrump)
Meghan Elinor,Right-Leaning,-198,48561,-209170,41,1184,475910,475910,[TikTok](https://www.tiktok.com/@meghanelinor)
Jess Piper,Left-Leaning,2,48381,3482,21,2304,264298,264298,[TikTok](https://tiktok.com/@jesspipermo)
Garrison Hayes,Left-Leaning,-5,48187,3000,3,16062,170637,170637,[TikTok](https://www.tiktok.com/@garrisonhayes)
Joshua Doss,Left-Leaning,207,47385,38907,7,6769,268806,268806,[TikTok](https://www.tiktok.com/@doss.discourse)
Damon Imani,Right-Leaning,272,46747,42827,4,11687,353420,353420,[TikTok](https://www.tiktok.com/@damonimani)
Bill Maher,Neutral,8,46718,4928,14,3337,1485509,1485509,[TikTok](https://www.tiktok.com/@billmaher)
Commonsense Revolution,Left-Leaning,-242,45752,-294036,23,1989,210306,210306,[TikTok](https://www.tiktok.com/@commonsenserevolution)
Che Guerrero,Left-Leaning,-63,44184,-28506,54,818,310671,310671,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Big Bro Uncensored,Left-Leaning,-26,44173,-6207,44,1004,296732,296732,[TikTok](https://www.tiktok.com/@bigbrouncensored)
Brownneckbrian,Right-Leaning,-44,44112,-13341,101,437,396954,396954,[TikTok](https://www.tiktok.com/@brownneckbrianaz)
Adam Kinzinger,Left-Leaning,-54,43726,-21207,29,1508,280221,280221,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Xavier Becerra,Left-Leaning,,43028,,21,2049,191843,191843,[TikTok](https://www.tiktok.com/@becerraforgovernor)
American Bridge 21st Century,Left-Leaning,42,43022,12267,59,729,2550360,2550360,[TikTok](https://tiktok.com/@american_bridge)
Graham Allen,Right-Leaning,-46,42597,-14098,60,710,348319,348319,[TikTok](https://www.tiktok.com/@thegrahamallen)
When We All Vote,Left-Leaning,141,42482,29166,23,1847,268725,268725,[TikTok](https://tiktok.com/@whenweallvotesquad)
Pat Loller,Left-Leaning,,42280,,1,42280,146200,146200,[TikTok](https://www.tiktok.com/@patloller)
Monterey Bay Aquarium,Left-Leaning,101,41905,23806,7,5986,148402,148402,[TikTok](https://www.tiktok.com/@montereyaq)
Rachel Gilmore,Left-Leaning,-2,41693,232,10,4169,435338,435338,[TikTok](https://www.tiktok.com/@rachel_gilmore)
Dave Bondy,Right-Leaning,-30,41065,-7481,37,1110,709790,709790,[TikTok](https://www.tiktok.com/@davebondy)
Ayanna Pressley,Left-Leaning,-88,40921,-42928,17,2407,268976,268976,[TikTok](https://www.tiktok.com/@reppressley)
Greg Landsman,Left-Leaning,80,40872,19483,19,2151,272323,272323,[TikTok](https://www.tiktok.com/@greglandsmanoh)
Robby Roadsteamer,Left-Leaning,-68,40520,-25109,37,1095,303283,303283,[TikTok](https://www.tiktok.com/@roadsteamer)
Michael Solakiewicz,Right-Leaning,-1,40090,638,55,729,1598940,1598940,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Trae Crowder,Left-Leaning,-82,39800,-34259,5,7960,179943,179943,[TikTok](https://tiktok.com/@traecrowder)
Oversight Dems,Left-Leaning,-43,39682,-10831,20,1984,235839,235839,[TikTok](https://www.tiktok.com/@oversightdems)
The Canceled Christian,Left-Leaning,158,39597,29071,20,1980,423773,423773,[TikTok](https://www.tiktok.com/@canceledchristian)
Jovan Bradley,Left-Leaning,0,39508,2341,28,1411,309626,309626,[TikTok](https://www.tiktok.com/@jovan_bradley)
Starbucks Workers United,Left-Leaning,0,39291,3065,18,2183,297871,297871,[TikTok](https://www.tiktok.com/@sbworkersunited)
Vox,Left-Leaning,123,38915,25101,31,1255,674661,674661,[TikTok](https://tiktok.com/@vox)
Tampa Bay 28,Neutral,124,38427,24938,42,915,896154,896154,[TikTok](https://www.tiktok.com/@tampabay_28)
Austin Archer,Left-Leaning,-52,38075,-13295,8,4759,177729,177729,[TikTok](https://www.tiktok.com/@yourpal_austin)
StandWithUs,Neutral,182,37670,29517,54,698,595967,595967,[TikTok](https://www.tiktok.com/@stand_with_us)
Hakeem Jeffries,Left-Leaning,-56,37104,-14951,16,2319,408992,408992,[TikTok](https://www.tiktok.com/@leaderjeffries)
ProPublica,Neutral,-56,36977,-14841,11,3362,281537,281537,[TikTok](https://www.tiktok.com/@ProPublica)
Vice News,Left-Leaning,-23,36944,-5511,25,1478,571851,571851,[TikTok](https://tiktok.com/@vicenews)
Alex Fasulo,Right-Leaning,-1,36918,2180,10,3692,195964,195964,[TikTok](https://www.tiktok.com/@alexfasulobiz)
Adam Schiff,Left-Leaning,-241,36463,-233464,34,1072,543950,543950,"[TikTok](https://www.tiktok.com/@adamschiff), [TikTok](https://www.tiktok.com/@senadamschiff)"
Parkrose Permaculture,Left-Leaning,246,36297,32581,53,685,717399,717399,[TikTok](https://www.tiktok.com/@parkrosepermaculture)
Ed Markey,Left-Leaning,-29,36264,-6818,20,1813,377542,377542,"[TikTok](https://tiktok.com/@ed_markey), [TikTok](https://www.tiktok.com/@senmarkey)"
Rantz,Left-Leaning,-10,36142,332,46,786,221273,221273,[TikTok](https://www.tiktok.com/@_rxntz_)
