entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Courier,Left-Leaning,-10,18193428,-16767181,222,81952,175359724,175359724,[TikTok](https://tiktok.com/@couriernewsroom)
Brut America,Neutral,-4,17751523,-8042642,272,65263,295736434,295736434,[TikTok](https://tiktok.com/@brutamerica)
Carlos Eduardo Espina,Left-Leaning,1,17564353,2717697,514,34172,305364005,305364005,[TikTok](https://tiktok.com/@carlos_eduardo_espina)
ABC7 LA,Neutral,-5,15728989,-7416092,328,47954,268430340,268430340,[TikTok](https://www.tiktok.com/@abc7la)
ABC7 Chicago,Neutral,2,15167508,1936499,677,22404,249943119,249943119,[TikTok](https://www.tiktok.com/@abc7chicago)
Team Trump,Right-Leaning,9,12214069,3289517,49,249267,116843145,116843145,[TikTok](https://www.tiktok.com/@teamtrump)
LiveNOW from FOX,Right-Leaning,13,11795590,5431682,204,57822,172628545,172628545,[TikTok](https://tiktok.com/@livenowfox)
The Independent,Neutral,3,10732161,445776,341,31473,199987392,199987392,[TikTok](https://www.tiktok.com/@independent)
Spencer Spencewuah,Left-Leaning,9,10550114,3083805,60,175835,49762923,49762923,[TikTok](https://www.tiktok.com/@spencewuah)
CBS Mornings,Neutral,-5,10339081,-3587405,396,26109,170664824,170664824,[TikTok](https://tiktok.com/@cbsmornings)
Sky News,Neutral,-2,10108886,-2111179,658,15363,230274007,230274007,[TikTok](https://tiktok.com/@skynews)
Univision Noticias,Neutral,2,9444446,142142,216,43724,192419554,192419554,[TikTok](https://www.tiktok.com/@uninoticias)
MS NOW,Left-Leaning,-10,8789377,-6405776,284,30949,126702294,126702294,[TikTok](https://www.tiktok.com/@msnow)
FOX 9 | KMSP Minneapolis,Neutral,45,8479951,6208031,107,79252,141068773,141068773,[TikTok](https://www.tiktok.com/@fox9mn)
ABC World News Tonight,Neutral,-5,7811055,-2587822,151,51729,125494226,125494226,[TikTok](https://www.tiktok.com/@abcworldnews)
Pink News,Left-Leaning,3,7652930,1121924,90,85033,86878819,86878819,[TikTok](https://tiktok.com/@pinknews)
The New York Times,Neutral,6,7342758,1696484,191,38444,79430718,79430718,[TikTok](https://tiktok.com/@nytimes)
The Daily Show,Left-Leaning,-16,6887433,-8896059,96,71744,60395978,60395978,[TikTok](https://tiktok.com/@thedailyshow)
Candace Owens,Right-Leaning,47,6681075,4727094,31,215519,79780878,79780878,[TikTok](https://www.tiktok.com/@candaceoshow)
ABC7NY,Neutral,15,6592571,2779187,295,22348,87710984,87710984,[TikTok](https://www.tiktok.com/@abc7ny)
ABC News Live,Neutral,5,6027665,1046199,348,17321,73542303,73542303,[TikTok](https://tiktok.com/@abcnewslive)
The Late Show with Stephen Colbert,Left-Leaning,2,5822033,543447,87,66920,50625927,50625927,[TikTok](https://www.tiktok.com/@colbertlateshow)
Andra Berghoff,Left-Leaning,96,5136431,4464375,33,155649,31864671,31864671,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
The Recount,Left-Leaning,51,4960233,3235472,87,57014,46058302,46058302,[TikTok](https://tiktok.com/@therecount)
CTVNews,Neutral,8,4129554,52742,294,14046,90121015,90121015,[TikTok](https://www.tiktok.com/@ctvnews)
Under the Desk News,Left-Leaning,14,4111682,707424,75,54822,27539800,27539800,[TikTok](https://tiktok.com/@underthedesknews)
NBC New York,Neutral,-11,4087121,-4167065,152,26889,53419103,53419103,[TikTok](https://www.tiktok.com/@nbcnewyork)
Nick Shirley,Right-Leaning,57,4045746,2825710,19,212934,41058647,41058647,[TikTok](https://www.tiktok.com/@nickshirleyy)
Lisandra Vazquez,Left-Leaning,26,3929452,1544115,54,72768,25821948,25821948,[TikTok](https://tiktok.com/@lisandravcomedy)
MeidasTouch,Left-Leaning,-2,3871112,-759389,125,30969,24274231,24274231,[TikTok](https://tiktok.com/@meidastouch)
News Nation,Neutral,10,3696595,308030,286,12925,48502746,48502746,[TikTok](https://www.tiktok.com/@newsnationnow)
CBS Evening News,Neutral,7,3422546,-16147,162,21127,42970045,42970045,[TikTok](https://tiktok.com/@cbseveningnews)
NBC Washington,Neutral,38,3347514,1475075,197,16992,33802164,33802164,[TikTok](https://www.tiktok.com/@nbcwashington)
60 Minutes,Neutral,-26,3303777,-9467736,145,22785,44522192,44522192,[TikTok](https://tiktok.com/@60minutes)
Newsweek,Neutral,-5,3209020,-1130194,273,11755,77813947,77813947,[TikTok](https://tiktok.com/@newsweek)
Harry Sisson,Left-Leaning,9,3164099,-42721,82,38587,22911700,22911700,[TikTok](https://tiktok.com/@harryjsisson)
NBC South Florida,Neutral,-10,3130244,-1816861,122,25658,48946033,48946033,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
The Associated Press (AP),Neutral,-13,3096796,-2126857,269,11512,35138056,35138056,[TikTok](https://tiktok.com/@apnews)
The News Movement,Neutral,-7,3012200,-1103944,140,21516,34162673,34162673,[TikTok](https://www.tiktok.com/@thenewsmovement)
Eumie Michelle,Left-Leaning,240,2894467,2754645,3,964822,14139320,14139320,[TikTok](https://www.tiktok.com/@eumiexx)
Middle East Eye,Neutral,9,2744805,21943,166,16535,23084673,23084673,[TikTok](https://www.tiktok.com/@middleeasteye)
Dean Withers,Left-Leaning,-20,2508715,-3282636,8,313589,16057696,16057696,[TikTok](https://www.tiktok.com/@itsdeaann)
PBS News Hour,Neutral,0,2457026,-792739,234,10500,36168713,36168713,[TikTok](https://tiktok.com/@pbsnews)
James Talarico,Left-Leaning,95,2420267,1861151,49,49393,13626412,13626412,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
Benjamín Zamora,Neutral,-3,2350140,-907358,168,13989,44597826,44597826,[TikTok](https://tiktok.com/@benjaminzamoratv)
CNBC,Neutral,16,2228008,30422,454,4908,66864378,66864378,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Alicia Luncheon,Left-Leaning,86,2198154,1629382,45,48848,14015549,14015549,[TikTok](https://tiktok.com/@theluncheonlawyer)
CSPAN,Neutral,5,2144859,-275324,99,21665,30579918,30579918,[TikTok](https://tiktok.com/@cspanofficial)
NBC Bay Area,Neutral,7,2116847,-196479,239,8857,33515107,33515107,[TikTok](https://www.tiktok.com/@nbcbayarea)
USA Today,Neutral,10,2078319,-165894,224,9278,37076326,37076326,[TikTok](https://www.tiktok.com/@usatoday)
Tell Williams,Left-Leaning,-3,2060060,-761122,51,40393,13080533,13080533,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Da’Vion Tatum,Left-Leaning,100,2044006,1552415,54,37852,10220776,10220776,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Elijah - elijaaahhhhe,Left-Leaning,-7,2033113,-959007,174,11685,20039400,20039400,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
Gavin Newsom,Left-Leaning,-33,2016930,-4009274,28,72033,11180800,11180800,"[TikTok](https://www.tiktok.com/@cagovernor), [TikTok](https://www.tiktok.com/@gavinnewsom)"
Kai Trump,Right-Leaning,43,1999058,1036561,21,95193,23780064,23780064,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,41,1885556,903648,47,40118,16683882,16683882,[TikTok](https://www.tiktok.com/@travelingnurse)
Lisa Remillard,Neutral,4,1848538,-394761,24,77022,18759700,18759700,[TikTok](https://tiktok.com/@lisaremillard)
Zohran Mamdani,Left-Leaning,-41,1826416,-6146996,17,107436,13161157,13161157,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Good Trouble - Sam Rosenholtz,Left-Leaning,21,1771957,301394,51,34744,10241065,10241065,[TikTok](https://www.tiktok.com/@goodtrouble_)
Meghan Elinor,Right-Leaning,224,1739522,1605069,71,24500,15140413,15140413,[TikTok](https://www.tiktok.com/@meghanelinor)
David Pakman Show,Left-Leaning,49,1739470,978697,144,12080,16926025,16926025,[TikTok](https://tiktok.com/@davidpakmanshow)
Dannie D,Left-Leaning,12,1738200,-36533,219,7937,12433380,12433380,[TikTok](https://tiktok.com/@dannied01)
Lee Merritt,Left-Leaning,,1702148,,3,567383,6748450,6748450,[TikTok](https://www.tiktok.com/@leemerrittesq)
Gaydar,Left-Leaning,-20,1678098,-1561608,13,129084,7968700,7968700,[TikTok](https://www.tiktok.com/@gaydar.show)
HuffPost,Left-Leaning,-53,1634202,-8568677,26,62854,21380640,21380640,[TikTok](https://www.tiktok.com/@huffpost)
The Older Millennial,Right-Leaning,-3,1564412,-543705,125,12515,10863377,10863377,[TikTok](https://www.tiktok.com/@theoldermillennial)
Cory Booker,Left-Leaning,2,1509237,-377427,107,14105,10921087,10921087,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
Politico Mexico,Neutral,-39,1501384,-2958841,216,6951,26243154,26243154,[TikTok](https://tiktok.com/@politicomx)
TizzyEnt,Left-Leaning,-5,1485374,-563149,54,27507,9705900,9705900,[TikTok](https://tiktok.com/@tizzyent)
Hello America,Right-Leaning,11,1471190,39989,431,3413,9936156,9936156,[TikTok](https://tiktok.com/@helloamericasup)
Hawk Podcast,Left-Leaning,-1,1382462,-503461,210,6583,10809615,10809615,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Jasmine Crockett,Left-Leaning,123,1372239,1028411,8,171530,4493400,4493400,[TikTok](https://tiktok.com/@jasmineforus)
The Real Cornpop,Left-Leaning,3,1359081,-359486,104,13068,11456232,11456232,[TikTok](https://www.tiktok.com/@therealcornpop)
Amanda Tietz,Left-Leaning,31,1312706,426056,31,42345,13215332,13215332,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Tucker Carlson,Right-Leaning,7,1300982,-93465,34,38264,13479400,13479400,[TikTok](https://tiktok.com/@tuckercarlson)
NPR,Neutral,24,1292819,368188,109,11861,14848191,14848191,[TikTok](https://www.tiktok.com/@npr)
Chris Valenti,Left-Leaning,-39,1289027,-2188167,93,13861,7173204,7173204,[TikTok](https://www.tiktok.com/@valentivideos.alt)
AJ+,Left-Leaning,-29,1282205,-1526261,86,14909,12206035,12206035,[TikTok](https://www.tiktok.com/@ajplus)
NYT Opinion,Neutral,-48,1244217,-3005276,20,62211,8059899,8059899,[TikTok](https://www.tiktok.com/@nytopinion)
The Wall Street Journal,Neutral,15,1213886,208452,41,29607,11356094,11356094,[TikTok](https://www.tiktok.com/@wallstreetjournal)
Hal for NY,Left-Leaning,23,1188264,283759,81,14670,14847156,14847156,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Dr. Zachary Rubin,Neutral,-10,1155597,-650569,80,14445,12896152,12896152,[TikTok](https://www.tiktok.com/@rubin_allergy)
Brian Tyler Cohen,Left-Leaning,-29,1154138,-1237178,68,16973,9591570,9591570,[TikTok](https://tiktok.com/@briantylercohen)
Zach Foust,Neutral,58,1072479,525534,41,26158,6161965,6161965,[TikTok](https://www.tiktok.com/@zacharyloft)
CBS New York,Neutral,-49,1051061,-2722732,70,15015,15642845,15642845,[TikTok](https://www.tiktok.com/@cbsnewyork)
Greg Johnstone,Left-Leaning,6,1046202,-17180,30,34873,5527875,5527875,[TikTok](https://tiktok.com/@johnstone.gregory)
Parker Sedgwick,Left-Leaning,114,1006271,680529,32,31446,7716081,7716081,[TikTok](https://www.tiktok.com/@parkergetajob)
Daily Wire,Right-Leaning,-36,1001472,-1588188,30,33382,8787010,8787010,[TikTok](https://tiktok.com/@dailywire)
Total Hypocrisy,Left-Leaning,26,997462,300414,108,9236,6886165,6886165,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Andr3wsky,Left-Leaning,3,961229,-74416,27,35601,4171817,4171817,[TikTok](https://www.tiktok.com/@andr3wsky)
Tessa 420,Left-Leaning,584,916886,914120,4,229222,7522683,7522683,[TikTok](https://www.tiktok.com/@tessa420_)
Drey Dossier,Left-Leaning,,902093,,1,902093,5204993,5204993,[TikTok](https://www.tiktok.com/@thedreydossier)
Face the Nation,Neutral,81,860773,429245,112,7685,20930947,20930947,[TikTok](https://tiktok.com/@facethenation)
KARE 11 Minneapolis,Neutral,137,846369,591452,216,3918,18080425,18080425,[TikTok](https://www.tiktok.com/@kare11news)
Josh Greene - Josh the Progressive,Left-Leaning,-9,842232,-301335,210,4011,7679313,7679313,[TikTok](https://tiktok.com/@peacefulprogressive)
David Gokhshtein,Right-Leaning,80,828167,416647,343,2414,14156212,14156212,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Wired,Neutral,62,824666,356679,37,22288,9911135,9911135,[TikTok](https://www.tiktok.com/@wired)
Telemundo Miami,Neutral,107,795072,481963,17,46769,21774219,21774219,[TikTok](https://www.tiktok.com/@telemundo51miami)
More Perfect Union,Left-Leaning,66,790910,334602,43,18393,5631051,5631051,[TikTok](https://tiktok.com/@moreperfectunion)
Alex Pearlman,Left-Leaning,-49,789000,-1891439,21,37571,3408300,3408300,[TikTok](https://tiktok.com/@pearlmania500)
letsdiscusssomething,Left-Leaning,11,770447,31019,29,26567,5097317,5097317,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Crooked Media,Left-Leaning,-25,759549,-916088,93,8167,9978485,9978485,"[TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Dr. Victoria Alexander-Thompson,Left-Leaning,509,759466,753730,5,151893,3652193,3652193,[TikTok](https://www.tiktok.com/@victoria_phd)
Maggie Reed,Left-Leaning,2,752586,-97740,81,9291,3962617,3962617,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Dave Jorgenson,Neutral,136,730426,518060,22,33201,4843200,4843200,[TikTok](https://www.tiktok.com/@davejorgenson)
Time Magazine,Neutral,420,713758,700027,51,13995,8115786,8115786,[TikTok](https://www.tiktok.com/@time)
Imani Barbarin - Crutches and Spice,Left-Leaning,-4,704870,-200730,101,6979,3895672,3895672,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Piers Morgan Uncensored,Right-Leaning,-12,691526,-313380,28,24697,12600300,12600300,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Rachel Scott,Neutral,158,685731,519468,14,48981,7390389,7390389,[TikTok](https://www.tiktok.com/@itsrachelscott)
The National Desk,Right-Leaning,36,678857,157510,437,1553,14501880,14501880,[TikTok](https://www.tiktok.com/@tndtok)
CFH Unfiltered,Left-Leaning,27,657039,97509,13,50541,6566050,6566050,[TikTok](https://tiktok.com/@cfh.unfiltered)
The Guardian,Neutral,54,650276,195135,43,15123,14346676,14346676,[TikTok](https://www.tiktok.com/@guardian)
Bloomberg Politics,Neutral,-29,650126,-588889,103,6312,16405764,16405764,[TikTok](https://tiktok.com/@bloombergpolitics)
CBS News Bay Area,Neutral,76,642545,290335,4,160636,7590655,7590655,[TikTok](https://www.tiktok.com/@kpixtv)
Ilhan Omar,Left-Leaning,141,641164,464954,19,33745,11015894,11015894,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Christian Maldonado,Left-Leaning,-51,629052,-1328884,10,62905,3874300,3874300,[TikTok](https://tiktok.com/@christianjmaldonado)
TRT World,Neutral,-29,628465,-479128,312,2014,17672084,17672084,[TikTok](https://www.tiktok.com/@trtworld)
WCCO CBS News Minnesota,Neutral,133,625907,443343,77,8129,10795683,10795683,[TikTok](https://www.tiktok.com/@wcconews)
Doxielvr,Right-Leaning,-5,625699,-75711,130,4813,2601487,2601487,[TikTok](https://www.tiktok.com/@doxielvr)
Off Jawaggon,Left-Leaning,21,624888,74628,23,27169,3205206,3205206,"[TikTok](https://www.tiktok.com/@off_jawaggon), [TikTok](https://www.tiktok.com/@off_jaw)"
Amanda Nelson,Left-Leaning,-8,622381,-115216,68,9153,2611158,2611158,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Jess Craven,Left-Leaning,41,618658,156575,54,11457,2791115,2791115,[TikTok](https://tiktok.com/@jesscraven101)
Walter Masterson,Left-Leaning,-29,610755,-417194,24,25448,4053225,4053225,[TikTok](https://www.tiktok.com/@waltermasterson)
ItsLuke,Left-Leaning,91,593256,312369,18,32959,2010345,2010345,[TikTok](https://www.tiktok.com/@itsluke7)
Brenna Pérez,Left-Leaning,10,592734,28313,23,25771,3463594,3463594,[TikTok](https://www.tiktok.com/@perezbrenna)
Luke David Johnson,Neutral,,583375,,6,97229,7058159,7058159,[TikTok](https://tiktok.com/@lukedavidjohnson)
Silent Middle Child,Left-Leaning,-19,583353,-234264,17,34315,3407804,3407804,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Anna Connelly,Left-Leaning,33,577116,113337,23,25092,2955269,2955269,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
CBS Chicago,Neutral,7,577088,13449,78,7399,9350457,9350457,[TikTok](https://www.tiktok.com/@cbschicago)
Michael Foote,Left-Leaning,97,573217,313267,61,9397,2808168,2808168,[TikTok](https://www.tiktok.com/@michael_foote_)
Joy-Ann Reid,Left-Leaning,159,571755,447773,37,15453,3053271,3053271,[TikTok](https://www.tiktok.com/@joyreidofficial)
NBC 5 Chicago,Neutral,-75,568786,-1731826,33,17236,6551130,6551130,[TikTok](https://www.tiktok.com/@nbcchicago)
Haley Metzger - Mayor Haley,Left-Leaning,203,568037,488699,16,35502,3386234,3386234,[TikTok](https://www.tiktok.com/@haley.metzger)
Braedon Sorbo,Right-Leaning,11,560605,27754,60,9343,3487681,3487681,[TikTok](https://www.tiktok.com/@braedensorbo)
Philip DeFranco,Left-Leaning,-57,554509,-1069466,23,24109,4069388,4069388,"[TikTok](https://www.tiktok.com/@pdspolitics), [TikTok](https://www.tiktok.com/@philipdefranco)"
Yeganeh Mafaher,Left-Leaning,-13,547499,-84295,31,17661,3937208,3937208,[TikTok](https://www.tiktok.com/@littleyeg)
Ro Khanna,Left-Leaning,100,545473,314633,33,16529,4008610,4008610,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
Conscious Lee - George Lee Jr,Left-Leaning,55,529897,182260,135,3925,4243224,4243224,[TikTok](https://tiktok.com/@theconsciouslee)
Megyn Kelly,Right-Leaning,-17,519728,-126657,60,8662,7888100,7888100,[TikTok](https://www.tiktok.com/@megynkellyshow)
Los Angeles Times,Neutral,-61,511134,-1041383,74,6907,7683023,7683023,[TikTok](https://www.tiktok.com/@latimes)
Live Action,Right-Leaning,302,510759,477872,40,12769,3545317,3545317,[TikTok](https://www.tiktok.com/@liveactionorg)
Tucker Carlson Network,Right-Leaning,-21,505019,-155822,44,11478,5354581,5354581,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Nakia Deon,Right-Leaning,269,500593,458667,63,7946,3527951,3527951,[TikTok](https://www.tiktok.com/@nakia.deon)
Ian Lightfoot,Left-Leaning,90,492053,248022,33,14911,2587959,2587959,[TikTok](https://www.tiktok.com/@ianllightfoot)
Taterbanditnews,Right-Leaning,-46,486628,-453361,62,7849,1931023,1931023,[TikTok](https://www.tiktok.com/@sassholehitman)
Jeffery Mead,Right-Leaning,123,478563,315658,34,14075,3071642,3071642,[TikTok](https://tiktok.com/@the_jefferymead)
March For Our Lives,Left-Leaning,242,478546,424745,8,59818,3166695,3166695,[TikTok](https://tiktok.com/@amarch4ourlives)
Brad Doggett,Left-Leaning,-24,477281,-149660,11,43389,2107956,2107956,[TikTok](https://www.tiktok.com/@brad.doggett)
The Tennessee Holler,Left-Leaning,-5,473468,-64448,408,1160,5767150,5767150,[TikTok](https://www.tiktok.com/@thetnholler)
Russell Brand,Right-Leaning,185,457119,377500,66,6926,6375003,6375003,[TikTok](https://www.tiktok.com/@russellbrand)
Jesse Watters,Right-Leaning,-21,452396,-123729,56,8079,4522639,4522639,[TikTok](https://tiktok.com/@jessebwatters)
Head in the Office,Left-Leaning,19,448274,8951,26,17241,2757553,2757553,[TikTok](https://www.tiktok.com/@headintheoffice)
The Free Press,Right-Leaning,92,440628,233099,33,13352,3696761,3696761,[TikTok](https://www.tiktok.com/@the.free.press)
The Washington Post,Neutral,75,440064,182881,12,36672,4257899,4257899,[TikTok](https://tiktok.com/@washingtonpost)
Xaviaer DuRousseau,Right-Leaning,13,439016,-11770,25,17561,3503836,3503836,[TikTok](https://www.tiktok.com/@xaviaer)
JD Vance,Right-Leaning,211,437326,374106,3,145775,3238817,3238817,[TikTok](https://www.tiktok.com/@jd)
Don Lemon,Left-Leaning,-67,434616,-643525,33,13170,5164592,5164592,[TikTok](https://tiktok.com/@donlemon)
Benny Johnson,Right-Leaning,181,432144,354003,48,9003,2932210,2932210,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
The Atlantic,Neutral,238,429182,380101,33,13006,3533447,3533447,[TikTok](https://www.tiktok.com/@theatlantic)
Tawni (vintagetawni1),Left-Leaning,,428119,,3,142706,5859223,5859223,[TikTok](https://www.tiktok.com/@vintagetawni1)
Claudio Vallejo,Left-Leaning,-8,424868,-64361,42,10116,4361791,4361791,[TikTok](https://tiktok.com/@whatsupcv)
Riley Gaines Barker,Right-Leaning,73,415520,174551,13,31963,3089852,3089852,[TikTok](https://www.tiktok.com/@rileygaines)
Forbes,Neutral,293,410390,381451,31,13238,3759547,3759547,[TikTok](https://www.tiktok.com/@forbes)
Suzanne Lambert,Left-Leaning,84,407371,208961,50,8147,1842375,1842375,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Bill Hemmer,Right-Leaning,145,401183,296327,1,401183,7014608,7014608,[TikTok](https://www.tiktok.com/@bill.hemmer)
Robert Reich,Left-Leaning,72,400111,176092,25,16004,2429353,2429353,[TikTok](https://tiktok.com/@rbreich)
BloxCast,Neutral,-24,396721,-144369,50,7934,3027530,3027530,[TikTok](https://www.tiktok.com/@bloxcast_)
Matt & Justus,Left-Leaning,21,387042,34155,3,129014,4279415,4279415,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
Chris Glover - Generic Art Dad,Left-Leaning,30,383957,54520,11,34905,2169749,2169749,[TikTok](https://tiktok.com/@genericartdad)
Tim Walz,Left-Leaning,24,380775,34701,6,63463,3583482,3583482,[TikTok](https://www.tiktok.com/@timwalz)
Nick Muller,Left-Leaning,-40,361101,-211214,35,10317,1657115,1657115,[TikTok](https://www.tiktok.com/@nickmuller703)
Ohhh That’s Rich,Left-Leaning,-43,358125,-228209,32,11191,2054962,2054962,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Johnny Palmadessa,Left-Leaning,-1,356511,-81387,50,7130,2518671,2518671,[TikTok](https://tiktok.com/@johnnypalmadessa)
Heidy Torres,Left-Leaning,52,353160,92848,61,5790,4093285,4093285,[TikTok](https://tiktok.com/@heidytorr)
Democratic Governors Association (DGA),Left-Leaning,-35,340834,-212076,39,8739,2505575,2505575,[TikTok](https://tiktok.com/@demgovs)
The Woke Ginger,Left-Leaning,49,340140,73907,91,3738,2599224,2599224,[TikTok](https://tiktok.com/@thewokeginger)
Turning Point USA,Right-Leaning,167,339590,265033,19,17873,3949100,3949100,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Matthew Rein,Left-Leaning,179,338157,269923,61,5544,3238974,3238974,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
Kaitlyn Hennessy,Left-Leaning,137,332981,233903,83,4012,2642831,2642831,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Eric Burnett,Left-Leaning,66,332307,126327,23,14448,2178016,2178016,[TikTok](https://www.tiktok.com/@dr.eric.b)
Ding News,Right-Leaning,-23,326345,-146792,27,12087,3378003,3378003,[TikTok](https://www.tiktok.com/@dingnewscorp)
Alexis and Dean,Neutral,-45,325351,-235732,47,6922,7600590,7600590,[TikTok](https://www.tiktok.com/@alexisanddean)
Hope Walz,Left-Leaning,34,324789,50487,14,23199,1484213,1484213,[TikTok](https://www.tiktok.com/@hopewalz)
Abdalkarim,Neutral,-57,321180,-273650,29,11075,566018,566018,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Builder's Movement,Neutral,170,320025,251524,44,7273,4593095,4593095,[TikTok](https://www.tiktok.com/@buildersmvt)
Jimmy Kimmel Live,Left-Leaning,123,316531,211540,9,35170,2668800,2668800,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Chris Mowrey,Left-Leaning,147,316181,233402,13,24322,1283966,1283966,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Fox & Friends,Right-Leaning,-79,315708,-501715,24,13154,4328925,4328925,[TikTok](https://www.tiktok.com/@foxandfriends)
Thiqydusty,Left-Leaning,-71,315488,-361351,33,9560,1366597,1366597,[TikTok](https://www.tiktok.com/@thiqydusty)
Morgan,Left-Leaning,-156,312009,-3639552,81,3852,2159324,2159324,[TikTok](https://www.tiktok.com/@morga_tt)
WVUE FOX 8 New Orleans,Neutral,470,311015,307671,47,6617,4268770,4268770,[TikTok](https://www.tiktok.com/@fox8nola)
AngryMaleVet,Left-Leaning,-43,309278,-196095,103,3003,2095963,2095963,[TikTok](https://www.tiktok.com/@angrymalevet)
Matt Bernstein,Left-Leaning,-59,309210,-255325,11,28110,1709245,1709245,[TikTok](https://tiktok.com/@mattxiv)
Luke Beasley,Left-Leaning,26,309129,37404,3,103043,1815516,1815516,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Adam Mockler,Left-Leaning,-4,303516,-46995,63,4818,3525257,3525257,[TikTok](https://tiktok.com/@adammockler)
Rob Smith,Right-Leaning,13,302328,1904,51,5928,2304838,2304838,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
