entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,70,205615,88282,17,12095,4315314,4315314,[TikTok](https://tiktok.com/@dccc)
Kenny Walden - 2rawtooreal,Left-Leaning,15,197183,-103762,16,12324,610651,610651,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Robert Garcia,Left-Leaning,89,197085,116018,2,98543,2514473,2514473,[TikTok](https://tiktok.com/@robertgarcia)
Ariana Jasmine Afshar,Left-Leaning,15,189375,-97062,49,3865,1867080,1867080,[TikTok](https://tiktok.com/@arianajasmine___)
camc.farrar,Left-Leaning,326,186411,186072,6,31068,804726,804726,[TikTok](https://tiktok.com/@camc.farrar)
Gina DiVittorio - The Pocket Report,Left-Leaning,193,183475,174284,4,45869,1463469,1463469,[TikTok](https://tiktok.com/@thepocketreport)
CBS Evening News,Neutral,21,175197,-67886,11,15927,3144175,3144175,[TikTok](https://tiktok.com/@cbseveningnews)
Ayanna Pressley,Left-Leaning,12,172198,-102541,6,28700,784856,784856,[TikTok](https://www.tiktok.com/@reppressley)
Dream for America,Left-Leaning,20,165225,-72930,84,1967,1522737,1522737,[TikTok](https://www.tiktok.com/@dreamforamerica)
60 Minutes,Neutral,-3,160772,-169824,1,160772,2524419,2524419,[TikTok](https://tiktok.com/@60minutes)
Alyssa Barber,Left-Leaning,172,160471,146723,13,12344,1695894,1695894,[TikTok](https://tiktok.com/@newlifestyleabb)
Topher,Right-Leaning,18,159079,-68834,15,10605,1683579,1683579,[TikTok](https://www.tiktok.com/@tophertownmusic)
Jessica Valenti,Left-Leaning,-7,158911,-174508,12,13243,842677,842677,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Angel Barragan,Left-Leaning,0,153356,-154047,51,3007,1059922,1059922,[TikTok](https://tiktok.com/@senor_barragan)
CTVNews,Neutral,50,152347,21007,8,19043,2514201,2514201,[TikTok](https://www.tiktok.com/@ctvnews)
The National Desk,Right-Leaning,33,150804,-12527,113,1335,4617368,4617368,[TikTok](https://www.tiktok.com/@tndtok)
Dave Bondy,Right-Leaning,-26,150156,-262574,79,1901,2726892,2726892,[TikTok](https://www.tiktok.com/@davebondy)
Jess Piper,Left-Leaning,-2,148360,-154954,39,3804,824743,824743,[TikTok](https://tiktok.com/@jesspipermo)
Brandon Tatum,Right-Leaning,-23,139906,-239518,26,5381,1354267,1354267,[TikTok](https://tiktok.com/@theofficertatum)
Attorney Ryan,Left-Leaning,59,137717,42342,18,7651,2639448,2639448,[TikTok](https://tiktok.com/@attorneyryan)
Riley Gaines Barker,Right-Leaning,-26,137517,-243791,10,13752,890645,890645,[TikTok](https://www.tiktok.com/@rileygaines)
CTV Your Morning,Neutral,319,137393,137135,8,17174,4351527,4351527,[TikTok](https://www.tiktok.com/@yourmorningctv)
Joe Hubbard,Left-Leaning,53,137260,27275,7,19609,873849,873849,[TikTok](https://www.tiktok.com/@joe_hubbard)
Randy Blue Dad,Left-Leaning,-64,137185,-704884,19,7220,844591,844591,[TikTok](https://www.tiktok.com/@randybluedad)
Jordan Peterson,Right-Leaning,28,135413,-25395,30,4514,3309243,3309243,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Brian Tyler Cohen,Left-Leaning,-74,132786,-850688,16,8299,931135,931135,[TikTok](https://tiktok.com/@briantylercohen)
Human Rights Campaign,Left-Leaning,125,132765,108200,16,8298,825639,825639,[TikTok](https://tiktok.com/@humanrightscampaign)
Clarkson Lawson,Right-Leaning,-109,127485,-2132579,21,6071,1246212,1246212,[TikTok](https://tiktok.com/@clarksonlawson)
Richie Fontaine,Left-Leaning,84,127000,75232,4,31750,586797,586797,[TikTok](https://www.tiktok.com/@fontvne)
Christian Maldonado,Left-Leaning,-54,123599,-449726,4,30900,2337538,2337538,[TikTok](https://tiktok.com/@christianjmaldonado)
Kiera Spann,Left-Leaning,54,122587,33070,24,5108,587172,587172,[TikTok](https://tiktok.com/@famousblonde)
Dellara,Left-Leaning,15,122153,-41543,20,6108,1089261,1089261,[TikTok](https://tiktok.com/@dellara)
Casey Mama Sissie,Left-Leaning,84,122000,73367,41,2976,751810,751810,[TikTok](https://tiktok.com/@mamasissiesays)
Ben Shapiro,Right-Leaning,-61,119300,-504601,20,5965,2278965,2278965,[TikTok](https://www.tiktok.com/@real.benshapiro)
Chris Glover - Generic Art Dad,Left-Leaning,-42,118577,-282348,14,8470,572714,572714,[TikTok](https://tiktok.com/@genericartdad)
AmericaFirst617,Right-Leaning,86,115041,72055,6,19174,4395675,4395675,[TikTok](https://www.tiktok.com/@americafirst617)
Alicia Luncheon,Left-Leaning,-26,115001,-200171,13,8846,898075,898075,[TikTok](https://tiktok.com/@theluncheonlawyer)
Chrissy Clark,Right-Leaning,133,114858,96895,27,4254,1626999,1626999,"[TikTok](https://www.tiktok.com/@chrissyclark_), [TikTok](https://www.tiktok.com/@thechrissyclark_)"
Face the Nation,Neutral,171,111512,104687,11,10137,2759770,2759770,[TikTok](https://tiktok.com/@facethenation)
Luke David Johnson,Neutral,-30,104409,-211550,23,4540,1116935,1116935,[TikTok](https://tiktok.com/@lukedavidjohnson)
The Trumpest,Right-Leaning,19,103982,-33325,47,2212,1701740,1701740,[TikTok](https://tiktok.com/@thetrumpest)
Pullups Pasta Politics,Left-Leaning,220,101827,99851,3,33942,862451,862451,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Joshua Doss,Left-Leaning,48,100941,17717,7,14420,414261,414261,[TikTok](https://www.tiktok.com/@doss.discourse)
Meghan Elinor,Right-Leaning,-41,97986,-245911,72,1361,1410236,1410236,[TikTok](https://www.tiktok.com/@meghanelinor)
USA2024,Right-Leaning,-122,97614,-1646695,4,24404,1088988,1088988,[TikTok](https://tiktok.com/@2024usa)
Saadia Mirza,Left-Leaning,23,96606,-26099,34,2841,652026,652026,[TikTok](https://tiktok.com/@saadia___m)
Hal for NY,Left-Leaning,-7,96480,-99748,6,16080,1325377,1325377,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Judge Jeanine Pirro,Right-Leaning,-84,95323,-656825,14,6809,631460,631460,[TikTok](https://www.tiktok.com/@jeanine.pirro2)
D.A.R.Y.L.2.0,Left-Leaning,-3,84134,-82143,129,652,839341,839341,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Luke Beasley,Left-Leaning,126,82594,67231,3,27531,687796,687796,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
News Nation,Neutral,-47,81172,-255649,11,7379,1737550,1737550,[TikTok](https://www.tiktok.com/@newsnationnow)
The JAAM,Left-Leaning,107,79411,56501,8,9926,313772,313772,[TikTok](https://www.tiktok.com/@jwilliamj)
Teacher Pay with Kristen,Left-Leaning,105,79228,56145,53,1495,1774836,1774836,[TikTok](https://www.tiktok.com/@teacherpaywithk)
Kahlil Greene,Left-Leaning,162,78235,72256,10,7824,362957,362957,[TikTok](https://www.tiktok.com/@kahlilgreene)
The Guardian,Neutral,-68,75919,-394491,19,3996,1113800,1113800,[TikTok](https://www.tiktok.com/@guardian)
Robert Reich,Left-Leaning,-55,75761,-275514,15,5051,595994,595994,[TikTok](https://tiktok.com/@rbreich)
AB Burns-Tucker,Left-Leaning,81,74298,42701,28,2653,463458,463458,[TikTok](https://www.tiktok.com/@iamlegallyhype)
PBS News Hour,Neutral,-77,71078,-450944,6,11846,924602,924602,[TikTok](https://tiktok.com/@pbsnews)
Matt Walsh,Right-Leaning,3,68870,-67794,47,1465,1087619,1087619,[TikTok](https://www.tiktok.com/@mattwalsh_)
Gen-Z for Change,Left-Leaning,-38,67670,-202921,23,2942,330691,330691,[TikTok](https://tiktok.com/@genzforchange)
CAP Action,Left-Leaning,134,61803,51469,11,5618,406546,406546,[TikTok](https://tiktok.com/@fightforprogress)
Tucker Carlson Network,Right-Leaning,,61576,,1,61576,729699,729699,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Matthew Hahn,Neutral,115,59619,44467,27,2208,1200331,1200331,[TikTok](https://tiktok.com/@hahnscratch)
Abbie Richards,Left-Leaning,122,58052,44618,8,7257,381638,381638,[TikTok](https://www.tiktok.com/@tofology)
The Young Turks,Left-Leaning,194,55480,53422,10,5548,328379,328379,[TikTok](https://www.tiktok.com/@theyoungturks)
Johnny Palmadessa,Left-Leaning,-2,55332,-76541,10,5533,484400,484400,[TikTok](https://tiktok.com/@johnnypalmadessa)
The Haunted Side,Right-Leaning,273,53786,53520,4,13447,1035973,1035973,[TikTok](https://www.tiktok.com/@thehauntedside)
Telemundo Miami,Neutral,163,52409,48360,3,17470,2634257,2634257,[TikTok](https://www.tiktok.com/@telemundo51miami)
Zak Kimball,Left-Leaning,-27,52346,-140173,1,52346,309743,309743,[TikTok](https://www.tiktok.com/@zak.kimball)
Proud Union Guy,Left-Leaning,83,51504,27644,11,4682,1069561,1069561,[TikTok](https://tiktok.com/@proudunionguy)
Bloomberg Politics,Neutral,97,49622,31249,11,4511,1901043,1901043,[TikTok](https://tiktok.com/@bloombergpolitics)
Jamira Burley,Left-Leaning,1,49239,-65266,50,985,312808,312808,[TikTok](https://tiktok.com/@jawnontheinternet)
Caulin Donaldson,Neutral,131,49231,40618,17,2896,1205322,1205322,[TikTok](https://www.tiktok.com/@trashcaulin)
Sunrise Movement,Left-Leaning,205,46363,44992,3,15454,372203,372203,[TikTok](https://tiktok.com/@sunrisemvmt)
Qasim Rashid,Left-Leaning,123,46082,36498,16,2880,175983,175983,[TikTok](https://tiktok.com/@qasim.rashid)
Taylor Smoke,Left-Leaning,86,46066,24337,55,838,731494,731494,[TikTok](https://tiktok.com/@taysmokedank)
Bernie Sanders,Left-Leaning,49,45631,7951,8,5704,629396,629396,[TikTok](https://www.tiktok.com/@bernie)
Victor Nieves,Right-Leaning,-43,44225,-164829,18,2457,288904,288904,[TikTok](https://www.tiktok.com/@notvictornieves)
Trae Crowder,Left-Leaning,9,44118,-42543,5,8824,176217,176217,[TikTok](https://tiktok.com/@traecrowder)
Sofia Ongele,Left-Leaning,-37,41671,-149507,5,8334,120315,120315,[TikTok](https://tiktok.com/@sewpheeyuh)
The Zactivist,Left-Leaning,30,39566,-12767,24,1649,288778,288778,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,30,39566,-12767,24,1649,288778,288778,[TikTok](https://www.tiktok.com/@zactivist)
Students for Life of America,Right-Leaning,193,37927,36539,9,4214,261365,261365,[TikTok](https://www.tiktok.com/@studentsforlife)
The Lincoln Project,Left-Leaning,-3,36992,-55336,6,6165,243477,243477,[TikTok](https://www.tiktok.com/@thelincolnproject)
Judicial Watch,Right-Leaning,182,36848,35027,71,519,370897,370897,[TikTok](https://www.tiktok.com/@judicialwatch)
Leigh McGowan,Left-Leaning,0,36661,-51737,10,3666,193806,193806,[TikTok](https://tiktok.com/@iampoliticsgirl)
Feminist,Left-Leaning,120,35503,27407,22,1614,249714,249714,[TikTok](https://tiktok.com/@feminist)
Malynda Hale,Left-Leaning,12,35341,-24518,22,1606,193423,193423,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
Eliza Orlins,Left-Leaning,65,34045,10187,20,1702,296171,296171,[TikTok](https://tiktok.com/@elizaorlins)
Public Citizen,Left-Leaning,131,32703,27320,18,1817,189993,189993,[TikTok](https://tiktok.com/@public_citizen)
Jake Tapper,Neutral,53,31240,3133,16,1952,726608,726608,[TikTok](https://www.tiktok.com/@jaketapper)
Benny Johnson,Right-Leaning,121,31033,24640,19,1633,348424,348424,[TikTok](https://tiktok.com/@realbennyjohnson)
AARP,Left-Leaning,-39,29427,-130574,10,2943,1691638,1691638,[TikTok](https://tiktok.com/@aarp)
impactforgood_,Left-Leaning,67,29141,7319,17,1714,214047,214047,[TikTok](https://tiktok.com/@impactforgood_)
Michael Mezz,Left-Leaning,199,28611,27753,3,9537,223130,223130,[TikTok](https://tiktok.com/@michael_mezz)
Cam Higby,Right-Leaning,-88,28471,-295038,20,1424,237361,237361,[TikTok](https://tiktok.com/@thecamhigby)
Michael Knowles,Right-Leaning,33,27788,-7656,48,579,306847,306847,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Hello America,Right-Leaning,77,27352,11539,32,855,173777,173777,[TikTok](https://tiktok.com/@helloamericasup)
Neverwoke,Right-Leaning,131,26436,22332,9,2937,272465,272465,[TikTok](https://www.tiktok.com/@never.woke)
CBS Mornings,Neutral,-120,24447,-511268,4,6112,655416,655416,[TikTok](https://tiktok.com/@cbsmornings)
Distill Social,Left-Leaning,-116,23900,-459711,21,1138,181533,181533,[TikTok](https://www.tiktok.com/@distillsocial)
James Talarico,Left-Leaning,-78,23719,-239938,1,23719,154663,154663,[TikTok](https://www.tiktok.com/@jamestalarico)
Hawk Podcast,Left-Leaning,29,21222,-12195,3,7074,148251,148251,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Kd Maga,Right-Leaning,92,21146,11222,3,7049,191969,191969,[TikTok](https://www.tiktok.com/@kaelandorr)
Quentin R. Jiles,Left-Leaning,-30,21028,-89721,3,7009,92912,92912,[TikTok](https://www.tiktok.com/@quentinjiles)
Earthjustice,Left-Leaning,199,20157,19468,2,10079,76420,76420,[TikTok](https://tiktok.com/@earthjustice)
ATTN:,Left-Leaning,267,20134,20060,5,4027,1737332,1737332,[TikTok](https://tiktok.com/@attn)
Duke Alexander Moore,Neutral,6,20103,-30885,4,5026,348984,348984,[TikTok](https://tiktok.com/@dukelovestaxes)
Craig Long,Right-Leaning,-73,19441,-186265,22,884,246015,246015,[TikTok](https://tiktok.com/@craiglong45)
Dr. Jennifer Lincoln,Left-Leaning,87,18997,9074,7,2714,148363,148363,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Ernest Crim III,Left-Leaning,-12,18724,-42440,12,1560,82245,82245,[TikTok](https://www.tiktok.com/@mrcrim3)
ABC7 Chicago,Neutral,94,18661,10554,2,9331,391570,391570,[TikTok](https://www.tiktok.com/@abc7chicago)
Andy Frisella,Right-Leaning,-30,18552,-72020,161,115,197227,197227,[TikTok](https://www.tiktok.com/@personal.excellence)
Heather Gardner,Left-Leaning,94,18218,10541,14,1301,150226,150226,[TikTok](https://tiktok.com/@heathergtv)
Reecie Colbert,Left-Leaning,76,18110,6484,15,1207,82017,82017,[TikTok](https://tiktok.com/@reeciecolbert)
Jessica (Ka) Burbank,Left-Leaning,-163,18024,-961394,9,2003,145750,145750,[TikTok](https://tiktok.com/@kaburbank)
Jobob Taeleifi,Right-Leaning,2,17613,-28677,9,1957,166490,166490,[TikTok](https://tiktok.com/@thejobob)
LatinUS,Neutral,-9,16729,-38815,1,16729,214516,214516,[TikTok](https://www.tiktok.com/@latinus_us)
Paola Ramos,Left-Leaning,-47,16521,-100434,3,5507,97987,97987,[TikTok](https://www.tiktok.com/@pa0ram0s)
Jon Root,Right-Leaning,25,16515,-11360,21,786,356069,356069,[TikTok](https://tiktok.com/@jonnyroot_)
RaeShanda Lias,Left-Leaning,,16425,,1,16425,62252,62252,[TikTok](https://www.tiktok.com/@shopaif)
Texas Scorecard,Right-Leaning,71,14486,3829,107,135,174093,174093,[TikTok](https://tiktok.com/@texasscorecard)
Haley Lickstein,Left-Leaning,-193,14208,-1475339,60,237,178765,178765,[TikTok](https://www.tiktok.com/@haleylickstein)
Mark Pocan,Left-Leaning,81,14179,5703,6,2363,198478,198478,[TikTok](https://tiktok.com/@repmarkpocan)
Kali Fontanilla,Right-Leaning,99,13276,8621,14,948,74344,74344,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
PatriotRebel,Right-Leaning,40,12153,-6638,35,347,86293,86293,[TikTok](https://www.tiktok.com/@patriotrebel2024)
Don Lemon,Left-Leaning,6,11876,-21429,1,11876,119760,119760,[TikTok](https://tiktok.com/@donlemon)
Sam Wiles,Left-Leaning,-95,11340,-206120,9,1260,59993,59993,[TikTok](https://www.tiktok.com/@votesamwiles)
TL Duryea,Left-Leaning,43,11196,-5591,32,350,87562,87562,[TikTok](https://tiktok.com/@tduryea)
Vox,Left-Leaning,-29,10735,-48939,19,565,155806,155806,[TikTok](https://tiktok.com/@vox)
Gretchen Whitmer,Left-Leaning,-131,10687,-340773,10,1069,115449,115449,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
Builder's Movement,Neutral,,10625,,4,2656,199970,199970,[TikTok](https://www.tiktok.com/@buildersmvt)
Trish Regan,Right-Leaning,-110,10443,-259757,1,10443,58818,58818,[TikTok](https://www.tiktok.com/@trishregan)
ecofran,Left-Leaning,91,10431,5806,3,3477,83039,83039,[TikTok](https://tiktok.com/@ecofran)
NBC Washington,Neutral,87,9593,4319,1,9593,49378,49378,[TikTok](https://www.tiktok.com/@nbcwashington)
Conservative Heat,Right-Leaning,-28,9217,-46430,48,192,145144,145144,[TikTok](https://tiktok.com/@conservativeheat)
Alex Cascio,Left-Leaning,50,9124,-3872,10,912,89400,89400,[TikTok](https://www.tiktok.com/@casalmon)
Tayhlor Coleman,Left-Leaning,-20,8820,-38049,4,2205,45109,45109,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
HearMeOutOnThis,Left-Leaning,-2,8732,-23868,5,1746,95817,95817,[TikTok](https://www.tiktok.com/@realprogressive11)
Grand Ole Evan,Right-Leaning,132,8349,6849,1,8349,56665,56665,[TikTok](https://www.tiktok.com/@grand_ole_evan)
victoriaalxndr,Left-Leaning,109,8317,5704,6,1386,37712,37712,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Allie Phillips,Left-Leaning,104,8067,5262,27,299,62539,62539,[TikTok](https://www.tiktok.com/@.allie.phillips)
Building Back Together,Left-Leaning,238,8014,7957,5,1603,71371,71371,[TikTok](https://tiktok.com/@buildingbacktogether)
Lawful Expat,Right-Leaning,-94,7884,-153850,23,343,238034,238034,[TikTok](https://www.tiktok.com/@lawfulexpat)
Somaya (arguablysomaya),Left-Leaning,,7750,,1,7750,24037,24037,[TikTok](https://www.tiktok.com/@arguablysomaya)
sabrina.sustainable.life,Left-Leaning,139,7451,6298,22,339,123063,123063,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
NBC South Florida,Neutral,27,7279,-8960,2,3640,301983,301983,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
New Evangelicals,Left-Leaning,106,7275,4890,6,1213,57048,57048,[TikTok](https://www.tiktok.com/@thenewevangelicals)
Jon Cooper - Counterpoint Politics,Left-Leaning,0,7199,-18307,14,514,55584,55584,[TikTok](https://tiktok.com/@counterpointpolitics)
Zooey Zephyr,Left-Leaning,,7088,,1,7088,47775,47775,[TikTok](https://www.tiktok.com/@zoandbehold)
JoJo From Jerz,Left-Leaning,38,7002,-5048,6,1167,46862,46862,[TikTok](https://tiktok.com/@JoJoFromJerz)
Garrison Hayes,Left-Leaning,85,6887,3420,1,6887,34525,34525,[TikTok](https://www.tiktok.com/@garrisonhayes)
Vice News,Left-Leaning,26,6877,-8052,8,860,159837,159837,[TikTok](https://tiktok.com/@vicenews)
Stacey Abrams,Left-Leaning,123,6825,5440,4,1706,37233,37233,[TikTok](https://tiktok.com/@staceyabrams)
Sari Beth Rosenberg,Left-Leaning,62,6546,583,44,149,116800,116800,[TikTok](https://www.tiktok.com/@saribethrose)
Whitney Plus Five,Right-Leaning,-67,6511,-80024,30,217,104152,104152,[TikTok](https://www.tiktok.com/@whitplusfive)
Chad Prather,Right-Leaning,33,6162,-5639,10,616,80222,80222,[TikTok](https://www.tiktok.com/@chadprather)
Sage Lenier,Left-Leaning,,6126,,1,6126,38588,38588,[TikTok](https://tiktok.com/@sagelenier)
Americans for Tax Fairness,Left-Leaning,74,6000,2164,10,600,70487,70487,[TikTok](https://tiktok.com/@4taxfairness)
The Aravosis Report,Left-Leaning,,5737,,1,5737,91047,91047,[TikTok](https://tiktok.com/@aravosis)
National Domestic Workers Alliance,Left-Leaning,214,5587,5516,2,2794,31859,31859,[TikTok](https://tiktok.com/@domesticworkersalliance)
Newsmax,Right-Leaning,30,5534,-5155,6,922,47965,47965,[TikTok](https://www.tiktok.com/@newsmaxtv)
Cody Dahler,Left-Leaning,-20,5521,-22847,2,2761,46064,46064,[TikTok](https://www.tiktok.com/@mrcodydahler)
Josh Greene - Josh the Progressive,Left-Leaning,62,5494,921,17,323,36475,36475,[TikTok](https://tiktok.com/@peacefulprogressive)
Ro Khanna,Left-Leaning,,5401,,1,5401,88061,88061,[TikTok](https://tiktok.com/@rokhannausa)
Matthew Rein,Left-Leaning,-108,5259,-138206,7,751,56234,56234,[TikTok](https://tiktok.com/@matthew.rein)
Florida Watch,Left-Leaning,44,4938,-1799,22,224,57437,57437,[TikTok](https://tiktok.com/@floridawatch)
Selina Wang,Neutral,41,4876,-2437,21,232,112905,112905,[TikTok](https://www.tiktok.com/@selinawangtv)
Aaron Geer,Right-Leaning,-71,4516,-60924,5,903,30647,30647,[TikTok](https://www.tiktok.com/@aaron.geer)
NBC 5 DFW,Neutral,,4449,,1,4449,118513,118513,[TikTok](https://www.tiktok.com/@nbcdfw)
That Union Laborer - Chelsea,Left-Leaning,49,4401,-1048,34,129,44247,44247,[TikTok](https://www.tiktok.com/@thatunionlaborer)
Jacob Simon,Neutral,,4377,,2,2189,25266,25266,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Dee Dee Curtis,Right-Leaning,-89,4373,-85916,2,2187,28824,28824,[TikTok](https://www.tiktok.com/@drdeedeecurtis)
Kat Abughazaleh,Left-Leaning,-14,4347,-17849,1,4347,29920,29920,[TikTok](https://tiktok.com/@katmabu)
Amber Starr,Right-Leaning,215,4288,4262,1,4288,17622,17622,[TikTok](https://tiktok.com/@starringamberr)
ABC News Live,Neutral,-238,4158,-1257350,2,2079,92227,92227,[TikTok](https://tiktok.com/@abcnewslive)
Black Tea News,Right-Leaning,-82,4133,-67646,36,115,39884,39884,[TikTok](https://www.tiktok.com/@blackteanews)
Social Security Works,Left-Leaning,100,4119,2742,6,687,29682,29682,[TikTok](https://tiktok.com/@socialsecurityworks)
Nachelle Davis,Left-Leaning,-29,3987,-21112,19,210,34043,34043,[TikTok](https://www.tiktok.com/@ogofthehrc)
Benjy Kusi,Left-Leaning,-17,3985,-17446,12,332,126375,126375,[TikTok](https://tiktok.com/@benjy_lookbook)
Charles Booker,Left-Leaning,-30,3750,-20961,2,1875,29443,29443,[TikTok](https://tiktok.com/@booker4ky)
Working Families Party,Left-Leaning,-145,3485,-200477,12,290,27136,27136,[TikTok](https://tiktok.com/@workingfamiliesparty)
Conservative News,Right-Leaning,83,3464,1606,24,144,87392,87392,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Marianne Williamson,Left-Leaning,-121,3356,-130296,11,305,38400,38400,[TikTok](https://tiktok.com/@marwilliamsonofficial)
ElloSteph,Left-Leaning,110,3326,2484,5,665,47202,47202,[TikTok](https://tiktok.com/@ellosteph)
NextGen America,Left-Leaning,89,2989,1571,9,332,51008,51008,[TikTok](https://tiktok.com/@nextgenamerica)
Call to Activism,Left-Leaning,-59,2972,-34302,4,743,19624,19624,[TikTok](https://www.tiktok.com/@calltoactivism)
RepresentUs,Left-Leaning,64,2836,373,15,189,27250,27250,[TikTok](https://www.tiktok.com/@representus)
Isaias Hernandez,Left-Leaning,29,2781,-3056,15,185,33659,33659,[TikTok](https://www.tiktok.com/@queerbrownvegan)
Alejandra Gomez,Left-Leaning,91,2764,1414,29,95,22834,22834,[TikTok](https://www.tiktok.com/@Lilnativegirll)
Kerry Robertson,Left-Leaning,-11,2735,-11981,11,249,15911,15911,[TikTok](https://tiktok.com/@kerr.bear3.0)
Truth Seeking Blondie,Right-Leaning,-148,2665,-180664,14,190,14132,14132,[TikTok](https://tiktok.com/@truthseekingblondie)
_awasanneh,Neutral,146,2426,2151,2,1213,15468,15468,[TikTok](https://tiktok.com/@_awasanneh)
United Nations,Neutral,107,2199,1417,7,314,38191,38191,[TikTok](https://www.tiktok.com/@unitednations)
Molly,Left-Leaning,73,2183,440,12,182,30042,30042,[TikTok](https://tiktok.com/@mollz_martini)
Bloomberg Business,Neutral,-141,2105,-157109,2,1053,59109,59109,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Yahoo Finance,Neutral,,2090,,5,418,147814,147814,[TikTok](https://tiktok.com/@yahoofinance)
Adam Schiff,Left-Leaning,-43,2060,-21794,4,515,73391,73391,[TikTok](https://www.tiktok.com/@adamschiff)
Amelia Montooth,Left-Leaning,-35,2056,-18553,7,294,24187,24187,[TikTok](https://tiktok.com/@ameliamontooth)
SEIU,Left-Leaning,84,2038,773,33,62,18607,18607,[TikTok](https://tiktok.com/@seiu_org)
TrumpLatinos,Right-Leaning,-74,1968,-35329,3,656,16606,16606,[TikTok](https://www.tiktok.com/@trumplatinos24)
Lili Rozco,Right-Leaning,,1944,,2,972,41775,41775,[TikTok](https://www.tiktok.com/@liliorozco.7)
Ruben Gallego,Left-Leaning,,1851,,2,926,21571,21571,[TikTok](https://www.tiktok.com/@rubengallegoaz)
Head in the Office,Left-Leaning,38,1835,-1027,2,918,13368,13368,[TikTok](https://www.tiktok.com/@headintheoffice)
Girl and The Gov,Left-Leaning,27,1810,-2096,53,34,36648,36648,[TikTok](https://www.tiktok.com/@girlandthegov)
Pissed Magistus,Left-Leaning,,1689,,1,1689,9330,9330,[TikTok](https://www.tiktok.com/@pissedmagistus)
Reproductive Freedom for All (NARAL),Left-Leaning,40,1644,-1112,19,87,15343,15343,[TikTok](https://www.tiktok.com/@reprofreedomforall)
Kes,Left-Leaning,90,1626,827,1,1626,5750,5750,[TikTok](https://tiktok.com/@kes.gg)
Ed Galvatron Paris,Right-Leaning,,1522,,2,761,7931,7931,[TikTok](https://www.tiktok.com/@edgalvatronparis)
Millennial Report,Left-Leaning,-28,1429,-12444,2,715,16818,16818,[TikTok](https://www.tiktok.com/@millennialreport)
Haleeyy,Right-Leaning,4,1420,-4604,16,89,11457,11457,[TikTok](https://www.tiktok.com/@__haleeyy)
Mr. Beat,Left-Leaning,43,1407,-975,4,352,12436,12436,[TikTok](https://tiktok.com/@iammrbeat)
Red Wine and Blue,Left-Leaning,40,1343,-1074,14,96,8607,8607,[TikTok](https://tiktok.com/@redwineblueusa)
Tiffany Fanae Butler,Right-Leaning,-13,1278,-7743,2,639,6148,6148,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
Women's March,Left-Leaning,13,1258,-2949,8,157,12779,12779,[TikTok](https://tiktok.com/@womensmarch)
AFL-CIO,Left-Leaning,-47,1255,-16986,8,157,7702,7702,[TikTok](https://www.tiktok.com/@aflcio)
Schuyler Bailar - pinkmantaray,Left-Leaning,,1250,,4,313,7042,7042,[TikTok](https://tiktok.com/@pinkmantaray)
LiveNOW from FOX,Right-Leaning,-193,1216,-254755,2,608,80613,80613,[TikTok](https://tiktok.com/@livenowfox)
The Hill,Neutral,-35,1210,-12517,2,605,33372,33372,[TikTok](https://tiktok.com/@thehillpolitics)
Felice,Left-Leaning,45,1163,-707,17,68,24624,24624,[TikTok](https://tiktok.com/@agirlhazznoname)
Avery Warwick,Right-Leaning,,1062,,7,152,9119,9119,[TikTok](https://tiktok.com/@its.avery.warwick)
Gregory Pittman,Left-Leaning,21,1036,-1824,5,207,7754,7754,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
Noticias para Inmigrantes,Left-Leaning,112,1015,709,73,14,48474,48474,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
