entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
60 Minutes,Neutral,,2868506,,6,478084,31937256,31937256,[TikTok](https://tiktok.com/@60minutes)
Anthony Raimondi,Right-Leaning,2,2751006,167791,100,27510,11814494,11814494,[TikTok](https://www.tiktok.com/@conservativeant2.0)
Tucker Carlson,Right-Leaning,-10,2688023,-1040153,22,122183,30435907,30435907,[TikTok](https://tiktok.com/@tuckercarlson)
David Pakman Show,Left-Leaning,25,2478531,1158432,178,13924,21997530,21997530,[TikTok](https://tiktok.com/@davidpakmanshow)
Daily Wire,Right-Leaning,110,2375529,2049494,75,31674,20483748,20483748,[TikTok](https://tiktok.com/@dailywire)
Date Right Stuff,Right-Leaning,-33,2337675,-10137095,23,101638,34512562,34512562,[TikTok](https://tiktok.com/@daterightstuff)
Amanda Tietz,Left-Leaning,26,2201211,1040215,51,43161,13788488,13788488,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Piers Morgan Uncensored,Right-Leaning,96,1908610,1519060,19,100453,21712556,21712556,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Free State of Florida,Right-Leaning,86,1869698,1427530,67,27906,14852951,14852951,[TikTok](https://tiktok.com/@freestateofflorida)
NBC10 Boston,Neutral,,1852623,,2,926312,24061728,24061728,[TikTok](https://www.tiktok.com/@nbc10boston)
David Gokhshtein,Right-Leaning,296,1825846,1814305,38,48049,15170933,15170933,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Democratic Governors Association (DGA),Left-Leaning,88,1811385,1394040,75,24152,10105879,10105879,[TikTok](https://tiktok.com/@demgovs)
Jeffery Mead,Right-Leaning,2,1763400,-125681,49,35988,10710810,10710810,[TikTok](https://tiktok.com/@the_jefferymead)
Gaydar,Left-Leaning,5,1734779,176126,7,247826,8757879,8757879,[TikTok](https://www.tiktok.com/@gaydar.show)
WFF News,Right-Leaning,52,1732957,1132527,15,115530,12443356,12443356,[TikTok](https://tiktok.com/@wffnews)
Newsweek,Neutral,-11,1728064,-804606,149,11598,34593845,34593845,[TikTok](https://tiktok.com/@newsweek)
Candace Owens,Right-Leaning,145,1672084,1515485,5,334417,11749823,11749823,[TikTok](https://www.tiktok.com/@candaceoshow)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-11,1582748,-890490,54,29310,14476340,14476340,[TikTok](https://www.tiktok.com/@joepags)
The Washington Post,Neutral,5,1580260,129485,41,38543,13159125,13159125,[TikTok](https://tiktok.com/@washingtonpost)
Reuters,Neutral,-2,1551845,-31620,92,16868,37065789,37065789,[TikTok](https://www.tiktok.com/@reuters)
CTVNews,Neutral,161,1502615,1381915,15,100174,8293954,8293954,[TikTok](https://www.tiktok.com/@ctvnews)
Hal for NY,Left-Leaning,108,1440649,1198619,26,55410,13255288,13255288,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Brian Tyler Cohen,Left-Leaning,-11,1431951,-643877,75,19093,9283798,9283798,[TikTok](https://tiktok.com/@briantylercohen)
HYGO News,Right-Leaning,-2,1419928,-52758,622,2283,35484510,35484510,[TikTok](https://www.tiktok.com/@hygonews)
Jesse Watters,Right-Leaning,-9,1394106,-418606,65,21448,9960396,9960396,[TikTok](https://tiktok.com/@jessebwatters)
Andr3wsky,Left-Leaning,10,1365317,263828,25,54613,6921934,6921934,[TikTok](https://www.tiktok.com/@andr3wsky)
Andra Berghoff,Left-Leaning,-40,1348314,-3268829,44,30643,16125337,16125337,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Univision Noticias,Neutral,296,1337953,1329860,9,148661,30335575,30335575,[TikTok](https://www.tiktok.com/@uninoticias)
Ariana Jasmine Afshar,Left-Leaning,62,1336259,883920,69,19366,7420044,7420044,[TikTok](https://tiktok.com/@arianajasmine___)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,58,1266760,812231,83,15262,16624464,16624464,[TikTok](https://tiktok.com/@dccc)
Dave Jorgenson,Neutral,11,1249538,273132,19,65765,10077728,10077728,[TikTok](https://www.tiktok.com/@davejorgenson)
The Associated Press (AP),Neutral,-4,1242434,-146150,104,11946,23330143,23330143,[TikTok](https://tiktok.com/@apnews)
Ding News,Right-Leaning,5,1231987,168681,40,30800,11208684,11208684,[TikTok](https://www.tiktok.com/@dingnewscorp)
Doxielvr,Right-Leaning,6,1225000,184933,91,13462,4931223,4931223,[TikTok](https://www.tiktok.com/@doxielvr)
Adam Mockler,Left-Leaning,162,1208369,1117394,17,71081,11450917,11450917,[TikTok](https://tiktok.com/@adammockler)
Christian Maldonado,Left-Leaning,-33,1180257,-1622273,12,98355,7472868,7472868,[TikTok](https://tiktok.com/@christianjmaldonado)
Kentuckygirl,Right-Leaning,8,1152096,191239,355,3245,11198913,11198913,[TikTok](https://www.tiktok.com/@kentucky_girll_)
Alex Pearlman,Left-Leaning,-41,1097311,-2003301,19,57753,4542385,4542385,[TikTok](https://tiktok.com/@pearlmania500)
News Nation,Neutral,106,1095872,897968,16,68492,20546263,20546263,[TikTok](https://www.tiktok.com/@newsnationnow)
JD Vance,Right-Leaning,-45,1084834,-2470223,12,90403,7544179,7544179,[TikTok](https://www.tiktok.com/@jd)
Mark Kaye,Right-Leaning,-2,1078469,38111,27,39943,10483863,10483863,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Brut America,Neutral,-29,1049004,-980344,271,3871,20894628,20894628,[TikTok](https://tiktok.com/@brutamerica)
DailyDose Of Masculinity,Right-Leaning,-47,1041013,-2332002,15,69401,9819917,9819917,[TikTok](https://www.tiktok.com/@men_world_)
Allie O’Brien,Left-Leaning,21,1024656,345395,33,31050,5495548,5495548,[TikTok](https://tiktok.com/@allie_202_)
News Doode,Left-Leaning,58,1008192,611729,40,25205,7281547,7281547,[TikTok](https://www.tiktok.com/@my_doode)
Your Favorite Guy,Left-Leaning,70,1002097,682938,41,24441,4654604,4654604,[TikTok](https://tiktok.com/@yourfavoriteguy)
Imani Barbarin - Crutches and Spice,Left-Leaning,42,991430,537774,89,11140,5051321,5051321,[TikTok](https://www.tiktok.com/@crutches_and_spice)
The Comments Section,Right-Leaning,2,968595,60938,28,34593,5691514,5691514,[TikTok](https://www.tiktok.com/@thecommentssection)
Betches News,Left-Leaning,109,935606,767818,18,51978,4944453,4944453,[TikTok](https://www.tiktok.com/@betches_news)
James Talarico,Left-Leaning,2,932893,81685,8,116612,4536335,4536335,[TikTok](https://www.tiktok.com/@jamestalarico)
More Perfect Union,Left-Leaning,-21,909859,-347572,61,14916,6070850,6070850,[TikTok](https://tiktok.com/@moreperfectunion)
Luke Beasley,Left-Leaning,260,898016,887784,37,24271,7541876,7541876,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Eric Burnett,Left-Leaning,-16,882836,-196211,25,35313,4736699,4736699,[TikTok](https://www.tiktok.com/@dr.eric.b)
Alexis and Dean,Neutral,-3,880882,-26007,26,33880,11171567,11171567,[TikTok](https://www.tiktok.com/@alexisanddean)
Michael Solakiewicz,Right-Leaning,53,867632,492061,196,4427,10785907,10785907,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Jess Craven,Left-Leaning,36,852340,403206,62,13747,3460495,3460495,[TikTok](https://tiktok.com/@jesscraven101)
"Tom Powell, Jr.",Left-Leaning,-46,830359,-1358609,435,1909,8583911,8583911,[TikTok](https://tiktok.com/@tompowelljr)
Alexandria Ocasio-Cortez,Left-Leaning,220,804457,783577,22,36566,5515600,5515600,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Meghan Elinor,Right-Leaning,22,746320,265047,59,12649,6792632,6792632,[TikTok](https://www.tiktok.com/@meghanelinor)
Victor Nieves,Right-Leaning,25,744573,277665,39,19092,4880527,4880527,[TikTok](https://www.tiktok.com/@notvictornieves)
The Recount,Left-Leaning,29,741549,289013,75,9887,7106192,7106192,[TikTok](https://tiktok.com/@therecount)
Robert Reich,Left-Leaning,99,735707,577513,45,16349,3999435,3999435,[TikTok](https://tiktok.com/@rbreich)
Danielle Ann,Left-Leaning,-43,729946,-751515,89,8202,2956394,2956394,[TikTok](https://tiktok.com/@chasingoz)
Elissa Slotkin,Left-Leaning,372,724103,723888,4,181026,7575771,7575771,[TikTok](https://www.tiktok.com/@elissaslotkinhq)
Isabel Brown,Right-Leaning,-8,702344,-101173,21,33445,6353582,6353582,[TikTok](https://tiktok.com/@theisabelbrown)
Casey Mama Sissie,Left-Leaning,100,701448,550010,41,17108,3334519,3334519,[TikTok](https://tiktok.com/@mamasissiesays)
Blake Neff,Right-Leaning,-11,701415,-104309,30,23381,10144285,10144285,[TikTok](https://www.tiktok.com/@therealblakeneff)
Good Trouble - Sam Rosenholtz,Left-Leaning,-36,693403,-510617,50,13868,4586490,4586490,[TikTok](https://www.tiktok.com/@goodtrouble_)
Joy-Ann Reid,Left-Leaning,0,682525,102752,89,7669,3381683,3381683,[TikTok](https://www.tiktok.com/@joyreidofficial)
Kiera Spann,Left-Leaning,59,681541,435271,30,22718,3348464,3348464,[TikTok](https://tiktok.com/@famousblonde)
Riley Gaines Barker,Right-Leaning,51,655790,374411,5,131158,4017748,4017748,[TikTok](https://www.tiktok.com/@rileygaines)
Joshua Doss,Left-Leaning,-51,655220,-823007,31,21136,3370001,3370001,[TikTok](https://www.tiktok.com/@doss.discourse)
Ben Shapiro,Right-Leaning,23,654923,217868,33,19846,6049179,6049179,[TikTok](https://www.tiktok.com/@real.benshapiro)
Distill Social,Left-Leaning,47,651384,369537,54,12063,4081397,4081397,[TikTok](https://www.tiktok.com/@distillsocial)
Chris Mowrey,Left-Leaning,-84,650128,-3803681,48,13544,2440488,2440488,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Brett Cooper,Right-Leaning,152,646177,597464,10,64618,4889278,4889278,[TikTok](https://tiktok.com/@brettcooper_)
Conscious Lee - George Lee Jr,Left-Leaning,-51,623815,-817353,76,8208,3327291,3327291,[TikTok](https://tiktok.com/@theconsciouslee)
Maggie Reed,Left-Leaning,-34,617435,-351396,63,9801,2839837,2839837,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Hail the King,Right-Leaning,-65,586613,-1344674,42,13967,2686496,2686496,[TikTok](https://www.tiktok.com/@hailtheking23)
Greg Johnstone,Left-Leaning,-25,580099,-229348,19,30532,4169994,4169994,[TikTok](https://tiktok.com/@johnstone.gregory)
Yeganeh Mafaher,Left-Leaning,-18,576259,-122405,51,11299,2502553,2502553,[TikTok](https://www.tiktok.com/@littleyeg)
Olivia Julianna,Left-Leaning,-22,551407,-194361,35,15754,3397695,3397695,[TikTok](https://tiktok.com/@0liviaJulianna)
Terrence K. Williams,Right-Leaning,-56,550158,-842614,15,36677,3015241,3015241,[TikTok](https://www.tiktok.com/@terrencekwilliams)
Brandon Tatum,Right-Leaning,-26,546229,-231594,38,14374,4554730,4554730,[TikTok](https://tiktok.com/@theofficertatum)
CBS Mornings,Neutral,57,522028,322532,8,65254,7141872,7141872,[TikTok](https://tiktok.com/@cbsmornings)
Jack Schlossberg,Left-Leaning,-40,516631,-444074,24,21526,3262186,3262186,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Jess Piper,Left-Leaning,38,515514,241852,50,10310,2786039,2786039,[TikTok](https://tiktok.com/@jesspipermo)
Jamelle Bouie,Left-Leaning,-18,506821,-65727,55,9215,2713983,2713983,[TikTok](https://tiktok.com/@jamellebouie)
Crooked Media,Left-Leaning,-11,505587,5500,99,5107,6790431,6790431,[TikTok](https://tiktok.com/@crookedmedia)
Angel Barragan,Left-Leaning,58,493437,306885,50,9869,4237685,4237685,[TikTok](https://tiktok.com/@senor_barragan)
Bloomberg Politics,Neutral,209,492414,479781,12,41035,12354060,12354060,[TikTok](https://tiktok.com/@bloombergpolitics)
Jeff Jackson,Left-Leaning,45,487602,278709,3,162534,3006257,3006257,[TikTok](https://tiktok.com/@jeffjacksonnc)
The Wall Street Journal,Neutral,38,485465,251556,3,161822,5183972,5183972,[TikTok](https://www.tiktok.com/@wallstreetjournal)
CSPAN,Neutral,178,485450,461993,20,24273,6424232,6424232,[TikTok](https://tiktok.com/@cspanofficial)
Quentin R. Jiles,Left-Leaning,-27,479994,-110291,79,6076,1830219,1830219,[TikTok](https://www.tiktok.com/@quentinjiles)
BloxCast,Neutral,-49,477043,-450121,29,16450,3470797,3470797,[TikTok](https://www.tiktok.com/@bloxcast_)
The Independent,Neutral,-44,467936,-373548,121,3867,9786951,9786951,[TikTok](https://www.tiktok.com/@independent)
Jimmy Kimmel Live,Left-Leaning,14,464963,128675,2,232482,3829893,3829893,[TikTok](https://www.tiktok.com/@jimmykimmellive)
ABC7 LA,Neutral,,464201,,1,464201,3357285,3357285,[TikTok](https://www.tiktok.com/@abc7la)
Luke David Johnson,Neutral,108,446580,367903,27,16540,3722962,3722962,[TikTok](https://tiktok.com/@lukedavidjohnson)
Topher,Right-Leaning,67,432527,282162,16,27033,3771994,3771994,[TikTok](https://www.tiktok.com/@tophertownmusic)
Kenny Walden - 2rawtooreal,Left-Leaning,-9,414524,-30376,47,8820,1730550,1730550,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Chris Glover - Generic Art Dad,Left-Leaning,88,383728,284480,21,18273,1911388,1911388,[TikTok](https://tiktok.com/@genericartdad)
Randy Blue Dad,Left-Leaning,-73,371427,-865880,19,19549,1971744,1971744,[TikTok](https://www.tiktok.com/@randybluedad)
The Trumpest,Right-Leaning,-39,359222,-279588,54,6652,4269233,4269233,[TikTok](https://tiktok.com/@thetrumpest)
Alicia Luncheon,Left-Leaning,-105,352693,-2545737,34,10373,2238525,2238525,[TikTok](https://tiktok.com/@theluncheonlawyer)
The Tennessee Holler,Left-Leaning,-8,348215,-76559,253,1376,3298120,3298120,[TikTok](https://www.tiktok.com/@thetnholler)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-60,345862,-573866,68,5086,2295596,2295596,[TikTok](https://www.tiktok.com/@travelingnurse)
Jessica Valenti,Left-Leaning,-12,345768,-89094,29,11923,1535016,1535016,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Clarkson Lawson,Right-Leaning,-37,342562,-189819,13,26351,2483183,2483183,[TikTok](https://tiktok.com/@clarksonlawson)
Elizabeth Booker Houston - Bookers Squared,Left-Leaning,56,342167,191278,51,6709,1616496,1616496,[TikTok](https://www.tiktok.com/@bookersquared)
David Boomer,Left-Leaning,6,339329,42175,79,4295,1313735,1313735,[TikTok](https://tiktok.com/@empathytour)
Tayhlor Coleman,Left-Leaning,-26,325259,-135493,34,9566,1564948,1564948,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
CBS Evening News,Neutral,,321182,,6,53530,3029597,3029597,[TikTok](https://tiktok.com/@cbseveningnews)
Kd Maga,Right-Leaning,126,318327,277999,13,24487,4204354,4204354,[TikTok](https://www.tiktok.com/@kaelandorr)
Marcus DiPaola,Neutral,-42,313623,-212018,32,9801,3076799,3076799,[TikTok](https://tiktok.com/@marcus.dipaola)
Kay,Right-Leaning,346,312092,312028,8,39012,2159344,2159344,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
Zak Kimball,Left-Leaning,85,308240,222854,7,44034,2716309,2716309,[TikTok](https://www.tiktok.com/@zak.kimball)
TrumpLatinos,Right-Leaning,60,307693,181518,59,5215,4779785,4779785,[TikTok](https://www.tiktok.com/@trumplatinos24)
Isaiah Martin,Left-Leaning,-10,299475,-42887,23,13021,2826080,2826080,[TikTok](https://tiktok.com/@isaiahrmartin)
USA2024,Right-Leaning,-80,297463,-709569,19,15656,2380732,2380732,[TikTok](https://tiktok.com/@2024usa)
Andre White,Left-Leaning,-50,297318,-243593,26,11435,1763784,1763784,[TikTok](https://tiktok.com/@blackkout___)
Forbes,Neutral,113,276868,231634,65,4260,3756120,3756120,[TikTok](https://www.tiktok.com/@forbes)
James Ray,Left-Leaning,-42,275737,-197949,30,9191,955230,955230,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,-42,275737,-197949,30,9191,955230,955230,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
PBS News Hour,Neutral,104,272182,223859,33,8248,3489464,3489464,[TikTok](https://tiktok.com/@pbsnews)
Leigh McGowan,Left-Leaning,-25,267800,-131078,38,7047,1170072,1170072,[TikTok](https://tiktok.com/@iampoliticsgirl)
Sam Wiles,Left-Leaning,-69,263323,-498552,28,9404,1304017,1304017,[TikTok](https://www.tiktok.com/@votesamwiles)
Attorney Ryan,Left-Leaning,94,255091,194842,25,10204,2762387,2762387,[TikTok](https://tiktok.com/@attorneyryan)
Russell Brand,Right-Leaning,-4,254905,-7251,27,9441,2676330,2676330,[TikTok](https://www.tiktok.com/@russellbrand)
Nikita Redkar Dumptruck,Left-Leaning,-45,254284,-211422,23,11056,1733938,1733938,[TikTok](https://tiktok.com/@nikitadumptruck)
Lawful Expat,Right-Leaning,116,253328,217478,101,2508,3006104,3006104,[TikTok](https://www.tiktok.com/@lawfulexpat)
Tucker Carlson Network,Right-Leaning,154,249695,233063,4,62424,2383951,2383951,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Laurenzo Adesso,Left-Leaning,82,236286,171042,31,7622,1761505,1761505,[TikTok](https://tiktok.com/@adesso.laurenzo)
ABC World News Tonight,Neutral,160,231132,217754,7,33019,4397890,4397890,[TikTok](https://www.tiktok.com/@abcworldnews)
Chad Prather,Right-Leaning,0,228395,11182,41,5571,1471664,1471664,[TikTok](https://www.tiktok.com/@chadprather)
Davidson Boswell,Left-Leaning,27,228062,74795,37,6164,1467841,1467841,[TikTok](https://www.tiktok.com/@davidsonboswell)
Judge Jeanine Pirro,Right-Leaning,-4,227270,1150,18,12626,1958825,1958825,[TikTok](https://www.tiktok.com/@jeanine.pirro2)
Brian Baez,Left-Leaning,-90,227028,-690117,29,7829,1446885,1446885,[TikTok](https://www.tiktok.com/@mentallydivine)
Josh Greene - Josh the Progressive,Left-Leaning,-33,226799,-152594,12,18900,1728473,1728473,[TikTok](https://tiktok.com/@peacefulprogressive)
Jon Cooper - Counterpoint Politics,Left-Leaning,8,222933,37477,15,14862,1318636,1318636,[TikTok](https://tiktok.com/@counterpointpolitics)
Gen-Z for Change,Left-Leaning,69,220474,147145,46,4793,1168853,1168853,[TikTok](https://tiktok.com/@genzforchange)
Heidy Torres,Left-Leaning,47,215864,116029,95,2272,2072351,2072351,[TikTok](https://tiktok.com/@heidytorr)
Jamira Burley,Left-Leaning,16,213506,55191,53,4028,1350117,1350117,[TikTok](https://tiktok.com/@jawnontheinternet)
Parker Sedgwick,Left-Leaning,,209445,,1,209445,1407061,1407061,[TikTok](https://www.tiktok.com/@parkergetajob)
Call to Activism,Left-Leaning,-32,209284,-118654,10,20928,2197016,2197016,[TikTok](https://www.tiktok.com/@calltoactivism)
Pete Buttigieg,Left-Leaning,-71,193966,-323870,4,48492,1558313,1558313,[TikTok](https://www.tiktok.com/@petebuttigieg)
The Guardian,Neutral,-29,189275,-103490,17,11134,4345312,4345312,[TikTok](https://www.tiktok.com/@guardian)
The Lincoln Project,Left-Leaning,-36,188022,-147712,27,6964,986534,986534,[TikTok](https://www.tiktok.com/@thelincolnproject)
Millennial Mia,Left-Leaning,118,186302,160709,6,31050,1478564,1478564,[TikTok](https://www.tiktok.com/@millennial.mia)
Benny Johnson,Right-Leaning,-27,182633,-91731,33,5534,1589218,1589218,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
The Economist,Neutral,91,181405,142853,4,45351,1141191,1141191,[TikTok](https://www.tiktok.com/@theeconomist)
Just Wayne,Left-Leaning,-47,179056,-201046,80,2238,1203619,1203619,[TikTok](https://www.tiktok.com/@justwaynecreative)
The National Desk,Right-Leaning,27,175212,53663,186,942,2611048,2611048,[TikTok](https://www.tiktok.com/@tndtok)
PoliticsJOE,Left-Leaning,1,171202,1888,34,5035,2276100,2276100,[TikTok](https://tiktok.com/@politicsjoe)
Last Week Tonight with John Oliver,Left-Leaning,3,168163,2869,16,10510,1647138,1647138,[TikTok](https://tiktok.com/@lastweektonighthbo)
Daria Rose,Left-Leaning,-77,166506,-321490,14,11893,1079458,1079458,[TikTok](https://www.tiktok.com/@dariarosereal)
Logan Dubil,Right-Leaning,,163363,,2,81682,1341142,1341142,[TikTok](https://www.tiktok.com/@thelogandubil)
Sherrod Brown,Left-Leaning,37,156514,64709,84,1863,1335830,1335830,[TikTok](https://www.tiktok.com/@sherrodbrown)
Climate Power,Left-Leaning,91,156168,122392,33,4732,787913,787913,[TikTok](https://tiktok.com/@climatepower)
The JAAM,Left-Leaning,-44,155387,-143964,10,15539,633112,633112,[TikTok](https://www.tiktok.com/@jwilliamj)
Adam Schiff,Left-Leaning,190,154037,150207,43,3582,1571623,1571623,[TikTok](https://www.tiktok.com/@adamschiff)
Claudio Vallejo,Left-Leaning,50,151182,83637,37,4086,1023556,1023556,[TikTok](https://tiktok.com/@whatsupcv)
Matthew Rein,Left-Leaning,-93,150218,-410568,56,2682,984484,984484,[TikTok](https://tiktok.com/@matthew.rein)
Sofia Ongele,Left-Leaning,-148,149605,-1495321,14,10686,494521,494521,[TikTok](https://tiktok.com/@sewpheeyuh)
Rl,Right-Leaning,96,149415,119047,7,21345,1224293,1224293,[TikTok](https://www.tiktok.com/@republican.latina)
The Banned Beard,Right-Leaning,-16,147792,-32176,65,2274,855661,855661,[TikTok](https://www.tiktok.com/@thebannedbeard5)
Ohhh That’s Rich,Left-Leaning,-3,146375,-5547,6,24396,812351,812351,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Caulin Donaldson,Neutral,-34,139265,-81924,15,9284,2420566,2420566,[TikTok](https://www.tiktok.com/@trashcaulin)
The Story of 2024,Left-Leaning,-93,135398,-377136,31,4368,674853,674853,[TikTok](https://www.tiktok.com/@thestoryof20242)
Whitney Plus Five,Right-Leaning,81,133041,99354,99,1344,1685358,1685358,[TikTok](https://www.tiktok.com/@whitplusfive)
Zeteo,Left-Leaning,,130896,,1,130896,1372895,1372895,[TikTok](https://www.tiktok.com/@zeteonews)
Victoria Hammett,Left-Leaning,-62,129168,-210236,15,8611,784749,784749,[TikTok](https://tiktok.com/@victoriahammett)
Whitney Roberts,Left-Leaning,-54,128623,-157677,35,3675,873516,873516,[TikTok](https://www.tiktok.com/@thewokemama)
