entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
CSPAN,Neutral,-7,2310503,-558987,50,46210,37339760,37339760,[TikTok](https://tiktok.com/@cspanofficial)
David Pakman Show,Left-Leaning,36,2302618,1345865,170,13545,23097136,23097136,[TikTok](https://tiktok.com/@davidpakmanshow)
Good Trouble - Sam Rosenholtz,Left-Leaning,-11,2075257,-942365,58,35780,12955515,12955515,[TikTok](https://www.tiktok.com/@goodtrouble_)
LiveNOW from FOX,Right-Leaning,46,2073329,1241440,46,45072,45220141,45220141,[TikTok](https://tiktok.com/@livenowfox)
Jasmine Crockett,Left-Leaning,-4,2062706,-53862,9,229190,10042698,10042698,[TikTok](https://tiktok.com/@jasmineforus)
Metro,Neutral,-1,1959277,-50683,65,30143,39807868,39807868,[TikTok](https://tiktok.com/@metrouk)
Marcus DiPaola,Neutral,-26,1880868,-3574239,46,40888,12694070,12694070,[TikTok](https://tiktok.com/@marcus.dipaola)
Andra Berghoff,Left-Leaning,-11,1833021,-490904,42,43643,11420943,11420943,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Cory Booker,Left-Leaning,145,1809686,1651236,45,40215,10700295,10700295,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
Dash Dobrofsky,Left-Leaning,-11,1781284,-482511,27,65973,12478077,12478077,[TikTok](https://www.tiktok.com/@dashdobrofsky)
ABC News Live,Neutral,59,1728509,1141160,108,16005,21633366,21633366,[TikTok](https://tiktok.com/@abcnewslive)
Bernie Sanders,Left-Leaning,-22,1728108,-1436711,20,86405,9073368,9073368,[TikTok](https://www.tiktok.com/@bernie)
Anthony Raimondi,Right-Leaning,-13,1726361,-489130,121,14267,8596855,8596855,[TikTok](https://www.tiktok.com/@conservativeant2.0)
The National Desk,Right-Leaning,12,1681789,506881,469,3586,30553387,30553387,[TikTok](https://www.tiktok.com/@tndtok)
Andr3wsky,Left-Leaning,-9,1666425,-253530,29,57463,7330633,7330633,[TikTok](https://www.tiktok.com/@andr3wsky)
Tucker Carlson,Right-Leaning,17,1499564,452612,20,74978,15036660,15036660,[TikTok](https://tiktok.com/@tuckercarlson)
More Perfect Union,Left-Leaning,70,1489259,1069016,69,21583,10975093,10975093,[TikTok](https://tiktok.com/@moreperfectunion)
Hawk Podcast,Left-Leaning,279,1465620,1452678,197,7440,10325485,10325485,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Daily Wire,Right-Leaning,96,1465588,1194671,66,22206,15574742,15574742,[TikTok](https://tiktok.com/@dailywire)
Doxielvr,Right-Leaning,-16,1435776,-575919,105,13674,6213536,6213536,[TikTok](https://www.tiktok.com/@doxielvr)
CBS Mornings,Neutral,8,1380191,293799,179,7711,25497886,25497886,[TikTok](https://tiktok.com/@cbsmornings)
Riley Gaines Barker,Right-Leaning,-9,1379368,-169052,9,153263,8146690,8146690,[TikTok](https://www.tiktok.com/@rileygaines)
Pete Buttigieg,Left-Leaning,132,1349022,1194887,6,224837,6739901,6739901,[TikTok](https://www.tiktok.com/@petebuttigieg)
Dylan Page,Neutral,,1297082,,2,648541,11854007,11854007,[TikTok](https://www.tiktok.com/@dylan.page)
Turning Point USA,Right-Leaning,68,1293694,895395,30,43123,15294847,15294847,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-19,1253247,-631754,49,25576,11388692,11388692,[TikTok](https://www.tiktok.com/@joepags)
PBS News Hour,Neutral,78,1181497,864843,86,13738,9148769,9148769,[TikTok](https://tiktok.com/@pbsnews)
Keith Edwards,Left-Leaning,294,1162397,1155773,26,44708,4875934,4875934,[TikTok](https://www.tiktok.com/@keithedwards)
The Tennessee Holler,Left-Leaning,-5,1129691,-106888,409,2762,11495968,11495968,[TikTok](https://www.tiktok.com/@thetnholler)
Tim Walz,Left-Leaning,,1093524,,7,156218,4250751,4250751,[TikTok](https://www.tiktok.com/@timwalz)
Dean Withers,Left-Leaning,-29,1075463,-1014974,3,358488,5595769,5595769,[TikTok](https://www.tiktok.com/@itsdeaann)
Alexandria Ocasio-Cortez,Left-Leaning,-11,1073765,-258254,15,71584,5922617,5922617,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Greg Johnstone,Left-Leaning,40,1071361,516935,16,66960,6896022,6896022,[TikTok](https://tiktok.com/@johnstone.gregory)
The Washington Post,Neutral,8,1020797,100636,32,31900,10990783,10990783,[TikTok](https://tiktok.com/@washingtonpost)
Reuters,Neutral,110,961667,784988,111,8664,11760679,11760679,[TikTok](https://www.tiktok.com/@reuters)
Your Favorite Guy,Left-Leaning,-18,937249,-426705,133,7047,3775778,3775778,[TikTok](https://tiktok.com/@yourfavoriteguy)
Megyn Kelly,Right-Leaning,-42,897621,-1822200,44,20400,14090205,14090205,[TikTok](https://www.tiktok.com/@megynkellyshow)
Jack Schlossberg,Left-Leaning,122,889003,749197,24,37042,4914278,4914278,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Melanie Stansbury,Left-Leaning,42,880712,408151,13,67747,4352517,4352517,[TikTok](https://tiktok.com/@repstansbury)
Maggie Reed,Left-Leaning,16,830703,112358,53,15674,4447418,4447418,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Mark Kelly,Left-Leaning,,827805,,8,103476,5616471,5616471,[TikTok](https://www.tiktok.com/@captmarkkelly)
Robert Garcia,Left-Leaning,-10,814578,-235169,9,90509,3157723,3157723,[TikTok](https://tiktok.com/@robertgarcia)
Candace Owens,Right-Leaning,,758430,,20,37922,7676043,7676043,[TikTok](https://www.tiktok.com/@candaceoshow)
Piers Morgan Uncensored,Right-Leaning,-17,732651,-404514,20,36633,13728957,13728957,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Jesse Watters,Right-Leaning,-47,710620,-1561493,67,10606,7084929,7084929,[TikTok](https://tiktok.com/@jessebwatters)
I've Had It Podcast,Left-Leaning,354,705791,704693,2,352896,5032673,5032673,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Bloomberg Politics,Neutral,30,692572,185509,70,9894,24566433,24566433,[TikTok](https://tiktok.com/@bloombergpolitics)
Amanda Tietz,Left-Leaning,-29,687887,-666423,61,11277,4730274,4730274,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Ro Khanna,Left-Leaning,-2,677259,-174794,20,33863,5656687,5656687,[TikTok](https://tiktok.com/@rokhannausa)
Alicia Luncheon,Left-Leaning,98,672994,502074,21,32047,5222983,5222983,[TikTok](https://tiktok.com/@theluncheonlawyer)
Christian Maldonado,Left-Leaning,-43,658607,-1121524,7,94087,3719384,3719384,[TikTok](https://tiktok.com/@christianjmaldonado)
Adam Mockler,Left-Leaning,77,653927,442126,21,31139,4483986,4483986,[TikTok](https://tiktok.com/@adammockler)
Lisandra Vazquez,Left-Leaning,41,639131,246703,10,63913,4888121,4888121,[TikTok](https://tiktok.com/@lisandravcomedy)
Walter Masterson,Left-Leaning,-17,635801,-385034,11,57800,2780665,2780665,[TikTok](https://www.tiktok.com/@waltermasterson)
Link Lauren,Right-Leaning,29,619743,175373,12,51645,3132910,3132910,[TikTok](https://tiktok.com/@itslinklauren)
Adam Schiff,Left-Leaning,95,611098,447288,19,32163,6017195,6017195,[TikTok](https://www.tiktok.com/@adamschiff)
The Independent,Neutral,-8,591361,-243263,164,3606,14610392,14610392,[TikTok](https://www.tiktok.com/@independent)
Just Wayne,Left-Leaning,64,579010,337047,47,12319,2869080,2869080,[TikTok](https://www.tiktok.com/@justwaynecreative)
WFF News,Right-Leaning,-36,577952,-680562,65,8892,6999583,6999583,[TikTok](https://tiktok.com/@wffnews)
Isaiah Martin,Left-Leaning,26,573080,149641,46,12458,2737882,2737882,[TikTok](https://tiktok.com/@isaiahrmartin)
Dan Bongino,Right-Leaning,-39,562697,-721143,42,13398,6156823,6156823,[TikTok](https://www.tiktok.com/@danbonginox)
"Tom Powell, Jr.",Left-Leaning,48,551079,252915,1146,481,6433686,6433686,[TikTok](https://tiktok.com/@tompowelljr)
Alexis and Dean,Neutral,9,542431,-19806,26,20863,8831026,8831026,[TikTok](https://www.tiktok.com/@alexisanddean)
David Gokhshtein,Right-Leaning,272,541600,536569,14,38686,6899758,6899758,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Suzanne Lambert,Left-Leaning,,534385,,19,28126,3393556,3393556,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,-13,532051,-215812,71,7494,8030566,8030566,[TikTok](https://tiktok.com/@dccc)
James Ray,Left-Leaning,24,522650,117984,78,6701,2038361,2038361,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,24,522650,117984,78,6701,2038361,2038361,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
Casey Mama Sissie,Left-Leaning,109,502487,401927,74,6790,2161354,2161354,[TikTok](https://tiktok.com/@mamasissiesays)
United Nations,Neutral,251,483309,476601,8,60414,2284273,2284273,[TikTok](https://www.tiktok.com/@unitednations)
Luke Beasley,Left-Leaning,48,476409,220792,29,16428,2700282,2700282,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Don Lemon,Left-Leaning,75,462374,291434,32,14449,4479220,4479220,[TikTok](https://tiktok.com/@donlemon)
The Woke Ginger,Left-Leaning,51,462314,224243,31,14913,3881417,3881417,[TikTok](https://tiktok.com/@thewokeginger)
Crooked Media,Left-Leaning,-43,444626,-637841,103,4317,4020436,4020436,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica)"
Ding News,Right-Leaning,-64,443109,-1154104,29,15280,3853572,3853572,[TikTok](https://www.tiktok.com/@dingnewscorp)
CBS Evening News,Neutral,44,442085,188886,49,9022,5237740,5237740,[TikTok](https://tiktok.com/@cbseveningnews)
David Boomer,Left-Leaning,-23,442077,-287590,72,6140,1975553,1975553,[TikTok](https://tiktok.com/@empathytour)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-17,440840,-200047,60,7347,1783353,1783353,[TikTok](https://www.tiktok.com/@travelingnurse)
Maxwell Frost,Left-Leaning,-70,429693,-1288859,14,30692,1450972,1450972,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
FOX 9 | KMSP Minneapolis,Neutral,,428309,,2,214155,6909669,6909669,[TikTok](https://www.tiktok.com/@fox9mn)
Danielle Ann,Left-Leaning,-56,428176,-788298,81,5286,1734564,1734564,[TikTok](https://tiktok.com/@chasingoz)
Yeganeh Mafaher,Left-Leaning,35,422452,159534,66,6401,2819253,2819253,[TikTok](https://www.tiktok.com/@littleyeg)
BloxCast,Neutral,20,421542,94228,61,6911,3358206,3358206,[TikTok](https://www.tiktok.com/@bloxcast_)
Dave Jorgenson,Neutral,-25,403285,-273222,11,36662,4188669,4188669,[TikTok](https://www.tiktok.com/@davejorgenson)
Clips of Kamala,Left-Leaning,-73,393153,-1183612,8,49144,2396160,2396160,[TikTok](https://www.tiktok.com/@clipsofkamala)
Josh Greene - Josh the Progressive,Left-Leaning,99,393063,303363,29,13554,2916042,2916042,[TikTok](https://tiktok.com/@peacefulprogressive)
HYGO News,Right-Leaning,-46,374223,-546443,375,998,9254595,9254595,[TikTok](https://www.tiktok.com/@hygonews)
Conscious Lee - George Lee Jr,Left-Leaning,13,367211,32832,102,3600,3525387,3525387,[TikTok](https://tiktok.com/@theconsciouslee)
Bloomberg Business,Neutral,230,364575,357553,3,121525,4073069,4073069,[TikTok](https://www.tiktok.com/@bloombergbusiness)
The Guardian,Neutral,116,354515,287620,38,9329,4269039,4269039,[TikTok](https://www.tiktok.com/@guardian)
Heidy Torres,Left-Leaning,-17,351512,-200000,107,3285,3717166,3717166,[TikTok](https://tiktok.com/@heidytorr)
Clarkson Lawson,Right-Leaning,49,351382,166690,26,13515,2402798,2402798,[TikTok](https://tiktok.com/@clarksonlawson)
Tiffany Cianci,Neutral,313,350603,349689,6,58434,2082423,2082423,[TikTok](https://tiktok.com/@tiffanycianci)
Eric Burnett,Left-Leaning,-12,345379,-122871,30,11513,1930984,1930984,[TikTok](https://www.tiktok.com/@dr.eric.b)
Patrick Bet-David,Right-Leaning,,343672,,50,6873,4559405,4559405,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Ben Shapiro,Right-Leaning,0,339887,-47910,54,6294,5333716,5333716,[TikTok](https://www.tiktok.com/@real.benshapiro)
USA2024,Right-Leaning,119,330251,274410,6,55042,3555162,3555162,[TikTok](https://tiktok.com/@2024usa)
The Aravosis Report,Left-Leaning,184,314144,296532,17,18479,2091457,2091457,[TikTok](https://tiktok.com/@aravosis)
Zeteo,Left-Leaning,87,313484,224502,121,2591,3385344,3385344,[TikTok](https://www.tiktok.com/@zeteonews)
Gavin Newsom,Left-Leaning,27,312196,97832,40,7805,3871793,3871793,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
The Associated Press (AP),Neutral,-56,302518,-575120,106,2854,4999454,4999454,[TikTok](https://tiktok.com/@apnews)
Jamelle Bouie,Left-Leaning,10,292720,6691,50,5854,1446204,1446204,[TikTok](https://tiktok.com/@jamellebouie)
60 Minutes,Neutral,-39,290528,-341906,60,4842,3245618,3245618,[TikTok](https://tiktok.com/@60minutes)
Michael Solakiewicz,Right-Leaning,-14,289345,-119711,97,2983,8452885,8452885,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Kenny Walden - 2rawtooreal,Left-Leaning,25,289085,79419,22,13140,1112440,1112440,[TikTok](https://www.tiktok.com/@2rawtooreal2)
The Recount,Left-Leaning,-67,286960,-648668,84,3416,4455110,4455110,[TikTok](https://tiktok.com/@therecount)
The Hill,Neutral,-36,284682,-284954,57,4994,4051019,4051019,[TikTok](https://tiktok.com/@thehillpolitics)
Joy-Ann Reid,Left-Leaning,-65,284587,-624462,28,10164,1264856,1264856,[TikTok](https://www.tiktok.com/@joyreidofficial)
Jess Craven,Left-Leaning,2,275949,-14283,36,7665,1010247,1010247,[TikTok](https://tiktok.com/@jesscraven101)
Gaydar,Left-Leaning,-95,274235,-1230193,4,68559,1173975,1173975,[TikTok](https://www.tiktok.com/@gaydar.show)
Luke David Johnson,Neutral,-54,273802,-435476,34,8053,2621934,2621934,[TikTok](https://tiktok.com/@lukedavidjohnson)
Hail the King,Right-Leaning,-49,267326,-366224,45,5941,1443858,1443858,[TikTok](https://www.tiktok.com/@hailtheking23)
TRT World,Neutral,-97,262833,-1124878,25,10513,4630063,4630063,[TikTok](https://www.tiktok.com/@trtworld)
Cody Dahler,Left-Leaning,20,256828,57386,14,18345,1219452,1219452,[TikTok](https://www.tiktok.com/@mrcodydahler)
Lawful Expat,Right-Leaning,93,252189,186850,76,3318,2137747,2137747,[TikTok](https://www.tiktok.com/@lawfulexpat)
Ariana Jasmine Afshar,Left-Leaning,41,250005,96979,69,3623,1500983,1500983,[TikTok](https://tiktok.com/@arianajasmine___)
James Talarico,Left-Leaning,-37,245891,-239433,4,61473,1674940,1674940,[TikTok](https://www.tiktok.com/@jamestalarico)
Nikita Redkar Dumptruck,Left-Leaning,103,241270,190522,16,15079,1119502,1119502,[TikTok](https://tiktok.com/@nikitadumptruck)
Hope Walz,Left-Leaning,,234399,,8,29300,1085276,1085276,[TikTok](https://www.tiktok.com/@hopewalz)
Matt Walsh,Right-Leaning,-35,233636,-191474,52,4493,3258329,3258329,[TikTok](https://www.tiktok.com/@mattwalsh_)
Last Week Tonight with John Oliver,Left-Leaning,67,232473,144269,15,15498,1762204,1762204,[TikTok](https://tiktok.com/@lastweektonighthbo)
Meghan Elinor,Right-Leaning,-15,230991,-71822,65,3554,1624302,1624302,[TikTok](https://www.tiktok.com/@meghanelinor)
American Bridge 21st Century,Left-Leaning,110,230536,191706,52,4433,3156653,3156653,[TikTok](https://tiktok.com/@american_bridge)
Chris Mowrey,Left-Leaning,-27,227847,-143968,23,9906,1020620,1020620,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Olivia Julianna,Left-Leaning,-89,212988,-815231,36,5916,1418671,1418671,[TikTok](https://tiktok.com/@0liviaJulianna)
Jeffery Mead,Right-Leaning,-82,197838,-703435,22,8993,1244114,1244114,[TikTok](https://tiktok.com/@the_jefferymead)
Saadia Mirza,Left-Leaning,151,197638,176805,27,7320,1169936,1169936,[TikTok](https://tiktok.com/@saadia___m)
Alex Cascio,Left-Leaning,-50,197580,-291259,28,7056,988421,988421,[TikTok](https://www.tiktok.com/@casalmon)
Jessica Valenti,Left-Leaning,35,194008,59279,18,10778,748428,748428,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Neverwoke,Right-Leaning,113,192723,159462,5,38545,1826767,1826767,[TikTok](https://www.tiktok.com/@never.woke)
Whitney Roberts,Left-Leaning,86,184018,132233,64,2875,1683638,1683638,[TikTok](https://www.tiktok.com/@thewokemama)
Randy Blue Dad,Left-Leaning,0,181667,-22790,23,7899,1153230,1153230,[TikTok](https://www.tiktok.com/@randybluedad)
Rachel Cohen,Left-Leaning,,179691,,22,8168,959601,959601,[TikTok](https://www.tiktok.com/@cohen489)
CNBC,Neutral,16,178308,13712,162,1101,6823648,6823648,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Braedon Sorbo,Right-Leaning,167,177506,165284,27,6574,1624617,1624617,[TikTok](https://www.tiktok.com/@braedensorbo)
Allie O’Brien,Left-Leaning,64,177003,103357,16,11063,867356,867356,[TikTok](https://tiktok.com/@allie_202_)
Trae Crowder,Left-Leaning,54,172852,87695,13,13296,762678,762678,[TikTok](https://tiktok.com/@traecrowder)
Isabel Brown,Right-Leaning,0,166732,-23793,26,6413,1147859,1147859,[TikTok](https://tiktok.com/@theisabelbrown)
Brian Baez,Left-Leaning,-109,166206,-917357,25,6648,925012,925012,[TikTok](https://www.tiktok.com/@mentallydivine)
Human Rights Campaign,Left-Leaning,35,161285,49428,35,4608,872781,872781,[TikTok](https://tiktok.com/@humanrightscampaign)
Chris Glover - Generic Art Dad,Left-Leaning,-16,160735,-74758,19,8460,1085611,1085611,[TikTok](https://tiktok.com/@genericartdad)
Avery Warwick,Right-Leaning,-44,151306,-202744,25,6052,1628571,1628571,[TikTok](https://tiktok.com/@its.avery.warwick)
The JAAM,Left-Leaning,-43,150652,-192900,20,7533,551260,551260,[TikTok](https://www.tiktok.com/@jwilliamj)
Full Send Podcast,Right-Leaning,,150108,,14,10722,1743142,1743142,[TikTok](https://www.tiktok.com/@fullsendpodcast)
Jordan Peterson,Right-Leaning,16,149827,11449,36,4162,3255472,3255472,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Leigh McGowan,Left-Leaning,-71,149248,-398387,18,8292,614646,614646,[TikTok](https://tiktok.com/@iampoliticsgirl)
Michael Knowles,Right-Leaning,-26,147468,-94981,75,1966,1675144,1675144,[TikTok](https://www.tiktok.com/@notmichaelknowles)
AJ's Rant Room,Right-Leaning,224,146734,144460,41,3579,1146535,1146535,[TikTok](https://www.tiktok.com/@ajsrantroom)
The Good Liars,Left-Leaning,40,142132,55108,6,23689,1670418,1670418,[TikTok](https://tiktok.com/@thegoodliars)
Distill Social,Left-Leaning,30,140750,43292,24,5865,679021,679021,[TikTok](https://www.tiktok.com/@distillsocial)
Gretchen Whitmer,Left-Leaning,-47,140261,-186961,29,4837,902871,902871,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
JB Pritzker,Left-Leaning,20,138796,24446,3,46265,1025185,1025185,[TikTok](https://tiktok.com/@teamjb_hq)
Ayanna Pressley,Left-Leaning,-86,137433,-485160,11,12494,530990,530990,[TikTok](https://www.tiktok.com/@reppressley)
News Doode,Left-Leaning,-78,132426,-376961,22,6019,899682,899682,[TikTok](https://www.tiktok.com/@my_doode)
Xaviaer DuRousseau,Right-Leaning,19,128934,16937,24,5372,920303,920303,[TikTok](https://www.tiktok.com/@xaviaer)
Dellara,Left-Leaning,-104,127973,-678180,11,11634,572680,572680,[TikTok](https://tiktok.com/@dellara)
Brandon Tatum,Right-Leaning,-39,126452,-134206,39,3242,1441151,1441151,[TikTok](https://tiktok.com/@theofficertatum)
Ben Verbeck,Left-Leaning,100,125562,96503,16,7848,789981,789981,[TikTok](https://www.tiktok.com/@ben.verbeck)
Free State of Florida,Right-Leaning,-113,122844,-737953,41,2996,1297540,1297540,[TikTok](https://tiktok.com/@freestateofflorida)
AB Burns-Tucker,Left-Leaning,154,122517,114910,24,5105,748561,748561,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Abbie Richards,Left-Leaning,132,117679,104072,6,19613,715852,715852,[TikTok](https://www.tiktok.com/@tofology)
PoliticsJOE,Left-Leaning,-134,116268,-1020666,21,5537,1739713,1739713,[TikTok](https://tiktok.com/@politicsjoe)
Just Peachy (patrioticpeach),Right-Leaning,-98,114982,-513273,5,22996,725602,725602,[TikTok](https://www.tiktok.com/@politipeach)
Victor Nieves,Right-Leaning,19,114413,22977,26,4401,626666,626666,[TikTok](https://www.tiktok.com/@notvictornieves)
Genz Perspective Pod,Left-Leaning,-131,113176,-927248,17,6657,1033657,1033657,[TikTok](https://www.tiktok.com/@genzperspectivepod)
Chrissy Clark,Right-Leaning,150,108996,101561,24,4542,1662883,1662883,[TikTok](https://www.tiktok.com/@chrissyclark_)
The Lincoln Project,Left-Leaning,-53,107993,-167986,23,4695,653009,653009,[TikTok](https://www.tiktok.com/@thelincolnproject)
Tell Williams,Left-Leaning,89,101635,72426,2,50818,769595,769595,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Tawni (vintagetawni1),Left-Leaning,,99252,,1,99252,637949,637949,[TikTok](https://www.tiktok.com/@vintagetawni1)
ACLU,Left-Leaning,-54,99183,-167673,39,2543,552588,552588,[TikTok](https://www.tiktok.com/@aclu)
Zak Kimball,Left-Leaning,19,98822,13500,6,16470,686662,686662,[TikTok](https://www.tiktok.com/@zak.kimball)
Johnny Harris,Left-Leaning,22,95873,11904,7,13696,1488822,1488822,[TikTok](https://www.tiktok.com/@johnny.harris)
Stuff Keeps Happening,Left-Leaning,19,94505,9815,12,7875,328841,328841,[TikTok](https://tiktok.com/@endeavorance)
Millennial Report,Left-Leaning,58,92800,52638,17,5459,1078169,1078169,[TikTok](https://www.tiktok.com/@millennialreport)
TL Duryea,Left-Leaning,9,87069,-2741,115,757,793503,793503,[TikTok](https://tiktok.com/@tduryea)
