entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Dan Bongino,Right-Leaning,-44,288081,-74622,83,3471,2781664,2781664,[TikTok](https://www.tiktok.com/@danbonginox)
Charlie Kirk,Right-Leaning,-38,287382,-54609,5,57476,3731000,3731000,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Fox 13 Seattle,Neutral,18,285935,66674,84,3404,4600319,4600319,[TikTok](https://www.tiktok.com/@fox13seattle)
Kylie Brewer,Left-Leaning,442,279383,273105,38,7352,1920989,1920989,[TikTok](https://www.tiktok.com/@kylie.brewer)
Nick Muller,Left-Leaning,-62,277657,-144692,38,7307,1524587,1524587,[TikTok](https://www.tiktok.com/@nickmuller703)
Pissed Magistus,Left-Leaning,9,273256,49349,18,15181,1735059,1735059,[TikTok](https://www.tiktok.com/@pissedmagistus)
Kaitlyn Hennessy,Left-Leaning,45,272986,105545,143,1909,2340646,2340646,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Adam Schiff,Left-Leaning,50,269927,107010,36,7498,3187955,3187955,"[TikTok](https://www.tiktok.com/@adamschiff), [TikTok](https://www.tiktok.com/@senadamschiff)"
Walter Masterson,Left-Leaning,2,265054,31356,13,20389,1803712,1803712,[TikTok](https://www.tiktok.com/@waltermasterson)
WTHR Indianapolis,Neutral,7,263558,42147,371,710,5146305,5146305,[TikTok](https://www.tiktok.com/@wthrcom)
Taterbanditnews,Right-Leaning,75,261929,130537,40,6548,1117282,1117282,[TikTok](https://www.tiktok.com/@sassholehitman)
Nigel Farage,Right-Leaning,99,261722,154946,18,14540,3475232,3475232,[TikTok](https://www.tiktok.com/@nigel_farage)
Moon Media,Neutral,216,260755,216385,61,4275,3528226,3528226,[TikTok](https://www.tiktok.com/@moonmedia.pro)
Los Angeles Times,Neutral,-12,260206,11738,87,2991,3606426,3606426,[TikTok](https://www.tiktok.com/@latimes)
Meghan Elinor,Right-Leaning,114,257731,166057,68,3790,2018171,2018171,[TikTok](https://www.tiktok.com/@meghanelinor)
Atlanta News First,Neutral,192,255960,204366,39,6563,1896901,1896901,[TikTok](https://www.tiktok.com/@atlantanewsfirst)
The Aravosis Report,Left-Leaning,-88,253536,-224685,34,7457,3867551,3867551,[TikTok](https://tiktok.com/@aravosis)
Informed It Girls,Left-Leaning,402,252983,245346,31,8161,1456866,1456866,[TikTok](https://www.tiktok.com/@informed.it.girls)
RaeShanda Lias,Left-Leaning,191,252638,201855,16,15790,1027258,1027258,[TikTok](https://www.tiktok.com/@shopaif)
Just Peachy (patrioticpeach),Right-Leaning,-39,249716,-60082,23,10857,1690278,1690278,[TikTok](https://www.tiktok.com/@politipeach)
Jessica Valenti,Left-Leaning,210,246571,202352,7,35224,1010114,1010114,[TikTok](https://www.tiktok.com/@auntiekilljoy)
Climate Defiance,Left-Leaning,549,246052,244222,42,5858,1360943,1360943,[TikTok](https://www.tiktok.com/@climatedefiance)
Eric Burnett,Left-Leaning,-37,238745,-60438,18,13264,1406212,1406212,[TikTok](https://www.tiktok.com/@dr.eric.b)
Mrs. Frazzled,Left-Leaning,57,232380,95720,63,3689,1908711,1908711,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Black Love In Media,Left-Leaning,22,231647,60474,44,5265,1407935,1407935,[TikTok](https://www.tiktok.com/@blackloveinmedia)
Whitney Roberts,Left-Leaning,152,231562,171819,48,4824,1170043,1170043,[TikTok](https://www.tiktok.com/@thewokemama)
Maria Comstock,Left-Leaning,-85,230591,-199335,23,10026,1742128,1742128,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
Isabel Brown,Right-Leaning,-48,217077,-93737,36,6030,1622766,1622766,[TikTok](https://tiktok.com/@theisabelbrown)
Nathan Jun,Left-Leaning,-121,216657,-366537,29,7471,1410794,1410794,[TikTok](https://www.tiktok.com/@nathancjun)
Suzanne Lambert,Left-Leaning,2,214029,9292,40,5351,1175169,1175169,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Cheddar,Neutral,644,213643,213101,25,8546,5465001,5465001,[TikTok](https://www.tiktok.com/@cheddar)
"Joe ""Pags"" Pagliarulo",Right-Leaning,18,210260,41468,34,6184,1638127,1638127,[TikTok](https://www.tiktok.com/@joepags)
Dr. Tommy Martin,Neutral,27,208763,48491,86,2427,4253694,4253694,[TikTok](https://www.tiktok.com/@dr.tommymartin)
BreakThrough News,Left-Leaning,17,207607,39883,124,1674,2077241,2077241,[TikTok](https://www.tiktok.com/@btnewsroom)
Justin Pearson,Left-Leaning,529,204765,202764,5,40953,736790,736790,[TikTok](https://www.tiktok.com/@realjustinjpearson)
impactforgood_,Left-Leaning,540,203108,201467,7,29015,1217313,1217313,[TikTok](https://tiktok.com/@impactforgood_)
Channel 5 with Andrew Callaghan,Left-Leaning,-69,202165,-130797,30,6739,1532096,1532096,[TikTok](https://www.tiktok.com/@channel5tiktok)
Abdalkarim,Neutral,-9,202076,-7221,19,10636,377506,377506,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Wear The Peace,Neutral,-30,201880,-33861,31,6512,1836517,1836517,[TikTok](https://www.tiktok.com/@wearthepeaceco)
No Nonsense Spirituality,Left-Leaning,421,199112,193815,20,9956,1274274,1274274,[TikTok](https://www.tiktok.com/@nononsensespirituality)
The Free Press,Right-Leaning,-62,198704,-113000,35,5677,2223460,2223460,[TikTok](https://www.tiktok.com/@the.free.press)
Grand Ole Evan,Right-Leaning,68,197983,90653,29,6827,1819208,1819208,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Head in the Office,Left-Leaning,33,197962,56753,26,7614,1107084,1107084,[TikTok](https://www.tiktok.com/@headintheoffice)
FUBAR Pac,Left-Leaning,-128,197423,-351222,30,6581,1327610,1327610,[TikTok](https://www.tiktok.com/@fubarpac)
Jon Stewart,Left-Leaning,88,196226,106516,27,7268,1632865,1632865,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
The Daily Drag,Left-Leaning,557,195404,194177,28,6979,2333518,2333518,[TikTok](https://www.tiktok.com/@thedailydrag)
Nico (Stocking the Capitol),Left-Leaning,383,193209,186035,19,10169,1244034,1244034,[TikTok](https://www.tiktok.com/@stocking_the_capitol)
History Revealed,Neutral,487,190034,187287,6,31672,4148050,4148050,[TikTok](https://www.tiktok.com/@history_revealed)
Monte Mader,Left-Leaning,193,188848,150317,15,12590,1156593,1156593,[TikTok](https://www.tiktok.com/@montemader)
Alexandria Ocasio-Cortez,Left-Leaning,412,187687,182398,9,20854,1239037,1239037,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Builder's Movement,Neutral,29,187549,50603,71,2642,2366189,2366189,[TikTok](https://www.tiktok.com/@buildersmvt)
The Adam Carolla Show,Right-Leaning,-16,186879,-8198,45,4153,3070455,3070455,[TikTok](https://www.tiktok.com/@theadamcarollashow)
"10 Tampa Bay (WTSP, CBS)",Neutral,224,186608,158659,45,4147,4400660,4400660,[TikTok](https://www.tiktok.com/@10tampabay)
Raybay,Left-Leaning,76,186274,94770,28,6653,1016737,1016737,[TikTok](https://www.tiktok.com/@ray_bay_bay)
Abdul El-Sayed,Left-Leaning,67,185257,87818,70,2647,1268527,1268527,[TikTok](https://www.tiktok.com/@abdulelsayed)
Robert Arnold,Left-Leaning,-81,185119,-131944,11,16829,870419,870419,[TikTok](https://www.tiktok.com/@defiance13)
Brian Baez,Left-Leaning,-157,183847,-509493,12,15321,1469992,1469992,[TikTok](https://www.tiktok.com/@mentallydivine)
Nikita Redkar Dumptruck,Left-Leaning,234,183789,159266,17,10811,806405,806405,[TikTok](https://tiktok.com/@nikitadumptruck)
Parker Sedgwick,Left-Leaning,-62,182883,-76304,30,6096,2310195,2310195,[TikTok](https://www.tiktok.com/@parkergetajob)
Brian Entin,Neutral,-70,182297,-100606,25,7292,2588393,2588393,[TikTok](https://www.tiktok.com/@brianentin)
Seattle Aquarium,Left-Leaning,340,182148,172692,2,91074,801357,801357,[TikTok](https://www.tiktok.com/@seattleaquarium_official)
Vicki Chan MD,Left-Leaning,-129,179733,-286218,71,2531,2284294,2284294,[TikTok](https://www.tiktok.com/@vickichanmd)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,4,176115,24085,81,2174,1377761,1377761,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
Maggie Gehlsen-Burnett,Left-Leaning,333,170515,160844,26,6558,1336568,1336568,[TikTok](https://www.tiktok.com/@itsmaggieburnett)
Somaya (arguablysomaya),Left-Leaning,-127,169283,-277017,26,6511,807550,807550,[TikTok](https://www.tiktok.com/@arguablysomaya)
Link Lauren,Right-Leaning,-71,168586,-93348,11,15326,909690,909690,[TikTok](https://tiktok.com/@itslinklauren)
Reuben Woodall,Left-Leaning,642,166698,166390,20,8335,851909,851909,[TikTok](https://tiktok.com/@reubenwoodall)
Chris Glover - Generic Art Dad,Left-Leaning,-15,166023,-1270,5,33205,809755,809755,[TikTok](https://tiktok.com/@genericartdad)
Tawni (vintagetawni1),Left-Leaning,57,165559,72137,36,4599,991811,991811,[TikTok](https://www.tiktok.com/@vintagetawni1)
Ben Shapiro,Right-Leaning,57,165060,71922,54,3057,2287976,2287976,[TikTok](https://www.tiktok.com/@real.benshapiro)
Jessica (Ka) Burbank,Left-Leaning,385,164812,159090,9,18312,866849,866849,[TikTok](https://tiktok.com/@kaburbank)
Yassamin Ansari,Left-Leaning,584,160767,160159,10,16077,1315994,1315994,"[TikTok](https://www.tiktok.com/@repyassansari), [TikTok](https://www.tiktok.com/@yassaminansari)"
Just Wayne,Left-Leaning,19,160464,36707,58,2767,907455,907455,[TikTok](https://www.tiktok.com/@justwaynecreative)
Gen-Z for Change,Left-Leaning,11,159783,26013,28,5707,1218304,1218304,[TikTok](https://tiktok.com/@genzforchange)
Qasim Rashid,Left-Leaning,241,159053,140178,36,4418,867074,867074,[TikTok](https://tiktok.com/@qasim.rashid)
Todd,Right-Leaning,62,157622,71837,97,1625,1331838,1331838,[TikTok](https://www.tiktok.com/@toddistalking2.0)
Jamelle Bouie,Left-Leaning,-33,157120,-18539,26,6043,891057,891057,[TikTok](https://tiktok.com/@jamellebouie)
Graham Platner,Left-Leaning,115,156862,101290,61,2572,1066721,1066721,[TikTok](https://www.tiktok.com/@grahamformaine)
Russell Brand,Right-Leaning,551,156712,155890,27,5804,2819078,2819078,[TikTok](https://www.tiktok.com/@russellbrand)
Sunrise Movement,Left-Leaning,156,156521,117017,34,4604,735688,735688,[TikTok](https://tiktok.com/@sunrisemvmt)
Texas Paul,Left-Leaning,14,155855,34873,49,3181,765335,765335,[TikTok](https://www.tiktok.com/@paultx890)
Veterans Hub,Left-Leaning,,154658,,28,5523,612501,612501,[TikTok](https://www.tiktok.com/@veteranshub_)
SaveDemocracyShop,Left-Leaning,407,153564,149336,2,76782,1461294,1461294,[TikTok](https://www.tiktok.com/@savedemocracyshop)
Josh Helfgott,Left-Leaning,6,153502,24592,2,76751,1210093,1210093,[TikTok](https://tiktok.com/@joshhelfgott)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-36,153037,-16026,37,4136,872650,872650,[TikTok](https://www.tiktok.com/@travelingnurse)
Molly,Left-Leaning,286,152721,139914,9,16969,528460,528460,[TikTok](https://tiktok.com/@mollz_martini)
Social Sports,Left-Leaning,470,152369,150273,11,13852,574478,574478,[TikTok](https://www.tiktok.com/@social_sports_)
Rob Smith,Right-Leaning,-17,151951,5940,93,1634,1335336,1335336,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Judah thee Glutelord,Left-Leaning,50,151840,66414,52,2920,1067334,1067334,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Last Week Tonight with John Oliver,Left-Leaning,-107,150866,-154920,11,13715,1332914,1332914,[TikTok](https://tiktok.com/@lastweektonighthbo)
Imani Barbarin - Crutches and Spice,Left-Leaning,210,149347,127966,27,5531,844220,844220,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Chez Chuck,Left-Leaning,-136,148870,-215494,16,9304,718973,718973,[TikTok](https://www.tiktok.com/@chezchuck)
Distill Social,Left-Leaning,78,148728,85463,73,2037,1057408,1057408,[TikTok](https://www.tiktok.com/@distillsocial)
Ilhan Omar,Left-Leaning,-287,147834,-2697614,25,5913,2079252,2079252,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
celebrities4palestine,Neutral,297,147572,137287,16,9223,874446,874446,[TikTok](https://www.tiktok.com/@celebrities4palestine)
slaythegop,Left-Leaning,-77,147141,-72911,19,7744,773058,773058,[TikTok](https://www.tiktok.com/@slaythegop)
Kiki Rae Real,Left-Leaning,-233,142883,-954887,52,2748,706148,706148,[TikTok](https://www.tiktok.com/@kikiraereal)
"Good Morning, Bad News",Left-Leaning,-162,139808,-316624,8,17476,2580213,2580213,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
Hope Walz,Left-Leaning,6,138087,27529,22,6277,714879,714879,[TikTok](https://www.tiktok.com/@hopewalz)
Mario J Pentn,Right-Leaning,-115,137681,-166158,136,1012,2399317,2399317,[TikTok](https://www.tiktok.com/@mariojpenton)
David Boomer,Left-Leaning,-124,136678,-178663,65,2103,666273,666273,[TikTok](https://tiktok.com/@empathytour)
Econ with Sarah,Left-Leaning,-41,133977,-25988,23,5825,861096,861096,[TikTok](https://www.tiktok.com/@econwithsarah)
Gregory Pittman,Left-Leaning,55,133650,65042,176,759,1106013,1106013,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
The Atlantic,Neutral,72,129524,68920,153,847,2071830,2071830,[TikTok](https://www.tiktok.com/@theatlantic)
Jacob Cochrane,Left-Leaning,26,129317,38930,6,21553,591031,591031,[TikTok](https://www.tiktok.com/@freshly_jaked)
Thatonearmedguy,Right-Leaning,432,129288,126616,15,8619,1669252,1669252,[TikTok](https://www.tiktok.com/@thatonearmedguyontiktok)
The Sacramento Bee,Neutral,157,129112,97589,36,3586,1294707,1294707,[TikTok](https://www.tiktok.com/@sacramentobee)
Jeffery Mead,Right-Leaning,-30,128351,-9878,16,8022,896064,896064,[TikTok](https://tiktok.com/@the_jefferymead)
Matt Walsh,Right-Leaning,96,128163,76216,56,2289,2050768,2050768,[TikTok](https://www.tiktok.com/@mattwalsh_)
ABC30 Action News (KFSN),Neutral,53,126875,59563,20,6344,1477643,1477643,[TikTok](https://www.tiktok.com/@abc30_actionnews)
Brad Bernstein,Left-Leaning,31,126786,46093,80,1585,3518442,3518442,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Pete Buttigieg,Left-Leaning,-14,124153,6770,5,24831,795689,795689,[TikTok](https://www.tiktok.com/@petebuttigieg)
Ariana Jasmine Afshar,Left-Leaning,-240,123251,-791156,40,3081,1199293,1199293,[TikTok](https://tiktok.com/@arianajasmine___)
It's Always Sunny In DC,Left-Leaning,218,120550,103823,39,3091,658051,658051,[TikTok](https://www.tiktok.com/@itsalwayssunnyindc)
The Woke Ginger,Left-Leaning,-185,120268,-355069,69,1743,1089875,1089875,[TikTok](https://tiktok.com/@thewokeginger)
Jon Ossoff,Left-Leaning,-12,119878,5893,25,4795,1111225,1111225,[TikTok](https://tiktok.com/@jon)
Raging Moderates,Neutral,246,119505,105742,78,1532,1794049,1794049,[TikTok](https://www.tiktok.com/@ragingmoderates)
Both Sides News,Neutral,-73,118436,-56424,64,1851,1285775,1285775,[TikTok](https://www.tiktok.com/@bothsidesnews)
Nick Freitas,Right-Leaning,34,117974,43143,27,4369,918398,918398,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
WTXF-TV (FOX 29 Philadelphia),Neutral,-33,117082,-13653,26,4503,2366838,2366838,[TikTok](https://www.tiktok.com/@fox29philadelphia)
Jeff Jackson,Left-Leaning,25,115387,36932,1,115387,644373,644373,[TikTok](https://tiktok.com/@jeffjacksonnc)
Drey Dossier,Left-Leaning,,115180,,5,23036,477410,477410,[TikTok](https://www.tiktok.com/@thedreydossier)
The Bravouniverse,Left-Leaning,308,115094,108041,21,5481,480422,480422,[TikTok](https://www.tiktok.com/@thebravouniverse)
Anna Connelly,Left-Leaning,-15,114070,6708,15,7605,626904,626904,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
Ernest Crim III,Left-Leaning,221,112189,96728,45,2493,713751,713751,[TikTok](https://www.tiktok.com/@mrcrim3)
Rewind Blk Culture,Left-Leaning,,111921,,39,2870,753547,753547,[TikTok](https://www.tiktok.com/@rewindblkculture)
Marissa Brooke Alesi,Right-Leaning,184,110524,91125,54,2047,1540742,1540742,[TikTok](https://www.tiktok.com/@riss.alesi)
RogueDNC,Left-Leaning,-247,109977,-715885,235,468,1784885,1784885,[TikTok](https://www.tiktok.com/@theroguednc)
Realafshow,Right-Leaning,250,109106,96997,41,2661,901543,901543,[TikTok](https://www.tiktok.com/@realafshow)
The Knower Of Ball,Left-Leaning,138,105864,75389,51,2076,634977,634977,[TikTok](https://www.tiktok.com/@theknowerofball)
Barrett Adair,Left-Leaning,285,105114,97239,14,7508,383972,383972,[TikTok](https://www.tiktok.com/@barrett.adair?)
Austin (millennial_elder),Left-Leaning,-33,105096,-12258,53,1983,713548,713548,[TikTok](https://www.tiktok.com/@millennial.elder)
The Young Turks,Left-Leaning,-14,103886,4728,8,12986,1326365,1326365,[TikTok](https://www.tiktok.com/@theyoungturks)
FOX 32 Chicago (WFLD),Neutral,-57,103292,-36876,48,2152,2790050,2790050,[TikTok](https://www.tiktok.com/@fox32chicago)
Anthony Kort,Right-Leaning,-93,103275,-79440,53,1949,880682,880682,[TikTok](https://www.tiktok.com/@anthonykort)
JB Pritzker,Left-Leaning,112,102554,65611,28,3663,1133005,1133005,[TikTok](https://tiktok.com/@teamjb_hq)
Auntie Liza Peterson,Neutral,-14,100835,4904,104,970,702763,702763,[TikTok](https://www.tiktok.com/@lizapeterson410)
WMC Action News 5 (Memphis NBC),Neutral,189,100189,82671,14,7156,1411981,1411981,[TikTok](https://www.tiktok.com/@wmcactionnews5)
Citrus Contingency,Left-Leaning,-177,98966,-245346,9,10996,394169,394169,[TikTok](https://www.tiktok.com/@citruscontingency)
Brian Schatz,Left-Leaning,3,97126,16531,4,24282,1382356,1382356,[TikTok](https://www.tiktok.com/@senbrianschatz)
Andrxw (andrewtoworld),Left-Leaning,106,96984,59922,16,6062,659847,659847,[TikTok](https://www.tiktok.com/@andrewtoworld)
Michael Mezz,Left-Leaning,385,92570,89592,10,9257,542439,542439,[TikTok](https://tiktok.com/@michael_mezz)
Fortune Magazine,Neutral,81,92131,46033,46,2003,1608097,1608097,[TikTok](https://www.tiktok.com/@fortune)
Mary L Trump,Left-Leaning,168,87151,67807,36,2421,687124,687124,[TikTok](https://www.tiktok.com/@mltrump)
Brenna Overbay,Right-Leaning,163,86639,66680,8,10830,708121,708121,[TikTok](https://www.tiktok.com/@realbrennabrown)
Maxwell Frost,Left-Leaning,68,86411,38040,23,3757,436395,436395,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
Sam Schmir,Left-Leaning,78,85263,39228,1,85263,417802,417802,[TikTok](https://www.tiktok.com/@meatball)
Ayanna Pressley,Left-Leaning,67,83849,35496,19,4413,604729,604729,[TikTok](https://www.tiktok.com/@reppressley)
Sheldon Whitehouse,Left-Leaning,-243,82771,-535904,19,4356,653809,653809,[TikTok](https://www.tiktok.com/@senwhitehouse)
Kenny Walden - 2rawtooreal,Left-Leaning,54,82609,30655,29,2849,308564,308564,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Cynthia Nixon,Left-Leaning,462,80213,79088,4,20053,525879,525879,[TikTok](https://www.tiktok.com/@cynthianixon)
Zak Kimball,Left-Leaning,44,80056,26045,15,5337,564749,564749,[TikTok](https://www.tiktok.com/@zak.kimball)
Hail the King,Right-Leaning,-62,79958,-45507,31,2579,395771,395771,[TikTok](https://www.tiktok.com/@hailtheking23)
Jacob Simon,Neutral,-146,79840,-156498,16,4990,349779,349779,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Noa Estrella,Right-Leaning,144,79608,56801,7,11373,632359,632359,[TikTok](https://www.tiktok.com/@dontyounoa)
Salon,Left-Leaning,342,79573,75551,16,4973,399218,399218,[TikTok](https://www.tiktok.com/@salonofficial)
Steven Bonnell II - Destiny,Left-Leaning,-98,79505,-82531,40,1988,1357347,1357347,[TikTok](https://www.tiktok.com/@destinydebates)
Women in America,Left-Leaning,197,77956,63425,14,5568,285132,285132,[TikTok](https://www.tiktok.com/@womeninamerica)
Stuff Keeps Happening,Left-Leaning,-27,77917,-12388,7,11131,340916,340916,[TikTok](https://tiktok.com/@endeavorance)
WFLA News Channel 8,Neutral,-87,75880,-67824,1,75880,6355005,6355005,[TikTok](https://www.tiktok.com/@wfla8)
Trae Crowder,Left-Leaning,89,74079,37413,5,14816,335231,335231,[TikTok](https://tiktok.com/@traecrowder)
Zach Foust,Neutral,-241,72732,-444862,23,3162,433368,433368,[TikTok](https://www.tiktok.com/@zacharyloft)
Che Guerrero,Left-Leaning,202,72690,58981,28,2596,530932,530932,[TikTok](https://www.tiktok.com/@cheguerreroeng)
Benny Johnson,Right-Leaning,-50,71630,-28948,9,7959,823939,823939,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
AARP,Left-Leaning,203,70814,57637,8,8852,6503497,6503497,[TikTok](https://tiktok.com/@aarp)
The Adam Friedland Show,Left-Leaning,151,70340,51744,12,5862,598516,598516,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Yeganeh Mafaher,Left-Leaning,-119,70308,-99640,12,5859,519127,519127,[TikTok](https://www.tiktok.com/@littleyeg)
Brandon Tatum,Right-Leaning,351,70244,67025,18,3902,869481,869481,[TikTok](https://tiktok.com/@theofficertatum)
Laurenzo Adesso,Left-Leaning,137,69901,49171,4,17475,760595,760595,[TikTok](https://tiktok.com/@adesso.laurenzo)
The Washington Post,Neutral,-186,67813,-237739,5,13563,1158708,1158708,[TikTok](https://tiktok.com/@washingtonpost)
International Fund for Animal Welfare,Left-Leaning,-373,67536,-3267055,13,5195,1828951,1828951,[TikTok](https://www.tiktok.com/@ifawglobal)
Chi Ossé,Left-Leaning,445,67482,66405,7,9640,241580,241580,[TikTok](https://www.tiktok.com/@chi4nyc)
ABC15 Arizona,Neutral,174,67217,51854,11,6111,611728,611728,[TikTok](https://www.tiktok.com/@abc15arizona)
FOX 5 DC (WTTG),Neutral,-167,66799,-169638,29,2303,1129926,1129926,[TikTok](https://www.tiktok.com/@fox5dc)
Robby Roadsteamer,Left-Leaning,-13,65629,-2481,32,2051,517197,517197,[TikTok](https://www.tiktok.com/@roadsteamer)
Rob Schneider,Right-Leaning,247,65172,57795,6,10862,1005872,1005872,[TikTok](https://www.tiktok.com/@robrichmeister)
D.A.R.Y.L.2.0,Left-Leaning,62,65130,25739,146,446,728058,728058,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Adam Kinzinger,Left-Leaning,-94,64933,-69066,53,1225,507621,507621,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
ABC 7 News - WJLA,Neutral,119,64100,40525,334,192,1333836,1333836,[TikTok](https://www.tiktok.com/@7newsdc)
Luke Beasley,Left-Leaning,-86,64013,-58205,18,3556,392514,392514,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Magnolia Voices,Left-Leaning,14,63013,8814,46,1370,464027,464027,[TikTok](https://www.tiktok.com/@magnolia.voices)
The Majority Report w/ Sam Seder,Left-Leaning,-23,62908,-5668,16,3932,459415,459415,[TikTok](https://www.tiktok.com/@majorityreportfm)
Kaivan Shroff,Left-Leaning,306,62225,57961,17,3660,584666,584666,[TikTok](https://www.tiktok.com/@kaivanshroff)
CBS News Bay Area,Neutral,25,60379,9370,56,1078,982145,982145,[TikTok](https://www.tiktok.com/@kpixtv)
Loren Piretra,Left-Leaning,-69,60066,-39859,120,501,973265,973265,[TikTok](https://www.tiktok.com/@iamlorenp)
The Kansas City Star,Neutral,6,59486,3090,36,1652,749853,749853,[TikTok](https://www.tiktok.com/@thekansascitystar)
Brownneckbrian,Right-Leaning,-27,57453,-10946,104,552,677274,677274,[TikTok](https://www.tiktok.com/@brownneckbrianaz)
Saikat Chakrabarti,Left-Leaning,56,57218,19667,21,2725,327417,327417,[TikTok](https://www.tiktok.com/@saikatforcongress)
Graham Allen,Right-Leaning,-71,56695,-42615,29,1955,449233,449233,[TikTok](https://www.tiktok.com/@thegrahamallen)
Bo Loudon,Right-Leaning,86,56377,27948,12,4698,538508,538508,[TikTok](https://www.tiktok.com/@boloudon)
Cam Higby,Right-Leaning,-42,55863,-21177,20,2793,534942,534942,[TikTok](https://tiktok.com/@thecamhigby)
The Hill,Neutral,282,55211,50569,38,1453,823353,823353,[TikTok](https://tiktok.com/@thehillpolitics)
Brooker Tee Jones,Right-Leaning,-32,54710,-13624,28,1954,410585,410585,[TikTok](https://www.tiktok.com/@brookerteejones)
Savanna Cannon,Right-Leaning,,54612,,22,2482,830617,830617,[TikTok](https://www.tiktok.com/@savannacannon)
Sound Of Texas,Left-Leaning,-51,54367,-25612,24,2265,211350,211350,[TikTok](https://www.tiktok.com/@soundoftexas)
The Baltimore Sun,Neutral,-122,52995,-90489,212,250,965428,965428,[TikTok](https://www.tiktok.com/@baltimoresun)
Kamehalani Manco,Left-Leaning,-80,52492,-46888,52,1009,384725,384725,[TikTok](https://www.tiktok.com/@kamehalani)
Rachel Cohen,Left-Leaning,34,52369,8800,15,3491,305455,305455,[TikTok](https://www.tiktok.com/@cohen489)
Hakeem Jeffries,Left-Leaning,80,52055,24722,21,2479,753286,753286,[TikTok](https://www.tiktok.com/@leaderjeffries)
ProPublica,Neutral,-344,51818,-1144101,8,6477,406041,406041,[TikTok](https://www.tiktok.com/@ProPublica)
Austin Archer,Left-Leaning,-73,51370,-41541,17,3022,289565,289565,[TikTok](https://www.tiktok.com/@yourpal_austin)
KOMO News,Neutral,133,51363,35396,129,398,669857,669857,[TikTok](https://www.tiktok.com/@komo4seattle)
Bobby Pulido,Left-Leaning,-137,51242,-104722,9,5694,527883,527883,[TikTok](https://www.tiktok.com/@BobbyPulidoforTexas)
Oversight Dems,Left-Leaning,190,50513,40406,13,3886,383148,383148,[TikTok](https://www.tiktok.com/@oversightdems)
Big Bro Uncensored,Left-Leaning,-80,50380,-44162,44,1145,600937,600937,[TikTok](https://www.tiktok.com/@bigbrouncensored)
Haley Lickstein,Left-Leaning,103,49949,30506,34,1469,312165,312165,[TikTok](https://www.tiktok.com/@haleylickstein)
Kat Abughazaleh,Left-Leaning,-276,49327,-419964,7,7047,234276,234276,[TikTok](https://tiktok.com/@katmabu)
Casey Mama Sissie,Left-Leaning,87,49178,25135,51,964,336619,336619,[TikTok](https://tiktok.com/@mamasissiesays)
victoriaalxndr,Left-Leaning,,48824,,6,8137,292948,292948,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Victor Nieves,Right-Leaning,139,48592,33661,28,1735,376631,376631,[TikTok](https://www.tiktok.com/@notvictornieves)
Dave Bondy,Right-Leaning,-56,48546,-24939,33,1471,798225,798225,[TikTok](https://www.tiktok.com/@davebondy)
R. M. S. Thornton,Neutral,-133,48485,-88896,144,337,522654,522654,[TikTok](https://www.tiktok.com/@rmsthornton)
Thatintelguy,Right-Leaning,-77,48471,-39214,26,1864,495949,495949,[TikTok](https://www.tiktok.com/@the.intel.pub)
The Minnesota Star Tribune,Neutral,-90,47900,-46902,50,958,534263,534263,[TikTok](https://www.tiktok.com/@startribune)
Elizabeth Warren,Left-Leaning,-36,46903,-12792,7,6700,264871,264871,[TikTok](https://www.tiktok.com/@elizabethwarren)
