entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Hawk Podcast,Left-Leaning,-19,2155889,-1299442,265,8135,13164736,13164736,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
CNBC,Neutral,20,2051138,574786,622,3298,71761210,71761210,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Johnny Palmadessa,Left-Leaning,138,2026370,1695889,59,34345,9585794,9585794,[TikTok](https://tiktok.com/@johnnypalmadessa)
Crooked Media,Left-Leaning,51,1938041,1086253,113,17151,16770647,16770647,"[TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://tiktok.com/@crookedmedia)"
Lisandra Vazquez,Left-Leaning,-13,1929875,-813812,74,26079,9444325,9444325,[TikTok](https://tiktok.com/@lisandravcomedy)
David Pakman Show,Left-Leaning,-2,1888783,-222819,146,12937,20177986,20177986,[TikTok](https://tiktok.com/@davidpakmanshow)
Hello America,Right-Leaning,20,1835623,507114,360,5099,11208244,11208244,[TikTok](https://tiktok.com/@helloamericasup)
Reuters,Neutral,-13,1816324,-707870,261,6959,40803262,40803262,[TikTok](https://www.tiktok.com/@reuters)
CBS Evening News,Neutral,-36,1740946,-2846667,136,12801,24131849,24131849,[TikTok](https://tiktok.com/@cbseveningnews)
Brian Tyler Cohen,Left-Leaning,-14,1737823,-773635,95,18293,14414862,14414862,[TikTok](https://tiktok.com/@briantylercohen)
James Talarico,Left-Leaning,-31,1669886,-2399422,5,333977,7229900,7229900,[TikTok](https://www.tiktok.com/@jamestalarico)
Dean Withers,Left-Leaning,-21,1604365,-1150556,7,229195,8465100,8465100,[TikTok](https://www.tiktok.com/@itsdeaann)
NBC South Florida,Neutral,1,1602740,-125536,144,11130,35452678,35452678,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Your Favorite Guy,Left-Leaning,-9,1597988,-486424,121,13207,8293381,8293381,[TikTok](https://tiktok.com/@yourfavoriteguy)
Zohran Mamdani,Left-Leaning,9,1567438,143631,41,38230,9058200,9058200,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Michael Foote,Left-Leaning,277,1504318,1421558,32,47010,7605995,7605995,[TikTok](https://www.tiktok.com/@michael_foote_)
Silent Middle Child,Left-Leaning,4,1497294,303,26,57588,9028400,9028400,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Good Trouble - Sam Rosenholtz,Left-Leaning,-18,1484806,-843110,34,43671,8028980,8028980,[TikTok](https://www.tiktok.com/@goodtrouble_)
Candace Owens,Right-Leaning,-22,1461623,-992535,30,48721,14887880,14887880,[TikTok](https://www.tiktok.com/@candaceoshow)
Brenna Pérez,Left-Leaning,262,1447553,1352244,35,41359,8775891,8775891,[TikTok](https://www.tiktok.com/@perezbrenna)
Daily Wire,Right-Leaning,92,1425653,995188,39,36555,13529870,13529870,[TikTok](https://tiktok.com/@dailywire)
Allie O’Brien,Left-Leaning,67,1415448,856730,17,83262,7947382,7947382,[TikTok](https://tiktok.com/@allie_202_)
FOX 9 | KMSP Minneapolis,Neutral,37,1397718,566869,67,20861,21097243,21097243,[TikTok](https://www.tiktok.com/@fox9mn)
The Recount,Left-Leaning,50,1349839,674205,93,14514,12665932,12665932,[TikTok](https://tiktok.com/@therecount)
ABC News Live,Neutral,-37,1309315,-1706562,238,5501,20859034,20859034,[TikTok](https://tiktok.com/@abcnewslive)
The Guardian,Neutral,309,1305126,1244515,42,31074,7506950,7506950,[TikTok](https://www.tiktok.com/@guardian)
Hal for NY,Left-Leaning,-20,1301926,-736900,62,20999,18098913,18098913,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Bloomberg Politics,Neutral,128,1270113,975354,119,10673,24134254,24134254,[TikTok](https://tiktok.com/@bloombergpolitics)
BloxCast,Neutral,14,1187508,118579,57,20833,8104753,8104753,[TikTok](https://www.tiktok.com/@bloxcast_)
Andr3wsky,Left-Leaning,16,1179727,150153,24,49155,4475100,4475100,[TikTok](https://www.tiktok.com/@andr3wsky)
Greg Johnstone,Left-Leaning,6,1167766,5731,20,58388,6634200,6634200,[TikTok](https://tiktok.com/@johnstone.gregory)
NBC Bay Area,Neutral,-51,1152634,-2353982,226,5100,19632279,19632279,[TikTok](https://www.tiktok.com/@nbcbayarea)
ItsLuke,Left-Leaning,-23,1145376,-755875,19,60283,4475046,4475046,[TikTok](https://www.tiktok.com/@itsluke7)
Jasmine Crockett,Left-Leaning,96,1133429,763418,13,87187,5332877,5332877,[TikTok](https://tiktok.com/@jasmineforus)
Cory Booker,Left-Leaning,29,1131177,337314,57,19845,8079215,8079215,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
The National Desk,Right-Leaning,34,1123814,403180,499,2252,26380824,26380824,[TikTok](https://www.tiktok.com/@tndtok)
Koch Head,Left-Leaning,78,1109300,691890,91,12190,6182472,6182472,[TikTok](https://tiktok.com/@kochead)
Riley Gaines Barker,Right-Leaning,42,1097843,479215,18,60991,8037531,8037531,[TikTok](https://www.tiktok.com/@rileygaines)
Andra Berghoff,Left-Leaning,-5,1062474,-129058,37,28716,5785090,5785090,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Tucker Carlson,Right-Leaning,-4,1040923,-131399,14,74352,10886200,10886200,[TikTok](https://tiktok.com/@tuckercarlson)
Lisa Remillard,Neutral,-40,1005393,-1310612,12,83783,8193289,8193289,[TikTok](https://tiktok.com/@lisaremillard)
Brad Doggett,Left-Leaning,3,1000353,-51783,16,62522,4237347,4237347,[TikTok](https://www.tiktok.com/@brad.doggett)
Isabel Brown,Right-Leaning,263,984020,908492,10,98402,5672269,5672269,[TikTok](https://tiktok.com/@theisabelbrown)
Epistemic,Left-Leaning,282,978229,911026,6,163038,7551389,7551389,[TikTok](https://www.tiktok.com/@epistemiccrisis)
Josh Helfgott,Left-Leaning,23,971546,237732,16,60722,5623238,5623238,[TikTok](https://tiktok.com/@joshhelfgott)
The Tennessee Holler,Left-Leaning,-23,961341,-493151,512,1878,9740026,9740026,[TikTok](https://www.tiktok.com/@thetnholler)
Tucker Carlson Network,Right-Leaning,-18,961150,-334458,63,15256,14020234,14020234,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
The Economist,Neutral,107,959897,664387,14,68564,9957205,9957205,[TikTok](https://www.tiktok.com/@theeconomist)
Ding News,Right-Leaning,29,959550,317155,31,30953,10492530,10492530,[TikTok](https://www.tiktok.com/@dingnewscorp)
Walter Masterson,Left-Leaning,-15,951750,-227574,26,36606,7863198,7863198,[TikTok](https://www.tiktok.com/@waltermasterson)
Bernie Sanders,Left-Leaning,199,947702,823973,8,118463,4679857,4679857,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Kamala Harris,Left-Leaning,-76,924428,-3590375,3,308143,4765200,4765200,[TikTok](https://www.tiktok.com/@kamalaharris)
Chris Glover - Generic Art Dad,Left-Leaning,-38,923399,-761764,16,57712,4129000,4129000,[TikTok](https://tiktok.com/@genericartdad)
letsdiscusssomething,Left-Leaning,-48,890381,-1168707,37,24064,4768882,4768882,"[TikTok](https://www.tiktok.com/@letsdiscusssomething), [TikTok](https://www.tiktok.com/@chrisinthehouse1)"
Abdalkarim,Neutral,149,890145,683862,32,27817,1741996,1741996,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Los Angeles Times,Neutral,275,884491,821900,77,11487,11225068,11225068,[TikTok](https://www.tiktok.com/@latimes)
Ohhh That’s Rich,Left-Leaning,-17,859234,-253611,34,25272,4691724,4691724,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Nick Shirley,Right-Leaning,85,841702,513768,20,42085,6837701,6837701,[TikTok](https://www.tiktok.com/@nickshirleyy)
NBC 5 Chicago,Neutral,206,835675,726124,56,14923,10939770,10939770,[TikTok](https://www.tiktok.com/@nbcchicago)
Megyn Kelly,Right-Leaning,-29,824177,-418477,60,13736,9279319,9279319,[TikTok](https://www.tiktok.com/@megynkellyshow)
Mrs. Frazzled,Left-Leaning,41,819931,327573,63,13015,5468648,5468648,[TikTok](https://www.tiktok.com/@mrs.frazzled)
CBS New York,Neutral,5,812020,71714,92,8826,13581625,13581625,[TikTok](https://www.tiktok.com/@cbsnewyork)
Texas Democrats,Left-Leaning,440,798859,788166,14,57061,4262053,4262053,[TikTok](https://www.tiktok.com/@texasdemocrats)
Gaydar,Left-Leaning,-5,795858,-35902,9,88429,3559945,3559945,[TikTok](https://www.tiktok.com/@gaydar.show)
Maggie Reed,Left-Leaning,28,780332,255753,73,10689,5189881,5189881,[TikTok](https://tiktok.com/@mermaidmamamaggie)
More Perfect Union,Left-Leaning,-36,774130,-511284,42,18432,5734354,5734354,[TikTok](https://tiktok.com/@moreperfectunion)
Clip the Crisis,Left-Leaning,113,757757,504667,8,94720,6697078,6697078,[TikTok](https://www.tiktok.com/@clipthecrisis)
Doxielvr,Right-Leaning,-5,742274,-67969,89,8340,3490391,3490391,[TikTok](https://www.tiktok.com/@doxielvr)
Democratic Governors Association (DGA),Left-Leaning,-28,720238,-390263,33,21825,5170998,5170998,[TikTok](https://tiktok.com/@demgovs)
Da’Vion Tatum,Left-Leaning,-38,718542,-508312,64,11227,2505257,2505257,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Ariana Jasmine Afshar,Left-Leaning,14,718031,139753,52,13808,6208323,6208323,[TikTok](https://tiktok.com/@arianajasmine___)
Amanda Tietz,Left-Leaning,37,714267,244438,49,14577,3621057,3621057,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
slaythegop,Left-Leaning,4,712738,65166,19,37513,4194225,4194225,[TikTok](https://www.tiktok.com/@slaythegop)
The Aravosis Report,Left-Leaning,188,704601,593464,52,13550,3724140,3724140,[TikTok](https://tiktok.com/@aravosis)
Hope Walz,Left-Leaning,-25,690775,-251324,37,18670,3040056,3040056,[TikTok](https://www.tiktok.com/@hopewalz)
USA Today,Neutral,-25,683842,-243817,206,3320,15879155,15879155,[TikTok](https://www.tiktok.com/@usatoday)
Olivia Julianna,Left-Leaning,17,649706,126153,30,21657,3463365,3463365,[TikTok](https://tiktok.com/@0liviaJulianna)
Fox 13 Seattle,Neutral,,648298,,1,648298,5726933,5726933,[TikTok](https://www.tiktok.com/@fox13seattle)
Clips of Kamala,Left-Leaning,306,645343,610968,3,215114,2483349,2483349,[TikTok](https://www.tiktok.com/@clipsofkamala)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-81,636906,-1726021,45,14153,2818156,2818156,[TikTok](https://www.tiktok.com/@travelingnurse)
CFH Unfiltered,Left-Leaning,-61,634274,-884123,23,27577,4396623,4396623,[TikTok](https://tiktok.com/@cfh.unfiltered)
Suzanne Lambert,Left-Leaning,28,622173,152409,43,14469,3159051,3159051,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Parker Sedgwick,Left-Leaning,63,619703,292854,28,22132,6135800,6135800,[TikTok](https://www.tiktok.com/@parkergetajob)
Taterbanditnews,Right-Leaning,-5,613005,-28726,48,12771,2215013,2215013,[TikTok](https://www.tiktok.com/@sassholehitman)
Alex Cascio,Left-Leaning,265,598944,546477,48,12478,2564230,2564230,[TikTok](https://www.tiktok.com/@casalmon)
HuffPost,Left-Leaning,51,589942,254872,29,20343,5667007,5667007,[TikTok](https://www.tiktok.com/@huffpost)
Don Lemon,Left-Leaning,60,573919,253155,43,13347,4335349,4335349,[TikTok](https://tiktok.com/@donlemon)
D.A.R.Y.L.2.0,Left-Leaning,143,568690,410540,107,5315,3148932,3148932,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
NPR,Neutral,-76,564848,-1180059,62,9110,5766716,5766716,[TikTok](https://www.tiktok.com/@npr)
NBC Washington,Neutral,-48,559735,-535129,152,3682,9955994,9955994,[TikTok](https://www.tiktok.com/@nbcwashington)
Erika Kirk,Right-Leaning,231,557988,487715,6,92998,9691370,9691370,[TikTok](https://www.tiktok.com/@mrserikakirk)
Anna Connelly,Left-Leaning,43,552530,215304,27,20464,2993646,2993646,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
Dr. Zachary Rubin,Neutral,25,544691,137905,30,18156,5580680,5580680,[TikTok](https://www.tiktok.com/@rubin_allergy)
Channel 5 with Andrew Callaghan,Left-Leaning,23,540046,130915,29,18622,4211220,4211220,[TikTok](https://www.tiktok.com/@channel5tiktok)
CTV Your Morning,Neutral,592,531478,530261,3,177159,5786646,5786646,[TikTok](https://www.tiktok.com/@yourmorningctv)
Imani Barbarin - Crutches and Spice,Left-Leaning,-30,526428,-239740,85,6193,2131916,2131916,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Nessa Diosdado,Left-Leaning,-59,525566,-633221,20,26278,3551478,3551478,[TikTok](https://www.tiktok.com/@nessadiosdado)
Conscious Lee - George Lee Jr,Left-Leaning,-1,519939,2902,66,7878,3318239,3318239,[TikTok](https://www.tiktok.com/@theconsciouslee)
The Wall Street Journal,Neutral,23,516102,115950,55,9384,7318455,7318455,[TikTok](https://www.tiktok.com/@wallstreetjournal)
CortlenFixesEverything,Left-Leaning,100,511075,299998,30,17036,1856196,1856196,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Rachel Cohen,Left-Leaning,39,503789,172840,78,6459,3469824,3469824,[TikTok](https://www.tiktok.com/@cohen489)
Rob Smith,Right-Leaning,84,489070,252021,64,7642,4870237,4870237,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Joy-Ann Reid,Left-Leaning,42,480725,153053,24,20030,2121166,2121166,[TikTok](https://www.tiktok.com/@joyreidofficial)
Trish Regan,Right-Leaning,77,458650,209264,192,2389,5717593,5717593,[TikTok](https://www.tiktok.com/@trishregan)
Patrick Bet-David,Right-Leaning,72,457996,197674,127,3606,7316707,7316707,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Nick Muller,Left-Leaning,19,445191,56951,30,14840,2087877,2087877,[TikTok](https://www.tiktok.com/@nickmuller703)
Zeteo,Left-Leaning,-51,441832,-404666,120,3682,3642982,3642982,[TikTok](https://www.tiktok.com/@zeteonews)
Human Rights Campaign,Left-Leaning,201,435776,361092,35,12451,2145640,2145640,[TikTok](https://tiktok.com/@humanrightscampaign)
Jeffery Mead,Right-Leaning,117,426119,259131,20,21306,2541200,2541200,[TikTok](https://tiktok.com/@the_jefferymead)
Brian Entin,Neutral,-53,412801,-429560,31,13316,5987700,5987700,[TikTok](https://www.tiktok.com/@brianentin)
The Young Turks,Left-Leaning,161,409077,302610,26,15734,2280682,2280682,[TikTok](https://www.tiktok.com/@theyoungturks)
ABC7NY,Neutral,308,407467,381720,45,9055,7432301,7432301,[TikTok](https://www.tiktok.com/@abc7ny)
Danielle Ann,Left-Leaning,36,407445,93572,77,5291,1541912,1541912,[TikTok](https://tiktok.com/@chasingoz)
NBC New York,Neutral,-49,407295,-379507,71,5737,7451148,7451148,[TikTok](https://www.tiktok.com/@nbcnewyork)
Xaviaer DuRousseau,Right-Leaning,8,403095,14107,9,44788,2144900,2144900,[TikTok](https://www.tiktok.com/@xaviaer)
CAP Action,Left-Leaning,327,396157,376068,52,7618,2904033,2904033,[TikTok](https://tiktok.com/@fightforprogress)
Joe Hubbard,Left-Leaning,34,395712,95331,34,11639,2791730,2791730,[TikTok](https://www.tiktok.com/@joe_hubbard)
Christian Maldonado,Left-Leaning,13,391676,24582,7,55954,2163800,2163800,[TikTok](https://tiktok.com/@christianjmaldonado)
Drey Dossier,Left-Leaning,,389902,,2,194951,1692732,1692732,[TikTok](https://www.tiktok.com/@thedreydossier)
Josh Greene - Josh the Progressive,Left-Leaning,62,389553,140969,109,3574,2740940,2740940,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Kathryn Anne Edwards,Left-Leaning,616,388156,387791,1,388156,2436720,2436720,[TikTok](https://www.tiktok.com/@keds_economist)
Hangovergang,Right-Leaning,608,373652,373194,9,41517,2437923,2437923,[TikTok](https://www.tiktok.com/@hangovergang)
Alexis and Dean,Neutral,-33,372305,-178901,39,9546,7424140,7424140,[TikTok](https://www.tiktok.com/@alexisanddean)
Inquirher,Left-Leaning,252,370655,332065,7,52951,1881866,1881866,[TikTok](https://www.tiktok.com/@inquirher)
Tim Walz,Left-Leaning,,366781,,6,61130,1517300,1517300,[TikTok](https://www.tiktok.com/@timwalz)
Brendo_licious,Left-Leaning,-55,365514,-354593,61,5992,3309480,3309480,[TikTok](https://www.tiktok.com/@brendolicious)
Head in the Office,Left-Leaning,-21,360285,-118864,25,14411,2100307,2100307,[TikTok](https://www.tiktok.com/@headintheoffice)
Ro Khanna,Left-Leaning,-52,352984,-297293,17,20764,2443713,2443713,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
ACLU,Left-Leaning,135,346449,236397,47,7371,1688379,1688379,[TikTok](https://www.tiktok.com/@aclu)
Naima (hair.soup),Left-Leaning,99,346239,180936,3,115413,2802265,2802265,[TikTok](https://www.tiktok.com/@hair.soup)
Eric Burnett,Left-Leaning,-12,344557,-62067,18,19142,1678242,1678242,[TikTok](https://www.tiktok.com/@dr.eric.b)
Brandon Tatum,Right-Leaning,27,342940,53109,43,7975,3104609,3104609,[TikTok](https://tiktok.com/@theofficertatum)
The Haunted Side,Right-Leaning,29,341411,57066,138,2474,4380965,4380965,[TikTok](https://www.tiktok.com/@thehauntedside)
Brad Bernstein,Left-Leaning,-43,338606,-191710,99,3420,10003588,10003588,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Jesse Watters,Right-Leaning,7,336343,5895,38,8851,3158526,3158526,[TikTok](https://tiktok.com/@jessebwatters)
Wear The Peace,Neutral,,336113,,55,6111,2190234,2190234,[TikTok](https://www.tiktok.com/@wearthepeaceco)
Alicia Luncheon,Left-Leaning,59,333646,116197,15,22243,1945572,1945572,[TikTok](https://tiktok.com/@theluncheonlawyer)
Just Wayne,Left-Leaning,86,333215,162971,54,6171,1473794,1473794,[TikTok](https://www.tiktok.com/@justwaynecreative)
Steven Bonnell II - Destiny,Left-Leaning,161,326188,246653,95,3434,5652847,5652847,[TikTok](https://www.tiktok.com/@destinydebates)
Last Week Tonight with John Oliver,Left-Leaning,139,321676,222150,18,17871,2732230,2732230,[TikTok](https://tiktok.com/@lastweektonighthbo)
Pete Buttigieg,Left-Leaning,-60,318851,-276789,3,106284,1824400,1824400,[TikTok](https://www.tiktok.com/@petebuttigieg)
Link Lauren,Right-Leaning,70,316967,126573,12,26414,1971400,1971400,[TikTok](https://tiktok.com/@itslinklauren)
Robert Arnold,Left-Leaning,-81,315711,-509964,13,24285,1413624,1413624,[TikTok](https://www.tiktok.com/@defiance13)
Cheyenne Hunt,Left-Leaning,349,313816,302383,7,44831,1866437,1866437,[TikTok](https://www.tiktok.com/@cheyennehuntca)
Rachel Scott,Neutral,501,312677,310167,6,52113,1668123,1668123,[TikTok](https://www.tiktok.com/@itsrachelscott)
What's Left?,Left-Leaning,,311145,,3,103715,2684054,2684054,[TikTok](https://www.tiktok.com/@wtf_is.left)
Matt Gordon,Left-Leaning,99,303574,175821,62,4896,1293133,1293133,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Vicki Chan MD,Left-Leaning,144,300580,217569,69,4356,2722970,2722970,[TikTok](https://www.tiktok.com/@vickichanmd)
Jamira Burley,Left-Leaning,64,298588,108416,48,6221,1682580,1682580,[TikTok](https://tiktok.com/@jawnontheinternet)
The Woke Ginger,Left-Leaning,-45,296423,-183209,73,4061,1709072,1709072,[TikTok](https://tiktok.com/@thewokeginger)
NBC10 Boston,Neutral,-76,285229,-384875,10,28523,3498228,3498228,[TikTok](https://www.tiktok.com/@nbc10boston)
Jess Craven,Left-Leaning,-48,285119,-199404,53,5380,1303381,1303381,[TikTok](https://tiktok.com/@jesscraven101)
Isaiah Martin,Left-Leaning,-120,284810,-915730,47,6060,1527297,1527297,[TikTok](https://tiktok.com/@isaiahrmartin)
Braedon Sorbo,Right-Leaning,76,284691,122774,44,6470,3214859,3214859,[TikTok](https://www.tiktok.com/@braedensorbo)
Grand Ole Evan,Right-Leaning,-72,284492,-299292,22,12931,1792338,1792338,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Ben Shapiro,Right-Leaning,36,272409,48672,29,9393,3196459,3196459,[TikTok](https://www.tiktok.com/@real.benshapiro)
Jon Stewart,Left-Leaning,80,271811,120962,18,15101,2384665,2384665,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
Dave Jorgenson,Neutral,53,268670,76060,21,12794,1799000,1799000,[TikTok](https://www.tiktok.com/@davejorgenson)
Brett Cooper,Right-Leaning,,267733,,13,20595,1936200,1936200,[TikTok](https://tiktok.com/@brettcooper_)
HearMeOutOnThis,Left-Leaning,7,264426,-9179,76,3479,1836146,1836146,[TikTok](https://www.tiktok.com/@realprogressive11)
Matthew Rein,Left-Leaning,10,263648,-8130,69,3821,3675716,3675716,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
Pulse of Today,Left-Leaning,154,260991,188939,5,52198,2003865,2003865,[TikTok](https://www.tiktok.com/@the_daily_pulse)
BlazeTV,Right-Leaning,310,260513,246776,128,2035,3279890,3279890,[TikTok](https://www.tiktok.com/@blazemedia)
Face the Nation,Neutral,157,259090,188609,88,2944,7053909,7053909,[TikTok](https://tiktok.com/@facethenation)
Quentin R. Jiles,Left-Leaning,79,255747,124386,18,14208,1119613,1119613,[TikTok](https://www.tiktok.com/@quentinjiles)
Pissed Magistus,Left-Leaning,-108,253786,-584050,18,14099,1761709,1761709,[TikTok](https://www.tiktok.com/@pissedmagistus)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-23,252312,-75400,22,11469,2844500,2844500,[TikTok](https://www.tiktok.com/@joepags)
Raybay,Left-Leaning,-20,251713,-65873,5,50343,1134782,1134782,[TikTok](https://www.tiktok.com/@ray_bay_bay)
NYT Opinion,Neutral,-33,247570,-87561,18,13754,2364196,2364196,[TikTok](https://www.tiktok.com/@nytopinion)
Jamelle Bouie,Left-Leaning,70,240545,95596,29,8295,1214700,1214700,[TikTok](https://tiktok.com/@jamellebouie)
Austin Archer,Left-Leaning,140,240088,166301,14,17149,1093452,1093452,[TikTok](https://www.tiktok.com/@yourpal_austin)
Jordan Peterson,Right-Leaning,-46,235958,-152123,33,7150,3547377,3547377,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
60 Minutes,Neutral,-104,232226,-492574,20,11611,3117700,3117700,[TikTok](https://tiktok.com/@60minutes)
Qasim Rashid,Left-Leaning,200,228987,190119,24,9541,847385,847385,[TikTok](https://tiktok.com/@qasim.rashid)
Jon Ossoff,Left-Leaning,-103,224869,-489756,7,32124,1265900,1265900,[TikTok](https://tiktok.com/@jon)
The Arizona Republic,Neutral,126,223708,146609,40,5593,3499641,3499641,[TikTok](https://www.tiktok.com/@azcentral)
Thiqydusty,Left-Leaning,38,222593,38077,4,55648,757658,757658,[TikTok](https://www.tiktok.com/@thiqydusty)
AB Burns-Tucker,Left-Leaning,79,218976,101474,43,5092,948054,948054,[TikTok](https://www.tiktok.com/@iamlegallyhype)
kateao4,Left-Leaning,357,213774,205369,7,30539,870468,870468,[TikTok](https://www.tiktok.com/@kateao4)
The Washington Post,Neutral,-41,212460,-121159,18,11803,1818697,1818697,[TikTok](https://tiktok.com/@washingtonpost)
HYGO News,Right-Leaning,46,212038,46130,517,410,8226198,8226198,[TikTok](https://www.tiktok.com/@hygonews)
CBS Chicago,Neutral,-24,206514,-83616,76,2717,4091268,4091268,[TikTok](https://www.tiktok.com/@cbschicago)
James Ray,Left-Leaning,-15,206322,-67029,45,4585,902238,902238,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,-15,206322,-67029,45,4585,902238,902238,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
I've Had It Podcast,Left-Leaning,58,202669,71130,33,6141,1821474,1821474,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Dash Dobrofsky,Left-Leaning,-174,202459,-1670217,3,67486,2261100,2261100,[TikTok](https://www.tiktok.com/@dashdobrofsky)
Gemma Talks,Left-Leaning,-21,202374,-72680,25,8095,1023759,1023759,[TikTok](https://www.tiktok.com/@gemma_talks)
Fox & Friends,Right-Leaning,2,201593,-23872,82,2458,4943733,4943733,[TikTok](https://www.tiktok.com/@foxandfriends)
The Real Cornpop,Left-Leaning,182,201238,162035,47,4282,1894165,1894165,[TikTok](https://www.tiktok.com/@therealcornpop)
Fox 10 Phoenix,Neutral,-94,201014,-318746,12,16751,3009531,3009531,[TikTok](https://www.tiktok.com/@fox10phoenix)
The Adam Friedland Show,Left-Leaning,0,199500,-24864,7,28500,1854200,1854200,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Brian Baez,Left-Leaning,47,198370,51594,28,7085,1666429,1666429,[TikTok](https://www.tiktok.com/@mentallydivine)
Yeganeh Mafaher,Left-Leaning,-39,187608,-109750,19,9874,1156691,1156691,[TikTok](https://www.tiktok.com/@littleyeg)
Tad Stoermer,Left-Leaning,4,183510,-30236,10,18351,1006360,1006360,[TikTok](https://www.tiktok.com/@tadstoermer)
Piers Morgan Uncensored,Right-Leaning,-68,183487,-203969,19,9657,3742340,3742340,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Robert Reich,Left-Leaning,52,183447,56565,30,6115,1157865,1157865,[TikTok](https://tiktok.com/@rbreich)
Gene Wu,Left-Leaning,,181192,,11,16472,868081,868081,[TikTok](https://www.tiktok.com/@genefortexas)
Angel Barragan,Left-Leaning,-64,179515,-159545,92,1951,1318882,1318882,[TikTok](https://tiktok.com/@senor_barragan)
Vote In or Out,Left-Leaning,482,179176,177828,449,399,1435815,1435815,[TikTok](https://www.tiktok.com/@voteinorout)
WVUE FOX 8 New Orleans,Neutral,527,178968,178500,2,89484,2901438,2901438,[TikTok](https://www.tiktok.com/@fox8nola)
FOX 32 Chicago (WFLD),Neutral,114,176517,103656,31,5694,2901137,2901137,[TikTok](https://www.tiktok.com/@fox32chicago)
Texas Paul,Left-Leaning,-9,176090,-45131,31,5680,909487,909487,[TikTok](https://www.tiktok.com/@paultx890)
Todd,Right-Leaning,-96,174304,-299808,106,1644,1419061,1419061,[TikTok](https://www.tiktok.com/@toddistalking2.0)
The Older Millennial,Right-Leaning,195,173885,143502,22,7904,1326990,1326990,[TikTok](https://www.tiktok.com/@theoldermillennial)
Chez Chuck,Left-Leaning,-93,171834,-262950,25,6873,1040680,1040680,[TikTok](https://www.tiktok.com/@chezchuck)
Yahoo Finance,Neutral,82,164453,78550,58,2835,6421565,6421565,[TikTok](https://tiktok.com/@yahoofinance)
Chris Mowrey,Left-Leaning,-154,163993,-744917,25,6560,871475,871475,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Trae Crowder,Left-Leaning,13,163646,-9366,7,23378,830500,830500,[TikTok](https://tiktok.com/@traecrowder)
Laurenzo Adesso,Left-Leaning,118,162197,96714,13,12477,1518500,1518500,[TikTok](https://tiktok.com/@adesso.laurenzo)
NBC 4 Los Angeles,Neutral,-109,159154,-336902,12,13263,2317732,2317732,[TikTok](https://www.tiktok.com/@nbcla)
Adam Mockler,Left-Leaning,-59,156486,-142383,43,3639,2492399,2492399,[TikTok](https://tiktok.com/@adammockler)
RaeShanda Lias,Left-Leaning,98,155442,81649,3,51814,673300,673300,[TikTok](https://www.tiktok.com/@shopaif)
Bailee in Bloom,Left-Leaning,,153088,,1,153088,719764,719764,[TikTok](https://www.tiktok.com/@baileeinbloom)
Black Conservative Perspective,Right-Leaning,-57,151097,-139145,79,1913,2367769,2367769,[TikTok](https://www.tiktok.com/@black..conservative.p)
