entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
LatinUS,Neutral,1,120767724,44812955,1206,100139,2096908970,2096908970,[TikTok](https://www.tiktok.com/@latinus_us)
Daily Mail,Neutral,-1,88479275,-8403990,613,144338,1248661324,1248661324,[TikTok](https://www.tiktok.com/@dailymail)
NowThis,Left-Leaning,10,72310189,50355468,182,397309,581992205,581992205,[TikTok](https://www.tiktok.com/@nowthisimpact)
BBC News,Neutral,3,68968617,33394841,686,100537,1350226310,1350226310,[TikTok](https://www.tiktok.com/@bbcnews)
CNN,Neutral,-1,63131448,15638982,626,100849,906977376,906977376,[TikTok](https://tiktok.com/@cnn)
NBC News,Neutral,0,60923069,24692591,527,115604,826734388,826734388,[TikTok](https://tiktok.com/@nbcnews)
The Democrats,Left-Leaning,4,59243919,34669493,95,623620,334277581,334277581,[TikTok](https://tiktok.com/@democrats)
CBS News,Neutral,-3,49774700,11821555,798,62374,707363850,707363850,"[TikTok](https://tiktok.com/@cbsnews), [TikTok](https://www.tiktok.com/@cbs)"
Courier,Left-Leaning,9,44269306,26075720,265,167054,388110372,388110372,[TikTok](https://tiktok.com/@couriernewsroom)
ABC News,Neutral,-7,40595902,-18057079,506,80229,569502825,569502825,[TikTok](https://www.tiktok.com/@abcnews)
Fox News,Right-Leaning,-3,38775883,4201683,1123,34529,845284546,845284546,[TikTok](https://tiktok.com/@foxnews)
Aaron Parnas,Left-Leaning,-3,36566958,9502930,348,105077,284705032,284705032,[TikTok](https://tiktok.com/@aaronparnas1)
Brut America,Neutral,6,31161099,13408563,278,112090,378998775,378998775,[TikTok](https://tiktok.com/@brutamerica)
The White House,Right-Leaning,2,30017011,10133701,72,416903,268319967,268319967,[TikTok](https://www.tiktok.com/@whitehouse)
Carlos Eduardo Espina,Left-Leaning,5,28966534,11382607,843,34361,486821475,486821475,[TikTok](https://tiktok.com/@carlos_eduardo_espina)
Dylan Page,Neutral,-4,25379888,1883032,38,667892,226857160,226857160,[TikTok](https://www.tiktok.com/@dylan.page)
Reuters,Neutral,0,21306153,2624358,467,45623,390859847,390859847,[TikTok](https://www.tiktok.com/@reuters)
The Daily Show,Left-Leaning,17,19497271,12587183,124,157236,168538345,168538345,[TikTok](https://tiktok.com/@thedailyshow)
NY Post,Right-Leaning,-9,17456962,-9596981,468,37301,328744902,328744902,[TikTok](https://www.tiktok.com/@nypost)
Sky News,Neutral,8,16792997,6684002,716,23454,360448761,360448761,[TikTok](https://tiktok.com/@skynews)
FOX 9 | KMSP Minneapolis,Neutral,10,14868678,6388727,128,116162,197875064,197875064,[TikTok](https://www.tiktok.com/@fox9mn)
The Independent,Neutral,3,14800788,4067326,353,41929,257519812,257519812,[TikTok](https://www.tiktok.com/@independent)
Metro,Neutral,-9,14323650,-5897074,135,106101,216116675,216116675,[TikTok](https://tiktok.com/@metrouk)
Al Jazeera English,Neutral,-9,13688519,-6358064,460,29758,247686758,247686758,[TikTok](https://tiktok.com/@aljazeeraenglish)
The New York Times,Neutral,9,12795688,5416979,217,58966,140403721,140403721,[TikTok](https://tiktok.com/@nytimes)
Spencer Spencewuah,Left-Leaning,0,12204534,1654420,51,239305,56781490,56781490,[TikTok](https://www.tiktok.com/@spencewuah)
CBS Mornings,Neutral,0,11952379,1613285,388,30805,176492846,176492846,[TikTok](https://tiktok.com/@cbsmornings)
ABC7 Chicago,Neutral,-6,11938009,-3229482,867,13769,195676020,195676020,[TikTok](https://www.tiktok.com/@abc7chicago)
Team Trump,Right-Leaning,-6,11778835,-500617,49,240384,163843184,163843184,[TikTok](https://www.tiktok.com/@teamtrump)
ABC7 LA,Neutral,-9,11611532,-4117457,343,33853,180817916,180817916,[TikTok](https://www.tiktok.com/@abc7la)
Newsweek,Neutral,24,10726809,7517789,415,25848,196011857,196011857,[TikTok](https://tiktok.com/@newsweek)
LiveNOW from FOX,Right-Leaning,-8,10681336,-1114406,234,45647,212811081,212811081,[TikTok](https://tiktok.com/@livenowfox)
MS NOW,Left-Leaning,-3,10519318,1832440,230,45736,148360873,148360873,[TikTok](https://www.tiktok.com/@msnow)
ABC7NY,Neutral,3,10005332,3412761,313,31966,157755784,157755784,[TikTok](https://www.tiktok.com/@abc7ny)
NBC New York,Neutral,10,8816994,4729873,207,42594,121115919,121115919,[TikTok](https://www.tiktok.com/@nbcnewyork)
Johnny Palmadessa,Left-Leaning,162,8806306,8449795,108,81540,66653448,66653448,[TikTok](https://tiktok.com/@johnnypalmadessa)
CSPAN,Neutral,30,8277110,6132002,160,51732,115696948,115696948,[TikTok](https://tiktok.com/@cspanofficial)
USA Today,Neutral,32,8201138,6122819,206,39811,144014449,144014449,[TikTok](https://www.tiktok.com/@usatoday)
ABC World News Tonight,Neutral,-7,7984069,31815,173,46151,124037354,124037354,[TikTok](https://www.tiktok.com/@abcworldnews)
Univision Noticias,Neutral,-11,7307081,-2137365,204,35819,185060130,185060130,[TikTok](https://www.tiktok.com/@uninoticias)
HuffPost,Left-Leaning,44,7290438,5656236,42,173582,60744587,60744587,[TikTok](https://www.tiktok.com/@huffpost)
Gavin Newsom,Left-Leaning,32,7161241,5144311,59,121377,54726577,54726577,"[TikTok](https://www.tiktok.com/@cagovernor), [TikTok](https://www.tiktok.com/@gavinnewsom)"
CBS Evening News,Neutral,8,6502212,3079666,200,32511,84454548,84454548,[TikTok](https://tiktok.com/@cbseveningnews)
60 Minutes,Neutral,9,6356208,3048191,85,74779,70992299,70992299,[TikTok](https://tiktok.com/@60minutes)
MeidasTouch,Left-Leaning,3,5978117,2105685,188,31798,45853403,45853403,[TikTok](https://tiktok.com/@meidastouch)
KARE 11 Minneapolis,Neutral,69,5702603,4856234,356,16019,93927131,93927131,[TikTok](https://www.tiktok.com/@kare11news)
WCCO CBS News Minnesota,Neutral,95,5659729,5033822,89,63592,55521413,55521413,[TikTok](https://www.tiktok.com/@wcconews)
CBS New York,Neutral,57,5485885,4434824,95,57746,54637312,54637312,[TikTok](https://www.tiktok.com/@cbsnewyork)
Telemundo Miami,Neutral,70,5240340,4445268,63,83180,118637588,118637588,[TikTok](https://www.tiktok.com/@telemundo51miami)
Alex Pearlman,Left-Leaning,75,5211422,4477565,22,236883,22829027,22829027,[TikTok](https://tiktok.com/@pearlmania500)
Pink News,Left-Leaning,-18,4898535,-2757409,105,46653,47810851,47810851,[TikTok](https://tiktok.com/@pinknews)
CTVNews,Neutral,-9,4879055,733006,189,25815,94528060,94528060,[TikTok](https://www.tiktok.com/@ctvnews)
The Late Show with Stephen Colbert,Left-Leaning,-14,4746424,-1075613,89,53331,42547626,42547626,[TikTok](https://www.tiktok.com/@colbertlateshow)
Under the Desk News,Left-Leaning,-10,4742868,624162,71,66801,30644805,30644805,[TikTok](https://tiktok.com/@underthedesknews)
Dean Withers,Left-Leaning,6,4719191,2207009,11,429017,34783824,34783824,[TikTok](https://www.tiktok.com/@itsdeaann)
Greg Johnstone,Left-Leaning,50,4717649,3671447,46,102558,30614360,30614360,[TikTok](https://tiktok.com/@johnstone.gregory)
Crooked Media,Left-Leaning,65,4672334,3912785,118,39596,43820584,43820584,"[TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Thiqydusty,Left-Leaning,156,4536028,4220540,74,61298,18845089,18845089,[TikTok](https://www.tiktok.com/@thiqydusty)
NBC 5 Chicago,Neutral,97,4329819,3761033,72,60136,64072109,64072109,[TikTok](https://www.tiktok.com/@nbcchicago)
Brian Tyler Cohen,Left-Leaning,42,4240345,3077815,155,27357,37192954,37192954,[TikTok](https://tiktok.com/@briantylercohen)
News Nation,Neutral,-12,4202996,506401,328,12814,95664409,95664409,[TikTok](https://www.tiktok.com/@newsnationnow)
Harry Sisson,Left-Leaning,-6,4169374,995946,95,43888,28720818,28720818,[TikTok](https://tiktok.com/@harryjsisson)
ABC News Live,Neutral,-25,4148400,-1879812,301,13782,48030980,48030980,[TikTok](https://tiktok.com/@abcnewslive)
KDFW FOX 4 (Dallas-Fort Worth Fox),Neutral,-24,4092093,-1045740,40,102302,48423094,48423094,[TikTok](https://www.tiktok.com/@fox4newsdallasfortworth)
The Older Millennial,Right-Leaning,21,4014609,2450197,218,18416,25211591,25211591,[TikTok](https://www.tiktok.com/@theoldermillennial)
Middle East Eye,Neutral,-6,3959723,1214918,131,30227,45599273,45599273,[TikTok](https://www.tiktok.com/@middleeasteye)
TizzyEnt,Left-Leaning,22,3813476,2328102,52,73336,22695413,22695413,[TikTok](https://tiktok.com/@tizzyent)
Benjamín Zamora,Neutral,-4,3693364,1343224,197,18748,74587664,74587664,[TikTok](https://tiktok.com/@benjaminzamoratv)
Cory Booker,Left-Leaning,18,3668496,2149040,96,38214,33023621,33023621,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
PBS News Hour,Neutral,-8,3585981,1128545,274,13088,32500564,32500564,[TikTok](https://tiktok.com/@pbsnews)
The Recount,Left-Leaning,-29,3495290,-1464624,87,40176,41285165,41285165,[TikTok](https://tiktok.com/@therecount)
Your Favorite Guy,Left-Leaning,167,3470156,3223560,58,59830,22394388,22394388,[TikTok](https://tiktok.com/@yourfavoriteguy)
The Associated Press (AP),Neutral,-15,3274051,176868,256,12789,67560435,67560435,[TikTok](https://tiktok.com/@apnews)
Don Lemon,Left-Leaning,107,3121632,2686325,77,40541,23622838,23622838,[TikTok](https://tiktok.com/@donlemon)
CNBC,Neutral,-10,2978950,750942,626,4759,83637284,83637284,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
The Real Cornpop,Left-Leaning,17,2936549,1566076,142,20680,20683614,20683614,[TikTok](https://www.tiktok.com/@therealcornpop)
Braedon Sorbo,Right-Leaning,78,2926967,2355558,107,27355,17442486,17442486,[TikTok](https://www.tiktok.com/@braedensorbo)
Fox 5 Atlanta,Neutral,823,2887869,2887811,12,240656,40654508,40654508,[TikTok](https://www.tiktok.com/@fox5_atlanta)
Tell Williams,Left-Leaning,-8,2885540,825432,53,54444,15614417,15614417,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Bloomberg Politics,Neutral,48,2780974,2072559,170,16359,74017082,74017082,[TikTok](https://tiktok.com/@bloombergpolitics)
AJ+,Left-Leaning,17,2715269,1431700,169,16067,21310162,21310162,[TikTok](https://www.tiktok.com/@ajplus)
NPR,Neutral,12,2660749,1336845,114,23340,17857038,17857038,[TikTok](https://www.tiktok.com/@npr)
Good Trouble - Sam Rosenholtz,Left-Leaning,-4,2655202,883245,58,45779,16033270,16033270,[TikTok](https://www.tiktok.com/@goodtrouble_)
David Pakman Show,Left-Leaning,-3,2642105,902635,183,14438,23080674,23080674,[TikTok](https://tiktok.com/@davidpakmanshow)
Donald Trump,Right-Leaning,,2631233,,1,2631233,27891770,27891770,[TikTok](https://www.tiktok.com/@realdonaldtrump)
Pullups Pasta Politics,Left-Leaning,216,2569869,2422607,181,14198,19417665,19417665,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
The News Movement,Neutral,-37,2555886,-1053434,72,35498,37104177,37104177,[TikTok](https://www.tiktok.com/@thenewsmovement)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-12,2475312,589944,42,58936,10963017,10963017,[TikTok](https://www.tiktok.com/@travelingnurse)
Ed Markey,Left-Leaning,189,2470436,2286706,25,98817,16117752,16117752,"[TikTok](https://tiktok.com/@ed_markey), [TikTok](https://www.tiktok.com/@senmarkey)"
Candace Owens,Right-Leaning,-54,2457813,-4223262,29,84752,26590062,26590062,[TikTok](https://www.tiktok.com/@candaceoshow)
NBC Bay Area,Neutral,-23,2403521,286674,351,6848,31841634,31841634,[TikTok](https://www.tiktok.com/@nbcbayarea)
Jimmy Kimmel Live,Left-Leaning,119,2389998,2073467,19,125789,20701317,20701317,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Tim Walz,Left-Leaning,101,2364139,1983364,11,214922,10477515,10477515,[TikTok](https://www.tiktok.com/@timwalz)
The Krassensteins,Left-Leaning,552,2338304,2333144,156,14989,27970865,27970865,[TikTok](https://www.tiktok.com/@krassenstein)
Face the Nation,Neutral,19,2322229,1461456,99,23457,38118941,38118941,[TikTok](https://tiktok.com/@facethenation)
CBS Chicago,Neutral,56,2294459,1717371,106,21646,23216062,23216062,[TikTok](https://www.tiktok.com/@cbschicago)
Total Hypocrisy,Left-Leaning,12,2247731,1250269,222,10125,16472385,16472385,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Josh Greene - Josh the Progressive,Left-Leaning,18,2215125,1372893,279,7940,17116506,17116506,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Hawk Podcast,Left-Leaning,-8,2205757,823295,246,8966,15087106,15087106,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Brenna Pérez,Left-Leaning,49,2201586,1608852,20,110079,14129794,14129794,[TikTok](https://www.tiktok.com/@perezbrenna)
Podcast,Neutral,,2197861,,3,732620,13760635,13760635,[TikTok](https://www.tiktok.com/@popcast)
Tucker Carlson,Right-Leaning,-6,2188125,887143,31,70585,23763700,23763700,[TikTok](https://tiktok.com/@tuckercarlson)
Allie O’Brien,Left-Leaning,165,2121653,1926136,20,106083,10369779,10369779,[TikTok](https://tiktok.com/@allie_202_)
Lisa Remillard,Neutral,-27,2087096,238558,27,77300,19342290,19342290,[TikTok](https://tiktok.com/@lisaremillard)
Grace Unfiltered,Right-Leaning,,2051427,,144,14246,15244394,15244394,[TikTok](https://www.tiktok.com/@_thatonefitguy92)
Philip DeFranco,Left-Leaning,52,2044122,1489600,41,49857,14763670,14763670,[TikTok](https://www.tiktok.com/@philipdefranco)
Kai Trump,Right-Leaning,-32,1947057,-52450,18,108170,24328345,24328345,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
NBC Washington,Neutral,-56,1938483,-1409031,213,9101,22105370,22105370,[TikTok](https://www.tiktok.com/@nbcwashington)
Walter Masterson,Left-Leaning,37,1874678,1263923,29,64644,11491437,11491437,[TikTok](https://www.tiktok.com/@waltermasterson)
Alicia Luncheon,Left-Leaning,-44,1825487,-372667,47,38840,15534409,15534409,[TikTok](https://tiktok.com/@theluncheonlawyer)
Daily Wire,Right-Leaning,-3,1820811,819339,38,47916,20660622,20660622,[TikTok](https://tiktok.com/@dailywire)
Chez Chuck,Left-Leaning,125,1797472,1546964,16,112342,13877549,13877549,[TikTok](https://www.tiktok.com/@chezchuck)
Michael Foote,Left-Leaning,40,1785713,1212496,50,35714,9170502,9170502,[TikTok](https://www.tiktok.com/@michael_foote_)
Alexandria Ocasio-Cortez,Left-Leaning,242,1782454,1697115,13,137112,14292214,14292214,"[TikTok](https://www.tiktok.com/@aoc), [TikTok](https://tiktok.com/@aocinthehouse)"
Eumie Michelle,Left-Leaning,-56,1719548,-1175271,5,343910,8767873,8767873,[TikTok](https://www.tiktok.com/@eumiexx)
Marcus DiPaola,Neutral,204,1711104,1582800,27,63374,10205961,10205961,[TikTok](https://tiktok.com/@marcus.dipaola)
Pat Loller,Left-Leaning,206,1698460,1581547,9,188718,6775581,6775581,[TikTok](https://www.tiktok.com/@patloller)
FOX 32 Chicago (WFLD),Neutral,111,1614178,1333902,36,44838,21667453,21667453,[TikTok](https://www.tiktok.com/@fox32chicago)
Dannie D,Left-Leaning,-37,1599595,-138605,216,7406,11310878,11310878,[TikTok](https://tiktok.com/@dannied01)
The Wall Street Journal,Neutral,-20,1558984,345098,64,24359,22187061,22187061,[TikTok](https://www.tiktok.com/@wallstreetjournal)
NYT Opinion,Neutral,-22,1547421,303204,31,49917,12665496,12665496,[TikTok](https://www.tiktok.com/@nytopinion)
Chris Valenti,Left-Leaning,-25,1495322,206295,66,22656,15287199,15287199,[TikTok](https://www.tiktok.com/@valentivideos.alt)
"Good Morning, Bad News",Left-Leaning,340,1485319,1450070,41,36227,15996012,15996012,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
Hal for NY,Left-Leaning,-23,1481302,292871,78,18991,21880970,21880970,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Andr3wsky,Left-Leaning,-15,1455459,494230,32,45483,5703868,5703868,[TikTok](https://www.tiktok.com/@andr3wsky)
Leigh McGowan,Left-Leaning,118,1433000,1195165,24,59708,7979058,7979058,[TikTok](https://tiktok.com/@iampoliticsgirl)
Climate Defiance,Left-Leaning,688,1369461,1368963,8,171183,4047207,4047207,[TikTok](https://www.tiktok.com/@climatedefiance)
Keith Edwards,Left-Leaning,216,1364658,1272625,50,27293,8601899,8601899,[TikTok](https://www.tiktok.com/@keithedwards)
Politico Mexico,Neutral,-41,1360676,-140708,246,5531,27094301,27094301,[TikTok](https://tiktok.com/@politicomx)
Lisandra Vazquez,Left-Leaning,-83,1340043,-2590089,45,29779,6148526,6148526,[TikTok](https://tiktok.com/@lisandravcomedy)
Fox 5 NY,Neutral,179,1278122,1142024,29,44073,16948502,16948502,[TikTok](https://www.tiktok.com/@fox5newyork)
Jesse Watters,Right-Leaning,43,1251396,799000,83,15077,11927785,11927785,[TikTok](https://tiktok.com/@jessebwatters)
Amanda Tietz,Left-Leaning,-38,1229054,-83652,30,40968,8614323,8614323,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
BreakThrough News,Left-Leaning,458,1228095,1218466,181,6785,12192334,12192334,[TikTok](https://www.tiktok.com/@btnewsroom)
Dr. Zachary Rubin,Neutral,-32,1215936,60339,88,13817,10646060,10646060,[TikTok](https://www.tiktok.com/@rubin_allergy)
Silent Middle Child,Left-Leaning,15,1187644,604291,14,84832,7777254,7777254,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Melanie Stansbury,Left-Leaning,97,1151590,889296,56,20564,6155287,6155287,[TikTok](https://tiktok.com/@repstansbury)
Dave Jorgenson,Neutral,-12,1132145,401719,15,75476,7790082,7790082,[TikTok](https://www.tiktok.com/@davejorgenson)
The Good Liars,Left-Leaning,232,1127252,1053743,4,281813,7162173,7162173,[TikTok](https://tiktok.com/@thegoodliars)
Xaviaer DuRousseau,Right-Leaning,39,1114767,675706,34,32787,6834507,6834507,[TikTok](https://www.tiktok.com/@xaviaer)
NBC South Florida,Neutral,-84,1110073,-2020171,108,10278,24899365,24899365,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Nick Shirley,Right-Leaning,-96,1105501,-2940245,14,78964,8983631,8983631,[TikTok](https://www.tiktok.com/@nickshirleyy)
Jeffery Mead,Right-Leaning,27,1074335,595772,55,19533,6976283,6976283,[TikTok](https://tiktok.com/@the_jefferymead)
Maggie Reed,Left-Leaning,-20,1058342,304251,80,13229,5115762,5115762,[TikTok](https://tiktok.com/@mermaidmamamaggie)
The National Desk,Right-Leaning,-12,1019073,340216,516,1975,18882297,18882297,[TikTok](https://www.tiktok.com/@tndtok)
letsdiscusssomething,Left-Leaning,-25,1010159,239712,31,32586,6516582,6516582,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Off Jawaggon,Left-Leaning,-13,1001843,328422,32,31308,7152325,7152325,[TikTok](https://www.tiktok.com/@off_jawaggon)
Gaydar,Left-Leaning,-64,985239,-692859,21,46916,4231613,4231613,[TikTok](https://www.tiktok.com/@gaydar.show)
Megyn Kelly,Right-Leaning,15,974143,454415,81,12026,12347127,12347127,[TikTok](https://www.tiktok.com/@megynkellyshow)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,-6,927072,304691,80,11588,4388276,4388276,[TikTok](https://www.tiktok.com/@amandasmildtakes)
slaythegop,Left-Leaning,185,924446,827403,26,35556,5540168,5540168,[TikTok](https://www.tiktok.com/@slaythegop)
Adam Mockler,Left-Leaning,68,892858,589342,126,7086,10242372,10242372,[TikTok](https://tiktok.com/@adammockler)
USA2024,Right-Leaning,,891210,,5,178242,9692316,9692316,[TikTok](https://tiktok.com/@2024usa)
Nick Muller,Left-Leaning,41,889469,528368,40,22237,4484754,4484754,[TikTok](https://www.tiktok.com/@nickmuller703)
Charlie Kirk,Right-Leaning,101,887106,667078,14,63365,14022020,14022020,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
The Economist,Neutral,182,875621,780618,29,30194,16842423,16842423,[TikTok](https://www.tiktok.com/@theeconomist)
The Feminist Lawyer,Left-Leaning,83,858682,613779,45,19082,3993138,3993138,[TikTok](https://www.tiktok.com/@thefeministlawyer)
CFH Unfiltered,Left-Leaning,-23,838989,181950,20,41949,6714609,6714609,[TikTok](https://tiktok.com/@cfh.unfiltered)
Doxielvr,Right-Leaning,-16,833042,207343,136,6125,3557737,3557737,[TikTok](https://www.tiktok.com/@doxielvr)
Meghan Elinor,Right-Leaning,-80,818246,-951554,145,5643,4918818,4918818,[TikTok](https://www.tiktok.com/@meghanelinor)
ABC30 Action News (KFSN),Neutral,349,808503,785710,20,40425,10341774,10341774,[TikTok](https://www.tiktok.com/@abc30_actionnews)
WSB-TV,Neutral,,801882,,1,801882,9950762,9950762,[TikTok](https://www.tiktok.com/@wsbtvatlanta)
Hertraline,Left-Leaning,70,794037,528338,42,18906,3070207,3070207,[TikTok](https://www.tiktok.com/@hertraline)
More Perfect Union,Left-Leaning,-44,786433,-4477,42,18725,5839681,5839681,[TikTok](https://tiktok.com/@moreperfectunion)
James Talarico,Left-Leaning,-102,785157,-1635110,54,14540,5006012,5006012,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
Christian Maldonado,Left-Leaning,-26,784625,155573,17,46154,7925854,7925854,[TikTok](https://tiktok.com/@christianjmaldonado)
Parker Sedgwick,Left-Leaning,-60,765384,-242816,29,26393,8071576,8071576,[TikTok](https://www.tiktok.com/@parkergetajob)
Cynthia Nixon,Left-Leaning,321,764939,737515,5,152988,5775942,5775942,[TikTok](https://www.tiktok.com/@cynthianixon)
Conscious Lee - George Lee Jr,Left-Leaning,-6,759285,229388,138,5502,4935381,4935381,[TikTok](https://www.tiktok.com/@theconsciouslee)
Hello America,Right-Leaning,-80,757302,-713888,247,3066,4662212,4662212,[TikTok](https://tiktok.com/@helloamericasup)
The Tennessee Holler,Left-Leaning,2,755810,282342,568,1331,8854726,8854726,[TikTok](https://www.tiktok.com/@thetnholler)
Elijah - elijaaahhhhe,Left-Leaning,-99,747028,-1286085,129,5791,5397829,5397829,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
NBC 4 Los Angeles,Neutral,81,746926,524163,58,12878,18553877,18553877,[TikTok](https://www.tiktok.com/@nbcla)
Fox & Friends,Right-Leaning,39,744028,428320,43,17303,10303492,10303492,[TikTok](https://www.tiktok.com/@foxandfriends)
CBS Philadelphia,Neutral,238,741131,687995,44,16844,8979082,8979082,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Pastor Paul Drees,Left-Leaning,125,726400,579086,12,60533,3605925,3605925,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Chris Glover - Generic Art Dad,Left-Leaning,16,717448,333491,9,79716,3413767,3413767,[TikTok](https://tiktok.com/@genericartdad)
Koch Head,Left-Leaning,92,712918,519593,60,11882,5126005,5126005,[TikTok](https://tiktok.com/@kochead)
Ohhh That’s Rich,Left-Leaning,17,703950,344682,30,23465,3258284,3258284,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Mayra Flores,Right-Leaning,695,690201,690045,8,86275,6585976,6585976,[TikTok](https://www.tiktok.com/@mayraflorestx)
Bloomberg Business,Neutral,107,673016,506242,59,11407,12526920,12526920,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Heidy Torres,Left-Leaning,17,670499,317339,151,4440,9476897,9476897,[TikTok](https://tiktok.com/@heidytorr)
Clay (What in Claynation),Left-Leaning,76,657639,444217,124,5304,7360940,7360940,[TikTok](https://www.tiktok.com/@whatinclaynation)
ProPublica,Neutral,73,656658,438232,7,93808,3452702,3452702,[TikTok](https://www.tiktok.com/@ProPublica)
In The Know (real.talk.us),Neutral,237,654749,604320,10,65475,7029031,7029031,[TikTok](https://www.tiktok.com/@realtalkus)
Vicki Chan MD,Left-Leaning,60,654268,418973,95,6887,4887225,4887225,[TikTok](https://www.tiktok.com/@vickichanmd)
Ding News,Right-Leaning,19,647975,321630,31,20902,8009555,8009555,[TikTok](https://www.tiktok.com/@dingnewscorp)
Eliza Orlins,Left-Leaning,143,644438,542119,37,17417,4758189,4758189,[TikTok](https://tiktok.com/@elizaorlins)
ItsLuke,Left-Leaning,-41,638003,44736,13,49077,2092471,2092471,[TikTok](https://www.tiktok.com/@itsluke7)
Savannah Craven,Right-Leaning,632,636731,636294,29,21956,6545547,6545547,[TikTok](https://tiktok.com/@savannahacraven)
Cody Dahler,Left-Leaning,,628685,,4,157171,4028537,4028537,[TikTok](https://www.tiktok.com/@mrcodydahler)
CBS Texas,Neutral,278,620505,588204,12,51709,15441207,15441207,[TikTok](https://www.tiktok.com/@cbsnewstexas)
Kylie Brewer,Left-Leaning,427,619910,612496,12,51659,3134834,3134834,[TikTok](https://www.tiktok.com/@kylie.brewer)
Los Angeles Times,Neutral,-29,619481,108347,89,6960,8031094,8031094,[TikTok](https://www.tiktok.com/@latimes)
The Haunted Side,Right-Leaning,54,616643,382313,114,5409,10156027,10156027,[TikTok](https://www.tiktok.com/@thehauntedside)
FUBAR Pac,Left-Leaning,157,611826,524435,8,76478,4024089,4024089,[TikTok](https://www.tiktok.com/@fubarpac)
Devin (uniting now),Left-Leaning,,605042,,149,4061,4254079,4254079,[TikTok](https://www.tiktok.com/@unitingnow)
Andra Berghoff,Left-Leaning,-157,598767,-4537664,47,12740,4309627,4309627,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Whitney Roberts,Left-Leaning,162,595535,514875,69,8631,3060848,3060848,[TikTok](https://www.tiktok.com/@thewokemama)
Social Sports,Left-Leaning,,587200,,2,293600,2624339,2624339,[TikTok](https://www.tiktok.com/@social_sports_)
Maria Comstock,Left-Leaning,42,585216,345243,25,23409,3432102,3432102,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
KXAN News (Austin NBC),Neutral,93,581603,425466,6,96934,6050913,6050913,[TikTok](https://www.tiktok.com/@kxan_news)
Nathan Jun,Left-Leaning,89,580076,416644,24,24170,3289249,3289249,[TikTok](https://www.tiktok.com/@nathancjun)
The Aravosis Report,Left-Leaning,326,573271,555040,47,12197,5264862,5264862,[TikTok](https://tiktok.com/@aravosis)
Imani Barbarin - Crutches and Spice,Left-Leaning,-76,572430,-132666,58,9869,2598176,2598176,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Ian Lightfoot,Left-Leaning,-38,563618,71565,33,17079,2309226,2309226,[TikTok](https://www.tiktok.com/@ianllightfoot)
TRT World,Neutral,-66,552467,-75998,332,1664,9188324,9188324,[TikTok](https://www.tiktok.com/@trtworld)
Brad Doggett,Left-Leaning,-46,551340,20829,8,68918,4152379,4152379,[TikTok](https://www.tiktok.com/@brad.doggett)
ThatOpinionatedGirl,Right-Leaning,,543259,,53,10250,3568044,3568044,[TikTok](https://www.tiktok.com/@thatopinionatedgirl3)
JD Vance,Right-Leaning,-30,541997,104671,5,108399,4175600,4175600,[TikTok](https://www.tiktok.com/@jd)
Stuff Keeps Happening,Left-Leaning,277,540511,512953,6,90085,1519849,1519849,[TikTok](https://tiktok.com/@endeavorance)
FOX 5 DC (WTTG),Neutral,-40,528328,50865,37,14279,5828257,5828257,[TikTok](https://www.tiktok.com/@fox5dc)
The Minnesota Star Tribune,Neutral,197,526007,472357,123,4276,4627946,4627946,[TikTok](https://www.tiktok.com/@startribune)
Millennial Mia,Left-Leaning,38,521499,293049,118,4419,4890754,4890754,[TikTok](https://www.tiktok.com/@millennial.mia)
