entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Nikita Redkar Dumptruck,Left-Leaning,227,1756429,1521068,13,135110,7441284,7441284,[TikTok](https://tiktok.com/@nikitadumptruck)
Gaydar,Left-Leaning,52,1751965,766726,21,83427,7929300,7929300,[TikTok](https://www.tiktok.com/@gaydar.show)
Elijah - elijaaahhhhe,Left-Leaning,75,1670707,923679,98,17048,7396358,7396358,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
Fox 5 NY,Neutral,33,1662315,384193,96,17316,18957730,18957730,[TikTok](https://www.tiktok.com/@fox5newyork)
The Arizona Republic,Neutral,543,1576981,1561695,58,27189,15026767,15026767,[TikTok](https://www.tiktok.com/@azcentral)
Devin (uniting now),Left-Leaning,97,1575886,970844,166,9493,11169103,11169103,[TikTok](https://www.tiktok.com/@unitingnow)
Good Trouble - Sam Rosenholtz,Left-Leaning,-18,1552003,-1103199,52,29846,7872190,7872190,[TikTok](https://www.tiktok.com/@goodtrouble_)
Christian Maldonado,Left-Leaning,64,1506740,722115,11,136976,8724418,8724418,[TikTok](https://tiktok.com/@christianjmaldonado)
Telemundo Miami,Neutral,-54,1481798,-3758542,29,51096,31270969,31270969,[TikTok](https://www.tiktok.com/@telemundo51miami)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-16,1439612,-1035700,25,57584,4939059,4939059,[TikTok](https://www.tiktok.com/@travelingnurse)
Kai Trump,Right-Leaning,2,1396177,-550880,14,99727,21264384,21264384,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Crooked Media,Left-Leaning,-49,1394555,-3277779,119,11719,17749268,17749268,"[TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Dave Jorgenson,Neutral,31,1358760,226615,20,67938,7961152,7961152,[TikTok](https://www.tiktok.com/@davejorgenson)
Donald Trump,Right-Leaning,-23,1340979,-1290254,3,446993,36523550,36523550,[TikTok](https://www.tiktok.com/@realdonaldtrump)
Kamala Harris,Left-Leaning,184,1335303,1050756,4,333826,9244803,9244803,[TikTok](https://www.tiktok.com/@kamalaharris)
Lisandra Vazquez,Left-Leaning,20,1333870,-6173,46,28997,7178504,7178504,[TikTok](https://tiktok.com/@lisandravcomedy)
NBC Washington,Neutral,-3,1268045,-670438,254,4992,16456716,16456716,[TikTok](https://www.tiktok.com/@nbcwashington)
AJ+,Left-Leaning,-31,1250275,-1464994,167,7487,11818048,11818048,[TikTok](https://www.tiktok.com/@ajplus)
Cory Booker,Left-Leaning,-44,1248173,-2420323,104,12002,9710304,9710304,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
The Guardian,Neutral,126,1244240,814561,132,9426,21631007,21631007,[TikTok](https://www.tiktok.com/@guardian)
Amanda Tietz,Left-Leaning,18,1234805,5751,30,41160,9081408,9081408,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Thiqydusty,Left-Leaning,-58,1228600,-3307428,65,18902,5489897,5489897,[TikTok](https://www.tiktok.com/@thiqydusty)
Deja Foxx,Left-Leaning,,1220639,,4,305160,5585136,5585136,[TikTok](https://www.tiktok.com/@deja_foxx)
ABC30 Action News (KFSN),Neutral,43,1219266,410763,22,55421,16384206,16384206,[TikTok](https://www.tiktok.com/@abc30_actionnews)
Silent Middle Child,Left-Leaning,17,1190992,3348,22,54136,6263500,6263500,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
WTVR CBS 6 (Richmond CBS),Neutral,170,1174123,881753,19,61796,5470767,5470767,[TikTok](https://www.tiktok.com/@cbs6_rva)
FOX 13 Tampa Bay,Neutral,146,1166169,815075,9,129574,15740080,15740080,[TikTok](https://www.tiktok.com/@fox13tampabay)
Politico Mexico,Neutral,7,1155089,-205587,260,4443,28715801,28715801,[TikTok](https://tiktok.com/@politicomx)
Allie O’Brien,Left-Leaning,-20,1154012,-967641,13,88770,6364675,6364675,[TikTok](https://tiktok.com/@allie_202_)
Jesse Watters,Right-Leaning,8,1148499,-102897,70,16407,13543023,13543023,[TikTok](https://tiktok.com/@jessebwatters)
Congress Watch Daily,Left-Leaning,778,1143630,1143222,5,228726,6741763,6741763,[TikTok](https://www.tiktok.com/@congresswatchdaily)
Melanie Stansbury,Left-Leaning,11,1138460,-13130,58,19629,8244854,8244854,[TikTok](https://tiktok.com/@repstansbury)
Don Lemon,Left-Leaning,-53,1117715,-2003917,55,20322,6642606,6642606,[TikTok](https://tiktok.com/@donlemon)
60 Minutes,Neutral,-84,1115366,-5240842,126,8852,16678108,16678108,[TikTok](https://tiktok.com/@60minutes)
Andra Berghoff,Left-Leaning,69,1105172,506405,55,20094,8708375,8708375,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Braedon Sorbo,Right-Leaning,-53,1078348,-1848619,75,14378,5689347,5689347,[TikTok](https://www.tiktok.com/@braedensorbo)
KXAN News (Austin NBC),Neutral,71,1036758,455155,5,207352,8942716,8942716,[TikTok](https://www.tiktok.com/@kxan_news)
Dr. Zachary Rubin,Neutral,3,1032246,-183690,69,14960,10696662,10696662,[TikTok](https://www.tiktok.com/@rubin_allergy)
KARE 11 Minneapolis,Neutral,-87,1019972,-4682631,344,2965,12771379,12771379,[TikTok](https://www.tiktok.com/@kare11news)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,16,1010633,83561,91,11106,4550898,4550898,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Jodi Picoult,Left-Leaning,316,1003331,916775,10,100333,4437396,4437396,[TikTok](https://www.tiktok.com/@jodipicoult)
Philip DeFranco,Left-Leaning,-30,966206,-1077916,39,24775,6956700,6956700,[TikTok](https://www.tiktok.com/@philipdefranco)
Megyn Kelly,Right-Leaning,12,956208,-17935,73,13099,17190532,17190532,[TikTok](https://www.tiktok.com/@megynkellyshow)
NYT Opinion,Neutral,-17,950524,-596897,47,20224,8668191,8668191,[TikTok](https://www.tiktok.com/@nytopinion)
FOX 32 Chicago (WFLD),Neutral,-21,937620,-676558,44,21310,16632649,16632649,[TikTok](https://www.tiktok.com/@fox32chicago)
letsdiscusssomething,Left-Leaning,6,934951,-75208,36,25971,6037326,6037326,"[TikTok](https://www.tiktok.com/@letsdiscusssomething), [TikTok](https://www.tiktok.com/@chrisinthehouse1)"
Mayra Flores,Right-Leaning,39,932397,242196,7,133200,6898686,6898686,[TikTok](https://www.tiktok.com/@mayraflorestx)
Hal for NY,Left-Leaning,-18,928853,-552449,78,11908,14510308,14510308,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Leigh McGowan,Left-Leaning,-17,918902,-514098,20,45945,4082607,4082607,[TikTok](https://tiktok.com/@iampoliticsgirl)
Michael Foote,Left-Leaning,-31,917653,-868060,44,20856,6089531,6089531,[TikTok](https://www.tiktok.com/@michael_foote_)
Democracy Now!,Left-Leaning,105,905419,517244,48,18863,3255556,3255556,[TikTok](https://www.tiktok.com/@democracynow.org)
TRT World,Neutral,61,871480,319013,235,3708,11073440,11073440,[TikTok](https://www.tiktok.com/@trtworld)
Link Lauren,Right-Leaning,265,868813,754201,6,144802,4600130,4600130,[TikTok](https://tiktok.com/@itslinklauren)
CBS New York,Neutral,-100,847685,-4638200,86,9857,11277283,11277283,[TikTok](https://www.tiktok.com/@cbsnewyork)
More Perfect Union,Left-Leaning,15,838156,51723,38,22057,5409294,5409294,[TikTok](https://tiktok.com/@moreperfectunion)
The Washington Post,Neutral,187,832200,620778,5,166440,8654902,8654902,[TikTok](https://tiktok.com/@washingtonpost)
Middle East Eye,Neutral,-85,829991,-3129732,84,9881,14216871,14216871,[TikTok](https://www.tiktok.com/@middleeasteye)
Andr3wsky,Left-Leaning,-27,815477,-639982,20,40774,3444192,3444192,[TikTok](https://www.tiktok.com/@andr3wsky)
Time Magazine,Neutral,256,808786,692829,55,14705,8189705,8189705,[TikTok](https://www.tiktok.com/@time)
Pullups Pasta Politics,Left-Leaning,-68,798153,-1771716,162,4927,4778358,4778358,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
The Wall Street Journal,Neutral,-35,794453,-764531,64,12413,30060495,30060495,[TikTok](https://www.tiktok.com/@wallstreetjournal)
ZynTech,Left-Leaning,172,792583,565638,1,792583,3856103,3856103,[TikTok](https://www.tiktok.com/@zyn_tech/)
Tucker Carlson Network,Right-Leaning,63,785247,285133,51,15397,8409006,8409006,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Brian Baez,Left-Leaning,59,779792,269405,12,64983,4699810,4699810,[TikTok](https://www.tiktok.com/@mentallydivine)
Adam Mockler,Left-Leaning,-7,779594,-113264,67,11636,5997205,5997205,[TikTok](https://tiktok.com/@adammockler)
Josh Greene - Josh the Progressive,Left-Leaning,-62,772388,-1442737,128,6034,5840080,5840080,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Democratic Governors Association (DGA),Left-Leaning,217,763651,615498,40,19091,5084748,5084748,[TikTok](https://tiktok.com/@demgovs)
BloxCast,Neutral,71,757736,301755,46,16473,6088501,6088501,[TikTok](https://www.tiktok.com/@bloxcast_)
Vicki Chan MD,Left-Leaning,23,752848,98580,81,9294,5918972,5918972,[TikTok](https://www.tiktok.com/@vickichanmd)
Turning Point Action,Right-Leaning,165,745366,518634,52,14334,5466255,5466255,[TikTok](https://www.tiktok.com/@tpaction_)
Social Sports,Left-Leaning,35,742739,155539,7,106106,2906426,2906426,[TikTok](https://www.tiktok.com/@social_sports_)
Jasmine Crockett,Left-Leaning,125,740574,454104,17,43563,3587919,3587919,[TikTok](https://tiktok.com/@jasmineforus)
Dan Bongino,Right-Leaning,116,736200,426051,83,8870,7900515,7900515,[TikTok](https://www.tiktok.com/@danbonginox)
Walter Masterson,Left-Leaning,-59,708905,-1165773,25,28356,3537484,3537484,[TikTok](https://www.tiktok.com/@waltermasterson)
CortlenFixesEverything,Left-Leaning,225,700394,569587,28,25014,2653527,2653527,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Adam Calhoun (ACAL),Right-Leaning,632,699352,696869,4,174838,6106305,6106305,[TikTok](https://tiktok.com/@adamcalhoun1)
Patrick Bet-David,Right-Leaning,87,683936,312456,78,8768,8851661,8851661,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Ilhan Omar,Left-Leaning,177,681300,490243,22,30968,11143639,11143639,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Jess Craven,Left-Leaning,95,680859,333096,55,12379,2486178,2486178,[TikTok](https://tiktok.com/@jesscraven101)
Doxielvr,Right-Leaning,-15,671680,-161362,115,5841,3271781,3271781,[TikTok](https://www.tiktok.com/@doxielvr)
CFH Unfiltered,Left-Leaning,-17,668966,-170023,17,39351,4416006,4416006,[TikTok](https://tiktok.com/@cfh.unfiltered)
Riley Gaines Barker,Right-Leaning,73,652183,261613,10,65218,6121412,6121412,[TikTok](https://www.tiktok.com/@rileygaines)
Emily Austin,Right-Leaning,390,650308,619361,30,21677,51270327,51270327,[TikTok](https://www.tiktok.com/@emilyraustin)
Jeffery Mead,Right-Leaning,-35,642839,-431496,33,19480,4854785,4854785,[TikTok](https://tiktok.com/@the_jefferymead)
Face the Nation,Neutral,-84,642812,-1679417,118,5448,17841922,17841922,[TikTok](https://tiktok.com/@facethenation)
NPR,Neutral,-98,632005,-2028744,77,8208,9172894,9172894,[TikTok](https://www.tiktok.com/@npr)
Maria Comstock,Left-Leaning,20,630005,44789,31,20323,3854559,3854559,"[TikTok](https://www.tiktok.com/@mariaisabellecomstock), [TikTok](https://www.tiktok.com/@possiblymaria)"
Jon Ossoff,Left-Leaning,450,618678,601927,21,29461,5234134,5234134,[TikTok](https://tiktok.com/@jon)
King 5 Seattle,Neutral,277,615988,536940,85,7247,4867833,4867833,[TikTok](https://www.tiktok.com/@king5news)
"Good Morning, Bad News",Left-Leaning,-61,612232,-873087,39,15698,5672053,5672053,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
CBS LA,Neutral,345,609882,569595,56,10891,9314393,9314393,[TikTok](https://www.tiktok.com/@cbsla)
The Economist,Neutral,-30,605495,-270126,19,31868,10764254,10764254,[TikTok](https://www.tiktok.com/@theeconomist)
ProPublica,Neutral,-3,602715,-53943,12,50226,2591954,2591954,[TikTok](https://www.tiktok.com/@ProPublica)
HuffPost,Left-Leaning,-147,598218,-6692220,30,19941,8645197,8645197,[TikTok](https://www.tiktok.com/@huffpost)
The National Desk,Right-Leaning,-44,595827,-423246,431,1382,14811185,14811185,[TikTok](https://www.tiktok.com/@tndtok)
Ruben Gallego,Left-Leaning,104,579178,298363,31,18683,7205219,7205219,[TikTok](https://www.tiktok.com/@rubengallegoaz)
WVUE FOX 8 New Orleans,Neutral,38,562970,86420,47,11978,4488736,4488736,[TikTok](https://www.tiktok.com/@fox8nola)
slaythegop,Left-Leaning,-41,560580,-363866,16,35036,3062645,3062645,[TikTok](https://www.tiktok.com/@slaythegop)
Matt Bernstein,Left-Leaning,79,553956,216379,14,39568,2795627,2795627,[TikTok](https://tiktok.com/@mattxiv)
The Tennessee Holler,Left-Leaning,-23,553330,-202480,405,1366,5959784,5959784,[TikTok](https://www.tiktok.com/@thetnholler)
Bloomberg Politics,Neutral,-115,545549,-2235425,143,3815,18597180,18597180,[TikTok](https://tiktok.com/@bloombergpolitics)
Nick Muller,Left-Leaning,-42,542907,-346562,36,15081,2888792,2888792,[TikTok](https://www.tiktok.com/@nickmuller703)
Morgan,Left-Leaning,40,539624,95526,34,15871,2763098,2763098,[TikTok](https://www.tiktok.com/@morga_tt)
ADIV,Left-Leaning,101,516774,243756,4,129194,3527256,3527256,[TikTok](https://www.tiktok.com/@adivunsolicited)
The News Movement,Neutral,-112,505579,-2050307,41,12331,8820329,8820329,[TikTok](https://www.tiktok.com/@thenewsmovement)
Alexis and Dean,Neutral,21,504070,8192,35,14402,11430983,11430983,[TikTok](https://www.tiktok.com/@alexisanddean)
Ohhh That’s Rich,Left-Leaning,-22,490606,-213344,31,15826,2514674,2514674,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Pastor Paul Drees,Left-Leaning,-26,488893,-237507,15,32593,2428000,2428000,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Cynthia Nixon,Left-Leaning,-35,485481,-279458,4,121370,2792640,2792640,[TikTok](https://www.tiktok.com/@cynthianixon)
Ariana Jasmine Afshar,Left-Leaning,104,482660,225474,42,11492,2424252,2424252,[TikTok](https://tiktok.com/@arianajasmine___)
ClerPatriot,Right-Leaning,50,482519,104763,78,6186,3558296,3558296,[TikTok](https://www.tiktok.com/@clerpatriot)
Abdalkarim,Neutral,54,481159,115522,25,19246,934298,934298,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Maggie Reed,Left-Leaning,-63,458773,-599569,75,6117,2296727,2296727,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Somaya (arguablysomaya),Left-Leaning,61,458518,113010,28,16376,2055050,2055050,[TikTok](https://www.tiktok.com/@arguablysomaya)
Benny Johnson,Right-Leaning,61,452530,110096,23,19675,4354801,4354801,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
Joe Hubbard,Left-Leaning,109,446069,208126,21,21241,2857108,2857108,[TikTok](https://www.tiktok.com/@joe_hubbard)
The Speaker Is Weird,Left-Leaning,607,436685,434784,6,72781,1643907,1643907,[TikTok](https://www.tiktok.com/@thespeakerisweird)
Hangovergang,Right-Leaning,727,436249,436036,16,27266,4416190,4416190,[TikTok](https://www.tiktok.com/@hangovergang)
Leaders Of USA Hub,Left-Leaning,759,430465,430380,4,107616,2121418,2121418,[TikTok](https://www.tiktok.com/@leadersofusahub)
WCCO CBS News Minnesota,Neutral,-167,427022,-5232707,56,7625,6270989,6270989,[TikTok](https://www.tiktok.com/@wcconews)
Oversight Dems,Left-Leaning,138,426447,241844,32,13326,2286130,2286130,[TikTok](https://www.tiktok.com/@oversightdems)
Will Cain,Right-Leaning,175,426042,290436,506,842,10396109,10396109,[TikTok](https://www.tiktok.com/@willcainshow)
Haley Metzger - Mayor Haley,Left-Leaning,48,424795,66071,14,30343,2153019,2153019,[TikTok](https://www.tiktok.com/@haley.metzger)
Clay (What in Claynation),Left-Leaning,-35,415666,-241973,102,4075,3856897,3856897,[TikTok](https://www.tiktok.com/@whatinclaynation)
Fox & Friends,Right-Leaning,-45,413438,-330590,23,17976,6682360,6682360,[TikTok](https://www.tiktok.com/@foxandfriends)
JB Pritzker,Left-Leaning,506,408352,401393,12,34029,3052617,3052617,[TikTok](https://tiktok.com/@teamjb_hq)
Women in America,Left-Leaning,719,402456,402250,5,80491,1804103,1804103,[TikTok](https://www.tiktok.com/@womeninamerica)
Brenna Pérez,Left-Leaning,-122,402211,-1799375,25,16088,1967562,1967562,[TikTok](https://www.tiktok.com/@perezbrenna)
Millennial Mia,Left-Leaning,-9,399918,-121581,114,3508,3863897,3863897,[TikTok](https://www.tiktok.com/@millennial.mia)
Hasan Piker,Left-Leaning,-1,399500,-91315,14,28536,3335684,3335684,[TikTok](https://www.tiktok.com/@hasandpiker)
Meghan Elinor,Right-Leaning,-65,397312,-420934,52,7641,2445274,2445274,[TikTok](https://www.tiktok.com/@meghanelinor)
Nessa Diosdado,Left-Leaning,90,389966,144255,52,7499,2368502,2368502,[TikTok](https://www.tiktok.com/@nessadiosdado)
Nick Shirley,Right-Leaning,-85,381140,-724361,9,42349,3541004,3541004,[TikTok](https://www.tiktok.com/@nickshirleyy)
Channel 5 with Andrew Callaghan,Left-Leaning,35,377317,16901,25,15093,4305227,4305227,[TikTok](https://www.tiktok.com/@channel5tiktok)
Imani Barbarin - Crutches and Spice,Left-Leaning,-24,376534,-195896,28,13448,2154575,2154575,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Judah thee Glutelord,Left-Leaning,134,366794,201664,45,8151,2195299,2195299,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Graham Allen,Right-Leaning,142,361879,205335,35,10339,2769790,2769790,[TikTok](https://www.tiktok.com/@thegrahamallen)
Randy Blue Dad,Left-Leaning,78,359759,105694,37,9723,3476064,3476064,[TikTok](https://www.tiktok.com/@randybluedad)
Throw Black TV,Left-Leaning,318,357229,322636,38,9401,2080439,2080439,[TikTok](https://www.tiktok.com/@throwblacktv)
Heidy Torres,Left-Leaning,-52,344506,-325993,126,2734,3967697,3967697,[TikTok](https://tiktok.com/@heidytorr)
Yahoo News,Neutral,192,341950,244915,35,9770,6003831,6003831,[TikTok](https://www.tiktok.com/@yahoonews)
Turning Point USA,Right-Leaning,90,334380,106017,20,16719,3481384,3481384,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Caroline Stout,Left-Leaning,516,333510,328455,5,66702,2810485,2810485,[TikTok](https://www.tiktok.com/@carolineestout)
Ding News,Right-Leaning,-51,331773,-316202,29,11440,3278426,3278426,[TikTok](https://www.tiktok.com/@dingnewscorp)
Conscious Lee - George Lee Jr,Left-Leaning,-70,331177,-428108,101,3279,2096933,2096933,[TikTok](https://www.tiktok.com/@theconsciouslee)
Touré,Left-Leaning,305,329338,293541,2,164669,1787256,1787256,[TikTok](https://www.tiktok.com/@toureshow)
Chris Murphy,Left-Leaning,,329283,,1,329283,2418986,2418986,[TikTok](https://www.tiktok.com/@chrismurphyct)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-18,322882,-167817,22,14676,2894941,2894941,[TikTok](https://www.tiktok.com/@joepags)
Builder's Movement,Neutral,31,315323,-19325,47,6709,4224576,4224576,[TikTok](https://www.tiktok.com/@buildersmvt)
Danielle Ann,Left-Leaning,33,311886,-14457,70,4456,1205499,1205499,[TikTok](https://tiktok.com/@chasingoz)
Head in the Office,Left-Leaning,47,306780,21490,25,12271,1831144,1831144,[TikTok](https://www.tiktok.com/@headintheoffice)
Nick Freitas,Right-Leaning,412,305242,292097,26,11740,1582067,1582067,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
Senate Strategic Communications Committee (SSCC),Left-Leaning,351,302803,279114,10,30280,2239679,2239679,[TikTok](https://www.tiktok.com/@senateinsession)
Clarkson Lawson,Right-Leaning,-22,299970,-186062,10,29997,1939772,1939772,[TikTok](https://tiktok.com/@clarksonlawson)
Eliza Orlins,Left-Leaning,-61,296971,-347467,24,12374,2474340,2474340,[TikTok](https://tiktok.com/@elizaorlins)
CBS Philadelphia,Neutral,-75,296310,-444821,62,4779,3288688,3288688,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Kalamazoo Gazette (MLive),Neutral,129,292596,146869,13,22507,2598205,2598205,[TikTok](https://www.tiktok.com/@mlivenews)
Taterbanditnews,Right-Leaning,-4,289862,-102592,27,10736,1120900,1120900,[TikTok](https://www.tiktok.com/@sassholehitman)
Live Action,Right-Leaning,179,286437,191378,60,4774,3242057,3242057,[TikTok](https://www.tiktok.com/@liveactionorg)
FOX 5 DC (WTTG),Neutral,-42,279474,-248854,31,9015,5523257,5523257,[TikTok](https://www.tiktok.com/@fox5dc)
Brad Doggett,Left-Leaning,-47,276819,-274521,9,30758,1264455,1264455,[TikTok](https://www.tiktok.com/@brad.doggett)
Kat Abughazaleh,Left-Leaning,180,275831,181903,49,5629,1237496,1237496,[TikTok](https://tiktok.com/@katmabu)
Austin (millennial_elder),Left-Leaning,40,272011,-5616,46,5913,1890176,1890176,[TikTok](https://www.tiktok.com/@millennial.elder)
Bloomberg Business,Neutral,-77,271537,-401479,47,5777,5077262,5077262,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Ayanna Pressley,Left-Leaning,-37,269573,-224243,14,19255,1196638,1196638,[TikTok](https://www.tiktok.com/@reppressley)
Austin Archer,Left-Leaning,41,269544,-435,26,10367,1076309,1076309,[TikTok](https://www.tiktok.com/@yourpal_austin)
HYGO News,Right-Leaning,154,269307,158249,137,1966,5096417,5096417,[TikTok](https://www.tiktok.com/@hygonews)
Grand Ole Evan,Right-Leaning,13,268426,-63312,14,19173,1701220,1701220,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Mario J Pentn,Right-Leaning,148,267369,152173,155,1725,4446062,4446062,[TikTok](https://www.tiktok.com/@mariojpenton)
The Rubin Report,Right-Leaning,443,260883,252113,51,5115,3432582,3432582,[TikTok](https://www.tiktok.com/@officialrubinreport)
Bernie Sanders,Left-Leaning,106,260714,100831,21,12415,2091516,2091516,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Suzanne Lambert,Left-Leaning,45,257590,7419,41,6283,1213993,1213993,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Joe Neguse,Left-Leaning,442,256802,248274,7,36686,3617470,3617470,[TikTok](https://www.tiktok.com/@repjoeneguse)
The Woke Ginger,Left-Leaning,16,253949,-53427,68,3735,2020425,2020425,[TikTok](https://tiktok.com/@thewokeginger)
The Free Press,Right-Leaning,10,250950,-68171,32,7842,3318445,3318445,[TikTok](https://www.tiktok.com/@the.free.press)
_awasanneh,Neutral,8,249842,-71121,32,7808,2026122,2026122,[TikTok](https://tiktok.com/@_awasanneh)
Brownneckbrian,Right-Leaning,496,249088,244884,85,2930,2840438,2840438,[TikTok](https://www.tiktok.com/@brownneckbrianaz)
Zeteo,Left-Leaning,17,246642,-48475,147,1678,2553306,2553306,[TikTok](https://www.tiktok.com/@zeteonews)
Wired,Neutral,-30,244496,-163629,68,3596,4538358,4538358,[TikTok](https://www.tiktok.com/@wired)
Los Angeles Times,Neutral,-80,241573,-377908,76,3179,5329679,5329679,[TikTok](https://www.tiktok.com/@latimes)
Gina Hinojosa,Left-Leaning,254,241334,200868,13,18564,1547502,1547502,[TikTok](https://www.tiktok.com/@ginafortexas)
Mark Kelly,Left-Leaning,-61,239231,-276974,16,14952,1591115,1591115,[TikTok](https://www.tiktok.com/@captmarkkelly)
Both Sides News,Neutral,-33,236027,-167456,93,2538,2528238,2528238,[TikTok](https://www.tiktok.com/@bothsidesnews)
HearMeOutOnThis,Left-Leaning,-7,233632,-107528,100,2336,1636292,1636292,[TikTok](https://www.tiktok.com/@realprogressive11)
The Aravosis Report,Left-Leaning,-75,233082,-340189,57,4089,2280542,2280542,[TikTok](https://tiktok.com/@aravosis)
SimpleBlackTheory,Left-Leaning,-18,232009,-130221,5,46402,1725535,1725535,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Johnpaulkingusa,Right-Leaning,241,231434,185364,136,1702,2913322,2913322,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
NBC10 Boston,Neutral,-37,228980,-170451,18,12721,4736417,4736417,[TikTok](https://www.tiktok.com/@nbc10boston)
Pete Buttigieg,Left-Leaning,-45,228695,-214530,15,15246,1697578,1697578,[TikTok](https://www.tiktok.com/@petebuttigieg)
Trish Regan,Right-Leaning,-48,228121,-218506,179,1274,2205848,2205848,[TikTok](https://www.tiktok.com/@trishregan)
The Feminist Lawyer,Left-Leaning,-128,226753,-631929,15,15117,947024,947024,[TikTok](https://www.tiktok.com/@thefeministlawyer)
Just Wayne,Left-Leaning,-10,225056,-101986,54,4168,1123229,1123229,[TikTok](https://www.tiktok.com/@justwaynecreative)
Parker Sedgwick,Left-Leaning,-120,224199,-541185,27,8304,2615278,2615278,[TikTok](https://www.tiktok.com/@parkergetajob)
Last Week Tonight with John Oliver,Left-Leaning,,224192,,10,22419,1890200,1890200,[TikTok](https://tiktok.com/@lastweektonighthbo)
The Haunted Side,Right-Leaning,-94,222388,-394255,108,2059,3645523,3645523,[TikTok](https://www.tiktok.com/@thehauntedside)
Climate Defiance,Left-Leaning,-163,221247,-1148214,13,17019,921646,921646,[TikTok](https://www.tiktok.com/@climatedefiance)
Isabel Brown,Right-Leaning,48,215143,8444,24,8964,1558676,1558676,[TikTok](https://tiktok.com/@theisabelbrown)
Yeganeh Mafaher,Left-Leaning,10,210070,-58373,21,10003,1325213,1325213,[TikTok](https://www.tiktok.com/@littleyeg)
Savannah Craven,Right-Leaning,-103,208741,-427990,20,10437,5030189,5030189,[TikTok](https://tiktok.com/@savannahacraven)
BreakThrough News,Left-Leaning,-160,206312,-1021783,79,2612,1272293,1272293,[TikTok](https://www.tiktok.com/@btnewsroom)
The Adam Friedland Show,Left-Leaning,143,204976,111889,11,18634,2465551,2465551,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Bo Loudon,Right-Leaning,-57,203603,-226892,30,6787,1582676,1582676,[TikTok](https://www.tiktok.com/@boloudon)
Ian Lightfoot,Left-Leaning,-91,201845,-361773,41,4923,1315883,1315883,[TikTok](https://www.tiktok.com/@ianllightfoot)
AngryMaleVet,Left-Leaning,-42,197712,-177855,113,1750,1602026,1602026,[TikTok](https://www.tiktok.com/@angrymalevet)
Koch Head,Left-Leaning,-121,193321,-519597,44,4394,1175279,1175279,[TikTok](https://tiktok.com/@kochead)
Markwayne Mullin,Right-Leaning,7,191865,-68301,19,10098,1549681,1549681,[TikTok](https://www.tiktok.com/@senmullin)
Dr. Tommy Martin,Neutral,58,190497,16781,89,2140,3461987,3461987,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Neverwoke,Right-Leaning,38,190172,-16283,43,4423,2710141,2710141,[TikTok](https://www.tiktok.com/@never.woke)
Andre White,Left-Leaning,-78,189432,-299528,32,5920,706628,706628,[TikTok](https://tiktok.com/@blackkout___)
Pissed Magistus,Left-Leaning,75,189132,42708,21,9006,1070791,1070791,[TikTok](https://www.tiktok.com/@pissedmagistus)
Charlie Kirk,Right-Leaning,-150,189129,-697977,3,63043,2221700,2221700,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
